Symbol,Date,Open,High,Low,Close,Volume,LMNL SMA,LMNL spanTwelveEMA,LMNL spanTwntySixEMA,LMNL_x,LMNL_y
LMNL,2021-01-05,4.28,4.28,4.22,4.2599,55247,4.2599,4.322781367874478,4.3085146873959035,0.01426668047857671,0.047256630618101585
LMNL,2021-01-04,4.24,4.4,4.17,4.26,82644,4.26,4.334214343851657,4.3124038623875744,0.021810481464082262,0.05550411815298324
LMNL,2021-01-04,4.24,4.4,4.17,4.26,82644,4.26,4.3477078609155955,4.31659617137858,0.03111168953701426,0.06392752732520848
LMNL,2020-12-31,4.35,4.35,4.22,4.22,32785,4.2200000000000015,4.36365474471843,4.321123865088867,0.042530879629563145,0.07213148677225681
LMNL,2020-12-30,4.35,4.4184,4.32,4.395,41268,4.3950000000000005,4.389773789212692,4.329213774295977,0.06056001491671381,0.07953163855793022
LMNL,2020-12-29,4.36,4.3955,4.163,4.2001,74329,4.200100000000001,4.388823569069544,4.323950876239655,0.06487269282988882,0.08427454446823408
LMNL,2020-12-28,4.72,4.8246,4.5,4.52,126475,4.5200000000000005,4.423136945264007,4.333858946338828,0.08927799892517907,0.08912500737782039
LMNL,2021-01-06,4.22,4.28,4.22,4.27,20913,4.27,4.405525480766554,4.318967662045933,0.0865578187206193,0.08908675949098072
LMNL,2021-01-06,4.22,4.28,4.22,4.27,20913,4.27,4.430166477269563,4.322885075009609,0.10728140225995464,0.08971899468357084
LMNL,2020-12-23,4.72,4.9199,4.7,4.89,142231,4.8900000000000015,4.459287654954938,4.327115881010378,0.13217177394456048,0.08532839278947488
LMNL,2020-12-22,5.25,5.37,4.8,4.9,551282,4.900000000000001,4.3809763194921985,4.282085151491208,0.09889116800099183,0.07361754750070348
LMNL,2020-12-21,4.5592,4.83,4.4,4.5088,273611,4.508800000000001,4.28660837758169,4.232651963610504,0.05395641397118567,0.06729914237563184
LMNL,2020-12-18,4.1,4.15,4.03,4.13,28295,4.13,4.246209900778362,4.210560120699346,0.03564978007901587,0.07063482447674337
LMNL,2020-12-17,4.11,4.17,4.08,4.14,45285,4.14,4.267338973647154,4.2170049303552934,0.0503340432918602,0.07938108557617524
LMNL,2020-12-16,4.2,4.23,4.1163,4.16,29018,4.160000000000001,4.290491514310272,4.223165324783716,0.06732618952655489,0.08664284614725398
LMNL,2020-12-15,4.24,4.34,4.17,4.2,52700,4.200000000000001,4.314217244184866,4.228218550766413,0.08599869341845334,0.09147201030242853
LMNL,2020-12-14,4.3,4.337,4.21,4.2641,35922,4.264100000000002,4.334984015854842,4.230476034827726,0.10450798102711634,0.09284033952342233
LMNL,2020-12-11,4.35,4.37,4.25,4.325,25131,4.325000000000002,4.347872018737541,4.227786117613944,0.12008590112359753,0.08992342914749882
LMNL,2020-12-10,4.24,4.4406,4.22,4.3475,19366,4.347500000000003,4.352030567598912,4.220009007023059,0.13202156057585324,0.08238281115347436
LMNL,2020-12-09,4.75,4.8,4.52,4.5886,47590,4.588600000000003,4.3528543071623504,4.209809727584903,0.1430445795774471,0.06997312379787964
LMNL,2020-12-08,4.88,4.95,4.65,4.71,81814,4.710000000000004,4.3099914539191415,4.1795065057916965,0.13048494812744593,0.05170525985298777
LMNL,2020-12-07,4.63,4.66,4.5205,4.6,39793,4.600000000000004,4.2372626273589855,4.137067026255031,0.10019560110395442,0.03201033778437344
LMNL,2020-12-04,4.65,4.76,4.55,4.75,98312,4.750000000000004,4.171310377787893,4.100032388355434,0.07127798943245889,0.014964021954478192
LMNL,2020-12-03,4.25,4.58,4.2,4.425,241019,4.425000000000004,4.0660940828402365,4.048034979423869,0.01805910341636796,0.000885530084983017
LMNL,2020-12-02,3.86,3.87,3.75,3.8201,90962,3.820100000000005,4.0008384615384625,4.0178777777777785,-0.017039316239316094,-0.003407863247863219
LMNL,2020-12-01,4.0,4.08,4.0,4.0337,60897,4.033700000000004,4.0337,4.0337,0.0,0.0
