Symbol,Date,Open,High,Low,Close,Volume,MFH SMA,MFH spanTwelveEMA,MFH spanTwntySixEMA,MFH_x,MFH_y
MFH,2021-01-05,3.34,3.37,3.24,3.33,40534,3.33,3.1894865909259362,3.102019412000557,0.08746717892537825,0.09254505983415993
MFH,2021-01-04,3.25,3.31,3.2,3.21,36869,3.21,3.1639386983670152,3.083780964960602,0.08015773340641319,0.09381453006135514
MFH,2021-01-04,3.25,3.31,3.2,3.21,36869,3.21,3.1555639162519267,3.07368344215745,0.08188047409447652,0.09722872922509063
MFH,2020-12-31,3.14,3.1804,3.01,3.0501,95992,3.0501,3.1456664464795496,3.0627781175300464,0.08288832894950326,0.10106579300774414
MFH,2020-12-30,3.17,3.17,3.01,3.0132,57486,3.0132,3.1630421640212862,3.06379236693245,0.09924979708883576,0.10561015902230436
MFH,2020-12-29,3.15,3.19,3.09,3.09,68868,3.0899999999999994,3.1902861938433373,3.0678397562870465,0.12244643755629125,0.10720024950567139
MFH,2020-12-28,3.36,3.3719,3.08,3.28,102234,3.28,3.2085200472693987,3.0660669367900097,0.14245311047938847,0.10338870249301653
MFH,2020-12-28,3.36,3.3719,3.08,3.28,102234,3.279999999999999,3.1955236922274715,3.0489522917332113,0.1465714004942602,0.09362260049642343
MFH,2020-12-24,3.15,3.2986,3.15,3.17,27431,3.1699999999999995,3.1801643635415564,3.030468475071868,0.14969588846968884,0.08038540049696423
MFH,2020-12-23,3.66,3.8246,3.4,3.6488,97191,3.6488,3.182012429640021,3.0193059530776165,0.16270647656240422,0.06305777850378318
MFH,2020-12-22,3.4,3.78,3.3501,3.72,420620,3.72,3.0971419623018432,2.9689464293238266,0.1281955329780171,0.0381456039891278
MFH,2020-12-21,3.1,3.23,3.0389999999999997,3.23,67824,3.23,2.983895046356724,2.908862143669732,0.07503290268699159,0.01563312174190558
MFH,2020-12-18,3.29,3.4193,3.2101,3.38,55632,3.3799999999999994,2.939148691148856,2.883171115163311,0.055977575985544537,0.0007831765056339653
MFH,2020-12-17,3.13,3.2229,3.1,3.1226,94019,3.1226,2.8589939077213744,2.8434248043763755,0.015569103344998947,-0.01301542336434379
MFH,2020-12-16,3.2,3.2,2.82,2.9862,230747,2.9862,2.811065527307079,2.8210907887264853,-0.010025261419406295,-0.020161555041679474
MFH,2020-12-15,2.74,2.7899,2.74,2.7592,4728,2.7592,2.779222895908366,2.8078820518246044,-0.028659155916237914,-0.02269562844724777
MFH,2020-12-14,2.73,2.73,2.6,2.6738,21881,2.6738,2.78286342243716,2.8117766159705724,-0.02891319353341215,-0.02120474658000012
MFH,2020-12-11,2.71,2.77,2.67,2.7665,4977,2.7665000000000006,2.8026931356075533,2.8228147452482184,-0.02012160964066556,-0.019277634841647
MFH,2020-12-10,2.7,2.79,2.6965,2.6965,9716,2.696500000000001,2.809273705718017,2.8273199248680765,-0.018046219150058995,-0.01906664114189247
MFH,2020-12-09,2.99,2.99,2.89,2.9286,11430,2.9286000000000008,2.8297780158485657,2.8377855188575225,-0.008007503008956807,-0.019321746639850725
MFH,2020-12-08,3.14,3.14,2.87,3.05,104382,3.0500000000000003,2.811810382366487,2.8305203603661244,-0.018709977999637584,-0.022150307547574202
MFH,2020-12-07,2.83,2.83,2.71,2.72,20891,2.7200000000000006,2.7685031791603936,2.8129619891954145,-0.04445881003502095,-0.023010389934558357
MFH,2020-12-04,2.73,2.75,2.7,2.7,14725,2.7000000000000006,2.777321939007737,2.8203989483310474,-0.04307700932330994,-0.01764828490944271
MFH,2020-12-03,2.6,2.6391,2.6,2.6,11605,2.6000000000000005,2.7913804733727807,2.830030864197531,-0.03865039082475042,-0.01129110380597579
MFH,2020-12-02,2.75,2.75,2.5,2.5901,57198,2.590100000000001,2.8261769230769227,2.8484333333333334,-0.022256410256410675,-0.004451282051282135
MFH,2020-12-01,2.84,2.98,2.8110000000000004,2.8691,18604,2.8691000000000013,2.8691,2.8691,0.0,0.0
