Symbol,Date,Open,High,Low,Close,Volume,SCOR SMA,SCOR spanTwelveEMA,SCOR spanTwntySixEMA,SCOR_x,SCOR_y
SCOR,2021-02-22,3.78,3.91,3.63,3.8201,66008,3.8201,3.8740701880768618,3.753977067823035,0.12009312025382668,0.16034782063025887
SCOR,2021-02-19,3.71,3.89,3.71,3.83,67711,3.83,3.8838829495453817,3.7486872332488783,0.13519571629650384,0.1704114957243669
SCOR,2021-02-18,3.82,3.8261,3.8,3.8179,24529,3.8179,3.893679849462724,3.742182211908788,0.1514976375539363,0.17921544058133276
SCOR,2021-02-17,3.86,3.86,3.76,3.8,75603,3.8,3.907458003910493,3.736124788861491,0.17133321504900145,0.18614489133818196
SCOR,2021-02-16,3.94,3.9499,3.85,3.9141,73465,3.9141,3.926995822803309,3.7310147719704103,0.1959810508328994,0.189847810410477
SCOR,2021-02-16,3.94,3.9499,3.85,3.9141,73465,3.914100000000001,3.929340517858456,3.7163679537280423,0.21297256413041368,0.1883145003048716
SCOR,2021-02-12,3.94,3.95,3.9,3.92,71104,3.9200000000000013,3.932111521105449,3.700549390026286,0.2315621310791625,0.18214998434848606
SCOR,2021-02-11,4.19,4.199,3.96,4.0138,154907,4.013800000000002,3.9343136158518934,3.682993341228389,0.2513202746235046,0.16979694766581682
SCOR,2021-02-10,4.47,4.5,4.4,4.4498,153454,4.4498000000000015,3.919861546006784,3.656528808526661,0.2633327374801233,0.14941611592639487
SCOR,2021-02-09,4.4,4.4,4.18,4.215,182883,4.215000000000002,3.8235090998262,3.593067113208793,0.2304419866174059,0.12093696053796288
SCOR,2021-02-08,4.29,4.42,4.23,4.35,113877,4.350000000000001,3.752328936158236,3.5433124822654967,0.2090164538927386,0.0935607040181019
SCOR,2021-02-05,4.27,4.49,4.27,4.3847,196364,4.3847000000000005,3.643661470005188,3.4787774808467367,0.16488398915845126,0.06469676654944251
SCOR,2021-02-04,3.89,4.02,3.84,3.965,59953,3.9650000000000007,3.508927191824313,3.406303679314476,0.1026235125098376,0.03964996089719033
SCOR,2021-02-03,3.81,4.2,3.81,4.145,321882,4.145,3.426004863065097,3.361607973659634,0.0643968894054634,0.02390657299402873
SCOR,2021-02-02,3.24,3.275,3.24,3.25,54335,3.25,3.2952784745314783,3.2989366115524046,-0.0036581370209254342,0.01378399389117017
SCOR,2021-02-01,3.23,3.2769,3.2,3.22,46814,3.2200000000000006,3.303510924446293,3.302851540476597,0.0006593839696966697,0.01814452661919429
SCOR,2021-01-29,3.27,3.28,3.2,3.25,63538,3.2500000000000004,3.3186947288910735,3.309479663714725,0.009215065176349402,0.022515812281568806
SCOR,2021-01-28,3.24,3.35,3.16,3.24,220427,3.24,3.3311846795985423,3.3142380368119024,0.016946642786639817,0.02584099905787388
SCOR,2021-01-27,3.37,3.37,3.2,3.25,142937,3.25,3.347763712252823,3.3201770797568546,0.02758663249596793,0.02806458812568239
SCOR,2021-01-26,3.4,3.42,3.33,3.42,38072,3.42,3.3655389326624268,3.325791246137403,0.03974768652502414,0.02818407703311089
SCOR,2021-01-25,3.51,3.53,3.41,3.44,57913,3.4399999999999995,3.3556369204192324,3.3182545458283954,0.037382374590837035,0.025293174660132686
SCOR,2021-01-22,3.27,3.355,3.21,3.3361,42158,3.3361,3.3402981786772745,3.308514909494667,0.03178326918260765,0.022270874677456594
SCOR,2021-01-21,3.38,3.38,3.3,3.34,30589,3.34,3.3410614838913237,3.3063081022542407,0.03475338163708397,0.01989277605116883
SCOR,2021-01-20,3.43,3.46,3.33,3.41,48755,3.41,3.3412544809624736,3.30361275043458,0.037641730527894435,0.016177624654690265
SCOR,2021-01-19,3.59,3.635,3.45,3.48,142550,3.4800000000000004,3.328755295682924,3.295101770469346,0.033653525213577666,0.010811598186389446
SCOR,2021-01-19,3.59,3.635,3.45,3.48,142550,3.4800000000000013,3.301256258534365,3.2803099121068935,0.02094634642747062,0.005101116429592278
SCOR,2021-01-15,3.3,3.38,3.3,3.3,72962,3.300000000000001,3.268757396449704,3.264334705075445,0.004422691374258214,0.0011398089301224701
SCOR,2021-01-14,3.28,3.37,3.25,3.28,76596,3.280000000000001,3.2630769230769228,3.261481481481481,0.0015954415954415602,0.00031908831908831207
SCOR,2021-01-13,3.38,3.46,3.17,3.26,153022,3.260000000000001,3.26,3.26,0.0,0.0
