Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-07-23,1.58,1.59,1.58,1.59,20032,1.59,1.6764195452958184,1.7711600886945456,-0.0947405433987271,-0.08975853289240603
NGD,2021-07-22,1.67,1.68,1.65,1.655,50586,1.655,1.692132189895058,1.7856528957901092,-0.0935207058950511,-0.08851303026582574
NGD,2021-07-21,1.56,1.58,1.56,1.5722,60115,1.5722,1.698883497148705,1.796105127453318,-0.0972216303046129,-0.08726111135851938
NGD,2021-07-20,1.63,1.63,1.6113,1.6113,43120,1.6113,1.7219168602666517,1.8140175376495835,-0.0921006773829318,-0.08477098162199598
NGD,2021-07-19,1.59,1.61,1.58,1.59,183665,1.59,1.74202901667877,1.83023494066155,-0.0882059239827801,-0.082938557681762
NGD,2021-07-16,1.7,1.72,1.7,1.71,77523,1.71,1.76967065607491,1.8494537359144745,-0.0797830798395642,-0.08162171610650751
NGD,2021-07-15,1.75,1.7582,1.74,1.75,28581,1.75,1.7805198662703483,1.860610034787632,-0.0800901685172839,-0.08208137517324327
NGD,2021-07-14,1.78,1.78,1.76,1.775,153284,1.775,1.786068932864957,1.869458837570643,-0.0833899047056858,-0.08257917683723316
NGD,2021-07-13,1.71,1.71,1.7,1.7,18361,1.7,1.7880814661131312,1.8770155445762944,-0.0889340784631631,-0.08237649487011998
NGD,2021-07-12,1.74,1.74,1.73,1.73,57770,1.73,1.8040962781337009,1.8911767881423975,-0.0870805100086971,-0.0807370989718592
NGD,2021-07-09,1.7,1.7101,1.7,1.7101,29631,1.7101,1.8175683287034643,1.9040709311937896,-0.0865026024903252,-0.07915124621264982
NGD,2021-07-08,1.76,1.77,1.7411,1.75,44060,1.75,1.837108024831367,1.9195886056892928,-0.0824805808579256,-0.07731340714323096
NGD,2021-07-07,1.8,1.8,1.79,1.794,24270,1.794,1.8529458475279792,1.933155694144436,-0.0802098466164569,-0.07602161371455723
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.863663274351248,1.944288149675991,-0.0806248753247427,-0.0749745554890823
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8683293242332928,1.95279120165007,-0.0844618774167769,-0.07356197553016715
NGD,2021-07-02,1.8,1.82,1.8,1.8099,60487,1.8099,1.8738437468211648,1.961974497782076,-0.0881307509609108,-0.07083700005851465
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.8854698826068312,1.9741404576046415,-0.0886705749978105,-0.06651356233291549
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.893737133989892,1.984871694213013,-0.0911345602231212,-0.06097430916669179
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.9179075219880537,2.002797429750054,-0.0848899077620002,-0.05343424640258452
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.948436162349518,2.023021224130058,-0.0745850617805399,-0.04557033106273059
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.9717881918676123,2.0392629220604626,-0.0674747301928502,-0.03831664838327825
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.992113317661724,2.0536039558253,-0.061490638163576,-0.031027127930885263
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,2.017952102691128,2.069892272291324,-0.0519401696001957,-0.02341125037271257
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,2.043034303180424,2.0850836540746296,-0.0420493508942056,-0.01627902056584166
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,2.065404176485956,2.0982903464006,-0.0328861699146445,-0.00983643798375065
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,2.095750390392493,2.1142735741126484,-0.0185231837201551,-0.004074005001027285
NGD,2021-06-17,2.0,2.03,1.98,2.0,346265,2.0,2.1177050068274923,2.12541546004166,-0.0077104532141678,-0.0004617103212452066
NGD,2021-06-16,2.14,2.14,2.12,2.1399,48609,2.1399,2.1391059171597635,2.135448696844993,0.0036572203147704,0.001350475401985456
NGD,2021-06-15,2.19,2.19,2.18,2.18,33040,2.18,2.1389615384615386,2.1350925925925925,0.003868945868946,0.0007737891737892078
NGD,2021-06-14,2.12,2.1315,2.11,2.1315,133330,2.1315,2.1315,2.1315,0.0,0.0
