Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-07-23,4.86,4.88,4.7,4.7221,117625,4.7221,4.122030461836953,4.425804730663285,-0.3037742688263316,-0.4527094149512888
ENDP,2021-07-22,4.59,4.6,4.42,4.4843,393773,4.4843,4.012926909443672,4.402101109116348,-0.3891741996726763,-0.48994320148252807
ENDP,2021-07-21,4.26,4.46,4.26,4.419,326708,4.419,3.927222711160703,4.395525197845656,-0.4683024866849523,-0.515135451934991
ENDP,2021-07-20,3.5,3.55,3.45,3.55,88508,3.55,3.837808658644468,4.393647213673307,-0.5558385550288394,-0.5268436932475005
ENDP,2021-07-19,3.48,3.48,3.4,3.4233,88735,3.4233,3.8901375056707344,4.461138990767172,-0.571001485096438,-0.5195949778021658
ENDP,2021-07-16,3.37,3.4,3.36,3.39,111108,3.39,3.9750170521563226,4.544166110028546,-0.5691490578722234,-0.5067433509785977
ENDP,2021-07-15,3.58,3.6,3.58,3.6,21104,3.6,4.081383788912017,4.636499398830829,-0.5551156099188121,-0.4911419242551912
ENDP,2021-07-14,3.62,3.65,3.61,3.61,30896,3.61,4.168908114168747,4.719419350737296,-0.5505112365685481,-0.4751485028392859
ENDP,2021-07-13,3.67,3.71,3.63,3.71,45156,3.71,4.270527771290339,4.808172898796279,-0.5376451275059404,-0.45630781940697007
ENDP,2021-07-12,3.76,3.84,3.76,3.82,40993,3.82,4.3724419115249455,4.896026730699981,-0.5235848191750359,-0.43597349238222743
ENDP,2021-07-09,3.79,3.84,3.75,3.76,46215,3.76,4.472885895438572,4.982108869155979,-0.5092229737174074,-0.4140706606840253
ENDP,2021-07-08,3.69,3.69,3.68,3.6801,107561,3.6801,4.602501512791039,5.079877578688457,-0.4773760658974177,-0.3902825824256797
ENDP,2021-07-07,4.37,4.48,4.37,4.3874,29126,4.3874,4.770210878753046,5.191859784983534,-0.4216489062304882,-0.3685092115577452
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.839812856708145,5.256216567782217,-0.4164037110740723,-0.3552242878895594
ENDP,2021-07-06,4.32,4.36,4.31,4.3499,58380,4.3499,4.928887921564171,5.328721893204794,-0.3998339716406232,-0.3399294320934312
ENDP,2021-07-02,4.71,4.74,4.71,4.74,25888,4.74,5.034158452757658,5.407027644661178,-0.3728691919035203,-0.32495329720663313
ENDP,2021-07-01,4.86,4.86,4.795,4.83,88579,4.83,5.087641807804505,5.460389856234072,-0.3727480484295675,-0.3129743235324113
ENDP,2021-06-30,4.75,4.75,4.67,4.6701,72430,4.6701,5.13448577285987,5.510821044732798,-0.3763352718729278,-0.2980308923081222
ENDP,2021-06-29,4.95,4.97,4.91,4.91,11794,4.91,5.218919549743482,5.578078728311422,-0.35915917856794,-0.27845479741692075
ENDP,2021-06-28,5.05,5.06,4.94,5.01,85191,5.01,5.275086740605934,5.631525026576337,-0.3564382859704027,-0.2582787021291659
ENDP,2021-06-25,4.88,4.9,4.8679,4.8871,30082,4.8871,5.323284329807013,5.681247028702443,-0.3579626988954301,-0.23373880616885673
ENDP,2021-06-24,4.75,4.7692,4.7,4.75,37817,4.75,5.402590571590107,5.744778790998638,-0.3421882194085315,-0.20268283298721335
ENDP,2021-06-23,4.77,4.78,4.75,4.78,24122,4.78,5.521243402788308,5.824361094278529,-0.3031176914902209,-0.16780648638188383
ENDP,2021-06-22,5.1,5.125,5.08,5.125,55379,5.125,5.656014930568,5.907909981820811,-0.2518950512528111,-0.13397868510479957
ENDP,2021-06-21,5.18,5.19,5.16,5.16,36985,5.16,5.752563099762182,5.970542780366476,-0.2179796806042944,-0.1044995935677967
ENDP,2021-06-18,5.38,5.4315,5.33,5.4315,294473,5.4315,5.860301845173488,6.035386202795794,-0.175084357622306,-0.07612957180867226
ENDP,2021-06-17,5.4,5.42,5.395,5.395,22362,5.395,5.938265817023214,6.083697099019458,-0.1454312819962444,-0.05139087535526382
ENDP,2021-06-16,5.42,5.46,5.4,5.42,89511,5.42,6.037041420118344,6.138792866941016,-0.1017514468226714,-0.02788077369501867
ENDP,2021-06-15,5.66,5.66,5.65,5.65,65250,5.65,6.14923076923077,6.196296296296296,-0.0470655270655262,-0.00941310541310525
ENDP,2021-06-14,6.21,6.24,6.19,6.24,112334,6.24,6.24,6.24,0.0,0.0
