Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-07-23,2.78,2.78,2.78,2.78,3630,2.78,2.8977612922243416,3.0900232382407467,-0.192261946016405,-0.1743637556978448
GALT,2021-07-22,2.83,2.83,2.8,2.8,1323,2.8,2.9191724362651312,3.1148250973000065,-0.1956526610348752,-0.1698892081182047
GALT,2021-07-21,2.9,2.91,2.87,2.87,3090,2.87,2.9408401519497,3.140011105084007,-0.1991709531343071,-0.16344834488903706
GALT,2021-07-20,2.7,2.73,2.7,2.73,3407,2.73,2.953720179576918,3.161611993490728,-0.2078918139138097,-0.15451769282771954
GALT,2021-07-19,2.55,2.5708,2.55,2.5708,15359,2.5708,2.99439657586363,3.196140952969986,-0.2017443771063556,-0.14117416255619689
GALT,2021-07-16,2.6,2.6,2.55,2.56,24474,2.56,3.0714141351115627,3.2461682292075844,-0.1747540940960217,-0.1260316089186572
GALT,2021-07-15,2.74,2.77,2.7,2.76,27652,2.76,3.1643985233136647,3.3010616875441907,-0.136663164230526,-0.11385098762431606
GALT,2021-07-14,2.95,3.0,2.95,2.9984,47326,2.9984,3.237925527552513,3.344346622547726,-0.1064210949952131,-0.10814794347276355
GALT,2021-07-13,3.19,3.21,3.15,3.2066,18708,3.2066,3.2814756234711515,3.372022352351544,-0.0905467288803927,-0.10857965559215116
GALT,2021-07-12,3.32,3.34,3.27,3.27,136454,3.27,3.295089373193179,3.385256140539668,-0.0901667673464889,-0.11308788727009086
GALT,2021-07-09,3.96,4.04,3.85,3.94,1147775,3.94,3.299651077410121,3.394476631782841,-0.0948255543727203,-0.11881816725099133
GALT,2021-07-08,2.8,2.84,2.7915,2.84,9420,2.84,3.1832240005755974,3.350834762325469,-0.1676107617498714,-0.12481632047055907
GALT,2021-07-07,2.9,2.9,2.86,2.86,4729,2.86,3.245628364316615,3.3917015433115063,-0.1460731789948912,-0.11411771015073097
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.3157426123741818,3.4342376667764265,-0.1184950544022447,-0.1061288429396909
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.342241269169488,3.4553766801185404,-0.1131354109490527,-0.10303729007405243
GALT,2021-07-02,3.27,3.36,3.27,3.3,1343,3.3,3.37355786356394,3.478206814528024,-0.104648950964084,-0.10051275985530245
GALT,2021-07-01,3.21,3.2117,3.21,3.2117,5835,3.2117,3.386932020575565,3.492463359690266,-0.1055313391147008,-0.09947871207810705
GALT,2021-06-30,3.51,3.51,3.4,3.4,8358,3.4,3.4187923879529407,3.5149244284654872,-0.0961320405125465,-0.0979655553189586
GALT,2021-06-29,3.53,3.53,3.46,3.461,11808,3.461,3.4222091857625663,3.524118382742726,-0.1019091969801597,-0.09842393402056161
GALT,2021-06-28,3.45,3.46,3.45,3.46,3892,3.46,3.4151563104466693,3.529167853362144,-0.1140115429154748,-0.09755261828066207
GALT,2021-06-25,3.37,3.37,3.37,3.37,3502,3.37,3.407002912346064,3.534701281631116,-0.1276983692850519,-0.09343788712195898
GALT,2021-06-24,3.27,3.285,3.27,3.285,3238,3.285,3.4137307145908022,3.5478773841616054,-0.1341466695708031,-0.08487276658118573
GALT,2021-06-23,3.28,3.28,3.271,3.278,2313,3.278,3.437136299061857,3.568907574894534,-0.1317712758326772,-0.07255429083378137
GALT,2021-06-22,3.13,3.145,3.13,3.145,3657,3.145,3.466070171618558,3.5921801808860967,-0.1261100092675389,-0.057750044584057414
GALT,2021-06-21,3.14,3.14,3.0616,3.102,12803,3.102,3.524446566458296,3.627954595356985,-0.1035080288986889,-0.04066005341318704
GALT,2021-06-18,3.3,3.3,3.3,3.3,39000,3.3,3.6012550330870763,3.670030962985544,-0.0687759298984671,-0.02494805954181157
GALT,2021-06-17,3.47,3.47,3.47,3.47,2390,3.47,3.656028675466545,3.699633440024386,-0.0436047645578416,-0.013991091952647566
GALT,2021-06-16,3.46,3.48,3.45,3.45,9411,3.45,3.689852071005917,3.7180041152263374,-0.0281520442204201,-0.006587673801349148
GALT,2021-06-15,3.63,3.67,3.63,3.67,10470,3.67,3.7334615384615386,3.739444444444445,-0.0059829059829059,-0.0011965811965812811
GALT,2021-06-14,3.7,3.745,3.7,3.745,4276,3.745,3.745,3.745,0.0,0.0
