Symbol,Date,Open,High,Low,Close,Volume,OPTT SMA,OPTT spanTwelveEMA,OPTT spanTwntySixEMA,OPTT_x,OPTT_y
OPTT,2020-08-28,1.17,1.1777,1.15,1.16,72641,1.16,1.16,1.16,0.0,0.0
OPTT,2020-08-27,1.1874,1.21,1.18,1.1823,192107,1.1823,1.1634307692307693,1.1616518518518515,0.001778917378917555,0.00035578347578355544
OPTT,2020-08-26,1.2,1.34,1.19,1.28,764980,1.28,1.1813644970414199,1.1704183813443072,0.0109461156971129,0.0024738499200493806
OPTT,2020-08-25,1.13,1.1681,1.12,1.14,59879,1.14,1.1750007282658173,1.1681651679113956,0.006835560354421455,0.00334619200692384
OPTT,2020-08-24,1.1514,1.22,1.13,1.1769,172380,1.1769,1.1752929239172298,1.1688121925105517,0.006480731406678375,0.003973099886874703
OPTT,2020-08-21,1.21,1.24,1.19,1.19,112236,1.1900000000000002,1.1775555510068867,1.1703816597319918,0.00717389127489465,0.004613258164478737
OPTT,2020-08-20,1.25,1.31,1.21,1.2262,281698,1.2262,1.1850393123904426,1.1745163516036965,0.010522960786746305,0.005795198688932207
OPTT,2020-08-19,1.24,1.27,1.23,1.2616,196826,1.2616,1.19681787971499,1.1809669922256447,0.01585088748934527,0.007806336449014819
OPTT,2020-08-18,1.22,1.23,1.04,1.111,1100845,1.1110000000000002,1.1836151289896069,1.1757842520607822,0.00783087692882467,0.0078112445449767896
OPTT,2020-08-17,1.5,1.64,1.35,1.54,2681334,1.5400000000000005,1.2384435706835135,1.2027631963525758,0.03568037433093752,0.013385070502168979
OPTT,2020-08-14,1.38,1.44,1.35,1.4307,219019,1.4307000000000003,1.26802148288605,1.219647404030163,0.04837407885588685,0.020382872172912597
OPTT,2020-08-13,1.47,1.52,1.29,1.3,1750726,1.3000000000000005,1.2729412547497343,1.2255994481760772,0.0473418065736575,0.02577465905306149
OPTT,2020-08-12,1.16,1.18,1.13,1.1407,205140,1.1407000000000005,1.2525964463266983,1.2193106001630345,0.033285846163664035,0.027276896475181958
OPTT,2020-08-11,1.06,1.08,1.03,1.08,138634,1.0800000000000007,1.2260431468918216,1.2089912964472542,0.017051850444567584,0.02523188726905904
OPTT,2020-08-10,0.99,0.99,0.9105,0.950001,435676,0.9500010000000008,1.1835751242930797,1.1898068300437536,-0.006231705750673999,0.018939168665112437
OPTT,2020-08-07,1.14,1.17,1.1,1.1632,245315,1.1632000000000011,1.1804404897864522,1.1878359537442165,-0.007395463957764471,0.0136722421405371
OPTT,2020-08-06,0.9790000000000001,0.98,0.932,0.96,129740,0.9600000000000012,1.1465265682808439,1.17095921642983,-0.024432648148986047,0.006051264082632471
OPTT,2020-08-05,0.8925,0.97,0.8802,0.92,424255,0.9200000000000012,1.111676327006868,1.1523696448424352,-0.04069331783556707,-0.003297652301007481
OPTT,2020-08-04,0.8925,0.8925,0.85,0.8699,86988,0.8699000000000011,1.0744799690058116,1.1314459674466992,-0.05696599844088768,-0.01403132152898352
OPTT,2020-08-03,0.83,0.8358,0.772,0.78,157559,0.780000000000001,1.0291753583895331,1.1054129328210178,-0.07623757443148492,-0.02647257210948376
OPTT,2020-07-31,0.825,0.84,0.8220000000000001,0.823399,53742,0.8233990000000009,0.9975174570988354,1.0845230118713127,-0.08700555477247729,-0.03857916864208247
OPTT,2020-07-30,0.7390000000000001,0.77,0.7301,0.7695,256374,0.7695000000000011,0.9624378483143992,1.061187973954919,-0.09875012564051976,-0.05061336004176995
OPTT,2020-07-29,0.779,0.7899,0.755,0.7606,185052,0.7606000000000009,0.9313858716506456,1.0389221981064063,-0.10753632645576094,-0.0619979533245681
OPTT,2020-07-28,0.78,0.782,0.7601,0.769299,99284,0.7692990000000007,0.9064494298582386,1.0189501093577835,-0.11250067949954512,-0.07209849855956346
OPTT,2020-07-27,0.82,0.82,0.81,0.8113,88407,0.8113000000000008,0.8918110560338942,1.0035686197757256,-0.11175756374183143,-0.08003031159601706
OPTT,2020-07-24,0.83,0.8691,0.7659999999999999,0.8220000000000001,393954,0.8220000000000008,0.8810708935671413,0.9901190923849312,-0.10904819881778982,-0.08583388904037163
OPTT,2020-07-23,0.77,0.777,0.7542,0.7659,285146,0.7659000000000007,0.8633522945568121,0.973510270726788,-0.11015797616997614,-0.0906987064662925
OPTT,2020-07-22,0.7,0.71,0.7,0.7,140730,0.7000000000000006,0.8382211723173023,0.953250250672952,-0.11502907835564954,-0.09556478084416394
OPTT,2020-07-21,0.69,0.69,0.68,0.6813,52777,0.6813000000000007,0.8140794534992558,0.9331057876601406,-0.11902633416088483,-0.10025709150750811
OPTT,2020-07-20,0.6841,0.69,0.675,0.6899,72953,0.6899000000000006,0.794974922191678,0.9150905441297598,-0.12011562193808177,-0.10422879759362286
OPTT,2020-07-17,0.6990000000000001,0.6990000000000001,0.6891,0.698,36971,0.6980000000000006,0.7800557033929583,0.8990097630831109,-0.1189540596901526,-0.10717385001292881
OPTT,2020-07-16,0.685,0.7,0.675,0.675,47398,0.6750000000000007,0.7638932874863492,0.8824164472991768,-0.11852315981282754,-0.10944371197290857
OPTT,2020-07-15,0.7,0.7,0.6709999999999999,0.672,93068,0.6720000000000008,0.7497558586422955,0.8668300437955341,-0.11707418515323853,-0.11096980660897457
OPTT,2020-07-14,0.7,0.7,0.6865,0.692049,46060,0.6920490000000009,0.7408778803896348,0.8538832998106797,-0.11300541942104493,-0.11137692917138864
OPTT,2020-07-13,0.7947,0.7947,0.7020000000000001,0.7098,157241,0.7098000000000008,0.7360966680219986,0.8432104627876663,-0.10711379476566774,-0.11052430229024446
