IBM,2020-06-01,124.7,124.7,124.1,124.7,357
IBM,2020-06-01,124.7,124.7,124.1,124.7,357
IBM,2020-05-29,125.33,125.4,125.33,125.4,200
IBM,2020-05-28,126.0,126.0,126.0,126.0,100
IBM,2020-05-27,123.7,123.7,123.7,123.7,730
IBM,2020-05-26,121.34,121.34,120.87,120.87,1328
IBM,2020-05-26,121.34,121.34,120.87,120.87,1328
IBM,2020-05-26,121.34,121.34,120.87,120.87,1328
IBM,2020-05-26,121.34,121.34,120.87,120.87,1328
IBM,2020-05-22,118.5,118.5,118.5,118.5,1153
IBM,2020-05-21,121.16,121.2,121.16,121.2,200
IBM,2020-05-20,121.5,121.5,121.3,121.3,550
IBM,2020-05-19,120.8,120.8,120.8,120.8,256
IBM,2020-05-18,118.0,118.0,118.0,118.0,100
IBM,2020-05-18,118.2,118.2,118.2,118.2,100
IBM,2020-05-18,118.2,118.2,118.2,118.2,100
IBM,2020-05-15,116.2,116.2,116.2,116.2,119
IBM,2020-05-14,115.25,115.25,115.25,115.25,1115
IBM,2020-05-13,120.98,120.98,120.98,120.98,285
IBM,2020-05-12,122.89,122.89,122.89,122.89,1989
