Symbol,Date,Open,High,Low,Close,Volume,ENDP SMA,ENDP spanTwelveEMA,ENDP spanTwntySixEMA,ENDP_x,ENDP_y
ENDP,2021-09-08,2.193,2.23,2.18,2.23,66311,2.23,2.4213303572704192,3.0287065761131133,-0.6073762188426941,-0.6369456770620007
ENDP,2021-09-07,2.13,2.2,2.13,2.2,163028,2.2,2.4561176949559496,3.0926031022021623,-0.6364854072462127,-0.6443380416168273
ENDP,2021-09-07,2.13,2.2,2.13,2.2,163028,2.2,2.502684548584304,3.164011350378335,-0.6613268017940315,-0.6463012002094809
ENDP,2021-09-03,2.13,2.14,2.12,2.1299,116135,2.1299,2.557718102872359,3.241132258408602,-0.683414155536243,-0.6425447998133433
ENDP,2021-09-02,2.13,2.14,2.09,2.1,136407,2.1,2.635503212485516,3.33003083908129,-0.6945276265957747,-0.6323274608826185
ENDP,2021-09-01,2.275,2.31,2.265,2.301,102100,2.301,2.732867432937427,3.4284333062077934,-0.6955658732703665,-0.6167774194543295
ENDP,2021-08-31,1.98,2.02,1.95,2.01,727628,2.01,2.811388784380596,3.518627970704417,-0.7072391863238212,-0.5970803060003202
ENDP,2021-08-30,2.3543,2.36,2.35,2.35,56863,2.35,2.9570958360861583,3.63931820836077,-0.6822223722746115,-0.5695405859194451
ENDP,2021-08-27,2.4,2.42,2.39,2.395,68361,2.395,3.0674768971927326,3.7424636650296312,-0.6749867678368986,-0.5413701393306536
ENDP,2021-08-26,2.5418,2.55,2.5,2.51,82922,2.51,3.189745423955048,3.8502607582320016,-0.6605153342769539,-0.5079659822040923
ENDP,2021-08-25,2.62,2.6261,2.58,2.59,69623,2.59,3.313335501037784,3.957481618890562,-0.6441461178527783,-0.4698286441858769
ENDP,2021-08-24,2.64,2.65,2.56,2.575,284086,2.575,3.4448510466810167,4.066880148401807,-0.62202910172079,-0.42624927576915156
ENDP,2021-08-23,2.26,2.27,2.2,2.22,415743,2.22,3.6030057824412016,4.186230560273951,-0.5832247778327493,-0.3773043192812419
ENDP,2021-08-20,2.47,2.49,2.4,2.415,556361,2.415,3.854461379248693,4.343529005095867,-0.489067625847174,-0.32582420464336503
ENDP,2021-08-19,3.7,3.73,3.6,3.61,76175,3.61,4.116181630021183,4.497811325503536,-0.3816296954823528,-0.2850133493424128
ENDP,2021-08-18,3.78,3.806,3.76,3.76,38791,3.76,4.208214653661398,4.568836231543818,-0.3606215778824202,-0.26085926280742777
ENDP,2021-08-17,3.76,3.76,3.71,3.71,52855,3.71,4.289708227054379,4.633543130067324,-0.3438349030129446,-0.2359186840386796
ENDP,2021-08-16,3.89,3.915,3.88,3.89,33579,3.89,4.395109722882448,4.70742658047271,-0.3123168575902619,-0.20893962929511312
ENDP,2021-08-13,4.16,4.16,4.1301,4.1301,16624,4.1301,4.48694785431562,4.772820706910526,-0.2858728525949061,-0.1830953222213259
ENDP,2021-08-12,3.91,3.945,3.86,3.89,62911,3.89,4.5518292823730055,4.824238363463368,-0.2724090810903625,-0.15740093962793084
ENDP,2021-08-11,4.37,4.37,4.11,4.13,193217,4.13,4.672161879168097,4.898977432540437,-0.2268155533723392,-0.1286489042623229
ENDP,2021-08-10,4.41,4.41,4.37,4.39,25804,4.39,4.77073676628957,4.960495627143672,-0.1897588608541021,-0.10410724198481881
ENDP,2021-08-09,4.31,4.315,4.28,4.28,55021,4.28,4.839961632887674,5.006135277315166,-0.1661736444274923,-0.08269433726749799
ENDP,2021-08-06,4.75,4.8346,4.73,4.75,155750,4.75,4.941772838867251,5.064226099500379,-0.1224532606331285,-0.061824510477499386
ENDP,2021-08-05,4.55,4.5981,4.55,4.59,66212,4.59,4.9766406277522055,5.08936418746041,-0.1127235597082041,-0.04666732293859209
ENDP,2021-08-04,4.66,4.69,4.6,4.6429,62397,4.6429,5.0469389237071525,5.129313322457243,-0.0823743987500904,-0.030153263746189075
ENDP,2021-08-03,4.98,4.98,4.89,4.9,71943,4.9,5.120400546199362,5.168226388253823,-0.0478258420544603,-0.01709797999521373
ENDP,2021-08-02,5.11,5.15,5.07,5.07,38242,5.07,5.160473372781064,5.1896844993141285,-0.0292111265330641,-0.009416014480402062
ENDP,2021-07-30,4.99,4.99,4.94,4.94,50355,4.94,5.176923076923076,5.199259259259259,-0.0223361823361827,-0.004467236467236547
ENDP,2021-07-29,5.24,5.25,5.205,5.22,44511,5.22,5.22,5.22,0.0,0.0
