Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-09-08,6.23,6.23,6.18,6.18,21708,6.18,6.159861132292344,6.305280062044583,-0.145418929752239,-0.21988070411939792
HBM,2021-09-07,6.16,6.23,6.16,6.23,31393,6.23,6.156199519981861,6.3153024670081495,-0.1591029470262883,-0.23849614771118782
HBM,2021-09-07,6.16,6.23,6.16,6.23,31393,6.23,6.142781250887654,6.322126664368802,-0.1793454134811476,-0.2583444478824127
HBM,2021-09-03,6.24,6.26,6.22,6.24,39084,6.24,6.126923296503591,6.329496797518305,-0.2025735010147142,-0.2780942064827289
HBM,2021-09-02,6.2,6.2,6.1753,6.2,10724,6.2,6.10636389586788,6.336656541319769,-0.2302926454518887,-0.2969743828497326
HBM,2021-09-01,6.04,6.12,6.04,6.12,32524,6.12,6.08933914966204,6.34758906462535,-0.2582499149633097,-0.3136448171991935
HBM,2021-08-31,6.09,6.14,6.09,6.13,17183,6.13,6.083764449600594,6.365796189795378,-0.2820317401947845,-0.32749354275816445
HBM,2021-08-30,6.34,6.3599,6.29,6.29,17492,6.29,6.0753579858916105,6.384659884979008,-0.3093018990873979,-0.33885899339900943
HBM,2021-08-27,5.96,5.98,5.95,5.95,19488,5.95,6.03633216514463,6.392232675777329,-0.3559005106326989,-0.3462482669769123
HBM,2021-08-26,5.87,5.87,5.83,5.83,7045,5.83,6.052028922443654,6.427611289839516,-0.3755823673958618,-0.34383520606296564
HBM,2021-08-25,6.04,6.07,6.04,6.05,14863,6.05,6.092397817433409,6.475420193026677,-0.383022375593268,-0.33589841572974155
HBM,2021-08-24,5.95,6.02,5.95,5.98,45938,5.98,6.100106511512211,6.509453808468812,-0.409347296956601,-0.32411742576385993
HBM,2021-08-23,5.57,5.64,5.56,5.6,28598,5.6,6.121944059059885,6.551810113146316,-0.4298660540864309,-0.30280995796567467
HBM,2021-08-20,5.3,5.3,5.28,5.285,33295,5.285,6.2168429788889545,6.627954922198022,-0.4111119433090673,-0.2710459339354856
HBM,2021-08-19,5.63,5.63,5.555,5.56,39186,5.56,6.386268975050583,6.735391315973864,-0.3491223409232811,-0.2360294315920901
HBM,2021-08-18,5.92,5.94,5.87,5.8795,31235,5.8795,6.536499697787052,6.829422621251773,-0.2929229234647206,-0.20775620425929237
HBM,2021-08-17,6.23,6.25,6.17,6.17,34668,6.17,6.655954188293789,6.905416430951914,-0.249462242658125,-0.1864645244579353
HBM,2021-08-16,6.52,6.52,6.45,6.51,28000,6.51,6.744309495256297,6.9642497454280665,-0.2199402501717697,-0.17071509490788786
HBM,2021-08-13,6.63,6.63,6.59,6.6,7404,6.6,6.786911221666532,7.000589725062312,-0.2136785033957799,-0.15840880609191738
HBM,2021-08-12,6.68,6.68,6.65,6.65,14302,6.65,6.820895080151356,7.032636903067297,-0.2117418229159406,-0.1445913817659517
HBM,2021-08-11,6.62,6.71,6.62,6.62,42762,6.62,6.851966912906148,7.06324785531268,-0.2112809424065318,-0.12780377147845448
HBM,2021-08-10,6.35,6.4,6.3,6.4,31858,6.4,6.894142715252721,7.098707683737694,-0.2045649684849735,-0.10693447874643514
HBM,2021-08-09,6.5,6.52,6.42,6.45,14783,6.45,6.98398684529867,7.15460429843671,-0.17061745313804,-0.08252685631180054
HBM,2021-08-06,6.78,6.78,6.75,6.75,7115,6.75,7.081075362625701,7.2109726423116465,-0.1298972796859452,-0.060504207105240675
HBM,2021-08-05,6.68,6.77,6.68,6.73,34850,6.73,7.141270883103101,7.247850453696578,-0.1065795705934764,-0.04315593896006453
HBM,2021-08-04,6.95,6.9527,6.95,6.95,4822,6.95,7.216047407303665,7.289278489992304,-0.0732310826886388,-0.027300031051711554
HBM,2021-08-03,6.94,6.94,6.92,6.92,15699,6.92,7.264419663177059,7.316420769191688,-0.0520011060146288,-0.01581726814247972
HBM,2021-08-02,7.29,7.29,7.26,7.26,6721,7.26,7.327041420118343,7.348134430727023,-0.0210930106086797,-0.006771308674442445
HBM,2021-07-30,7.19,7.21,7.17,7.17,12086,7.17,7.3392307692307694,7.355185185185185,-0.0159544159544156,-0.0031908831908831203
HBM,2021-07-29,7.29,7.385,7.29,7.37,48052,7.37,7.37,7.37,0.0,0.0
