Symbol,Date,Open,High,Low,Close,Volume,CERS SMA,CERS spanTwelveEMA,CERS spanTwntySixEMA,CERS_x,CERS_y
CERS,2021-07-16,4.81,4.84,4.715,4.795,23598,4.795,5.221651777692901,5.402788106865382,-0.1811363291724808,-0.08251901193404546
CERS,2021-07-15,4.89,4.92,4.88,4.88,11800,4.88,5.299224828182519,5.451411155414612,-0.1521863272320933,-0.057864682624436614
CERS,2021-07-14,5.07,5.08,5.06,5.065,13467,5.065,5.375447524215705,5.49712404784778,-0.1216765236320753,-0.03428427147252243
CERS,2021-07-13,5.11,5.13,5.11,5.12,8684,5.12,5.431892528618561,5.531693971675602,-0.099801443057041,-0.012436208432634191
CERS,2021-07-12,5.26,5.27,5.23,5.24,28065,5.24,5.488600261094662,5.56462948940965,-0.0760292283149874,0.009405100223467534
CERS,2021-07-09,5.25,5.25,5.18,5.18,26941,5.18,5.533800308566419,5.590599848562421,-0.0567995399960024,0.030763682358081287
CERS,2021-07-08,5.11,5.12,5.05,5.06,85363,5.06,5.598127637396677,5.623447836447415,-0.0253201990507383,0.052654487946602206
CERS,2021-07-07,5.46,5.46,5.43,5.44,16342,5.44,5.695969026014254,5.668523663363208,0.0274453626510453,0.07214815969593734
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.742508848925936,5.686805556432264,0.0557032924936713,0.08332385895716034
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.773874094185197,5.6961500009468455,0.0777240932383511,0.09022900057303257
CERS,2021-07-02,6.1244,6.1244,5.92,6.03,25923,6.03,5.810942111309778,5.706242001022593,0.1047001102871849,0.0933552274067029
CERS,2021-07-01,5.91,5.95,5.895,5.94,96511,5.94,5.771113404275193,5.680341361104401,0.0907720431707916,0.09051900668658239
CERS,2021-06-30,5.67,5.73,5.67,5.71,26691,5.71,5.740406750507046,5.659568669992753,0.0808380805142929,0.09045574756553007
CERS,2021-06-29,5.77,5.78,5.76,5.77,9105,5.77,5.745935250599237,5.655534163592174,0.0904010870070628,0.09286016432833935
CERS,2021-06-28,5.86,5.89,5.85,5.865,23292,5.865,5.74155984161728,5.6463768966795485,0.095182944937731,0.09347493365865847
CERS,2021-06-25,5.78,5.82,5.76,5.8,21412,5.8,5.719116176456785,5.628887048413912,0.090229128042873,0.0930479308388901
CERS,2021-06-24,5.71,5.765,5.71,5.75,17477,5.75,5.704410026721654,5.615198012287025,0.0892120144346293,0.09375263153789433
CERS,2021-06-23,5.62,5.66,5.62,5.64,28316,5.64,5.696120940671046,5.604413853269987,0.0917070874010583,0.09488778581371056
CERS,2021-06-22,5.69,5.69,5.67,5.67,11317,5.67,5.706324748065781,5.601566961531587,0.1047577865341944,0.0956829604168736
CERS,2021-06-21,5.75,5.83,5.7,5.755,20837,5.755,5.712929247714105,5.596092318454113,0.1168369292599917,0.0934142538875434
CERS,2021-06-18,5.83,5.895,5.83,5.88,188327,5.88,5.705280020025761,5.583379703930442,0.1219003160953189,0.0875585850444313
CERS,2021-06-17,5.75,5.75,5.73,5.74,13879,5.74,5.673512750939535,5.559650080244878,0.1138626706946572,0.07897315228170938
CERS,2021-06-16,5.8,5.8,5.759,5.759,8469,5.759,5.6614241602012685,5.545222086664468,0.116202073536801,0.0702507726784724
CERS,2021-06-15,5.9,5.9,5.8501,5.8501,15737,5.8501,5.643683098419681,5.528119853597626,0.1155632448220549,0.05876294746389047
CERS,2021-06-14,5.98,6.0,5.97,5.98,27704,5.98,5.606152752677804,5.502361441885435,0.1037913107923689,0.04456287312434935
CERS,2021-06-11,5.83,5.84,5.825,5.83,15715,5.83,5.538180525891951,5.46415035723627,0.074030168655681,0.02975576370734445
CERS,2021-06-10,5.64,5.64,5.63,5.63,10912,5.63,5.485122439690487,5.434882385815171,0.0502400538753162,0.01868716247026031
CERS,2021-06-09,5.67,5.71,5.67,5.7,25470,5.7,5.458781065088758,5.419272976680385,0.0395080884083727,0.010798939618996322
CERS,2021-06-08,5.57,5.61,5.57,5.607,21232,5.607,5.414923076923077,5.396814814814816,0.0181082621082611,0.0036216524216522218
CERS,2021-06-07,5.29,5.38,5.28,5.38,73048,5.38,5.38,5.38,0.0,0.0
