Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-07-16,3.79,3.83,3.79,3.8,15297,3.8,4.002650224227684,4.164284079058795,-0.1616338548311118,-0.13267712923990135
ADAP,2021-07-15,3.72,3.72,3.72,3.72,3152,3.72,4.039495719541808,4.193426805383499,-0.1539310858416911,-0.12543794784209872
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951,3.9,4.097585850367592,4.231300949814179,-0.1337150994465874,-0.1183146633422006
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229,3.94,4.133510550434427,4.257805025799313,-0.124294475364886,-0.11446455431610389
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522,4.11,4.1686942868770505,4.283229427863258,-0.1145351409862076,-0.11200707405390836
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648,4.07,4.179365975400151,4.297087782092319,-0.1177218066921685,-0.11137505732083353
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712,3.87,4.199250698200178,4.315254804659705,-0.1160041064595267,-0.10978836997799976
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005,4.17,4.2591144615093,4.350875189032481,-0.0917607275231802,-0.10823443585761802
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.275317090874628,4.365345204155078,-0.0900281132804501,-0.11235286294122747
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.28202928921547,4.375500820487485,-0.0934715312720149,-0.1179340503564218
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398,4.301,4.289961887254647,4.386468886126484,-0.0965069988718374,-0.12404968012752352
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386,4.27,4.287954957664582,4.393306397016603,-0.1053514393520202,-0.13093535044144525
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.291219495421779,4.4031709087779305,-0.1119514133561514,-0.13733132821380148
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.273259403680284,4.4042245814801655,-0.1309651777998812,-0.14367630692821398
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.262942931622153,4.410162547998579,-0.1472196163764252,-0.14685408921029716
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.246387101008,4.414655551838465,-0.1682684508304657,-0.14676270741876513
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560,4.195,4.227548392100363,4.419827995985543,-0.1922796038851792,-0.14138627156583997
ADAP,2021-06-23,3.9,3.9,3.898,3.898,22432,3.898,4.233466281573157,4.437814235664386,-0.2043479540912294,-0.12866293848600513
ADAP,2021-06-22,3.91,3.95,3.91,3.95,6448,3.95,4.294460150950094,4.480999374517538,-0.1865392235674434,-0.10974168458469903
ADAP,2021-06-21,3.99,4.01,3.99,4.01,15823,4.01,4.357089269304657,4.523479324478941,-0.1663900551742836,-0.09054229983901292
ADAP,2021-06-18,4.16,4.19,4.11,4.11,12974,4.11,4.420196409178231,4.564557670437256,-0.144361261259025,-0.07158036100519524
ADAP,2021-06-17,4.0,4.0,3.96,4.0,25227,4.0,4.4765957563015455,4.600922284072237,-0.124326527770691,-0.053385135941737785
ADAP,2021-06-16,4.07,4.16,4.07,4.15,14256,4.15,4.563249530174554,4.648996066798015,-0.0857465366234606,-0.035649787984499456
ADAP,2021-06-15,4.48,4.5289,4.48,4.5289,2211,4.5289,4.638385808388109,4.688915752141855,-0.0505299437537463,-0.023125600824759153
ADAP,2021-06-14,4.46,4.48,4.45,4.45,10033,4.45,4.658292319004128,4.701717012313203,-0.0434246933090749,-0.016274515092512362
ADAP,2021-06-11,4.65,4.66,4.6,4.61,6443,4.61,4.696163649732152,4.721854373298259,-0.0256907235661074,-0.009486970538371714
ADAP,2021-06-10,4.6,4.62,4.57,4.58,10116,4.58,4.711829767865271,4.73080272316212,-0.0189729552968493,-0.005436032281437776
ADAP,2021-06-09,4.71,4.71,4.7,4.7,6090,4.7,4.735798816568048,4.742866941015089,-0.0070681244470414,-0.0020518015275848714
ADAP,2021-06-08,4.7,4.7,4.7,4.7,11495,4.7,4.742307692307692,4.746296296296296,-0.0039886039886036,-0.0007977207977207357
ADAP,2021-06-07,4.75,4.75,4.75,4.75,8270,4.75,4.75,4.75,0.0,0.0
