Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-07-16,3.43,3.43,3.41,3.41,310,3.41,3.818485458349884,3.940254228846362,-0.121768770496478,-0.03617821641275377
GENE,2021-07-15,3.63,3.63,3.63,3.63,362,3.63,3.8927555416862263,3.982674567154071,-0.0899190254678443,-0.01478057789182281
GENE,2021-07-14,3.63,3.63,3.63,3.63,1628,3.63,3.940529276538268,4.010888532526397,-0.0703592559881287,0.004004034002182688
GENE,2021-07-13,3.66,3.66,3.6392,3.6392,1657,3.6392,3.996989144999771,4.041359615128508,-0.0443704701287366,0.02259485649976055
GENE,2021-07-12,3.84,3.84,3.84,3.84,2183,3.84,4.062041716817912,4.0735323843387885,-0.011490667520877,0.03933618815688496
GENE,2021-07-09,4.0,4.0,3.94,3.9999,3154,3.9999,4.102412938057531,4.092214975085891,0.0101979629716399,0.052042902076325226
GENE,2021-07-08,3.78,3.8316,3.75,3.805,2197,3.805,4.121051654067991,4.099600173092762,0.0214514809752293,0.06250413685249653
GENE,2021-07-07,4.08,4.08,4.08,4.08,269,4.08,4.178515591171262,4.123168186940183,0.055347404231079,0.07276730082181333
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.196427516838764,4.126621641895397,0.0698058749433663,0.07712227496949689
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.19395979262763,4.119951373247029,0.0740084193806005,0.07895137497602953
GENE,2021-07-02,4.28,4.28,4.28,4.28,461,4.28,4.191043391287199,4.112747483106792,0.0782959081804071,0.08018711387488675
GENE,2021-07-01,4.24,4.24,4.21,4.2104,2289,4.2104,4.174869462430325,4.099367281755335,0.0755021806749907,0.08065991529850666
GENE,2021-06-30,4.22,4.22,4.2,4.2,741,4.2,4.168409364690384,4.0904846642957615,0.0779247003946226,0.08194934895438565
GENE,2021-06-29,4.29,4.29,4.2237,4.2237,4469,4.2237,4.162665612815909,4.081723437439423,0.080942175376486,0.0829555110943264
GENE,2021-06-28,4.27,4.35,4.27,4.28,4971,4.28,4.151568451509711,4.070365312434577,0.0812031390751339,0.08345884502378648
GENE,2021-06-25,4.19,4.19,4.16,4.1799,2561,4.1799,4.128217260875112,4.053594537429342,0.0746227234457697,0.08402277151094958
GENE,2021-06-24,4.1,4.1033,4.1,4.1033,1245,4.1033,4.118820399216041,4.04349010042369,0.0753302987923509,0.08637278352724455
GENE,2021-06-23,4.06,4.08,4.06,4.08,9897,4.08,4.121642289982594,4.038705308457585,0.0829369815250089,0.08913340471096794
GENE,2021-06-22,4.12,4.1201,4.12,4.1201,2462,4.1201,4.129213615433974,4.035401733134192,0.0938118822997822,0.09068251050745768
GENE,2021-06-21,4.18,4.18,4.18,4.18,1526,4.18,4.130870636421969,4.028625871784927,0.1022447646370423,0.08990016755937653
GENE,2021-06-18,4.13,4.13,4.1201,4.1201,7288,4.1201,4.121938024862327,4.016515941527721,0.1054220833346057,0.08681401828996008
GENE,2021-06-17,4.14,4.14,4.14,4.14,1914,4.14,4.122272211200931,4.008229216849939,0.1140429943509921,0.08216200202879842
GENE,2021-06-16,4.05,4.0992,4.05,4.0992,2592,4.0992,4.119048976873827,3.9976875541979338,0.1213614226758936,0.07419175394824998
GENE,2021-06-15,4.27,4.282,4.27,4.2768,3606,4.2768,4.122657881759978,3.989566558533769,0.1330913232262096,0.06239933676633905
GENE,2021-06-14,4.45,4.4923,4.4212,4.4923,11473,4.4923,4.094632042079974,3.9665878832164703,0.1280441588635037,0.0447263401513715
GENE,2021-06-11,4.76,4.8,4.76,4.7699,60331,4.7699,4.022328777003606,3.924530913873788,0.0977978631298182,0.023896885473338444
GENE,2021-06-10,4.24,4.28,4.21,4.21,20715,4.21,3.8864067364588073,3.856901386983691,0.0295053494751162,0.005421641059218505
GENE,2021-06-09,3.85,3.85,3.8396,3.8396,4145,3.8396,3.827571597633136,3.8286534979423865,-0.0010819003092508,-0.0005992860447559423
GENE,2021-06-08,3.8,3.8,3.8,3.8,1617,3.8,3.825384615384616,3.8277777777777775,-0.0023931623931621,-0.0004786324786323348
GENE,2021-06-07,3.83,3.83,3.83,3.83,1105,3.83,3.83,3.83,0.0,0.0
