Symbol,Date,Open,High,Low,Close,Volume,AGRX SMA,AGRX spanTwelveEMA,AGRX spanTwntySixEMA,AGRX_x,AGRX_y
AGRX,2021-03-04,2.35,2.35,2.2,2.23,477865,2.23,2.874790890165303,2.9838279694097003,-0.1090370792443971,0.002140684977185281
AGRX,2021-03-03,2.65,2.7,2.6019,2.6019,250054,2.6019,2.9920255974680856,3.044134206962476,-0.0521086094943905,0.029935126032580875
AGRX,2021-03-02,2.87,2.88,2.71,2.761,616332,2.761,3.0629575242804643,3.0795129435194744,-0.01655541923901,0.05044605991432373
AGRX,2021-03-01,2.91,2.98,2.9,2.92,98924,2.92,3.117858892331458,3.104993979001032,0.0128649133304259,0.06719642970265717
AGRX,2021-02-26,2.99,3.06,2.95,2.95,103547,2.95,3.153833236391723,3.1197934973211146,0.0340397390706086,0.08077930879571497
AGRX,2021-02-25,3.1335,3.19,3.07,3.07,106385,3.07,3.1908938248265817,3.133376977106804,0.0575168477197776,0.09246420122699156
AGRX,2021-02-24,2.97,3.115,2.96,3.105,223484,3.105,3.2128745202495965,3.1384471352753485,0.074427384974248,0.10120103960379505
AGRX,2021-02-23,3.08,3.0856,2.81,2.87,808813,2.87,3.2324880693858864,3.1411229060973764,0.0913651632885099,0.10789445326118179
AGRX,2021-02-22,3.34,3.36,3.31,3.3581,77959,3.3581,3.298394991092411,3.1628127385851665,0.1355822525072443,0.11202677575434973
AGRX,2021-02-19,3.37,3.4388,3.35,3.3693,118670,3.3693,3.2875395349273946,3.1471897576719803,0.1403497772554143,0.10613790656612607
AGRX,2021-02-18,3.48,3.55,3.42,3.43,78530,3.43,3.272673995823285,3.129420938285739,0.1432530575375459,0.097584938893804
AGRX,2021-02-17,3.61,3.66,3.44,3.4678,209880,3.4678,3.244069267791155,3.105374613348598,0.1386946544425571,0.08616790923286852
AGRX,2021-02-16,3.38,3.4,3.36,3.3918,125465,3.3918,3.2033909528440927,3.076380582416486,0.1270103704276066,0.07303622293044637
AGRX,2021-02-16,3.38,3.4,3.36,3.3918,125465,3.3918,3.1691347624521096,3.0511470290098046,0.1179877334423049,0.0595426860561563
AGRX,2021-02-12,3.33,3.35,3.27,3.34,145597,3.34,3.1286501738070385,3.023894791330589,0.1047553824764495,0.04493142420961913
AGRX,2021-02-11,3.46,3.5,3.38,3.45,193214,3.45,3.090222932681045,2.998606374637036,0.0916165580440089,0.02997543464291152
AGRX,2021-02-10,3.74,3.74,3.342,3.3546,759390,3.3546,3.0248089204412354,2.9624948846079997,0.0623140358332361,0.014565153792637169
AGRX,2021-02-09,3.14,3.275,3.13,3.2392,428113,3.2392,2.9648469059760054,2.9311264753766397,0.0337204305993661,0.002627933282487536
AGRX,2021-02-08,3.0,3.03,2.97,3.005,227883,3.005,2.91496452524437,2.9064805934067706,0.0084839318375995,-0.005145191046732004
AGRX,2021-02-05,3.02,3.02,2.97,2.9723,168019,2.9723,2.898594438925165,2.8985990408793123,-4.601954147087639e-06,-0.00855247176781489
AGRX,2021-02-04,3.0,3.0,2.96,2.9896,151274,2.9896,2.8851934278206497,2.8927029641496573,-0.0075095363290076,-0.01068943922123184
AGRX,2021-02-03,2.85,2.92,2.85,2.9,223931,2.9,2.866210414697132,2.88495120128163,-0.0187407865844981,-0.011484414944287891
AGRX,2021-02-02,2.8,2.8691,2.8,2.82,165401,2.82,2.860066853732974,2.8837472973841605,-0.0236804436511866,-0.009670322034235318
AGRX,2021-02-01,2.83,2.83,2.73,2.765,210681,2.765,2.867351736229878,2.8888470811748936,-0.0214953449450154,-0.006167791629997495
AGRX,2021-01-29,2.82,2.84,2.76,2.8,143907,2.8,2.885961142817129,2.898754847668885,-0.0127937048517563,-0.002335903301242997
AGRX,2021-01-28,2.82,2.87,2.81,2.825,139241,2.825,2.901590441511152,2.906655235482396,-0.0050647939712442,0.00027854708638534124
AGRX,2021-01-27,2.9,2.9,2.83,2.8697,187503,2.8697,2.915515976331361,2.913187654320988,0.0023283220103733,0.0016143823507926314
AGRX,2021-01-26,3.0,3.0,2.967,3.0,334704,3.0,2.923846153846154,2.916666666666667,0.0071794871794872,0.0014358974358974486
AGRX,2021-01-25,2.93,2.96,2.91,2.91,147128,2.91,2.91,2.91,0.0,0.0
