Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-03-04,1.6,1.6201,1.56,1.57,602758,1.57,1.6383419869690805,1.7059167366698482,-0.0675747497007677,-0.06360955765292736
NGD,2021-03-03,1.65,1.66,1.61,1.61,1192877,1.61,1.6507678027816408,1.716790075603436,-0.0660222728217951,-0.06261825964096727
NGD,2021-03-02,1.56,1.625,1.56,1.62,803044,1.62,1.6581801305601211,1.7253332816517108,-0.0671531510915897,-0.061767256345760295
NGD,2021-03-01,1.66,1.68,1.61,1.63,1406721,1.63,1.6651219724801432,1.7337599441838476,-0.0686379717037044,-0.06042078265930294
NGD,2021-02-26,1.61,1.62,1.55,1.55,1307139,1.55,1.6715077856583511,1.7420607397185552,-0.0705529540602041,-0.05836648539820256
NGD,2021-02-25,1.67,1.74,1.66,1.7,566279,1.7,1.693600110323506,1.7574255988960397,-0.0638254885725337,-0.055319868232702164
NGD,2021-02-24,1.68,1.69,1.62,1.6381,837215,1.6381,1.692436494018689,1.7620196468077227,-0.0695831527890338,-0.05319346314774431
NGD,2021-02-23,1.72,1.72,1.58,1.64,2165365,1.64,1.7023158565675416,1.7719332185523404,-0.0696173619847988,-0.04909604073742193
NGD,2021-02-22,1.56,1.62,1.54,1.6094,1466085,1.6094,1.713646012307095,1.7824878760365277,-0.068841863729433,-0.043965710425577696
NGD,2021-02-19,1.62,1.62,1.55,1.585,784206,1.585,1.7325998327265664,1.7963349061194498,-0.0637350733928834,-0.037746672099613916
NGD,2021-02-18,1.63,1.66,1.61,1.63,1172389,1.63,1.7594361659495783,1.8132416986090056,-0.0538055326594273,-0.031249571776296538
NGD,2021-02-17,1.7,1.7,1.63,1.675,2568131,1.675,1.7829700143040474,1.8279010344977265,-0.0449310201936787,-0.025610581555513837
NGD,2021-02-16,1.74,1.74,1.705,1.72,1504290,1.72,1.8026009259956923,1.8401331172575444,-0.0375321912618518,-0.02078047189597254
NGD,2021-02-16,1.74,1.74,1.705,1.72,1504290,1.72,1.817619276176728,1.849743766638148,-0.0321244904614204,-0.016592542054502668
NGD,2021-02-12,1.74,1.76,1.72,1.7481,616212,1.7481,1.835368235481587,1.8601232679692,-0.0247550324876129,-0.01270955495277334
NGD,2021-02-11,1.82,1.84,1.7901,1.8213,713933,1.8213,1.85123518738733,1.869085129406736,-0.017849942019406,-0.009698185569063449
NGD,2021-02-10,1.83,1.85,1.8081,1.815,934379,1.815,1.856677948730481,1.8729079397592752,-0.0162299910287941,-0.0076602464564778
NGD,2021-02-09,1.89,1.9,1.835,1.8513,813424,1.8513,1.8642557575905685,1.8775405749400167,-0.0132848173494486,-0.0055178103133987026
NGD,2021-02-08,1.9,1.9,1.86,1.89,1014446,1.89,1.8666113498797627,1.8796398209352183,-0.0130284710554557,-0.003576058554386329
NGD,2021-02-05,1.79,1.8,1.75,1.77,2374632,1.77,1.86235886803972,1.878811006610036,-0.0164521385703162,-0.0012129554291190185
NGD,2021-02-04,1.82,1.83,1.69,1.7293,4047201,1.7293,1.879151389501487,1.8875158871388389,-0.0083644976373518,0.0025968403561802324
NGD,2021-02-03,1.89,1.92,1.83,1.855,2038136,1.855,1.906397096683576,1.900173158109946,0.0062239385736297,0.005337174854563243
NGD,2021-02-02,1.98,2.0,1.91,1.94,2475378,1.94,1.915742023353317,1.9037870107587416,0.0119550125945753,0.005115483924796549
NGD,2021-02-01,2.05,2.08,1.935,1.935,2528083,1.935,1.9113314821448288,1.900889971619441,0.0104415105253878,0.003405601757351856
NGD,2021-01-29,1.99,2.02,1.92,1.995,2263241,1.995,1.9070281152620705,1.898161169348996,0.0088669459130743,0.0016466245653428478
NGD,2021-01-28,1.89,1.96,1.88,1.94,1650511,1.94,1.8910332271279016,1.890414062896916,0.0006191642309856,-0.00015845577159008428
NGD,2021-01-27,1.87,1.87,1.78,1.805,1545968,1.805,1.8821301775147927,1.8864471879286693,-0.0043170104138765,-0.0003528607722340115
NGD,2021-01-26,1.9,1.93,1.88,1.93,532746,1.93,1.896153846153846,1.892962962962963,0.0031908831908831,0.0006381766381766241
NGD,2021-01-25,1.93,1.95,1.88,1.89,903614,1.89,1.89,1.89,0.0,0.0
