Symbol,Date,Open,High,Low,Close,Volume,ASC SMA,ASC spanTwelveEMA,ASC spanTwntySixEMA,ASC_x,ASC_y
ASC,2021-02-09,3.95,3.96,3.855,3.92,126079,3.92,3.5689625038477986,3.498257181089403,0.07070532275839536,0.012106704185789779
ASC,2021-02-08,3.81,3.99,3.77,3.9411,127830,3.9411000000000014,3.5051375045473985,3.4645177555765563,0.04061974897084264,-0.002542950457361616
ASC,2021-02-05,3.6,3.645,3.57,3.59,57254,3.5900000000000003,3.4258715962832884,3.4263911760226806,-0.0005195797393917623,-0.013333625314412569
ASC,2021-02-04,3.46,3.52,3.435,3.45,27893,3.450000000000001,3.396030068334796,3.413302470104495,-0.017272401769699464,-0.016537136708167657
ASC,2021-02-03,3.37,3.5,3.37,3.5,81522,3.5000000000000013,3.3862173534865767,3.4103666677128546,-0.024149314226277863,-0.016353320442784813
ASC,2021-02-02,3.37,3.42,3.29,3.31,32827,3.3100000000000005,3.3655295995750456,3.403196001129884,-0.037666401554838025,-0.01440432199691155
ASC,2021-02-01,3.26,3.33,3.25,3.3193,61294,3.3193000000000006,3.375625890406872,3.4106516812202745,-0.0350257908134024,-0.008588802107429818
ASC,2021-01-29,3.19,3.33,3.19,3.2827,26223,3.2827,3.3858669613899397,3.4179598157178965,-0.03209285432795639,-0.001979554930936671
ASC,2021-01-28,3.32,3.35,3.27,3.27,33576,3.27,3.4046245907335657,3.4287806009753283,-0.024156010241762612,0.0055487699183183695
ASC,2021-01-27,3.33,3.59,3.33,3.41,95967,3.41,3.4291017890487594,3.4414830490533546,-0.012381260004595164,0.012974964958338615
ASC,2021-01-26,3.33,3.45,3.295,3.45,52901,3.45,3.432574841603079,3.4440016929776234,-0.011426851374543913,0.019314021199072058
ASC,2021-01-25,3.31,3.35,3.24,3.28,78770,3.2799999999999985,3.4294066309854574,3.4435218284158333,-0.014115197430375481,0.02699923934247616
ASC,2021-01-22,3.3,3.35,3.2686,3.3,23325,3.2999999999999985,3.456571472982813,3.4566035746890997,-3.2101706286091776e-05,0.03727784853568918
ASC,2021-01-21,3.31,3.3473,3.25,3.25,21895,3.2499999999999987,3.4850390135251432,3.469131860664227,0.01590715286091582,0.04660533609618311
ASC,2021-01-20,3.29,3.35,3.23,3.28,40219,3.28,3.527773379620623,3.4866624095173653,0.04111097010325837,0.05427988190499981
ASC,2021-01-19,3.63,3.64,3.5285,3.54,38798,3.54,3.572823085006191,3.5031954022787537,0.06962768272743736,0.05757210985543528
ASC,2021-01-19,3.63,3.64,3.5285,3.54,38798,3.54,3.5787909186436804,3.5002510344610536,0.07853988418262636,0.05455821663743476
ASC,2021-01-15,3.89,3.9,3.72,3.72,17170,3.72,3.585843812942531,3.4970711172179376,0.08877269572459312,0.04856279975113674
ASC,2021-01-14,3.65,3.7168,3.65,3.7168,5236,3.7168,3.5614517789320823,3.479236806595373,0.08221497233670938,0.03851032575777253
ASC,2021-01-13,3.83,3.8849,3.76,3.7781,63707,3.7780999999999993,3.5332066478288238,3.4602317511230023,0.07297489670582191,0.027584164113038316
ASC,2021-01-12,3.68,3.77,3.67,3.77,24308,3.77,3.4886805837977013,3.434802291212842,0.053878292584858656,0.01623648096484253
ASC,2021-01-11,3.6,3.65,3.58,3.64,47442,3.64,3.437531599033647,3.4079864745098702,0.029545124523776774,0.006826028059838387
ASC,2021-01-08,3.55,3.59,3.5,3.57,53074,3.57,3.40071916249431,3.38942539247066,0.011293770023649952,0.0011462539438537893
ASC,2021-01-07,3.36,3.36,3.3,3.34,3980,3.3400000000000003,3.3699408284023664,3.3749794238683126,-0.005038595465945761,-0.0013906250760952511
ASC,2021-01-06,3.35,3.38,3.32,3.35,15048,3.3500000000000005,3.375384615384615,3.3777777777777778,-0.0023931623931625623,-0.00047863247863251247
ASC,2021-01-05,3.34,3.38,3.27,3.38,29730,3.3800000000000003,3.38,3.38,0.0,0.0
