Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-08-18,3.43,3.43,3.38,3.38,16865,3.38,3.2633418502580254,3.126445851477614,0.1368959987804112,0.11263755335825085
GALT,2021-08-17,3.29,3.29,3.28,3.28,8074,3.28,3.2421312775776663,3.1061615195958234,0.1359697579818428,0.10657294200271074
GALT,2021-08-16,3.3,3.3,3.2501,3.2501,13059,3.2501,3.23524605531906,3.0922544411634894,0.1429916141555707,0.0992237380079277
GALT,2021-08-13,3.59,3.59,3.55,3.55,12535,3.55,3.232545338104344,3.079626796456568,0.1529185416477756,0.08828176897101694
GALT,2021-08-12,3.4,3.4,3.4,3.4,12309,3.4,3.1748263086687696,3.0419969401730933,0.1328293684956762,0.07212257580182715
GALT,2021-08-11,3.44,3.44,3.43,3.43,4982,3.43,3.1338856375176367,3.0133566953869404,0.1205289421306963,0.05694587762836487
GALT,2021-08-10,3.27,3.31,3.27,3.3,13495,3.3,3.080046662520844,2.9800252310178954,0.1000214315029479,0.041050111502782004
GALT,2021-08-09,3.39,3.39,3.31,3.3626,18396,3.3626,3.040055146615542,2.954427249499327,0.0856278971162152,0.0263072815027404
GALT,2021-08-06,3.19,3.269,3.17,3.17,9182,3.17,2.981410627818368,2.921773429459273,0.0596371983590948,0.011477127599371698
GALT,2021-08-05,3.19,3.19,3.17,3.17,15758,3.17,2.947121651058071,2.901915303816015,0.0452063472420563,-0.0005628900905590931
GALT,2021-08-04,2.96,3.0,2.96,3.0,13995,3.0,2.9065983148868115,2.880468528121296,0.0261297867655154,-0.01200519942371294
GALT,2021-08-03,3.24,3.24,3.16,3.2009,91525,3.2009,2.889616190320777,2.870906010371,0.0187101799497773,-0.021538945971020046
GALT,2021-08-02,3.35,3.55,3.26,3.3373,324752,3.3373,2.833019134015464,2.84450649120068,-0.0114873571852158,-0.031601227451219384
GALT,2021-07-30,2.64,2.64,2.64,2.64,2221,2.64,2.741331703836457,2.805083010496734,-0.063751306660277,-0.03662969501772015
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,2.75975564998854,2.818289651336473,-0.0585340013479331,-0.02984929210708092
GALT,2021-07-28,2.65,2.66,2.58,2.6,9244,2.6,2.77062031362282,2.82775282344339,-0.0571325098205708,-0.022678114796867967
GALT,2021-07-27,2.72,2.74,2.72,2.72,9753,2.72,2.801642188826969,2.8459730493188617,-0.0443308604918928,-0.014064516040942356
GALT,2021-07-26,2.67,2.67,2.67,2.67,2447,2.67,2.8164862231591448,2.8560508932643707,-0.0395646701052259,-0.0064979299282047365
GALT,2021-07-23,2.78,2.78,2.78,2.78,3630,2.78,2.8431200819153526,2.8709349647255205,-0.0278148828101678,0.0017687551160505558
GALT,2021-07-22,2.83,2.83,2.8,2.8,1323,2.8,2.854596460445417,2.878209761903562,-0.0236133014581452,0.009164664597605161
GALT,2021-07-21,2.9,2.91,2.87,2.87,3090,2.87,2.864523089617311,2.884466542855847,-0.019943453238536,0.017359156111542755
GALT,2021-07-20,2.7,2.73,2.7,2.73,3407,2.73,2.863527287729549,2.8856238662843148,-0.0220965785547653,0.026684808449062465
GALT,2021-07-19,2.55,2.5708,2.55,2.5708,15359,2.5708,2.887804976407649,2.89807377558706,-0.0102687991794105,0.03888015520001952
GALT,2021-07-16,2.6,2.6,2.55,2.56,24474,2.56,2.945442244845404,2.9242556776340245,0.0211865672113793,0.051167393794877156
GALT,2021-07-15,2.74,2.77,2.7,2.76,27652,2.76,3.0155226529991137,2.9533961318447464,0.0621265211543673,0.058662600440751604
GALT,2021-07-14,2.95,3.0,2.95,2.9984,47326,2.9984,3.061981317180771,2.968867822392326,0.0931134947884446,0.057796620262347664
GALT,2021-07-13,3.19,3.21,3.15,3.2066,18708,3.2066,3.073541556668184,2.966505248183712,0.1070363084844716,0.048967401630823415
GALT,2021-07-12,3.32,3.34,3.27,3.27,136454,3.27,3.049349112426035,2.947297668038409,0.1020514443876261,0.034450174917411244
GALT,2021-07-09,3.96,4.04,3.85,3.94,1147775,3.94,3.009230769230769,2.9214814814814813,0.0877492877492875,0.01754985754985752
GALT,2021-07-08,2.8,2.84,2.7915,2.84,9420,2.84,2.84,2.84,0.0,0.0
