Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-08-18,3.82,3.82,3.82,3.82,3768,3.82,3.736934228474332,3.723926770257448,0.0130074582168844,-0.03418216519830065
ADAP,2021-08-17,3.95,3.95,3.93,3.95,12417,3.95,3.721831360924211,3.7162409118780433,0.0055904490461675,-0.045979571052096796
ADAP,2021-08-16,3.95,3.95,3.89,3.89,15966,3.89,3.680346153819522,3.6975401848282874,-0.0171940310087643,-0.05887207607666289
ADAP,2021-08-13,3.84,3.84,3.8,3.84,14180,3.84,3.642227272695799,3.682143399614549,-0.0399161269187504,-0.06929158734363729
ADAP,2021-08-12,3.69,3.735,3.69,3.725,8130,3.725,3.606268595004126,3.669514871583713,-0.0632462765795871,-0.0766354524498591
ADAP,2021-08-11,3.55,3.6,3.55,3.6,12832,3.6,3.584681066823058,3.66507606131041,-0.0803949944873521,-0.07998274641742709
ADAP,2021-08-10,3.55,3.59,3.54,3.54,21012,3.54,3.581895806245432,3.670282146215243,-0.0883863399698108,-0.07987968439994583
ADAP,2021-08-09,3.47,3.58,3.47,3.56,11369,3.56,3.5895132255627837,3.6807047179124623,-0.091191492349679,-0.07775302050747959
ADAP,2021-08-06,3.5,3.535,3.5,3.51,2267,3.51,3.5948792665741984,3.6903610953454593,-0.0954818287712608,-0.07439340254692983
ADAP,2021-08-05,3.46,3.46,3.46,3.46,7977,3.46,3.61031186049678,3.704789982973096,-0.0944781224763162,-0.06912129599084707
ADAP,2021-08-04,3.49,3.49,3.47,3.47,3283,3.47,3.6376412896780126,3.724373181610944,-0.0867318919329314,-0.06278208936947978
ADAP,2021-08-03,3.58,3.6,3.58,3.6,8000,3.6,3.668121524164924,3.74472303613982,-0.0766015119748955,-0.05679463872861687
ADAP,2021-08-02,3.655,3.655,3.58,3.58,12553,3.58,3.6805072558312735,3.756300879031005,-0.0757936231997318,-0.0518429204170471
ADAP,2021-07-30,3.57,3.58,3.5068,3.57,9725,3.57,3.6987813023460503,3.7704049493534857,-0.0716236470074349,-0.04585524472137603
ADAP,2021-07-29,3.69,3.7,3.69,3.7,4502,3.7,3.722196084590788,3.786437345301764,-0.0642412607109768,-0.03941314414986119
ADAP,2021-07-28,3.55,3.5812,3.55,3.5812,2779,3.5812,3.726231736334567,3.7933523329259056,-0.0671205965913386,-0.03320611500958251
ADAP,2021-07-27,3.51,3.51,3.51,3.51,3571,3.51,3.752601142940852,3.8103245195599778,-0.0577233766191254,-0.024727494614143482
ADAP,2021-07-26,3.59,3.61,3.59,3.6,3526,3.6,3.796710441657371,3.834350481124776,-0.037640039467405,-0.016478524112897887
ADAP,2021-08-18,3.82,3.82,3.81,3.81,3968,3.81,3.832475976504166,3.8530985196147594,-0.0206225431105924,-0.011188145274271102
ADAP,2021-08-18,3.82,3.82,3.81,3.81,3968,3.81,3.836562517686741,3.8565464011839383,-0.0199838834971974,-0.008829545815190552
ADAP,2021-07-21,3.95,3.95,3.95,3.95,4503,3.95,3.841392066357058,3.860270113278654,-0.0188780469215958,-0.006040961394688819
ADAP,2021-07-20,3.67,3.6869,3.67,3.6869,2966,3.6869,3.821645169331069,3.853091722340946,-0.0314465530098777,-0.002831690012962051
ADAP,2021-07-19,3.65,3.65,3.65,3.65,5036,3.65,3.8461442910276262,3.866387060128222,-0.0202427691005953,0.004322025736266763
ADAP,2021-07-16,3.79,3.83,3.79,3.8,15297,3.8,3.8818068893962874,3.88369802493848,-0.0018911355421931,0.01046322444548239
ADAP,2021-07-15,3.72,3.72,3.72,3.72,3152,3.72,3.896680869286521,3.890393866933558,0.0062870023529626,0.013551814442401154
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951,3.9,3.9288046637022513,3.904025376288242,0.0247792874140087,0.01536801746476067
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229,3.94,3.934041875284479,3.9043474063913024,0.0296944688931763,0.01301519997744855
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522,4.11,3.932958579881657,3.901495198902607,0.0314633809790505,0.00884538274851659
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648,4.07,3.900769230769231,3.884814814814815,0.0159544159544156,0.0031908831908832092
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712,3.87,3.87,3.87,0.0,0.0
