Symbol,Date,Open,High,Low,Close,Volume,ABMC SMA,ABMC spanTwelveEMA,ABMC spanTwntySixEMA,ABMC_x,ABMC_y
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.1296235703551236,0.15666273344705384,-0.027039163091930274,-0.028144632267368144
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.13117331041969152,0.15950775212281815,-0.028334441703126656,-0.02842099956122762
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.13300482140508998,0.16258037229264366,-0.02957555088755365,-0.028442639025752864
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.13516933438783366,0.16589880207605512,-0.030729467688221487,-0.028159411060302657
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.13772739518562155,0.1694827062421395,-0.031755311056517965,-0.027516896903322954
ABMC,2020-11-27,0.1,0.1055,0.1,0.1055,6500,0.1055,0.14075055794664365,0.17335332274151066,-0.03260276479486701,-0.026457293365024198
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.14715975030057885,0.17878158856083154,-0.031621838260252694,-0.02492092550756349
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.15189788671886592,0.18339611564569805,-0.03149822892683213,-0.02324569731939119
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.15749750248593244,0.18837980489735387,-0.030882302411421425,-0.021182564417530955
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.16411523021064744,0.19376218928914216,-0.02964695907849471,-0.018757629919058334
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.1719361811580379,0.19957516443227352,-0.02763898327423561,-0.01603529762919924
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.18117912318677207,0.2058531775868554,-0.024674054400083332,-0.013134376217940145
ABMC,2020-12-07,0.1211,0.1211,0.115,0.1211,10750,0.1211,0.19210260012982155,0.2126334317938038,-0.020530831663982257,-0.010249456672404346
ABMC,2020-11-17,0.23,0.23,0.11,0.111,1242694,0.111,0.20501216378978912,0.2199561063373081,-0.01494394254751899,-0.007679112924509868
ABMC,2020-11-16,0.23,0.23,0.20625,0.21,11000,0.21,0.2221052844788417,0.22867259484429275,-0.006567310365451051,-0.005862905518757588
ABMC,2020-11-13,0.2379,0.2379,0.22495,0.2379,14800,0.2379000000000001,0.22430624529317653,0.23016640243183614,-0.005860157138659615,-0.005686804307084222
ABMC,2020-11-12,0.2299,0.24,0.2161,0.2161,13700,0.2161,0.2218346535282996,0.22954771462638304,-0.00771306109808348,-0.005643466099190373
ABMC,2020-11-11,0.203025,0.233,0.20275,0.233,18400,0.2330000000000001,0.2228773178061722,0.2306235317964937,-0.0077462139903214655,-0.0051260673494671035
ABMC,2020-11-10,0.20005,0.20005,0.2,0.2,3000,0.20000000000000004,0.22103683013456715,0.2304334143402132,-0.009396584205646014,-0.004471030689253506
ABMC,2020-11-09,0.2001,0.2001,0.18,0.18,40290,0.18,0.2248617083408521,0.23286808748743024,-0.008006379146578145,-0.003239642310155371
ABMC,2020-11-06,0.21,0.2197,0.21,0.2197,10718,0.2197,0.23301838258464336,0.23709753448642465,-0.004079151901781264,-0.0020479581010496768
ABMC,2020-11-05,0.22,0.24,0.22,0.24,800,0.24,0.2354399066909422,0.2384893372453386,-0.003049430554396409,-0.001540159650866773
ABMC,2020-11-04,0.2055,0.22,0.1998,0.22,990,0.22,0.23461079881656804,0.2383684842249657,-0.00375768540839766,-0.0011628419249843636
ABMC,2020-11-03,0.22,0.22,0.21,0.21,38156,0.20999999999999994,0.2372673076923077,0.2398379629629629,-0.0025706552706552532,-0.0005141310541310395
ABMC,2020-11-02,0.25,0.25,0.24,0.242225,89900,0.24222499999999994,0.242225,0.242225,0.0,0.0
