Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-12-04,3.18,3.37,3.165,3.365,235058,3.365,3.0497244843170592,2.8696408621941365,0.18008362212292314,0.16943784198046208
GLOG,2020-12-03,3.05,3.1,3.0,3.0233,38980,3.0233,2.992401663283797,2.830012131169667,0.16238953211412974,0.16677639694484692
GLOG,2020-12-02,2.92,2.96,2.915,2.93,50211,2.9300000000000006,2.9867837838808513,2.8145491016632405,0.1722346822176104,0.1678731131525262
GLOG,2020-12-01,3.04,3.0995,3.0001,3.045,90961,3.0450000000000004,2.9971081082228235,2.8053130297963,0.19179507842652388,0.16678272088625504
GLOG,2020-11-30,3.22,3.22,3.15,3.19,63642,3.1900000000000004,2.988400491536064,2.7861380721800035,0.2022624193560607,0.16052963150118793
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1413000000000006,2.9517460354517127,2.7538291179544045,0.19791691749730853,0.15009643453746982
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1413,2.917281678261115,2.7228314473907567,0.19445023087035815,0.13814131379751024
GLOG,2020-11-25,3.13,3.14,3.05,3.1,129235,3.1000000000000005,2.8765510743085905,2.6893539631820174,0.1871971111265731,0.12406408452929826
GLOG,2020-11-24,3.18,3.188,3.01,3.1,339123,3.100000000000001,2.8359239969101524,2.6565022802365785,0.17942171667357387,0.10828082787997956
GLOG,2020-11-23,3.07,3.23,3.06,3.23,211444,3.2300000000000013,2.787910178166544,2.6210224626555045,0.16688771551103931,0.09049560568158097
GLOG,2020-11-20,2.96,3.02,2.96,2.9863,71496,2.9863000000000004,2.707530210560461,2.5723042596679453,0.13522595089251555,0.07139757822421638
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.9300000000000006,2.6568447942987268,2.5391846004413807,0.11766019385734605,0.055440485057141595
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.996900000000001,2.607180211443949,2.507919368476691,0.09926084296725833,0.03988555785709048
GLOG,2020-11-17,2.84,2.89,2.76,2.805,126704,2.8050000000000006,2.536322068070122,2.4688009179548267,0.06752115011529547,0.025041736579548616
GLOG,2020-11-16,2.74,2.79,2.68,2.72,234019,2.72,2.487471534991963,2.4419049913912128,0.04556654360075019,0.0144218831956119
GLOG,2020-11-13,2.52,2.57,2.45,2.5601,133466,2.5601,2.4451936322632286,2.41965739070251,0.02553624156071876,0.006635718094327328
GLOG,2020-11-12,2.56,2.56,2.48,2.5,118208,2.5000000000000004,2.424301565401997,2.408421981958711,0.01587958344328655,0.0019105872277294677
GLOG,2020-11-11,2.61,2.61,2.47,2.545,123659,2.545,2.4105382136569062,2.4010957405154083,0.009442473141498377,-0.0015816618261596915
GLOG,2020-11-10,2.51,2.53,2.4,2.41,255460,2.41,2.3860906161399797,2.38958339975664,-0.0034927836166600557,-0.004337695568074097
GLOG,2020-11-09,2.4,2.6183,2.37,2.45,522335,2.45,2.381743455438158,2.3879500717371718,-0.006206616299013311,-0.004548923555927608
GLOG,2020-11-06,2.32,2.35,2.3,2.319,159876,2.319,2.369333174608732,2.382986077476145,-0.01365290286741283,-0.00413450037015607
GLOG,2020-11-05,2.32,2.32,2.27,2.29,143280,2.29,2.3784846609012287,2.3881049636742366,-0.009620302773007959,-0.0017548997458418788
GLOG,2020-11-04,2.39,2.39,2.3,2.35,152027,2.3500000000000005,2.3945727810650888,2.3959533607681758,-0.0013805797030865818,0.00021145101094964156
GLOG,2020-11-03,2.45,2.465,2.43,2.435,100006,2.435,2.4026769230769234,2.3996296296296293,0.003047293447293597,0.0006094586894588084
GLOG,2020-11-02,2.4,2.45,2.37,2.3968,83417,2.3968,2.3968,2.3968,0.0,0.0
