Symbol,AskPrice
IBM,109.43
IBM,109.49
IBM,109.56
IBM,109.49
IBM,109.435
IBM,109.49
IBM,109.5
IBM,109.4826
IBM,109.4964
IBM,109.37
IBM,109.26
IBM,109.37
IBM,109.5
IBM,109.4955
IBM,109.399
IBM,109.4693
IBM,109.38
IBM,109.14
IBM,109.58
IBM,109.4553
IBM,109.54
IBM,109.58
IBM,109.42
IBM,109.36
IBM,109.14
IBM,109.09
IBM,109.1662
IBM,109.19
IBM,109.03
IBM,108.985
IBM,109.17
IBM,109.0801
IBM,109.25
IBM,109.43
IBM,109.177
IBM,109.2643
IBM,109.245
IBM,109.3351
IBM,109.42
IBM,109.345
IBM,109.42
IBM,109.67
IBM,109.535
IBM,109.515
IBM,109.5499
IBM,109.42
IBM,109.34
IBM,109.3756
IBM,109.4544
IBM,109.37
IBM,109.505
IBM,109.46
IBM,109.5
IBM,109.54
IBM,109.5
IBM,109.58
IBM,109.45
IBM,109.5769
IBM,109.5078
IBM,109.63
IBM,109.56
IBM,109.565
IBM,109.63
IBM,109.68
IBM,109.5934
IBM,109.7112
IBM,109.65
IBM,109.64
IBM,109.57
IBM,109.6306
IBM,109.6998
IBM,109.6626
IBM,109.62
IBM,109.655
IBM,109.66
IBM,109.6
IBM,109.5528
IBM,109.5112
IBM,109.51
IBM,109.61
IBM,109.52
IBM,109.525
IBM,109.4344
IBM,109.462
IBM,109.27
IBM,109.2
IBM,109.15
IBM,109.1474
IBM,109.08
IBM,109.0959
IBM,109.08
IBM,109
IBM,109.09
IBM,109.06
IBM,109.02
IBM,109.15
IBM,109.27
IBM,109.29
IBM,109.21
IBM,109.22
IBM,109.28
IBM,109.33
IBM,109.38
IBM,109.35
IBM,109.43
IBM,109.405
IBM,109.33
IBM,109.37
IBM,109.32
IBM,109.335
IBM,109.3899
IBM,109.34
IBM,109.4
IBM,109.365
IBM,109.42
IBM,109.36
IBM,109.29
IBM,109.26
IBM,109.25
IBM,109.21
IBM,109.2041
IBM,109.21
IBM,109.085
IBM,109.09
IBM,109.037
IBM,109.0484
IBM,109.05
IBM,109
IBM,108.91
IBM,108.85
IBM,108.86
IBM,108.89
IBM,108.78
IBM,108.66
IBM,108.595
IBM,108.75
IBM,108.74
IBM,108.778
IBM,108.79
IBM,108.83
IBM,108.7632
IBM,108.73
IBM,108.7708
IBM,108.73
IBM,108.71
IBM,108.6702
IBM,108.75
IBM,108.72
IBM,108.6316
IBM,108.6
IBM,108.54
IBM,108.56
IBM,108.5505
IBM,108.5646
IBM,108.6
IBM,108.67
IBM,108.5924
IBM,108.525
IBM,108.585
IBM,108.56
IBM,108.595
IBM,108.77
IBM,108.88
IBM,108.74
IBM,108.75
IBM,108.81
IBM,108.76
IBM,108.78
IBM,108.7824
IBM,108.7817
IBM,108.75
IBM,108.65
IBM,108.59
IBM,108.58
IBM,108.5299
IBM,108.465
IBM,108.4226
IBM,108.4703
IBM,108.46
IBM,108.49
IBM,108.45
IBM,108.4
IBM,108.32
IBM,108.43
IBM,108.4
IBM,108.365
IBM,108.33
IBM,108.305
IBM,108.2509
IBM,108.323
IBM,108.3
IBM,108.42
IBM,108.47
IBM,108.5
IBM,108.56
IBM,108.5
IBM,108.395
IBM,108.435
IBM,108.39
IBM,108.36
IBM,108.35
IBM,108.34
IBM,108.41
IBM,108.46
IBM,108.375
IBM,108.37
IBM,108.3498
IBM,108.28
IBM,108.295
IBM,108.17
IBM,108.25
IBM,108.16
IBM,108.18
IBM,108.0214
IBM,108.1
IBM,108.15
IBM,108.09
IBM,107.89
IBM,107.92
IBM,107.925
IBM,107.895
IBM,107.86
IBM,107.885
IBM,107.86
IBM,107.83
IBM,107.7925
IBM,107.86
IBM,107.8
IBM,107.88
IBM,107.89
IBM,107.855
IBM,107.88
IBM,107.82
IBM,107.81
IBM,107.75
IBM,107.76
IBM,107.85
IBM,107.83
IBM,107.87
IBM,107.76
IBM,107.78
IBM,107.72
IBM,107.6975
IBM,107.77
IBM,107.7
IBM,107.718
IBM,107.67
IBM,107.6811
IBM,107.77
IBM,107.87
IBM,107.7001
IBM,107.75
IBM,107.7
IBM,107.7599
IBM,107.68
IBM,107.645
IBM,107.6991
IBM,107.78
IBM,107.863
IBM,107.8768
IBM,107.97
IBM,107.88
IBM,107.89
IBM,107.904
IBM,108
IBM,108.08
IBM,107.9964
IBM,107.9624
IBM,107.98
IBM,108.0916
IBM,107.95
IBM,107.9
IBM,107.922
IBM,107.86
IBM,107.895
IBM,107.91
IBM,107.9
IBM,107.84
IBM,107.885
IBM,107.84
IBM,107.8
IBM,107.94
IBM,107.99
IBM,107.915
IBM,107.94
IBM,107.855
IBM,107.94
IBM,107.99
IBM,107.925
IBM,107.93
IBM,107.97
IBM,108.0186
IBM,107.95
IBM,107.93
IBM,107.95
IBM,108.0216
IBM,108.01
IBM,108.05
IBM,108
IBM,108.07
IBM,108.02
IBM,108.06
IBM,107.945
IBM,107.9
IBM,107.97
IBM,108
IBM,108.07
IBM,108.02
IBM,108.03
IBM,108.08
IBM,108.156
IBM,108.07
IBM,108.01
IBM,108.12
IBM,108.055
IBM,108.0109
IBM,108.055
IBM,108.01
IBM,107.96
IBM,108.0555
IBM,108.045
IBM,108.08
IBM,107.93
IBM,107.8775
IBM,107.905
IBM,107.9384
IBM,107.88
IBM,107.91
IBM,107.882
IBM,107.895
IBM,107.92
IBM,107.935
IBM,108
IBM,107.96
IBM,107.97
IBM,107.94
IBM,107.86
IBM,107.9098
IBM,107.8791
IBM,107.89
IBM,107.8523
IBM,107.88
IBM,107.77
IBM,107.7408
IBM,107.76
IBM,107.74
IBM,107.795
IBM,107.83
IBM,107.8
IBM,107.76
IBM,107.81
IBM,107.92
IBM,107.82
IBM,107.76
IBM,107.77
IBM,107.78
IBM,107.765
IBM,107.885
IBM,107.94
IBM,108
IBM,108.01
IBM,107.95
IBM,107.885
IBM,107.84
IBM,107.8861
IBM,107.895
IBM,107.94
IBM,108.02
IBM,108.05
IBM,108.06
IBM,108.16
IBM,108.14
IBM,108.2
IBM,108.22
IBM,108.31
IBM,108.225
IBM,108.03
IBM,108.05
IBM,108.13
IBM,108.09
IBM,108.08
IBM,108.105
IBM,108.1155
IBM,108.14
IBM,108.09
IBM,108.02
IBM,108.1
IBM,108.0909
IBM,108.0666
IBM,108.1
IBM,108.075
IBM,108.1427
IBM,108.1
IBM,108.15
IBM,108.16
IBM,108.2
IBM,108.36
IBM,108.38
IBM,108.43
IBM,108.5
IBM,108.46
IBM,108.404
IBM,108.48
IBM,108.7
IBM,108.51
IBM,108.41
IBM,108.51
IBM,108.54
IBM,108.4195
IBM,108.45
IBM,108.475
IBM,108.6
IBM,108.58
IBM,108.54
IBM,108.43
IBM,108.4383
IBM,108.46
IBM,108.51
IBM,108.49
IBM,108.48
IBM,108.51
IBM,108.47
IBM,108.44
IBM,108.4416
IBM,108.47
IBM,108.455
IBM,108.51
IBM,108.6
IBM,108.585
IBM,108.485
IBM,108.4301
IBM,108.53
IBM,108.645
IBM,108.6495
IBM,108.675
IBM,108.84
IBM,108.85
IBM,108.88
IBM,108.83
IBM,108.785
IBM,108.83
IBM,108.84
IBM,108.78
IBM,108.81
IBM,108.84
IBM,108.78
IBM,108.7355
IBM,108.735
IBM,108.77
IBM,108.75
IBM,108.745
IBM,108.6401
IBM,108.81
IBM,108.745
IBM,108.73
IBM,108.69
IBM,108.7548
IBM,108.79
IBM,108.81
IBM,108.8443
IBM,108.76
IBM,108.7
IBM,108.69
IBM,108.612
IBM,108.64
IBM,108.57
IBM,108.61
IBM,108.605
IBM,108.635
IBM,108.6157
IBM,108.635
IBM,108.6177
IBM,108.615
IBM,108.57
IBM,108.5033
IBM,108.425
IBM,108.43
IBM,108.39
IBM,108.54
IBM,108.5047
IBM,108.46
IBM,108.38
IBM,108.32
IBM,108.235
IBM,108.25
IBM,108.2948
IBM,108.285
IBM,108.32
IBM,108.37
IBM,108.49
IBM,108.405
IBM,108.21
IBM,108.2742
IBM,108.1
IBM,108.13
IBM,108.06
IBM,108.12
IBM,108.185
IBM,108.26
IBM,108.24
IBM,108.38
IBM,108.37
IBM,108.325
IBM,108.35
IBM,108.3218
IBM,108.32
IBM,108.35
IBM,108.36
IBM,108.35
IBM,108.395
IBM,108.4111
IBM,108.48
IBM,108.73
IBM,108.72
IBM,108.74
IBM,108.7129
IBM,108.63
IBM,108.64
IBM,108.63
IBM,108.59
IBM,108.61
IBM,108.53
IBM,108.515
IBM,108.55
IBM,108.54
IBM,108.45
IBM,108.41
IBM,108.23
IBM,108.25
IBM,108.37
IBM,108.45
IBM,108.35
IBM,108.26
IBM,108.455
IBM,108.2867
IBM,108.31
IBM,108.265
IBM,108.2565
IBM,108.195
IBM,108.2322
IBM,108.195
IBM,108.36
IBM,108.4074
IBM,108.5195
IBM,108.54
IBM,108.49
IBM,108.42
IBM,108.485
IBM,108.42
IBM,108.3199
IBM,108.26
IBM,108.38
IBM,108.22
IBM,108.16
IBM,108.26
IBM,108.28
IBM,108.165
IBM,108.2
IBM,108.135
IBM,108.17
IBM,108.2802
IBM,108.23
IBM,108.34
IBM,108.28
IBM,108.26
IBM,108.2725
IBM,108.245
IBM,108.3
IBM,108.255
IBM,108.2302
IBM,108.2109
IBM,108.35
IBM,108.37
IBM,108.41
IBM,108.35
IBM,108.44
IBM,108.42
IBM,108.4617
IBM,108.36
IBM,108.43
IBM,108.48
IBM,108.495
IBM,108.53
IBM,108.54
IBM,108.48
IBM,108.43
IBM,108.4443
IBM,108.43
IBM,108.3962
IBM,108.45
IBM,108.3876
IBM,108.49
IBM,108.42
IBM,108.4812
IBM,108.48
IBM,108.66
IBM,108.56
IBM,108.49
IBM,108.546
IBM,108.555
IBM,108.545
IBM,108.5
IBM,108.58
IBM,108.495
IBM,108.59
IBM,108.55
IBM,108.465
IBM,108.61
IBM,108.68
IBM,108.53
IBM,108.5498
IBM,108.49
IBM,108.47
IBM,108.555
IBM,108.6346
IBM,108.47
IBM,108.37
IBM,108.4
IBM,108.46
IBM,108.45
IBM,108.4
IBM,108.39
IBM,108.34
IBM,108.24
IBM,108.295
IBM,108.15
IBM,108.2663
IBM,108.24
IBM,108.23
IBM,108.275
IBM,108.3847
IBM,108.422
IBM,108.43
IBM,108.47
IBM,108.445
IBM,108.547
IBM,108.55
IBM,108.5
IBM,108.65
IBM,108.63
IBM,108.64
IBM,108.61
IBM,108.64
IBM,108.69
IBM,108.705
IBM,108.71
IBM,108.81
IBM,108.77
IBM,108.83
IBM,108.88
IBM,108.8
IBM,108.82
IBM,108.81
IBM,108.8
IBM,108.85
IBM,108.84
IBM,108.82
IBM,108.845
IBM,108.855
IBM,108.84
IBM,108.93
IBM,108.88
IBM,108.87
IBM,108.9
IBM,108.93
IBM,108.924
IBM,108.923
IBM,108.84
IBM,108.855
IBM,108.8634
IBM,108.855
IBM,108.9
IBM,108.8951
IBM,108.92
IBM,108.95
IBM,108.8934
IBM,108.9
IBM,108.935
IBM,108.86
IBM,108.76
IBM,108.795
IBM,108.71
IBM,108.7499
IBM,108.705
IBM,108.73
IBM,108.79
IBM,108.91
IBM,108.85
IBM,108.8718
IBM,108.85
IBM,108.91
IBM,108.9279
IBM,108.915
IBM,108.94
IBM,108.9
IBM,108.88
IBM,109.02
IBM,108.9845
IBM,109.0379
IBM,109.03
IBM,109.15
IBM,109.2
IBM,109.34
IBM,109.32
IBM,109.26
IBM,109.1212
IBM,109.15
IBM,109.18
IBM,109.16
IBM,109.11
IBM,109.05
IBM,109.15
IBM,109.17
IBM,109.13
IBM,109.2
IBM,109.165
IBM,109.14
IBM,109.165
IBM,109.1851
IBM,109.17
IBM,109.1888
IBM,109.11
IBM,109.1336
IBM,109.11
IBM,109.0846
IBM,109.05
IBM,109.035
IBM,108.96
IBM,109.0175
IBM,109.03
IBM,109.065
IBM,109.055
IBM,109.1
IBM,109.055
IBM,109.05
IBM,109.06
IBM,109.07
IBM,109.18
IBM,109.27
IBM,109.23
IBM,109.2795
IBM,109.345
IBM,109.3
IBM,109.265
IBM,109.305
IBM,109.35
IBM,109.18
IBM,109.19
IBM,109.24
IBM,109.215
IBM,109.15
IBM,109.175
IBM,109.195
IBM,109.3
IBM,109.38
IBM,109.49
IBM,109.5798
IBM,109.51
IBM,109.45
IBM,109.465
IBM,109.555
IBM,109.5101
IBM,109.5564
IBM,109.51
IBM,109.5
IBM,109.515
IBM,109.495
IBM,109.4977
IBM,109.45
IBM,109.4755
IBM,109.4744
IBM,109.47
IBM,109.5
IBM,109.47
IBM,109.46
IBM,109.59
IBM,109.61
IBM,109.665
IBM,109.71
IBM,109.75
IBM,109.79
IBM,109.75
IBM,109.83
IBM,109.78
IBM,109.72
IBM,109.64
IBM,109.56
IBM,109.51
IBM,109.48
IBM,109.5375
IBM,109.555
IBM,109.58
IBM,109.575
IBM,109.585
IBM,109.595
IBM,109.59
IBM,109.56
IBM,109.6057
IBM,109.585
IBM,109.6
IBM,109.71
IBM,109.695
IBM,109.6726
IBM,109.64
IBM,109.54
IBM,109.5699
IBM,109.56
IBM,109.45
IBM,109.41
IBM,109.38
IBM,109.365
IBM,109.35
IBM,109.39
IBM,109.355
IBM,109.17
IBM,109.22
IBM,109.245
IBM,109.17
IBM,109.19
IBM,109.2188
IBM,109.17
IBM,109.1441
IBM,109.06
IBM,109.03
IBM,109.025
IBM,109.02
IBM,109.07
IBM,109.0837
IBM,109.125
IBM,109.115
IBM,109.07
IBM,109.1129
IBM,109.115
IBM,109.1271
IBM,109.18
IBM,109.215
IBM,109.235
IBM,109.275
IBM,109.28
IBM,109.31
IBM,109.24
IBM,109.22
IBM,109.21
IBM,109.22
IBM,109.2699
IBM,109.27
IBM,109.255
IBM,109.32
IBM,109.345
IBM,109.41
IBM,109.4801
IBM,109.455
IBM,109.48
IBM,109.47
IBM,109.48
IBM,109.46
IBM,109.41
IBM,109.38
IBM,109.345
IBM,109.44
IBM,109.4
IBM,109.445
IBM,109.46
IBM,109.29
IBM,109.2739
IBM,109.2712
IBM,109.3353
IBM,109.325
IBM,109.37
IBM,109.43
IBM,109.445
IBM,109.44
IBM,109.48
IBM,109.4
IBM,109.365
IBM,109.35
IBM,109.39
IBM,109.345
IBM,109.31
IBM,109.29
IBM,109.28
IBM,109.3
IBM,109.3092
IBM,109.3
IBM,109.3399
IBM,109.295
IBM,109.2
IBM,109.16
IBM,109.23
IBM,109.1999
IBM,109.15
IBM,109.1771
IBM,109.04
IBM,108.94
IBM,108.955
IBM,108.94
IBM,108.98
IBM,108.94
IBM,108.985
IBM,108.9584
IBM,108.985
IBM,108.9
IBM,108.89
IBM,108.9
IBM,108.9643
IBM,108.87
IBM,108.79
IBM,108.8
IBM,108.83
IBM,108.829
IBM,108.835
IBM,108.86
IBM,108.91
IBM,108.88
IBM,108.81
IBM,108.86
IBM,108.885
IBM,108.8881
IBM,108.825
IBM,108.7613
IBM,108.795
IBM,108.76
IBM,108.69
IBM,108.695
IBM,108.79
IBM,108.8
IBM,108.77
IBM,108.72
IBM,108.6786
IBM,108.69
IBM,108.66
IBM,108.675
IBM,108.625
IBM,108.63
IBM,108.62
IBM,108.605
IBM,108.64
IBM,108.615
IBM,108.7
IBM,108.64
IBM,108.57
IBM,108.56
IBM,108.6098
IBM,108.6
IBM,108.55
IBM,108.575
IBM,108.5
IBM,108.52
IBM,108.555
IBM,108.53
IBM,108.46
IBM,108.44
IBM,108.41
IBM,108.44
IBM,108.5
IBM,108.465
IBM,108.47
IBM,108.485
IBM,108.54
IBM,108.63
IBM,108.5468
IBM,108.55
IBM,108.54
IBM,108.53
IBM,108.54
IBM,108.46
IBM,108.43
IBM,108.49
IBM,108.435
IBM,108.33
IBM,108.3504
IBM,108.22
IBM,108.2521
IBM,108.24
IBM,108.249
IBM,108.26
IBM,108.24
IBM,108.265
IBM,108.3
IBM,108.29
IBM,108.3039
IBM,108.32
IBM,108.37
IBM,108.39
IBM,108.41
IBM,108.4025
IBM,108.45
IBM,108.43
IBM,108.415
IBM,108.38
IBM,108.39
IBM,108.42
IBM,108.41
IBM,108.4538
IBM,108.32
IBM,108.355
IBM,108.445
IBM,108.51
IBM,108.54
IBM,108.55
IBM,108.6
IBM,108.6317
IBM,108.64
IBM,108.6
IBM,108.61
IBM,108.64
IBM,108.679
IBM,108.6
IBM,108.46
IBM,108.475
IBM,108.535
IBM,108.45
IBM,108.53
IBM,108.55
IBM,108.5527
IBM,108.58
IBM,108.61
IBM,108.67
IBM,108.84
IBM,108.8054
IBM,108.72
IBM,108.695
IBM,108.69
IBM,108.6
IBM,108.65
IBM,108.67
IBM,108.69
IBM,108.67
IBM,108.69
IBM,108.64
IBM,108.59
IBM,108.575
IBM,108.47
IBM,108.49
IBM,108.38
IBM,108.365
IBM,108.3083
IBM,108.29
IBM,108.21
IBM,108.28
IBM,108.355
IBM,108.34
IBM,108.3
IBM,108.3015
IBM,108.27
IBM,108.275
IBM,108.2377
IBM,108.275
IBM,108.2871
IBM,108.31
IBM,108.37
IBM,108.505
IBM,108.39
IBM,108.365
IBM,108.37
IBM,108.4
IBM,108.49
IBM,108.5095
IBM,108.4937
IBM,108.51
IBM,108.71
IBM,108.69
IBM,108.7206
IBM,108.68
IBM,108.61
IBM,108.58
IBM,108.575
IBM,108.61
IBM,108.68
IBM,108.7
IBM,108.71
IBM,108.61
IBM,108.58
IBM,108.635
IBM,108.58
IBM,108.6
IBM,108.56
IBM,108.5501
IBM,108.65
IBM,108.6
IBM,108.67
IBM,108.69
IBM,108.68
IBM,108.65
IBM,108.6684
IBM,108.71
IBM,108.67
IBM,108.64
IBM,108.6
IBM,108.56
IBM,108.67
IBM,108.68
IBM,108.6812
IBM,108.71
IBM,108.7
IBM,108.62
IBM,108.625
IBM,108.605
IBM,108.58
IBM,108.59
IBM,108.545
IBM,108.5
IBM,108.44
IBM,108.54
IBM,108.585
IBM,108.59
IBM,108.605
IBM,108.65
IBM,108.59
IBM,108.62
IBM,108.61
IBM,108.66
IBM,108.635
IBM,108.66
IBM,108.65
IBM,108.66
IBM,108.61
IBM,108.595
IBM,108.57
IBM,108.475
IBM,108.37
IBM,108.46
IBM,108.3487
IBM,108.32
IBM,108.4
IBM,108.33
IBM,108.31
IBM,108.3314
IBM,108.295
IBM,108.2834
IBM,108.2
IBM,108.18
IBM,108.14
IBM,108.275
IBM,108.3
IBM,108.29
IBM,108.4
IBM,108.5
IBM,108.52
IBM,108.58
IBM,108.5119
IBM,108.495
IBM,108.68
IBM,108.64
IBM,108.6
IBM,108.58
IBM,108.54
IBM,108.52
IBM,108.5603
IBM,108.53
IBM,108.45
IBM,108.47
IBM,108.36
IBM,108.32
IBM,108.48
IBM,108.42
IBM,108.39
IBM,108.31
IBM,108.27
IBM,108.25
IBM,108.28
IBM,108.3
IBM,108.3413
IBM,108.3464
IBM,108.34
IBM,108.41
IBM,108.36
IBM,108.34
IBM,108.31
IBM,108.33
IBM,108.325
IBM,108.36
IBM,108.34
IBM,108.32
IBM,108.38
IBM,108.45
IBM,108.4
IBM,108.5
IBM,108.4301
IBM,108.495
IBM,108.55
IBM,108.49
IBM,108.43
IBM,108.425
IBM,108.43
IBM,108.42
IBM,108.4375
IBM,108.45
IBM,108.5
IBM,108.39
IBM,108.365
IBM,108.345
IBM,108.3
IBM,108.325
IBM,108.26
IBM,108.245
IBM,108.235
IBM,108.247
IBM,108.22
IBM,108.225
IBM,108.25
IBM,108.3005
IBM,108.3365
IBM,108.25
IBM,108.22
IBM,108.19
IBM,108.2
IBM,108.14
IBM,108.13
IBM,108.155
IBM,108.11
IBM,108.21
IBM,108.2399
IBM,108.2218
IBM,108.19
IBM,108.22
IBM,108.3
IBM,108.27
IBM,108.23
IBM,108.13
IBM,108.095
IBM,108.1
IBM,108.042
IBM,108.12
IBM,108.07
IBM,108.13
IBM,108.21
IBM,108.14
IBM,108.2
IBM,108.14
IBM,108.185
IBM,108.21
IBM,108.18
IBM,108.225
IBM,108.22
IBM,108.225
IBM,108.26
IBM,108.22
IBM,108.2
IBM,108.255
IBM,108.25
IBM,108.2292
IBM,108.21
IBM,108.25
IBM,108.32
IBM,108.246
IBM,108.25
IBM,108.265
IBM,108.25
IBM,108.3
IBM,108.305
IBM,108.234
IBM,108.3
IBM,108.34
IBM,108.345
IBM,108.37
IBM,108.36
IBM,108.43
IBM,108.41
IBM,108.45
IBM,108.55
IBM,108.49
IBM,108.4824
IBM,108.4
IBM,108.5
IBM,108.45
IBM,108.4277
IBM,108.465
IBM,108.43
IBM,108.49
IBM,108.445
IBM,108.38
IBM,108.3911
IBM,108.3
IBM,108.31
IBM,108.2
IBM,108.21
IBM,108.18
IBM,108.25
IBM,108.21
IBM,108.25
IBM,108.245
IBM,108.3135
IBM,108.325
IBM,108.33
IBM,108.335
IBM,108.3115
IBM,108.32
IBM,108.34
IBM,108.37
IBM,108.32
IBM,108.31
IBM,108.2615
IBM,108.335
IBM,108.331
IBM,108.305
IBM,108.26
IBM,108.36
IBM,108.41
IBM,108.36
IBM,108.42
IBM,108.43
IBM,108.435
IBM,108.43
IBM,108.41
IBM,108.415
IBM,108.45
IBM,108.58
IBM,108.63
IBM,108.64
IBM,108.62
IBM,108.7
IBM,108.63
IBM,108.6711
IBM,108.6
IBM,108.67
IBM,108.68
IBM,108.67
IBM,108.66
IBM,108.63
IBM,108.58
IBM,108.56
IBM,108.58
IBM,108.5257
IBM,108.535
IBM,108.53
IBM,108.49
IBM,108.5593
IBM,108.46
IBM,108.57
IBM,108.535
IBM,108.595
IBM,108.56
IBM,108.57
IBM,108.51
IBM,108.46
IBM,108.48
IBM,108.57
IBM,108.5
IBM,108.43
IBM,108.4159
IBM,108.42
IBM,108.465
IBM,108.455
IBM,108.51
IBM,108.45
IBM,108.47
IBM,108.41
IBM,108.375
IBM,108.38
IBM,108.35
IBM,108.375
IBM,108.49
IBM,108.525
IBM,108.52
IBM,108.43
IBM,108.49
IBM,108.54
IBM,108.58
IBM,108.61
IBM,108.58
IBM,108.52
IBM,108.49
IBM,108.54
IBM,108.55
IBM,108.53
IBM,108.54
IBM,108.515
IBM,108.49
IBM,108.51
IBM,108.48
IBM,108.54
IBM,108.56
IBM,108.64
IBM,108.67
IBM,108.82
IBM,108.83
IBM,108.77
IBM,108.7
IBM,108.77
IBM,108.87
IBM,108.835
IBM,108.89
IBM,108.905
IBM,109.025
IBM,108.99
IBM,109
IBM,109.025
IBM,109.055
IBM,109.11
IBM,109.1
IBM,109.06
IBM,109.05
IBM,109.02
IBM,108.987
IBM,109.03
IBM,109.0319
IBM,109.02
IBM,109.1
IBM,109.04
IBM,109.0719
IBM,109.05
IBM,109.045
IBM,109.01
IBM,109.06
IBM,109.02
IBM,109.04
IBM,109.06
IBM,109
IBM,108.92
IBM,108.87
IBM,108.81
IBM,108.79
IBM,108.78
IBM,108.74
IBM,108.65
IBM,108.57
IBM,108.61
IBM,108.4701
IBM,108.4212
IBM,108.49
IBM,108.47
IBM,108.465
IBM,108.51
IBM,108.57
IBM,108.555
IBM,108.62
IBM,108.58
IBM,108.54
IBM,108.462
IBM,108.46
IBM,108.435
IBM,108.429
IBM,108.445
IBM,108.325
IBM,108.48
IBM,108.45
IBM,108.28
IBM,108.3258
IBM,108.3
IBM,108.3749
IBM,108.3
IBM,108.37
IBM,108.38
IBM,108.44
IBM,108.4696
IBM,108.45
IBM,108.41
IBM,108.34
IBM,108.39
IBM,108.4
IBM,108.375
IBM,108.53
IBM,108.44
IBM,108.48
IBM,108.43
IBM,108.4211
IBM,108.38
IBM,108.36
IBM,108.31
IBM,108.39
IBM,108.43
IBM,108.39
IBM,108.32
IBM,108.365
IBM,108.375
IBM,108.38
IBM,108.41
IBM,108.395
IBM,108.35
IBM,108.3899
IBM,108.405
IBM,108.37
IBM,108.34
IBM,108.33
IBM,108.3
IBM,108.33
IBM,108.3
IBM,108.29
IBM,108.32
IBM,108.345
IBM,108.38
IBM,108.33
IBM,108.325
IBM,108.28
IBM,108.36
IBM,108.32
IBM,108.335
IBM,108.3
IBM,108.28
IBM,108.33
IBM,108.37
IBM,108.36
IBM,108.33
IBM,108.35
IBM,108.355
IBM,108.35
IBM,108.27
IBM,108.31
IBM,108.325
IBM,108.37
IBM,108.44
IBM,108.3991
IBM,108.54
IBM,108.56
IBM,108.55
IBM,108.6075
IBM,108.59
IBM,108.6066
IBM,108.5994
IBM,108.53
IBM,108.54
IBM,108.67
IBM,108.73
IBM,108.7812
IBM,108.72
IBM,108.7
IBM,108.6
IBM,108.5301
IBM,108.65
IBM,108.6675
IBM,108.6415
IBM,108.75
IBM,108.72
IBM,108.695
IBM,108.69
IBM,108.7166
IBM,108.65
IBM,108.59
IBM,108.64
IBM,108.6
IBM,108.57
IBM,108.54
IBM,108.46
IBM,108.47
IBM,108.52
IBM,108.54
IBM,108.5
IBM,108.58
IBM,108.56
IBM,108.5427
IBM,108.55
IBM,108.5437
IBM,108.59
IBM,108.53
IBM,108.55
IBM,108.46
IBM,108.455
IBM,108.46
IBM,108.42
IBM,108.43
IBM,108.435
IBM,108.4358
IBM,108.47
IBM,108.4
IBM,108.34
IBM,108.57
IBM,108.56
IBM,108.545
IBM,108.53
IBM,108.545
IBM,108.57
