Symbol,Date,Open,High,Low,Close,Volume,NEOS SMA,NEOS spanTwelveEMA,NEOS spanTwntySixEMA,NEOS_x,NEOS_y
NEOS,2021-02-02,0.82,0.82,0.785,0.795,290676,0.795,0.815908819086161,0.7788620556181115,0.03704676346804947,0.04333225387755285
NEOS,2021-02-01,0.8148,0.82,0.7707,0.7824,488005,0.7823999999999999,0.8197104225563722,0.7775710200675604,0.04213940248881165,0.044903626479928696
NEOS,2021-01-29,0.8311,0.8311,0.8006,0.80401,310832,0.8040099999999999,0.8264941357484397,0.7771847016729653,0.04930943407547439,0.04559468247770793
NEOS,2021-01-28,0.8455,0.8798,0.8415,0.878,291303,0.878,0.8305821604299741,0.7750386778068025,0.055543482623171665,0.04466599457826631
NEOS,2021-01-27,0.8498,0.85,0.82,0.845,572816,0.8449999999999999,0.8219607350536058,0.7668017720313467,0.05515896302225909,0.04194662256703997
NEOS,2021-01-26,0.938,0.97,0.938,0.9627,1158057,0.9627,0.8177717777906249,0.7605459137938545,0.057225863996770536,0.03864353745323519
NEOS,2021-01-25,0.86,0.8885,0.85,0.870001,348982,0.8700009999999999,0.791421191934375,0.7443735868973629,0.047047605037012115,0.033997955817351384
NEOS,2021-01-22,0.8585,0.8585,0.833,0.839699,325210,0.8396989999999998,0.7771339541042612,0.7343233938491519,0.04281056025510932,0.030735543512436198
NEOS,2021-01-21,0.8608,0.89,0.82,0.8340000000000001,1395238,0.8339999999999999,0.7657584912141269,0.7258933453570842,0.039865145857042816,0.027716789326767917
NEOS,2021-01-20,0.77,0.857,0.76,0.8358,2797739,0.8357999999999999,0.7533509441621499,0.7172448129856507,0.03610613117649919,0.024679700194199215
NEOS,2021-01-19,0.7606,0.765,0.7509999999999999,0.759699,260551,0.7596989999999998,0.7383602067370861,0.7077603980245027,0.030599808712583387,0.021823092448624216
NEOS,2021-01-19,0.7606,0.765,0.7509999999999999,0.759699,260551,0.7596989999999998,0.734480426143829,0.7036053098664629,0.03087511627736617,0.019628913382634422
NEOS,2021-01-15,0.77,0.7990520000000001,0.77,0.794,280979,0.7939999999999999,0.7298952308972524,0.6991178146557798,0.03077741624147257,0.016817362658951483
NEOS,2021-01-14,0.79,0.7979999999999999,0.75,0.7523,509267,0.7523,0.7182398183331165,0.6915272398282423,0.026712578504874185,0.01332734926332121
NEOS,2021-01-13,0.79,0.8549,0.7829999999999999,0.81,1727066,0.81,0.7120470580300466,0.6866654190145016,0.025381639015545018,0.009981041952932965
NEOS,2021-01-12,0.7709999999999999,0.7899,0.753,0.7609999999999999,463806,0.7609999999999999,0.6942374322173279,0.6767986525356618,0.017438779681666072,0.006130892687279951
NEOS,2021-01-11,0.75,0.75,0.710601,0.719599,465045,0.7195989999999999,0.6820987835295694,0.6700625447385148,0.012036238791054643,0.0033039209386834193
NEOS,2021-01-08,0.72,0.7297,0.71,0.7199,204163,0.7198999999999999,0.6752805623531275,0.6660996283175961,0.009180934035531552,0.001120841475590613
NEOS,2021-01-07,0.721,0.73,0.69,0.707499,342979,0.7074989999999999,0.6671679373264233,0.6617955985830036,0.00537233874341969,-0.0008941816643945938
NEOS,2021-01-06,0.6759999999999999,0.75,0.66,0.7290000000000001,3333910,0.7290000000000001,0.6598350168403184,0.6581393264696439,0.0016956903706745186,-0.0024608117663481653
NEOS,2021-01-05,0.68,0.68,0.66,0.6652,146177,0.6652,0.6472595653567399,0.6524704725872154,-0.00521090723047546,-0.003499937300603836
NEOS,2021-01-04,0.61,0.6299,0.61,0.621,125092,0.621,0.6439976681488744,0.6514521103941926,-0.007454442245318216,-0.00307219481813593
NEOS,2021-01-04,0.61,0.6299,0.61,0.621,125092,0.621,0.6481790623577606,0.6538882792257279,-0.005709216867967326,-0.0019766329613403587
NEOS,2020-12-31,0.63,0.64,0.6250100000000001,0.6394,106752,0.6394,0.6531207100591716,0.6565193415637861,-0.003398631504614502,-0.0010434869846836171
NEOS,2020-12-30,0.6314,0.65,0.61,0.6315,115280,0.6315,0.6556153846153846,0.6578888888888891,-0.002273504273504368,-0.0004547008547008957
NEOS,2020-12-29,0.654,0.6681,0.6522,0.66,235329,0.6600000000000001,0.66,0.66,0.0,0.0
