Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-07-01,6.69,6.73,6.69,6.72,8983,6.72,6.619858235522775,6.842155959222983,-0.2222977237002075,-0.25845016973292345
HBM,2021-06-30,6.43,6.48,6.43,6.48,16005,6.48,6.601650641981461,6.851928435960822,-0.250277793979361,-0.2674882812411024
HBM,2021-06-29,6.53,6.55,6.5,6.51,22726,6.51,6.623768940523545,6.881682710837689,-0.2579137703141434,-0.27179090305653775
HBM,2021-06-28,6.72,6.72,6.6792,6.68,16797,6.68,6.644454202436917,6.911417327704704,-0.2669631252677877,-0.27526018624213633
HBM,2021-06-25,6.65,6.71,6.63,6.7099,42672,6.7099,6.63799133015272,6.929930713921081,-0.2919393837683612,-0.27733445148572344
HBM,2021-06-24,6.62,6.67,6.6,6.6183,26166,6.6183,6.624917026544123,6.947533171034768,-0.3226161444906443,-0.273683218415064
HBM,2021-06-23,6.44,6.49,6.3999,6.46,91551,6.46,6.626120122279418,6.973871824717549,-0.3477517024381313,-0.2614499868961689
HBM,2021-06-22,6.24,6.25,6.21,6.23,21492,6.23,6.656323780875676,7.014981570694954,-0.3586577898192784,-0.23987455801067822
HBM,2021-06-21,6.13,6.13,6.12,6.12,12854,6.12,6.733837195580344,7.07778009635055,-0.3439429007702062,-0.21017875005852815
HBM,2021-06-18,6.11,6.11,6.04,6.07,22269,6.07,6.845443958413133,7.154402504058595,-0.3089585456454617,-0.17673771238060862
HBM,2021-06-17,6.43,6.43,6.3,6.35,142160,6.35,6.986433769033703,7.241154704383282,-0.2547209353495789,-0.14368250406439534
HBM,2021-06-16,6.51,6.51,6.37,6.45,64952,6.45,7.102148999767104,7.3124470807339454,-0.210298080966842,-0.11592289624309943
HBM,2021-06-15,6.82,6.83,6.74,6.75,46442,6.75,7.220721545179304,7.381442847192661,-0.1607213020133571,-0.092329100062164
HBM,2021-06-14,7.13,7.2,7.06,7.11,26880,7.11,7.3063072806664495,7.431958274968074,-0.1256509943016244,-0.0752310495743657
HBM,2021-06-11,7.2,7.24,7.17,7.18,30737,7.18,7.341999513514895,7.45771493696552,-0.1157154234506254,-0.06262606339255102
HBM,2021-06-10,7.05,7.07,6.97,7.0,47445,7.0,7.371453970517603,7.479932131922762,-0.1084781614051593,-0.04935372337803262
HBM,2021-06-09,7.11,7.11,6.97,7.08,58608,7.08,7.438991056066258,7.518326702476584,-0.0793356464103256,-0.03457261387125095
HBM,2021-06-08,7.25,7.26,7.11,7.18,39876,7.18,7.504262157169214,7.55339283867471,-0.0491306815054954,-0.02338185573648227
HBM,2021-06-07,7.49,7.52,7.46,7.47,32001,7.47,7.563218913018162,7.583264265768687,-0.0200453527505244,-0.016944649294228967
HBM,2021-06-04,7.5,7.61,7.5,7.61,16878,7.61,7.580167806294192,7.592325407030183,-0.0121576007359909,-0.016169473430155096
HBM,2021-06-03,7.42,7.42,7.2427,7.28,151053,7.28,7.574743771074953,7.590911439592597,-0.0161676685176441,-0.017172441603696135
HBM,2021-06-02,7.78,7.782,7.7,7.77,39349,7.77,7.6283335476340355,7.615784354760005,0.0125491928740304,-0.017423634875209124
HBM,2021-06-01,7.68,7.82,7.68,7.81,29010,7.81,7.602576010840224,7.603447103140805,-0.0008710923005814,-0.024916841812519016
HBM,2021-06-01,7.68,7.82,7.68,7.81,29010,7.81,7.56486255826572,7.586922871392069,-0.0220603131263494,-0.0309282791905034
HBM,2021-05-28,7.75,7.77,7.63,7.63,47371,7.63,7.520292114314031,7.569076701103435,-0.0487845867894032,-0.03314527070654188
HBM,2021-05-27,7.42,7.5,7.42,7.47,29707,7.47,7.500345226007492,7.56420283719171,-0.0638576111842175,-0.029235441685826313
HBM,2021-05-26,7.18,7.19,7.06,7.13,59443,7.13,7.505862539827037,7.571739064167047,-0.0658765243400099,-0.02057989931122851
HBM,2021-05-25,7.42,7.42,7.37,7.39,11305,7.39,7.574201183431953,7.60707818930041,-0.0328770058684577,-0.00925574305403316
HBM,2021-05-24,7.4,7.43,7.4,7.43,10489,7.43,7.607692307692307,7.6244444444444435,-0.0167521367521361,-0.003350427350427232
HBM,2021-05-21,7.67,7.67,7.63,7.64,6756,7.64,7.64,7.64,0.0,0.0
