Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.8818666909485409,1.951003509657086,-0.0691368187085454,-0.04275831533158578
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.889478816575548,1.9598837904296529,-0.070404973854105,-0.036163689487345954
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.9128749650438293,1.975810493664025,-0.0629355286201958,-0.02760336839565624
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.942488595051798,1.9938753331571475,-0.0513867381053492,-0.018770328339521348
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.96475924869758,2.007785359809719,-0.0430261111121395,-0.010616225898064323
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.983806384824412,2.0196081885944963,-0.0358018037700842,-0.0025137545945456393
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,2.0081348184288506,2.0331768436820563,-0.0250420252532057,0.005808257699339011
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,2.031432058143187,2.045430991176621,-0.013998933033434,0.013520828437475202
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,2.051692432351039,2.0554654704707507,-0.0037730381197116,0.02040076880520251
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,2.07954560186941,2.0680227081084106,0.0115228937609992,0.02644422053643104
NGD,2021-06-17,2.0,2.03,1.98,2.0,346265,2.0,2.0985538931183934,2.0754645247570838,0.02308936836131,0.030174552230288986
NGD,2021-06-16,2.14,2.14,2.12,2.1399,48609,2.1399,2.116472782776283,2.0815016867376497,0.0349710960386331,0.031945848197533835
NGD,2021-06-15,2.19,2.19,2.18,2.18,33040,2.18,2.112213288735607,2.0768298216766614,0.0353834670589456,0.031189536237259015
NGD,2021-06-14,2.12,2.1315,2.11,2.1315,133330,2.1315,2.0998884321420808,2.0685762074107945,0.0313122247312862,0.030141053531837346
NGD,2021-06-11,2.16,2.18,2.16,2.17,65496,2.17,2.094140874349732,2.0635423040036582,0.0305985703460738,0.029848260731975114
NGD,2021-06-10,2.0,2.04,2.0,2.04,414535,2.04,2.0803483060496832,2.055025688323951,0.0253226177257324,0.029660683328450437
NGD,2021-06-09,2.07,2.08,2.07,2.08,67065,2.08,2.08768436169508,2.056227743389867,0.0314566183052131,0.03074519972912994
NGD,2021-06-08,2.11,2.12,2.1,2.11,47938,2.11,2.0890815183669127,2.054325962861056,0.0347555555058565,0.03056734508510913
NGD,2021-06-07,2.09,2.1,2.07,2.08,71249,2.08,2.085278158069988,2.049872039889941,0.0354061181800471,0.029520292479922283
NGD,2021-06-04,2.1,2.11,2.1,2.11,81211,2.11,2.0862378231736223,2.047461803081136,0.0387760200924862,0.028048836054891068
NGD,2021-06-03,2.13,2.14,2.1,2.13,226965,2.13,2.081917427387008,2.0424587473276268,0.0394586800593814,0.025367040045492267
NGD,2021-06-02,2.14,2.17,2.13,2.15,144798,2.15,2.0731751414573734,2.035455447113837,0.0377196943435365,0.021844130042020078
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.059206985358714,2.026291882882944,0.0329151024757701,0.01787523896664097
NGD,2021-06-01,2.13,2.14,2.12,2.13,49425,2.13,2.0463355281512072,2.017995233513579,0.0283402946376281,0.014115273089358792
NGD,2021-05-28,2.08,2.085,2.07,2.0702,37047,2.0702,2.031123805996881,2.0090348521946657,0.0220889538022155,0.010559017702291461
NGD,2021-05-27,2.09,2.1,2.0811,2.1,32578,2.1,2.02401904345086,2.004141640370239,0.0198774030806205,0.007676533677310552
NGD,2021-05-26,2.08,2.09,2.07,2.08,34473,2.08,2.0102043240782885,1.9964729715998577,0.0137313524784308,0.004626316326482933
NGD,2021-05-25,2.04,2.04,2.03,2.03,101983,2.03,1.997514201183432,1.9897908093278465,0.0077233918555856,0.0023500572884959593
NGD,2021-05-24,2.05,2.05,2.04,2.045,107820,2.045,1.991607692307692,1.986574074074074,0.0050336182336181,0.0010067236467235841
NGD,2021-05-21,1.99,1.99,1.9819,1.9819,72569,1.9819,1.9819,1.9819,0.0,0.0
