Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-07-30,1.65,1.65,1.64,1.65,46646,1.65,1.6300124034502406,1.6922510008154532,-0.0622385973652126,-0.06417001954140582
NGD,2021-07-29,1.64,1.6499,1.64,1.6499,109975,1.6499,1.626378294986648,1.6956310808806894,-0.0692527858940412,-0.06465287508545411
NGD,2021-07-28,1.54,1.54,1.523,1.523,18672,1.523,1.6221016213478567,1.6992895673511446,-0.0771879460032878,-0.06350289738330732
NGD,2021-07-27,1.57,1.58,1.56,1.57,55797,1.57,1.640120097956558,1.7133927327392362,-0.0732726347826782,-0.0600816352283122
NGD,2021-07-26,1.54,1.55,1.54,1.54,24790,1.54,1.6528692066759323,1.7248641513583751,-0.0719949446824428,-0.05678388533972069
NGD,2021-07-23,1.58,1.59,1.58,1.59,20032,1.59,1.6733908806170108,1.7396532834670453,-0.0662624028500344,-0.05298112050404015
NGD,2021-07-22,1.67,1.68,1.65,1.655,50586,1.655,1.6885528589110128,1.751625546144409,-0.0630726872333962,-0.049660799917541555
NGD,2021-07-21,1.56,1.58,1.56,1.5722,60115,1.5722,1.6946533787130151,1.759355589835962,-0.0647022111229467,-0.04630782808857789
NGD,2021-07-20,1.63,1.63,1.6113,1.6113,43120,1.6113,1.7169176293881088,1.7743280370228387,-0.0574104076347299,-0.04170923232998563
NGD,2021-07-19,1.59,1.61,1.58,1.59,183665,1.59,1.7361208347314014,1.7873702799846658,-0.0512494452532643,-0.037783938503799554
NGD,2021-07-16,1.7,1.72,1.7,1.71,77523,1.71,1.7626882592280195,1.803159902383439,-0.0404716431554192,-0.03441756181643335
NGD,2021-07-15,1.75,1.7582,1.74,1.75,28581,1.75,1.7722679427240235,1.810612694574114,-0.0383447518500905,-0.032904041481686803
NGD,2021-07-14,1.78,1.78,1.76,1.775,153284,1.775,1.7763166595829367,1.8154617101400436,-0.0391450505571067,-0.03154386388958592
NGD,2021-07-13,1.71,1.71,1.7,1.7,18361,1.7,1.77655605223438,1.818698646951247,-0.0421425947168669,-0.029643567222705662
NGD,2021-07-12,1.74,1.74,1.73,1.73,57770,1.73,1.790475334458813,1.8281945387073464,-0.0377192042485339,-0.026518810349165332
NGD,2021-07-09,1.7,1.7101,1.7,1.7101,29631,1.7101,1.8014708498149603,1.8360501018039344,-0.0345792519889738,-0.023718711874323294
NGD,2021-07-08,1.76,1.77,1.7411,1.75,44060,1.75,1.8180837315994989,1.846126109948249,-0.0280423783487502,-0.021003576845660607
NGD,2021-07-07,1.8,1.8,1.79,1.794,24270,1.794,1.8304625918903168,1.853816198744109,-0.0233536068537922,-0.0192438764698882
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8370921540521925,1.8586014946436376,-0.0215093405914452,-0.018216443873912178
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.836927091152591,1.8602496142151288,-0.0233225230625377,-0.017393219694528957
NGD,2021-07-02,1.8,1.82,1.8,1.8099,60487,1.8099,1.8367320168166985,1.862029583352339,-0.0252975665356407,-0.015910893852526746
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.8416105653288253,1.866199950020526,-0.0245893846917006,-0.0135642256817483
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.841903395388612,1.868295946022168,-0.0263925506335562,-0.010807935929260201
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.85664946727745,1.8768956217039412,-0.0202461544264913,-0.0069117822531862385
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.8760402795097133,1.8870472714402569,-0.0110069919305433,-0.0035781892098600138
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.8862294212387525,1.8924110531554772,-0.0061816319167251,-0.0017209885296891286
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.8909984069185253,1.8950039374079155,-0.0040055304893902,-0.0006058276829302312
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,1.8984526627218932,1.8986042524005489,-0.0001515896786552,0.00024409801868476854
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,1.9018076923076923,1.9000925925925929,0.0017150997150996,0.00034301994301988437
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,1.8985,1.8985,0.0,0.0
