Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-07-30,3.49,3.4999,3.47,3.47,5915,3.47,3.6261144430964087,3.767544793307515,-0.141430350211106,-0.13668710112457025
GENE,2021-07-29,3.48,3.48,3.4404,3.4404,1792,3.4404,3.6544988872957553,3.791348376772116,-0.1368494894763605,-0.13550128885293627
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.693425957713165,3.8194242469138855,-0.1259982892007203,-0.13516423869708022
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.730394313661013,3.845770186666997,-0.1153758730059832,-0.13745572607117018
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.672302370690288,3.829439801600356,-0.1571374309100672,-0.14297568933746677
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.692720983543068,3.850994985728384,-0.1582740021853155,-0.1394352539443164
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.7059429805508985,3.8694745845866554,-0.1635316040357559,-0.1347255668840665
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.7106598861056073,3.884632551353586,-0.1739726652479793,-0.12752405759614394
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.721688956306627,3.903403155461874,-0.1817141991552469,-0.11591190568318518
GENE,2021-07-19,3.42,3.5155,3.42,3.44,5166,3.44,3.7619960392714686,3.935675407898824,-0.1736793686273552,-0.09946133231516974
GENE,2021-07-16,3.43,3.43,3.41,3.41,310,3.41,3.820540773684463,3.9753294405307296,-0.1547886668462665,-0.08090682323712337
GENE,2021-07-15,3.63,3.63,3.63,3.63,362,3.63,3.8951845507180014,4.020555795773188,-0.1253712450551862,-0.06243636233483755
GENE,2021-07-14,3.63,3.63,3.63,3.63,1628,3.63,3.94339992357582,4.051800259435042,-0.1084003358592222,-0.04670264165475037
GENE,2021-07-13,3.66,3.66,3.6392,3.6392,1657,3.6392,4.000381727862333,4.085544280189846,-0.085162552327513,-0.03127821810363239
GENE,2021-07-12,3.84,3.84,3.84,3.84,2183,3.84,4.066051132928211,4.121251822605034,-0.0552006896768224,-0.01780713454766223
GENE,2021-07-09,4.0,4.0,3.94,3.9999,3154,3.9999,4.107151338915159,4.1437519684134365,-0.0366006294982774,-0.00845874576537217
GENE,2021-07-08,3.78,3.8316,3.75,3.805,2197,3.805,4.126651582354278,4.155260125886511,-0.0286085435322327,-0.0014232748321458448
GENE,2021-07-07,4.08,4.08,4.08,4.08,269,4.08,4.185133688236875,4.183280935957432,0.0018527522794435,0.00537304234287588
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.204248904279943,4.191543410834026,0.0127054934459174,0.006253114858734173
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.203203250512661,4.190066883700748,0.0131363668119126,0.004640020211938359
GENE,2021-07-02,4.28,4.28,4.28,4.28,461,4.28,4.2019674778786,4.188472234396808,0.0134952434817918,0.0025159335619447843
GENE,2021-07-01,4.24,4.24,4.21,4.2104,2289,4.2104,4.187779746583799,4.181150013148552,0.0066297334352469,-0.00022889391801698858
GENE,2021-06-30,4.22,4.22,4.2,4.2,741,4.2,4.1836669732354,4.178810014200436,0.0048569590349636,-0.0019435507563329798
GENE,2021-06-29,4.29,4.29,4.2237,4.2237,4469,4.2237,4.180697332005472,4.177114815336471,0.0035825166690015,-0.003643678204157356
GENE,2021-06-28,4.27,4.35,4.27,4.28,4971,4.28,4.172878665097376,4.1733880005633885,-0.0005093354660123,-0.005450226922447084
GENE,2021-06-25,4.19,4.19,4.16,4.1799,2561,4.1799,4.153402058751444,4.16485904060846,-0.0114569818570151,-0.006685449786555756
GENE,2021-06-24,4.1,4.1033,4.1,4.1033,1245,4.1033,4.148584251251707,4.163655763857136,-0.015071512605429,-0.005492566768940905
GENE,2021-06-23,4.06,4.08,4.06,4.08,9897,4.08,4.15681775147929,4.168484224965707,-0.0116664734864171,-0.003097830309818868
GENE,2021-06-22,4.12,4.1201,4.12,4.1201,2462,4.1201,4.170784615384616,4.175562962962963,-0.0047783475783473,-0.0009556695156692996
GENE,2021-06-21,4.18,4.18,4.18,4.18,1526,4.18,4.18,4.18,0.0,0.0
