Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-07-30,3.57,3.58,3.5068,3.58,4615,3.58,3.729923045817806,3.853936330552613,-0.1240132847348065,-0.09617453167954684
ADAP,2021-07-29,3.69,3.7,3.69,3.7,4502,3.7,3.757181781421044,3.875851236996821,-0.1186694555757776,-0.0892148434157318
ADAP,2021-07-28,3.55,3.5812,3.55,3.5812,2779,3.5812,3.7675784689521423,3.889919335956567,-0.1223408670044245,-0.08185119037572043
ADAP,2021-07-27,3.51,3.51,3.51,3.51,3571,3.51,3.801465463307077,3.914616882833092,-0.113151419526015,-0.07172877121854439
ADAP,2021-07-26,3.59,3.61,3.59,3.6,3526,3.6,3.854459183908364,3.946986233459739,-0.0925270495513759,-0.06137310914167672
ADAP,2021-07-23,3.83,3.84,3.81,3.81,6014,3.81,3.9007244900735207,3.974745132136519,-0.0740206420629978,-0.05358462403925214
ADAP,2021-07-22,3.98,3.98,3.98,3.98,4292,3.98,3.917219851905069,3.98792474270744,-0.0707048908023706,-0.0484756195333156
ADAP,2021-07-21,3.95,3.95,3.95,3.95,4503,3.95,3.9058052795241727,3.988558722124035,-0.0827534425998623,-0.042918301716051724
ADAP,2021-07-20,3.67,3.6869,3.67,3.6869,2966,3.6869,3.897769875801295,3.9916434198939577,-0.0938735440926628,-0.03295951649509906
ADAP,2021-07-19,3.65,3.65,3.65,3.65,5036,3.65,3.936109853219712,4.0160228934854745,-0.0799130402657626,-0.01773100959570812
ADAP,2021-07-16,3.79,3.83,3.79,3.8,15297,3.8,3.9881298265323855,4.045304724964312,-0.057174898431926,-0.002185501928194493
ADAP,2021-07-15,3.72,3.72,3.72,3.72,3152,3.72,4.0223352495382745,4.064929102961457,-0.0425938534231828,0.011561847197738614
ADAP,2021-07-14,3.88,3.9,3.88,3.9,1951,3.9,4.07730529490887,4.092523431198374,-0.015218136289504,0.025100772352968988
ADAP,2021-07-13,3.94,3.94,3.94,3.94,2229,3.94,4.109542621255938,4.107925305694244,0.0016173155616936,0.03518049951358725
ADAP,2021-07-12,4.13,4.13,4.1,4.11,5522,4.11,4.14036855239338,4.121359330149783,0.0190092222435973,0.04357129550156065
ADAP,2021-07-09,4.07,4.07,4.07,4.07,3648,4.07,4.145890107373995,4.122268076561766,0.0236220308122288,0.04971181381605147
ADAP,2021-07-08,3.89,3.89,3.87,3.87,5712,3.87,4.1596883087147205,4.126449522686707,0.0332387860280132,0.05623425956700714
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005,4.17,4.212358910299215,4.146965484501644,0.0653934257975707,0.06198312795175562
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.220060530353617,4.145122723261776,0.0749378070918416,0.06113055349030182
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.216726081327002,4.137660541122718,0.0790655402042848,0.05767874008991708
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398,4.301,4.212785368841003,4.129601384412535,0.0831839844284685,0.05233204006132515
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386,4.27,4.196746344993913,4.115889495165537,0.0808568498283754,0.04461905396953931
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.18342749862917,4.10356065477878,0.0798668438503895,0.03555960500483026
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.145868862016292,4.080645507161083,0.0652233548552088,0.024482795293440437
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.112390473291982,4.06069714773397,0.0516933255580118,0.014297655402998342
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.068461468435979,4.037232919552688,0.0312285488832912,0.0049487378642449585
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560,4.195,4.017272644515248,4.012211553116903,0.0050610913983444,-0.0016212148905166263
ADAP,2021-06-23,3.9,3.9,3.898,3.898,22432,3.898,3.9849585798816567,3.9975884773662553,-0.0126298974845986,-0.0032917914627318906
ADAP,2021-06-22,3.91,3.95,3.91,3.95,6448,3.95,4.00076923076923,4.005555555555556,-0.0047863247863251,-0.0009572649572652026
ADAP,2021-06-21,3.99,4.01,3.99,4.01,15823,4.01,4.01,4.01,0.0,0.0
