Symbol,Date,Open,High,Low,Close,Volume,HBM SMA,HBM spanTwelveEMA,HBM spanTwntySixEMA,HBM_x,HBM_y
HBM,2021-07-30,7.19,7.21,7.17,7.17,12086,7.17,6.871405540415213,6.707443087840286,0.1639624525749274,0.11119222296353465
HBM,2021-07-29,7.29,7.385,7.29,7.37,48052,7.37,6.817115638672525,6.670438534867508,0.1466771038050165,0.09799966556068644
HBM,2021-07-28,7.05,7.08,7.0,7.0,34539,7.0,6.716591209340256,6.614473617656909,0.1021175916833474,0.08583030599960392
HBM,2021-07-27,6.89,6.92,6.84,6.87,37343,6.87,6.665062338311213,6.583631507069462,0.0814308312417502,0.08175848457866804
HBM,2021-07-26,6.79,6.85,6.79,6.85,41586,6.85,6.627800945276888,6.56072202763502,0.0670789176418678,0.08184039791289749
HBM,2021-07-23,6.73,6.7399,6.69,6.73,9975,6.73,6.587401117145413,6.537579789845822,0.0498213272995915,0.0855307679806549
HBM,2021-07-22,6.56,6.65,6.56,6.62,20103,6.62,6.561474047535488,6.522186173033488,0.0392878745020004,0.09445812815092072
HBM,2021-07-21,6.31,6.41,6.31,6.4,35123,6.4,6.550832965269213,6.514361066876167,0.0364718983930458,0.10825069156315077
HBM,2021-07-20,6.0,6.02,5.99,6.01,12049,6.01,6.578257140772706,6.52350995222626,0.0547471885464458,0.126195389855677
HBM,2021-07-19,6.27,6.31,6.1604,6.2,65687,6.2,6.681576620913198,6.5645907484043615,0.1169858725088364,0.14405744018298475
HBM,2021-07-16,7.02,7.05,7.02,7.05,15339,7.05,6.769136006533779,6.593758008276711,0.1753779982570682,0.15082533210152183
HBM,2021-07-15,6.79,6.79,6.78,6.78,17067,6.78,6.718069825903557,6.5572586489388485,0.1608111769647084,0.1446871655626352
HBM,2021-07-14,6.95,7.02,6.95,7.02,49767,7.02,6.706809794249658,6.539439340853956,0.1673704533957023,0.14065616271211687
HBM,2021-07-13,6.73,6.83,6.72,6.82,31362,6.82,6.649866120476869,6.500994488122273,0.148871632354596,0.13397759004122073
HBM,2021-07-12,6.76,6.83,6.76,6.82,32939,6.82,6.618932687836299,6.475474047172054,0.143458640664245,0.1302540794628769
HBM,2021-07-09,6.74,6.7585,6.72,6.72,20796,6.72,6.582374994715626,6.447911970945818,0.1344630237698076,0.12695293916253486
HBM,2021-07-08,6.54,6.595,6.5,6.55,28327,6.55,6.557352266482104,6.4261449286214845,0.1312073378606193,0.12507541801071664
HBM,2021-07-07,6.4,6.55,6.4,6.52,55290,6.52,6.558689042206122,6.416236522911204,0.1424525192949186,0.12354243804824097
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.565723413516327,6.4079354447441,0.1577879687722276,0.11881491773657155
HBM,2021-07-06,6.73,6.77,6.73,6.75,10191,6.75,6.5322185796102055,6.380570280323627,0.1516482992865784,0.10907165497765774
HBM,2021-07-02,6.7,6.76,6.67,6.68,32250,6.68,6.492621957721152,6.351015902749517,0.1416060549716347,0.09842749390042756
HBM,2021-07-01,6.69,6.73,6.69,6.72,8983,6.72,6.4585532227613625,6.324697174969479,0.1338560477918839,0.08763285363262577
HBM,2021-06-30,6.43,6.48,6.43,6.48,16005,6.48,6.41101744508161,6.293072948967037,0.117944496114573,0.07607705509281143
HBM,2021-06-29,6.53,6.55,6.5,6.51,22726,6.51,6.398475162369176,6.2781187848844,0.120356377484776,0.06561019483737103
HBM,2021-06-28,6.72,6.72,6.6792,6.68,16797,6.68,6.378197919163572,6.259568287675152,0.1186296314884201,0.05192364917551978
HBM,2021-06-25,6.65,6.71,6.63,6.7099,42672,6.7099,6.323324813556948,6.2259337506891645,0.0973910628677838,0.0352471535972947
HBM,2021-06-24,6.62,6.67,6.6,6.6183,26166,6.6183,6.253038416021848,6.187216450744297,0.0658219652775509,0.01971117627967241
HBM,2021-06-23,6.44,6.49,6.3999,6.46,91551,6.46,6.186627218934912,6.152729766803841,0.0338974521310708,0.008183479030202783
HBM,2021-06-22,6.24,6.25,6.21,6.23,21492,6.23,6.136923076923077,6.128148148148148,0.0087749287749288,0.0017549857549857607
HBM,2021-06-21,6.13,6.13,6.12,6.12,12854,6.12,6.12,6.12,0.0,0.0
