Symbol,Date,Open,High,Low,Close,Volume,TCDA SMA_x,TCDA spanTwelveEMA_x,TCDA spanTwntySixEMA_x,TCDA_x,TCDA_y,TCDA SMA_y,TCDA spanTwelveEMA_y,TCDA spanTwntySixEMA_y,TCDA_x.1,TCDA_y.1,TCDA SMA_x.1,TCDA spanTwelveEMA_x.1,TCDA spanTwntySixEMA_x.1,TCDA_x.1.1,TCDA_y.1.1,TCDA SMA_y.1,TCDA spanTwelveEMA_y.1,TCDA spanTwntySixEMA_y.1,TCDA_x,TCDA_y
TCDA,2021-02-12,7.06,7.06,6.86,6.86,69074,6.86,7.111857818163537,7.096504240987435,0.0153535771761017,0.0045654597161164,6.86,7.0969324002402105,7.046617403646565,0.0503149965936451,0.0045654597161164,6.86,7.096814922075485,7.0412631731563415,0.055551748919143,0.0045654597161164,6.86,7.096813997403274,7.040688516880848,0.056125480522426,0.004565459716116432
TCDA,2021-02-11,7.3,7.39,7.21,7.26,81005,7.26,7.157650148738725,7.1154245802664295,0.0422255684722951,0.0018684303511201,7.26,7.140011018465703,7.06154679593829,0.0784642225274128,0.0018684303511201,7.26,7.139872180634663,7.055764227008849,0.0841079536258142,0.0018684303511201,7.26,7.139871087840232,7.055143598231315,0.0847274896089169,0.0018684303511201017
TCDA,2021-02-10,7.31,7.4067,7.28,7.34,37729,7.34,7.139041084873039,7.103858546687744,0.0351825381852952,-0.0082208541791736,7.34,7.118194840004922,7.045670539613353,0.0725243003915689,-0.0082208541791736,7.34,7.118030758931875,7.039425365169557,0.0786053937623174,-0.0082208541791736,7.34,7.118029467447547,7.038755086089821,0.0792743813577265,-0.008220854179173672
TCDA,2021-02-09,7.38,7.39,7.18,7.3611,130398,7.3611,7.1025031003045,7.084967230422762,0.0175358698817378,-0.0190717022702909,7.3611,7.077866629096726,7.022124182782421,0.055742446314305,-0.0190717022702909,7.3611,7.077672715101307,7.015379394383121,0.0622933207181857,-0.0190717022702909,7.3611,7.077671188801647,7.014655492977006,0.0630156958246406,-0.019071702270290907
TCDA,2021-02-08,7.4,7.41,7.19,7.25,64137,7.25,7.055485482178046,7.062876608856583,-0.0073911266785371,-0.028223595308298,7.25,7.026369652568858,6.995006117405015,0.0313635351638437,-0.028223595308298,7.25,7.026140481483363,6.98772174593377,0.0384187355495928,-0.028223595308298,7.25,7.026138677674673,6.986939932415167,0.0391987452595063,-0.028223595308298093
TCDA,2021-02-05,7.29,7.29,7.04,7.11,155938,7.11,7.020119206210419,7.04790673756511,-0.0277875313546909,-0.0334317124657383,7.11,6.98570958939956,6.974606606797416,0.0111029826021447,-0.0334317124657383,7.11,6.985438750843975,6.966739485608472,0.0186992652355026,-0.0334317124657383,7.11,6.985436619070069,6.96589512700838,0.0195414920616885,-0.03343171246573833
TCDA,2021-02-04,6.99,7.38,6.89,7.13,357646,7.13,7.003777243703222,7.042939276570319,-0.0391620328670967,-0.0348427577435001,7.13,6.963111332926753,6.963775135341209,-0.000663802414456,-0.0348427577435001,7.13,6.962791250997425,6.95527864445715,0.007512606540275,-0.0348427577435001,7.13,6.962788731628264,6.954366737169051,0.0084219944592121,-0.03484275774350018
TCDA,2021-02-03,6.92,7.1,6.9,7.01,79457,7.01,6.980827651649262,7.035974418695945,-0.0551467670466827,-0.033762938962601,7.01,6.932767938913436,6.950477146168507,-0.0177092072550708,-0.033762938962601,7.01,6.932389660269684,6.941300936013722,-0.0089112757440377,-0.033762938962601,7.01,6.932386682833402,6.940316076142576,-0.0079293933091735,-0.03376293896260104
TCDA,2021-02-02,7.0,7.0,6.75,6.89,58090,6.89,6.975523588312765,7.03805237219162,-0.0625287838788555,-0.0284169819415806,6.89,6.918725745988606,6.945715317861987,-0.026989571873381,-0.0284169819415806,6.89,6.918278689409627,6.93580501089482,-0.0175263214851923,-0.0284169819415806,6.89,6.918275170621294,6.934741362233982,-0.0164661916126878,-0.028416981941580606
TCDA,2021-02-01,6.8,6.8,6.6,6.7899,55430,6.7899,6.991073331642357,7.049896561966949,-0.0588232303245916,-0.0198890314572618,6.7899,6.923948608895627,6.950172543290947,-0.0262239343953201,-0.0198890314572618,6.7899,6.923420269302286,6.939469411766406,-0.0160491424641193,-0.0198890314572618,6.7899,6.923416110734257,6.938320671212701,-0.0149045604784436,-0.019889031457261876
TCDA,2021-01-29,6.89,6.955,6.79,6.8499,108211,6.8499,7.027650301031877,7.070696286924305,-0.0430459858924274,-0.0101554817404294,6.8499,6.948321083240286,6.962994346754223,-0.014673263513937,-0.0101554817404294,6.8499,6.947696681902702,6.951434964707718,-0.003738282805016,-0.0101554817404294,6.8499,6.947691767231395,6.950194324909717,-0.0025025576783219,-0.010155481740429418
TCDA,2021-01-28,6.88,7.03,6.83,6.88,24724,6.88,7.059968537583128,7.088359989878249,-0.0283914522951214,-0.0019328557024299,6.88,6.966215825647611,6.972041894494561,-0.0058260688469502,-0.0019328557024299,6.88,6.965477896794102,6.959557761884336,0.0059201349097657,-0.0019328557024299,6.88,6.965472088546194,6.958217870902494,0.0072542176436991,-0.0019328557024299044
TCDA,2021-01-27,6.86,6.86,6.45,6.63,131234,6.63,7.092690089870969,7.105028789068509,-0.0123386991975404,0.0046817934457429,6.63,6.981891430310812,6.979405246054126,0.0024861842566856,0.0046817934457429,6.63,6.981019332574848,6.965922382835084,0.0150969497397639,0.0046817934457429,6.63,6.981012468281865,6.964475300574694,0.0165371677071703,0.004681793445742973
TCDA,2021-01-26,7.21,7.4,7.21,7.37,50169,7.37,7.1768155607566,7.143031092193991,0.0337844685626089,0.0089369166065638,7.37,7.045871690367323,7.007357665738457,0.0385140246288662,0.0089369166065638,7.37,7.044841029406637,6.99279617346189,0.0520448559447466,0.0089369166065638,7.37,7.044832917060386,6.991233324620669,0.053599592439717,0.008936916606563839
TCDA,2021-01-25,7.39,7.45,7.19,7.34,25331,7.34,7.1416911172578,7.124873579569511,0.016817537688289,0.0027250286175525,7.34,6.986939270434109,6.978346278997534,0.0085929914365756,0.0027250286175525,7.34,6.985721216571481,6.962619867338842,0.0231013492326388,0.0027250286175525,7.34,6.985711629253184,6.960931990590323,0.0247796386628609,0.0027250286175525547
TCDA,2021-01-22,7.15,7.15,6.94,7.08,14471,7.08,7.105634956759218,7.107663465935072,-0.0020285091758536,-0.0007980986501315,7.08,6.922746410513038,6.949413981317336,-0.0266675708042978,-0.0007980986501315,7.08,6.921306892311749,6.932429456725949,-0.0111225644141992,-0.0007980986501315,7.08,6.921295561844672,6.930606549837549,-0.0093109879928769,-0.0007980986501315785
TCDA,2021-01-21,7.15,7.2299,6.99,7.15,37322,7.15,7.110295857988167,7.109876543209877,0.0004193147782896,-0.0004904960187008,7.15,6.894154848788135,6.938967099822722,-0.0448122510345871,-0.0004904960187008,7.15,6.892453600004794,6.920623813264024,-0.02817021325923,-0.0004904960187008,7.15,6.8924402094527935,6.918655073824553,-0.0262148643717594,-0.0004904960187008457
TCDA,2021-01-20,7.1,7.11,7.0201,7.065,22901,7.065,7.103076923076924,7.106666666666667,-0.0035897435897433,-0.0007179487179486,7.065,6.847637548567796,6.922084467808539,-0.074446919240743,-0.0007179487179486,7.065,6.845626981823847,6.902273718325145,-0.0566467365012979,-0.0007179487179486,7.065,6.845611156626029,6.900147479730517,-0.0545363231044877,-0.0007179487179486799
TCDA,2021-01-19,7.15,7.195,6.9,7.11,72001,7.11,7.11,7.11,0.0,0.0,7.11,6.80811710285285,6.910651225233223,-0.1025341223803728,0.0,7.11,6.805740978519092,6.889255615791157,-0.0835146372720654,0.0,7.11,6.80572227601258,6.886959278108958,-0.0812370020963779,0.0
TCDA,2021-02-26,5.19,5.59,5.0,5.125,849626,,,,,,5.125,6.75322930337155,6.894703323251881,-0.1414740198803308,,5.125,6.750421156431654,6.87159606505445,-0.1211749086227964,,5.125,6.750399053469414,6.869116020357675,-0.118716966888261,
TCDA,2021-02-25,7.78,7.78,7.4501,7.49,63179,,,,,,7.49,7.049270994893651,7.036279589112032,0.0129914057816193,,7.49,7.045952275782864,7.011323750258806,0.0346285255240577,,7.49,7.045926154100217,7.008645301986288,0.0372808521139287,
TCDA,2021-02-24,7.08,7.3397,7.01,7.3397,121262,,,,,,7.3397,6.969138448510678,6.999981956240994,-0.0308435077303155,,7.3397,6.965216325925202,6.973029650279511,-0.0078133243543083,,7.3397,6.96518545484571,6.970136926145191,-0.0049514712994804,
TCDA,2021-02-23,7.0,7.04,6.81,6.955,105735,,,,,,6.955,6.901763620967166,6.972804512740273,-0.0710408917731078,,6.955,6.89712838518433,6.943696022301872,-0.0465676371175414,,6.955,6.897091901181294,6.940571880236806,-0.0434799790555127,
TCDA,2021-02-22,6.9,6.935,6.829,6.89,30498,,,,,,6.89,6.892084279324832,6.974228873759495,-0.0821445944346628,,6.89,6.886606273399663,6.942791704086021,-0.0561854306863587,,6.89,6.886563155941529,6.939417630655751,-0.0528544747142216,
TCDA,2021-02-19,6.63,6.85,6.5614,6.63,43851,,,,,,6.63,6.892463239202074,6.980967183660255,-0.0885039444581803,,6.63,6.8859892321996,6.947015040412904,-0.0610258082133032,,6.63,6.885938275203625,6.943371041108211,-0.0574327659045863,
TCDA,2021-02-18,6.9,6.9,6.73,6.73,25684,,,,,,6.73,6.940183828147907,7.009044558353076,-0.0688607302051691,,6.73,6.932532728963164,6.972376243645936,-0.0398435146827722,,6.73,6.9324725070588284,6.968440724396867,-0.0359682173380386,
TCDA,2021-02-17,6.8,6.86,6.57,6.63,77898,,,,,,6.63,6.978399069629344,7.031368123021322,-0.0529690533919779,,6.63,6.96935686150192,6.991766343137611,-0.022409481635691,,6.63,6.969285690160433,6.987515982348617,-0.0182302921881838,
TCDA,2021-02-16,6.93,6.935,6.74,6.865,63000,,,,,,6.865,7.0417443550164975,7.063477572863027,-0.0217332178465294,,6.865,7.031058109047724,7.020707650588619,0.0103504584591043,,6.865,7.030973997462329,7.016117260936507,0.0148567365258225,
TCDA,2021-02-16,6.93,6.935,6.74,6.865,63000,,,,,,6.865,7.073879692292223,7.07935577869207,-0.0054760863998462,,6.865,7.061250492510947,7.033164262635709,0.028086229875238,,6.865,7.061151087910025,7.028206641811427,0.0329444460985977,
TCDA,2021-02-12,7.06,7.06,6.86,6.86,69074,,,,,,6.86,7.111857818163537,7.096504240987435,0.0153535771761017,,6.86,7.0969324002402105,7.046617403646565,0.0503149965936451,,6.86,7.096814922075485,7.0412631731563415,0.055551748919143,
TCDA,2021-02-11,7.3,7.39,7.21,7.26,81005,,,,,,7.26,7.157650148738725,7.1154245802664295,0.0422255684722951,,7.26,7.140011018465703,7.06154679593829,0.0784642225274128,,7.26,7.139872180634663,7.055764227008849,0.0841079536258142,
TCDA,2021-02-10,7.31,7.4067,7.28,7.34,37729,,,,,,7.34,7.139041084873039,7.103858546687744,0.0351825381852952,,7.34,7.118194840004922,7.045670539613353,0.0725243003915689,,7.34,7.118030758931875,7.039425365169557,0.0786053937623174,
TCDA,2021-02-09,7.38,7.39,7.18,7.3611,130398,,,,,,7.3611,7.1025031003045,7.084967230422762,0.0175358698817378,,7.3611,7.077866629096726,7.022124182782421,0.055742446314305,,7.3611,7.077672715101307,7.015379394383121,0.0622933207181857,
TCDA,2021-02-08,7.4,7.41,7.19,7.25,64137,,,,,,7.25,7.055485482178046,7.062876608856583,-0.0073911266785371,,7.25,7.026369652568858,6.995006117405015,0.0313635351638437,,7.25,7.026140481483363,6.98772174593377,0.0384187355495928,
TCDA,2021-02-05,7.29,7.29,7.04,7.11,155938,,,,,,7.11,7.020119206210419,7.04790673756511,-0.0277875313546909,,7.11,6.98570958939956,6.974606606797416,0.0111029826021447,,7.11,6.985438750843975,6.966739485608472,0.0186992652355026,
TCDA,2021-02-04,6.99,7.38,6.89,7.13,357646,,,,,,7.13,7.003777243703222,7.042939276570319,-0.0391620328670967,,7.13,6.963111332926753,6.963775135341209,-0.000663802414456,,7.13,6.962791250997425,6.95527864445715,0.007512606540275,
TCDA,2021-02-03,6.92,7.1,6.9,7.01,79457,,,,,,7.01,6.980827651649262,7.035974418695945,-0.0551467670466827,,7.01,6.932767938913436,6.950477146168507,-0.0177092072550708,,7.01,6.932389660269684,6.941300936013722,-0.0089112757440377,
TCDA,2021-02-02,7.0,7.0,6.75,6.89,58090,,,,,,6.89,6.975523588312765,7.03805237219162,-0.0625287838788555,,6.89,6.918725745988606,6.945715317861987,-0.026989571873381,,6.89,6.918278689409627,6.93580501089482,-0.0175263214851923,
TCDA,2021-02-01,6.8,6.8,6.6,6.7899,55430,,,,,,6.7899,6.991073331642357,7.049896561966949,-0.0588232303245916,,6.7899,6.923948608895627,6.950172543290947,-0.0262239343953201,,6.7899,6.923420269302286,6.939469411766406,-0.0160491424641193,
TCDA,2021-01-29,6.89,6.955,6.79,6.8499,108211,,,,,,6.8499,7.027650301031877,7.070696286924305,-0.0430459858924274,,6.8499,6.948321083240286,6.962994346754223,-0.014673263513937,,6.8499,6.947696681902702,6.951434964707718,-0.003738282805016,
TCDA,2021-01-28,6.88,7.03,6.83,6.88,24724,,,,,,6.88,7.059968537583128,7.088359989878249,-0.0283914522951214,,6.88,6.966215825647611,6.972041894494561,-0.0058260688469502,,6.88,6.965477896794102,6.959557761884336,0.0059201349097657,
TCDA,2021-01-27,6.86,6.86,6.45,6.63,131234,,,,,,6.63,7.092690089870969,7.105028789068509,-0.0123386991975404,,6.63,6.981891430310812,6.979405246054126,0.0024861842566856,,6.63,6.981019332574848,6.965922382835084,0.0150969497397639,
TCDA,2021-01-26,7.21,7.4,7.21,7.37,50169,,,,,,7.37,7.1768155607566,7.143031092193991,0.0337844685626089,,7.37,7.045871690367323,7.007357665738457,0.0385140246288662,,7.37,7.044841029406637,6.99279617346189,0.0520448559447466,
TCDA,2021-01-25,7.39,7.45,7.19,7.34,25331,,,,,,7.34,7.1416911172578,7.124873579569511,0.016817537688289,,7.34,6.986939270434109,6.978346278997534,0.0085929914365756,,7.34,6.985721216571481,6.962619867338842,0.0231013492326388,
TCDA,2021-01-22,7.15,7.15,6.94,7.08,14471,,,,,,7.08,7.105634956759218,7.107663465935072,-0.0020285091758536,,7.08,6.922746410513038,6.949413981317336,-0.0266675708042978,,7.08,6.921306892311749,6.932429456725949,-0.0111225644141992,
TCDA,2021-01-21,7.15,7.2299,6.99,7.15,37322,,,,,,7.15,7.110295857988167,7.109876543209877,0.0004193147782896,,7.15,6.894154848788135,6.938967099822722,-0.0448122510345871,,7.15,6.892453600004794,6.920623813264024,-0.02817021325923,
TCDA,2021-01-20,7.1,7.11,7.0201,7.065,22901,,,,,,7.065,7.103076923076924,7.106666666666667,-0.0035897435897433,,7.065,6.847637548567796,6.922084467808539,-0.074446919240743,,7.065,6.845626981823847,6.902273718325145,-0.0566467365012979,
TCDA,2021-01-19,7.15,7.195,6.9,7.11,72001,,,,,,7.11,7.11,7.11,0.0,,7.11,6.80811710285285,6.910651225233223,-0.1025341223803728,,7.11,6.805740978519092,6.889255615791157,-0.0835146372720654,
TCDA,2021-02-26,5.19,5.59,5.0,5.125,849626,,,,,,,,,,,5.125,6.75322930337155,6.894703323251881,-0.1414740198803308,,5.125,6.750421156431654,6.87159606505445,-0.1211749086227964,
TCDA,2021-02-25,7.78,7.78,7.4501,7.49,63179,,,,,,,,,,,7.49,7.049270994893651,7.036279589112032,0.0129914057816193,,7.49,7.045952275782864,7.011323750258806,0.0346285255240577,
TCDA,2021-02-24,7.08,7.3397,7.01,7.3397,121262,,,,,,,,,,,7.3397,6.969138448510678,6.999981956240994,-0.0308435077303155,,7.3397,6.965216325925202,6.973029650279511,-0.0078133243543083,
TCDA,2021-02-23,7.0,7.04,6.81,6.955,105735,,,,,,,,,,,6.955,6.901763620967166,6.972804512740273,-0.0710408917731078,,6.955,6.89712838518433,6.943696022301872,-0.0465676371175414,
TCDA,2021-02-22,6.9,6.935,6.829,6.89,30498,,,,,,,,,,,6.89,6.892084279324832,6.974228873759495,-0.0821445944346628,,6.89,6.886606273399663,6.942791704086021,-0.0561854306863587,
TCDA,2021-02-19,6.63,6.85,6.5614,6.63,43851,,,,,,,,,,,6.63,6.892463239202074,6.980967183660255,-0.0885039444581803,,6.63,6.8859892321996,6.947015040412904,-0.0610258082133032,
TCDA,2021-02-18,6.9,6.9,6.73,6.73,25684,,,,,,,,,,,6.73,6.940183828147907,7.009044558353076,-0.0688607302051691,,6.73,6.932532728963164,6.972376243645936,-0.0398435146827722,
TCDA,2021-02-17,6.8,6.86,6.57,6.63,77898,,,,,,,,,,,6.63,6.978399069629344,7.031368123021322,-0.0529690533919779,,6.63,6.96935686150192,6.991766343137611,-0.022409481635691,
TCDA,2021-02-16,6.93,6.935,6.74,6.865,63000,,,,,,,,,,,6.865,7.0417443550164975,7.063477572863027,-0.0217332178465294,,6.865,7.031058109047724,7.020707650588619,0.0103504584591043,
TCDA,2021-02-16,6.93,6.935,6.74,6.865,63000,,,,,,,,,,,6.865,7.073879692292223,7.07935577869207,-0.0054760863998462,,6.865,7.061250492510947,7.033164262635709,0.028086229875238,
TCDA,2021-02-12,7.06,7.06,6.86,6.86,69074,,,,,,,,,,,6.86,7.111857818163537,7.096504240987435,0.0153535771761017,,6.86,7.0969324002402105,7.046617403646565,0.0503149965936451,
TCDA,2021-02-11,7.3,7.39,7.21,7.26,81005,,,,,,,,,,,7.26,7.157650148738725,7.1154245802664295,0.0422255684722951,,7.26,7.140011018465703,7.06154679593829,0.0784642225274128,
TCDA,2021-02-10,7.31,7.4067,7.28,7.34,37729,,,,,,,,,,,7.34,7.139041084873039,7.103858546687744,0.0351825381852952,,7.34,7.118194840004922,7.045670539613353,0.0725243003915689,
TCDA,2021-02-09,7.38,7.39,7.18,7.3611,130398,,,,,,,,,,,7.3611,7.1025031003045,7.084967230422762,0.0175358698817378,,7.3611,7.077866629096726,7.022124182782421,0.055742446314305,
TCDA,2021-02-08,7.4,7.41,7.19,7.25,64137,,,,,,,,,,,7.25,7.055485482178046,7.062876608856583,-0.0073911266785371,,7.25,7.026369652568858,6.995006117405015,0.0313635351638437,
TCDA,2021-02-05,7.29,7.29,7.04,7.11,155938,,,,,,,,,,,7.11,7.020119206210419,7.04790673756511,-0.0277875313546909,,7.11,6.98570958939956,6.974606606797416,0.0111029826021447,
TCDA,2021-02-04,6.99,7.38,6.89,7.13,357646,,,,,,,,,,,7.13,7.003777243703222,7.042939276570319,-0.0391620328670967,,7.13,6.963111332926753,6.963775135341209,-0.000663802414456,
TCDA,2021-02-03,6.92,7.1,6.9,7.01,79457,,,,,,,,,,,7.01,6.980827651649262,7.035974418695945,-0.0551467670466827,,7.01,6.932767938913436,6.950477146168507,-0.0177092072550708,
TCDA,2021-02-02,7.0,7.0,6.75,6.89,58090,,,,,,,,,,,6.89,6.975523588312765,7.03805237219162,-0.0625287838788555,,6.89,6.918725745988606,6.945715317861987,-0.026989571873381,
TCDA,2021-02-01,6.8,6.8,6.6,6.7899,55430,,,,,,,,,,,6.7899,6.991073331642357,7.049896561966949,-0.0588232303245916,,6.7899,6.923948608895627,6.950172543290947,-0.0262239343953201,
TCDA,2021-01-29,6.89,6.955,6.79,6.8499,108211,,,,,,,,,,,6.8499,7.027650301031877,7.070696286924305,-0.0430459858924274,,6.8499,6.948321083240286,6.962994346754223,-0.014673263513937,
TCDA,2021-01-28,6.88,7.03,6.83,6.88,24724,,,,,,,,,,,6.88,7.059968537583128,7.088359989878249,-0.0283914522951214,,6.88,6.966215825647611,6.972041894494561,-0.0058260688469502,
TCDA,2021-01-27,6.86,6.86,6.45,6.63,131234,,,,,,,,,,,6.63,7.092690089870969,7.105028789068509,-0.0123386991975404,,6.63,6.981891430310812,6.979405246054126,0.0024861842566856,
TCDA,2021-01-26,7.21,7.4,7.21,7.37,50169,,,,,,,,,,,7.37,7.1768155607566,7.143031092193991,0.0337844685626089,,7.37,7.045871690367323,7.007357665738457,0.0385140246288662,
TCDA,2021-01-25,7.39,7.45,7.19,7.34,25331,,,,,,,,,,,7.34,7.1416911172578,7.124873579569511,0.016817537688289,,7.34,6.986939270434109,6.978346278997534,0.0085929914365756,
TCDA,2021-01-22,7.15,7.15,6.94,7.08,14471,,,,,,,,,,,7.08,7.105634956759218,7.107663465935072,-0.0020285091758536,,7.08,6.922746410513038,6.949413981317336,-0.0266675708042978,
TCDA,2021-01-21,7.15,7.2299,6.99,7.15,37322,,,,,,,,,,,7.15,7.110295857988167,7.109876543209877,0.0004193147782896,,7.15,6.894154848788135,6.938967099822722,-0.0448122510345871,
TCDA,2021-01-20,7.1,7.11,7.0201,7.065,22901,,,,,,,,,,,7.065,7.103076923076924,7.106666666666667,-0.0035897435897433,,7.065,6.847637548567796,6.922084467808539,-0.074446919240743,
TCDA,2021-01-19,7.15,7.195,6.9,7.11,72001,,,,,,,,,,,7.11,7.11,7.11,0.0,,7.11,6.80811710285285,6.910651225233223,-0.1025341223803728,
TCDA,2021-02-26,5.19,5.59,5.0,5.125,849626,,,,,,,,,,,,,,,,5.125,6.75322930337155,6.894703323251881,-0.1414740198803308,
TCDA,2021-02-25,7.78,7.78,7.4501,7.49,63179,,,,,,,,,,,,,,,,7.49,7.049270994893651,7.036279589112032,0.0129914057816193,
TCDA,2021-02-24,7.08,7.3397,7.01,7.3397,121262,,,,,,,,,,,,,,,,7.3397,6.969138448510678,6.999981956240994,-0.0308435077303155,
TCDA,2021-02-23,7.0,7.04,6.81,6.955,105735,,,,,,,,,,,,,,,,6.955,6.901763620967166,6.972804512740273,-0.0710408917731078,
TCDA,2021-02-22,6.9,6.935,6.829,6.89,30498,,,,,,,,,,,,,,,,6.89,6.892084279324832,6.974228873759495,-0.0821445944346628,
TCDA,2021-02-19,6.63,6.85,6.5614,6.63,43851,,,,,,,,,,,,,,,,6.63,6.892463239202074,6.980967183660255,-0.0885039444581803,
TCDA,2021-02-18,6.9,6.9,6.73,6.73,25684,,,,,,,,,,,,,,,,6.73,6.940183828147907,7.009044558353076,-0.0688607302051691,
TCDA,2021-02-17,6.8,6.86,6.57,6.63,77898,,,,,,,,,,,,,,,,6.63,6.978399069629344,7.031368123021322,-0.0529690533919779,
TCDA,2021-02-16,6.93,6.935,6.74,6.865,63000,,,,,,,,,,,,,,,,6.865,7.0417443550164975,7.063477572863027,-0.0217332178465294,
TCDA,2021-02-16,6.93,6.935,6.74,6.865,63000,,,,,,,,,,,,,,,,6.865,7.073879692292223,7.07935577869207,-0.0054760863998462,
TCDA,2021-02-12,7.06,7.06,6.86,6.86,69074,,,,,,,,,,,,,,,,6.86,7.111857818163537,7.096504240987435,0.0153535771761017,
TCDA,2021-02-11,7.3,7.39,7.21,7.26,81005,,,,,,,,,,,,,,,,7.26,7.157650148738725,7.1154245802664295,0.0422255684722951,
TCDA,2021-02-10,7.31,7.4067,7.28,7.34,37729,,,,,,,,,,,,,,,,7.34,7.139041084873039,7.103858546687744,0.0351825381852952,
TCDA,2021-02-09,7.38,7.39,7.18,7.3611,130398,,,,,,,,,,,,,,,,7.3611,7.1025031003045,7.084967230422762,0.0175358698817378,
TCDA,2021-02-08,7.4,7.41,7.19,7.25,64137,,,,,,,,,,,,,,,,7.25,7.055485482178046,7.062876608856583,-0.0073911266785371,
TCDA,2021-02-05,7.29,7.29,7.04,7.11,155938,,,,,,,,,,,,,,,,7.11,7.020119206210419,7.04790673756511,-0.0277875313546909,
TCDA,2021-02-04,6.99,7.38,6.89,7.13,357646,,,,,,,,,,,,,,,,7.13,7.003777243703222,7.042939276570319,-0.0391620328670967,
