Symbol,Date,Open,High,Low,Close,Volume,GFI SMA_x,GFI spanTwelveEMA_x,GFI spanTwntySixEMA_x,GFI_x,GFI_y,GFI SMA_y,GFI spanTwelveEMA_y,GFI spanTwntySixEMA_y,GFI_x.1,GFI_y.1,GFI SMA_x.1,GFI spanTwelveEMA_x.1,GFI spanTwntySixEMA_x.1,GFI_x.1.1,GFI_y.1.1,GFI SMA_y.1,GFI spanTwelveEMA_y.1,GFI spanTwntySixEMA_y.1,GFI_x,GFI_y
GFI,2021-02-12,9.35,9.37,9.22,9.335,754143,9.335,9.41409513023033,9.308074966530889,0.1060201636994406,0.1143970539285431,9.335,9.408730205846862,9.324375098490457,0.084355107356405,0.1143970539285431,9.335,9.408687978455058,9.32612455121556,0.0825634272394992,0.1143970539285431,9.335,9.40868764608269,9.326312315636418,0.0823753304462719,0.11439705392854317
GFI,2021-02-11,9.59,9.67,9.57,9.63,707095,9.63,9.42847606299948,9.30592096385336,0.122555099146119,0.1164912764858187,9.63,9.422135697819018,9.323525106369694,0.098610591449324,0.1164912764858187,9.63,9.422085792719614,9.325414515312804,0.096671277406811,0.1164912764858187,9.63,9.422085399915906,9.32561730088733,0.0964680990285753,0.11649127648581879
GFI,2021-02-10,9.86,9.875,9.7,9.73,703829,9.73,9.391835347181203,9.279994640961627,0.1118407062195743,0.1149753208207437,9.73,9.384342188331566,9.29900711487927,0.0853350734522955,0.1149753208207437,9.73,9.384283209577726,9.301047676537827,0.0832355330398986,0.1149753208207437,9.73,9.38428274535516,9.301266684958318,0.0830160603968437,0.11497532082074373
GFI,2021-02-09,9.5,9.5,9.335,9.385,573403,9.385,9.330350864850512,9.24399421223856,0.0863566526119523,0.1157589744710356,9.385,9.32149531348276,9.264527684069613,0.0569676294131493,0.1157589744710356,9.385,9.32142561131913,9.266731490660852,0.0546941206582776,0.1157589744710356,9.385,9.321425062692464,9.266968019754984,0.0544570429374804,0.11575897447103564
GFI,2021-02-08,9.59,9.63,9.4,9.485,1071301,9.485,9.320414658459695,9.232713749217645,0.0877009092420522,0.1231095549358064,9.485,9.309949006843262,9.25488989879518,0.0550591080480806,0.1231095549358064,9.485,9.309866631558972,9.257270009913722,0.0525966216452502,0.1231095549358064,9.485,9.309865983182004,9.257525461335383,0.0523405218466201,0.12310955493580644
GFI,2021-02-05,9.14,9.165,9.05,9.1,373214,9.1,9.290490050906914,9.212530849155057,0.0779592017518577,0.1319617163592454,9.1,9.278121553542036,9.236481090698796,0.0416404628432403,0.1319617163592454,9.1,9.27802420093333,9.239051610706818,0.0389725902265123,0.1319617163592454,9.1,9.278023434669642,9.239327498242211,0.0386959364274286,0.13196171635924545
GFI,2021-02-04,8.9,9.04,8.67,8.955,1672616,8.955,9.325124605617264,9.22153331708746,0.1035912885298024,0.1454623450110923,8.955,9.31050729054968,9.2473995779547,0.0631077125949808,0.1454623450110923,8.955,9.310392237466663,9.250175739563364,0.0602164979032995,0.1454623450110923,8.955,9.310391331882304,9.25047369810159,0.0599176337807136,0.14546234501109234
GFI,2021-02-03,9.2,9.31,9.18,9.22,510786,9.22,9.392419988456766,9.242855982454458,0.1495640060023078,0.1559301091314143,9.22,9.375144979740533,9.270791544191074,0.1043534355494575,0.1559301091314143,9.22,9.375009007915148,9.273789798728432,0.1012192091867163,0.1559301091314143,9.22,9.375007937679086,9.274111593949716,0.100896343729369,0.15593010913141434
GFI,2021-02-02,9.36,9.36,9.22,9.28,831328,9.28,9.423769077267089,9.244684461050817,0.1790846162162722,0.1575216349136909,9.28,9.403353157875172,9.27485486772636,0.1284982901488138,0.1575216349136909,9.28,9.40319246389972,9.278092982626706,0.1250994812730148,0.1575216349136909,9.28,9.403191199075284,9.278440521465695,0.1247506776095885,0.15752163491369098
GFI,2021-02-01,9.61,9.66,9.45,9.5,2525527,9.5,9.449908909497466,9.24185921793488,0.2080496915625875,0.1521308895880456,9.5,9.425781004761568,9.274443257144467,0.1513377476171005,0.1521308895880456,9.5,9.425591093699673,9.277940421236842,0.147650672462829,0.1521308895880456,9.5,9.425589598907155,9.27831576318295,0.1472738357242047,0.15213088958804566
GFI,2021-01-29,10.02,10.05,9.8,9.89,1360931,9.89,9.440801438497004,9.22120795536967,0.2195934831273351,0.1381511890944106,9.89,9.412286641990944,9.256398717716024,0.1558879242749196,0.1381511890944106,9.89,9.412062201645066,9.26017565493579,0.1518865467092762,0.1381511890944106,9.89,9.412060435072092,9.260581024237586,0.1514794108345061,0.13815118909441063
GFI,2021-01-28,9.79,9.835,9.695,9.745,1109456,9.745,9.359128972769188,9.167704591799245,0.1914243809699449,0.1177906155861794,9.745,9.325429667807478,9.205710615133306,0.1197190526741724,0.1177906155861794,9.745,9.325164420125986,9.209789707330652,0.115374712795333,0.1177906155861794,9.745,9.325162332357928,9.210227506176594,0.114934826181333,0.11779061558617948
GFI,2021-01-27,9.52,9.54,9.285,9.36,694845,9.36,9.288970604181769,9.121520959143185,0.1674496450385856,0.0993821742402385,9.36,9.249144152863384,9.16256746434397,0.086576688519413,0.0993821742402385,9.36,9.248830678330712,9.166972883917106,0.0818577944136063,0.0993821742402385,9.36,9.248828210968458,9.16744570667072,0.0813825042977374,0.09938217424023854
GFI,2021-01-26,9.63,9.71,9.555,9.64,504162,9.64,9.276056168578457,9.102442635874638,0.1736135327038166,0.0823653065406522,9.64,9.22898854429309,9.146772861491488,0.0822156828016016,0.0823653065406522,9.64,9.22861807439084,9.151530714630477,0.077087359760366,0.0823653065406522,9.64,9.228615158417268,9.15204136320438,0.0765737952128891,0.0823653065406522
GFI,2021-01-25,9.74,9.93,9.71,9.765,952941,9.765,9.209884562865446,9.059438046744608,0.1504465161208372,0.0595532499998606,9.765,9.154259188710014,9.107314690410806,0.0469444982992079,0.0595532499998606,9.765,9.15382136064372,9.112453171800912,0.0413681888428083,0.0595532499998606,9.765,9.153817914493136,9.113004672260727,0.0408132422324065,0.05955324999986065
GFI,2021-01-22,9.41,9.45,9.24,9.4485,728008,9.4485,9.108954483386436,9.002993090484177,0.1059613929022589,0.0368299334696164,9.4485,9.043215404839108,9.054699865643672,-0.0114844608045636,0.0368299334696164,9.4485,9.04269797166985,9.060249425544985,-0.017551453875134,0.0368299334696164,9.4485,9.042693898946434,9.060845046041589,-0.0181511470951551,0.036829933469616494
GFI,2021-01-21,9.72,9.74,9.51,9.675,1821713,9.675,9.047218934911244,8.96735253772291,0.0798663971883328,0.0195470686114558,9.675,8.969527296628037,9.023195854895166,-0.0536685582671285,0.0195470686114558,9.675,8.968915784700734,9.029189379588583,-0.0602735948878496,0.0195470686114558,9.675,8.968910971482149,9.029832649724916,-0.0609216782427655,0.019547068611455887
GFI,2021-01-20,9.21,9.3,9.12,9.17,1210633,9.17,8.933076923076923,8.910740740740742,0.0223361823361809,0.0044672364672361,9.17,8.841259532378588,8.971051523286778,-0.1297919909081901,0.0044672364672361,9.17,8.840536836464503,8.97752452995567,-0.1369876934911662,0.0044672364672361,9.17,8.840531148115266,8.978219261702908,-0.1376881135876413,0.004467236467236191
GFI,2021-01-19,9.04,9.05,8.86,8.89,924855,8.89,8.89,8.89,0.0,0.0,8.89,8.781488538265604,8.95513564514972,-0.1736471068841165,0.0,8.89,8.780634443094414,8.962126492352123,-0.1814920492577094,0.0,8.89,8.78062772049986,8.96287680263914,-0.1822490821392808,0.0
GFI,2021-02-26,8.5,8.51,8.3,8.325,948890,,,,,,8.325,8.761759181586623,8.9603464967617,-0.198587315175077,,8.325,8.760749796384307,8.967896611740294,-0.207146815355987,,8.325,8.760741851499834,8.968706946850272,-0.2079650953504384,
GFI,2021-02-25,8.54,8.73,8.52,8.65,1069999,,,,,,8.65,8.841169941875101,9.011174216502637,-0.1700042746275336,,8.65,8.839977032090543,9.019328340679516,-0.1793513085889735,,8.65,8.839967642681623,9.020203502598294,-0.1802358599166709,
GFI,2021-02-24,8.47,8.49,8.34,8.42,1012841,,,,,,8.42,8.87592811312512,9.040068153822846,-0.1641400406977258,,8.42,8.87451831065246,9.048874607933875,-0.1743562972814167,,8.42,8.874507214078282,9.049819782806155,-0.1753125687278753,
GFI,2021-02-23,8.78,8.79,8.48,8.65,1073977,,,,,,8.65,8.958824133693323,9.089673606128672,-0.130849472435349,,8.65,8.957158003498362,9.099184576568586,-0.1420265730702237,,8.65,8.957144889365242,9.100205365430648,-0.1430604760654059,
GFI,2021-02-22,8.66,8.7923,8.61,8.735,1054318,,,,,,8.735,9.014973976183018,9.124847494618963,-0.1098735184359469,,8.735,9.013004913225338,9.135119342694072,-0.1221144294687341,,8.735,9.012989414704377,9.1362217946651,-0.123232379960724,
GFI,2021-02-19,8.55,8.6,8.5,8.565,1049423,,,,,,8.565,9.06587833548902,9.156035294188484,-0.0901569586994615,,8.565,9.06355126108449,9.167128890109597,-0.1035776290251071,,8.565,9.063532944650628,9.168319538238308,-0.104786593587681,
GFI,2021-02-18,8.64,8.79,8.48,8.55,603805,,,,,,8.55,9.156947123759752,9.203318117723562,-0.0463709939638103,,8.55,9.154196944918032,9.215299201318365,-0.061102256400332,,8.55,9.154175298223468,9.216585101297373,-0.0624098030739048,
GFI,2021-02-17,8.86,8.9,8.751,8.81,1313569,,,,,,8.81,9.267301146261524,9.255583567141446,0.0117175791200772,,8.81,9.264050934903128,9.268523137423834,-0.0044722025207057,,8.81,9.264025352445916,9.269911909401165,-0.0058865569552466,
GFI,2021-02-16,9.25,9.3,9.16,9.19,1653234,,,,,,9.19,9.350446809218164,9.291230252512763,0.059216556705401,,9.19,9.34660565034006,9.305204988417742,0.041400661922319,,9.19,9.346575416526992,9.306704862153255,0.0398705543737367,
GFI,2021-02-16,9.25,9.3,9.16,9.19,1653234,,,,,,9.19,9.37961895634874,9.299328672713784,0.0802902836349552,,9.19,9.375079404947344,9.314421387491162,0.0606580174561823,,9.19,9.375043674077356,9.316041251125515,0.0590024229518384,
GFI,2021-02-12,9.35,9.37,9.22,9.335,754143,,,,,,9.335,9.41409513023033,9.308074966530889,0.1060201636994406,,9.335,9.408730205846862,9.324375098490457,0.084355107356405,,9.335,9.408687978455058,9.32612455121556,0.0825634272394992,
GFI,2021-02-11,9.59,9.67,9.57,9.63,707095,,,,,,9.63,9.42847606299948,9.30592096385336,0.122555099146119,,9.63,9.422135697819018,9.323525106369694,0.098610591449324,,9.63,9.422085792719614,9.325414515312804,0.096671277406811,
GFI,2021-02-10,9.86,9.875,9.7,9.73,703829,,,,,,9.73,9.391835347181203,9.279994640961627,0.1118407062195743,,9.73,9.384342188331566,9.29900711487927,0.0853350734522955,,9.73,9.384283209577726,9.301047676537827,0.0832355330398986,
GFI,2021-02-09,9.5,9.5,9.335,9.385,573403,,,,,,9.385,9.330350864850512,9.24399421223856,0.0863566526119523,,9.385,9.32149531348276,9.264527684069613,0.0569676294131493,,9.385,9.32142561131913,9.266731490660852,0.0546941206582776,
GFI,2021-02-08,9.59,9.63,9.4,9.485,1071301,,,,,,9.485,9.320414658459695,9.232713749217645,0.0877009092420522,,9.485,9.309949006843262,9.25488989879518,0.0550591080480806,,9.485,9.309866631558972,9.257270009913722,0.0525966216452502,
GFI,2021-02-05,9.14,9.165,9.05,9.1,373214,,,,,,9.1,9.290490050906914,9.212530849155057,0.0779592017518577,,9.1,9.278121553542036,9.236481090698796,0.0416404628432403,,9.1,9.27802420093333,9.239051610706818,0.0389725902265123,
GFI,2021-02-04,8.9,9.04,8.67,8.955,1672616,,,,,,8.955,9.325124605617264,9.22153331708746,0.1035912885298024,,8.955,9.31050729054968,9.2473995779547,0.0631077125949808,,8.955,9.310392237466663,9.250175739563364,0.0602164979032995,
GFI,2021-02-03,9.2,9.31,9.18,9.22,510786,,,,,,9.22,9.392419988456766,9.242855982454458,0.1495640060023078,,9.22,9.375144979740533,9.270791544191074,0.1043534355494575,,9.22,9.375009007915148,9.273789798728432,0.1012192091867163,
GFI,2021-02-02,9.36,9.36,9.22,9.28,831328,,,,,,9.28,9.423769077267089,9.244684461050817,0.1790846162162722,,9.28,9.403353157875172,9.27485486772636,0.1284982901488138,,9.28,9.40319246389972,9.278092982626706,0.1250994812730148,
GFI,2021-02-01,9.61,9.66,9.45,9.5,2525527,,,,,,9.5,9.449908909497466,9.24185921793488,0.2080496915625875,,9.5,9.425781004761568,9.274443257144467,0.1513377476171005,,9.5,9.425591093699673,9.277940421236842,0.147650672462829,
GFI,2021-01-29,10.02,10.05,9.8,9.89,1360931,,,,,,9.89,9.440801438497004,9.22120795536967,0.2195934831273351,,9.89,9.412286641990944,9.256398717716024,0.1558879242749196,,9.89,9.412062201645066,9.26017565493579,0.1518865467092762,
GFI,2021-01-28,9.79,9.835,9.695,9.745,1109456,,,,,,9.745,9.359128972769188,9.167704591799245,0.1914243809699449,,9.745,9.325429667807478,9.205710615133306,0.1197190526741724,,9.745,9.325164420125986,9.209789707330652,0.115374712795333,
GFI,2021-01-27,9.52,9.54,9.285,9.36,694845,,,,,,9.36,9.288970604181769,9.121520959143185,0.1674496450385856,,9.36,9.249144152863384,9.16256746434397,0.086576688519413,,9.36,9.248830678330712,9.166972883917106,0.0818577944136063,
GFI,2021-01-26,9.63,9.71,9.555,9.64,504162,,,,,,9.64,9.276056168578457,9.102442635874638,0.1736135327038166,,9.64,9.22898854429309,9.146772861491488,0.0822156828016016,,9.64,9.22861807439084,9.151530714630477,0.077087359760366,
GFI,2021-01-25,9.74,9.93,9.71,9.765,952941,,,,,,9.765,9.209884562865446,9.059438046744608,0.1504465161208372,,9.765,9.154259188710014,9.107314690410806,0.0469444982992079,,9.765,9.15382136064372,9.112453171800912,0.0413681888428083,
GFI,2021-01-22,9.41,9.45,9.24,9.4485,728008,,,,,,9.4485,9.108954483386436,9.002993090484177,0.1059613929022589,,9.4485,9.043215404839108,9.054699865643672,-0.0114844608045636,,9.4485,9.04269797166985,9.060249425544985,-0.017551453875134,
GFI,2021-01-21,9.72,9.74,9.51,9.675,1821713,,,,,,9.675,9.047218934911244,8.96735253772291,0.0798663971883328,,9.675,8.969527296628037,9.023195854895166,-0.0536685582671285,,9.675,8.968915784700734,9.029189379588583,-0.0602735948878496,
GFI,2021-01-20,9.21,9.3,9.12,9.17,1210633,,,,,,9.17,8.933076923076923,8.910740740740742,0.0223361823361809,,9.17,8.841259532378588,8.971051523286778,-0.1297919909081901,,9.17,8.840536836464503,8.97752452995567,-0.1369876934911662,
GFI,2021-01-19,9.04,9.05,8.86,8.89,924855,,,,,,8.89,8.89,8.89,0.0,,8.89,8.781488538265604,8.95513564514972,-0.1736471068841165,,8.89,8.780634443094414,8.962126492352123,-0.1814920492577094,
GFI,2021-02-26,8.5,8.51,8.3,8.325,948890,,,,,,,,,,,8.325,8.761759181586623,8.9603464967617,-0.198587315175077,,8.325,8.760749796384307,8.967896611740294,-0.207146815355987,
GFI,2021-02-25,8.54,8.73,8.52,8.65,1069999,,,,,,,,,,,8.65,8.841169941875101,9.011174216502637,-0.1700042746275336,,8.65,8.839977032090543,9.019328340679516,-0.1793513085889735,
GFI,2021-02-24,8.47,8.49,8.34,8.42,1012841,,,,,,,,,,,8.42,8.87592811312512,9.040068153822846,-0.1641400406977258,,8.42,8.87451831065246,9.048874607933875,-0.1743562972814167,
GFI,2021-02-23,8.78,8.79,8.48,8.65,1073977,,,,,,,,,,,8.65,8.958824133693323,9.089673606128672,-0.130849472435349,,8.65,8.957158003498362,9.099184576568586,-0.1420265730702237,
GFI,2021-02-22,8.66,8.7923,8.61,8.735,1054318,,,,,,,,,,,8.735,9.014973976183018,9.124847494618963,-0.1098735184359469,,8.735,9.013004913225338,9.135119342694072,-0.1221144294687341,
GFI,2021-02-19,8.55,8.6,8.5,8.565,1049423,,,,,,,,,,,8.565,9.06587833548902,9.156035294188484,-0.0901569586994615,,8.565,9.06355126108449,9.167128890109597,-0.1035776290251071,
GFI,2021-02-18,8.64,8.79,8.48,8.55,603805,,,,,,,,,,,8.55,9.156947123759752,9.203318117723562,-0.0463709939638103,,8.55,9.154196944918032,9.215299201318365,-0.061102256400332,
GFI,2021-02-17,8.86,8.9,8.751,8.81,1313569,,,,,,,,,,,8.81,9.267301146261524,9.255583567141446,0.0117175791200772,,8.81,9.264050934903128,9.268523137423834,-0.0044722025207057,
GFI,2021-02-16,9.25,9.3,9.16,9.19,1653234,,,,,,,,,,,9.19,9.350446809218164,9.291230252512763,0.059216556705401,,9.19,9.34660565034006,9.305204988417742,0.041400661922319,
GFI,2021-02-16,9.25,9.3,9.16,9.19,1653234,,,,,,,,,,,9.19,9.37961895634874,9.299328672713784,0.0802902836349552,,9.19,9.375079404947344,9.314421387491162,0.0606580174561823,
GFI,2021-02-12,9.35,9.37,9.22,9.335,754143,,,,,,,,,,,9.335,9.41409513023033,9.308074966530889,0.1060201636994406,,9.335,9.408730205846862,9.324375098490457,0.084355107356405,
GFI,2021-02-11,9.59,9.67,9.57,9.63,707095,,,,,,,,,,,9.63,9.42847606299948,9.30592096385336,0.122555099146119,,9.63,9.422135697819018,9.323525106369694,0.098610591449324,
GFI,2021-02-10,9.86,9.875,9.7,9.73,703829,,,,,,,,,,,9.73,9.391835347181203,9.279994640961627,0.1118407062195743,,9.73,9.384342188331566,9.29900711487927,0.0853350734522955,
GFI,2021-02-09,9.5,9.5,9.335,9.385,573403,,,,,,,,,,,9.385,9.330350864850512,9.24399421223856,0.0863566526119523,,9.385,9.32149531348276,9.264527684069613,0.0569676294131493,
GFI,2021-02-08,9.59,9.63,9.4,9.485,1071301,,,,,,,,,,,9.485,9.320414658459695,9.232713749217645,0.0877009092420522,,9.485,9.309949006843262,9.25488989879518,0.0550591080480806,
GFI,2021-02-05,9.14,9.165,9.05,9.1,373214,,,,,,,,,,,9.1,9.290490050906914,9.212530849155057,0.0779592017518577,,9.1,9.278121553542036,9.236481090698796,0.0416404628432403,
GFI,2021-02-04,8.9,9.04,8.67,8.955,1672616,,,,,,,,,,,8.955,9.325124605617264,9.22153331708746,0.1035912885298024,,8.955,9.31050729054968,9.2473995779547,0.0631077125949808,
GFI,2021-02-03,9.2,9.31,9.18,9.22,510786,,,,,,,,,,,9.22,9.392419988456766,9.242855982454458,0.1495640060023078,,9.22,9.375144979740533,9.270791544191074,0.1043534355494575,
GFI,2021-02-02,9.36,9.36,9.22,9.28,831328,,,,,,,,,,,9.28,9.423769077267089,9.244684461050817,0.1790846162162722,,9.28,9.403353157875172,9.27485486772636,0.1284982901488138,
GFI,2021-02-01,9.61,9.66,9.45,9.5,2525527,,,,,,,,,,,9.5,9.449908909497466,9.24185921793488,0.2080496915625875,,9.5,9.425781004761568,9.274443257144467,0.1513377476171005,
GFI,2021-01-29,10.02,10.05,9.8,9.89,1360931,,,,,,,,,,,9.89,9.440801438497004,9.22120795536967,0.2195934831273351,,9.89,9.412286641990944,9.256398717716024,0.1558879242749196,
GFI,2021-01-28,9.79,9.835,9.695,9.745,1109456,,,,,,,,,,,9.745,9.359128972769188,9.167704591799245,0.1914243809699449,,9.745,9.325429667807478,9.205710615133306,0.1197190526741724,
GFI,2021-01-27,9.52,9.54,9.285,9.36,694845,,,,,,,,,,,9.36,9.288970604181769,9.121520959143185,0.1674496450385856,,9.36,9.249144152863384,9.16256746434397,0.086576688519413,
GFI,2021-01-26,9.63,9.71,9.555,9.64,504162,,,,,,,,,,,9.64,9.276056168578457,9.102442635874638,0.1736135327038166,,9.64,9.22898854429309,9.146772861491488,0.0822156828016016,
GFI,2021-01-25,9.74,9.93,9.71,9.765,952941,,,,,,,,,,,9.765,9.209884562865446,9.059438046744608,0.1504465161208372,,9.765,9.154259188710014,9.107314690410806,0.0469444982992079,
GFI,2021-01-22,9.41,9.45,9.24,9.4485,728008,,,,,,,,,,,9.4485,9.108954483386436,9.002993090484177,0.1059613929022589,,9.4485,9.043215404839108,9.054699865643672,-0.0114844608045636,
GFI,2021-01-21,9.72,9.74,9.51,9.675,1821713,,,,,,,,,,,9.675,9.047218934911244,8.96735253772291,0.0798663971883328,,9.675,8.969527296628037,9.023195854895166,-0.0536685582671285,
GFI,2021-01-20,9.21,9.3,9.12,9.17,1210633,,,,,,,,,,,9.17,8.933076923076923,8.910740740740742,0.0223361823361809,,9.17,8.841259532378588,8.971051523286778,-0.1297919909081901,
GFI,2021-01-19,9.04,9.05,8.86,8.89,924855,,,,,,,,,,,8.89,8.89,8.89,0.0,,8.89,8.781488538265604,8.95513564514972,-0.1736471068841165,
GFI,2021-02-26,8.5,8.51,8.3,8.325,948890,,,,,,,,,,,,,,,,8.325,8.761759181586623,8.9603464967617,-0.198587315175077,
GFI,2021-02-25,8.54,8.73,8.52,8.65,1069999,,,,,,,,,,,,,,,,8.65,8.841169941875101,9.011174216502637,-0.1700042746275336,
GFI,2021-02-24,8.47,8.49,8.34,8.42,1012841,,,,,,,,,,,,,,,,8.42,8.87592811312512,9.040068153822846,-0.1641400406977258,
GFI,2021-02-23,8.78,8.79,8.48,8.65,1073977,,,,,,,,,,,,,,,,8.65,8.958824133693323,9.089673606128672,-0.130849472435349,
GFI,2021-02-22,8.66,8.7923,8.61,8.735,1054318,,,,,,,,,,,,,,,,8.735,9.014973976183018,9.124847494618963,-0.1098735184359469,
GFI,2021-02-19,8.55,8.6,8.5,8.565,1049423,,,,,,,,,,,,,,,,8.565,9.06587833548902,9.156035294188484,-0.0901569586994615,
GFI,2021-02-18,8.64,8.79,8.48,8.55,603805,,,,,,,,,,,,,,,,8.55,9.156947123759752,9.203318117723562,-0.0463709939638103,
GFI,2021-02-17,8.86,8.9,8.751,8.81,1313569,,,,,,,,,,,,,,,,8.81,9.267301146261524,9.255583567141446,0.0117175791200772,
GFI,2021-02-16,9.25,9.3,9.16,9.19,1653234,,,,,,,,,,,,,,,,9.19,9.350446809218164,9.291230252512763,0.059216556705401,
GFI,2021-02-16,9.25,9.3,9.16,9.19,1653234,,,,,,,,,,,,,,,,9.19,9.37961895634874,9.299328672713784,0.0802902836349552,
GFI,2021-02-12,9.35,9.37,9.22,9.335,754143,,,,,,,,,,,,,,,,9.335,9.41409513023033,9.308074966530889,0.1060201636994406,
GFI,2021-02-11,9.59,9.67,9.57,9.63,707095,,,,,,,,,,,,,,,,9.63,9.42847606299948,9.30592096385336,0.122555099146119,
GFI,2021-02-10,9.86,9.875,9.7,9.73,703829,,,,,,,,,,,,,,,,9.73,9.391835347181203,9.279994640961627,0.1118407062195743,
GFI,2021-02-09,9.5,9.5,9.335,9.385,573403,,,,,,,,,,,,,,,,9.385,9.330350864850512,9.24399421223856,0.0863566526119523,
GFI,2021-02-08,9.59,9.63,9.4,9.485,1071301,,,,,,,,,,,,,,,,9.485,9.320414658459695,9.232713749217645,0.0877009092420522,
GFI,2021-02-05,9.14,9.165,9.05,9.1,373214,,,,,,,,,,,,,,,,9.1,9.290490050906914,9.212530849155057,0.0779592017518577,
GFI,2021-02-04,8.9,9.04,8.67,8.955,1672616,,,,,,,,,,,,,,,,8.955,9.325124605617264,9.22153331708746,0.1035912885298024,
GFI,2021-02-03,9.2,9.31,9.18,9.22,510786,,,,,,,,,,,,,,,,9.22,9.392419988456766,9.242855982454458,0.1495640060023078,
GFI,2021-02-02,9.36,9.36,9.22,9.28,831328,,,,,,,,,,,,,,,,9.28,9.423769077267089,9.244684461050817,0.1790846162162722,
GFI,2021-02-01,9.61,9.66,9.45,9.5,2525527,,,,,,,,,,,,,,,,9.5,9.449908909497466,9.24185921793488,0.2080496915625875,
GFI,2021-01-29,10.02,10.05,9.8,9.89,1360931,,,,,,,,,,,,,,,,9.89,9.440801438497004,9.22120795536967,0.2195934831273351,
