Symbol,Date,Open,High,Low,Close,Volume,IAG SMA_x,IAG spanTwelveEMA_x,IAG spanTwntySixEMA_x,IAG_x,IAG_y,IAG SMA_y,IAG spanTwelveEMA_y,IAG spanTwntySixEMA_y,IAG_x.1,IAG_y.1,IAG SMA_x.1,IAG spanTwelveEMA_x.1,IAG spanTwntySixEMA_x.1,IAG_x.1.1,IAG_y.1.1,IAG SMA_y.1,IAG spanTwelveEMA_y.1,IAG spanTwntySixEMA_y.1,IAG_x,IAG_y
IAG,2021-02-12,3.51,3.52,3.445,3.5,634926,3.5,3.4959888797134644,3.440805839080467,0.0551830406329973,0.0434527851694219,3.5,3.492720705818468,3.4400832437243234,0.0526374620941445,0.0434527851694219,3.5,3.492694981977891,3.440005689357397,0.052689292620494,0.0434527851694219,3.5,3.492694779505197,3.439997365639595,0.0526974138656024,0.0434527851694219
IAG,2021-02-11,3.61,3.63,3.575,3.61,260697,3.61,3.495259585115912,3.4360703062069047,0.0591892789090073,0.040520221303528,3.61,3.4913971977854623,3.435289903222269,0.0561072945631928,0.040520221303528,3.61,3.4913667968829625,3.435206144505989,0.0561606523769735,0.040520221303528,3.61,3.491366557597052,3.435197154890763,0.0561694027062888,0.04052022130352803
IAG,2021-02-10,3.59,3.6,3.5513,3.5681,371863,3.5681,3.474397691500624,3.422155930703457,0.0522417607971665,0.0358529569021582,3.5681,3.4698330519282736,3.421313095480051,0.0485199564482226,0.0358529569021581,3.5681,3.469797123588956,3.421222636066468,0.0485744875224876,0.0358529569021581,3.5681,3.469796840796516,3.421212927282024,0.0485839135144914,0.03585295690215819
IAG,2021-02-09,3.6,3.6,3.54,3.57,720128,3.57,3.4573609081371,3.410480405159733,0.0468805029773666,0.0317557559284059,3.57,3.45196633409705,3.409570143118456,0.0423961909785948,0.0317557559284059,3.57,3.4519238733324027,3.4094724469517854,0.0424514263806172,0.0317557559284059,3.57,3.451923539123155,3.409461961464586,0.0424615776585688,0.03175575592840598
IAG,2021-02-08,3.54,3.59,3.54,3.55,419515,3.55,3.4368810732529367,3.397718837572512,0.0391622356804246,0.0279745691661656,3.55,3.430505667569241,3.396735754567932,0.0337699130013091,0.0279745691661656,3.55,3.4304554866655668,3.396630242707928,0.0338252439576387,0.0279745691661656,3.55,3.430455091691001,3.396618918381753,0.0338361733092478,0.02797456916616569
IAG,2021-02-05,3.49,3.5,3.43,3.46,470506,3.46,3.416313995662562,3.3855363445783127,0.0307776510842492,0.0251776525376009,3.46,3.408779425309103,3.384474614933366,0.024304810375737,0.0251776525376009,3.46,3.4087201206047606,3.3843606621245623,0.0243594584801982,0.0251776525376009,3.46,3.4087196538166373,3.384348431852293,0.0243712219643441,0.025177652537600948
IAG,2021-02-04,3.425,3.425,3.3647,3.41,725796,3.41,3.408371085783028,3.3795792521445778,0.0287918336384498,0.0237776529009388,3.41,3.3994665935471216,3.378432584128036,0.0210340094190861,0.0237776529009388,3.41,3.3993965061692624,3.378309515094528,0.0210869910747351,0.0237776529009388,3.41,3.399395954510571,3.3782963064004767,0.0210996481100944,0.023777652900938875
IAG,2021-02-03,3.44,3.5,3.44,3.49,272768,3.49,3.40807491956176,3.377145592316144,0.0309293272456159,0.022524107716561,3.49,3.397551428737508,3.3759071908582783,0.0216442378792289,0.022524107716561,3.49,3.397468598200037,3.375774276302089,0.0216943218979479,0.022524107716561,3.49,3.397467946239766,3.3757600109125145,0.0217079353272513,0.02252410771656102
IAG,2021-02-02,3.44,3.44,3.355,3.4,835177,3.4,3.3931794503911705,3.3681172397014354,0.0250622106897351,0.0204228028342973,3.4,3.3807425975988723,3.3667797661269407,0.0139628314719315,0.0204228028342972,3.4,3.3806447069636807,3.366636218406257,0.0140084885574238,0.0204228028342972,3.4,3.380643936465178,3.366620811785516,0.014023124679662,0.020422802834297295
IAG,2021-02-01,3.5,3.52,3.39,3.39,1270609,3.39,3.3919393504622923,3.36556661887755,0.0263727315847424,0.0192629508704378,3.39,3.3772412517077584,3.364122147417096,0.0131191042906624,0.0192629508704378,3.39,3.377125562775259,3.3639671158787574,0.0131584468965018,0.0192629508704378,3.39,3.37712465218612,3.363950476728357,0.0131741754577627,0.019262950870437834
IAG,2021-01-29,3.51,3.55,3.45,3.5111,1016160,3.5111,3.3922919596372543,3.363611948387754,0.0286800112495004,0.0174855056918617,3.5111,3.374921479290987,3.3620519192104634,0.0128695600805235,0.0174855056918616,3.5111,3.3747847560071245,3.3618844851490577,0.0129002708580667,0.0174855056918616,3.5111,3.374783679856323,3.3618665148666254,0.0129171649896977,0.017485505691861688
IAG,2021-01-28,3.39,3.48,3.3775,3.39,1264398,3.39,3.3706904977531185,3.3518129042587743,0.0188775934943441,0.014686879302452,3.39,3.3501617482529844,3.3501280727473004,3.367550568400546e-05,0.0146868793024519,3.39,3.350000166190238,3.3499472439609823,5.292222925579182e-05,0.0146868793024519,3.39,3.3499988943756542,3.349927836055956,7.105831969855814e-05,0.014686879302451987
IAG,2021-01-27,3.4,3.4,3.27,3.31,912787,3.31,3.3671796791627764,3.348757936599476,0.0184217425633002,0.0136392007544789,3.31,3.342918429753527,3.3469383185670845,-0.0040198888135574,0.0136392007544789,3.31,3.342727469133917,3.346743023477861,-0.004015554343943,0.0136392007544789,3.31,3.3427259660803186,3.346722062940432,-0.0039960968601131,0.013639200754478945
IAG,2021-01-26,3.39,3.44,3.3744,3.435,512458,3.435,3.3775759844650994,3.3518585715274343,0.0257174129376651,0.0124435653022736,3.435,3.3489035987996227,3.3498933840524514,-0.0009897852528286,0.0124435653022736,3.435,3.348677918067357,3.3496824653560893,-0.0010045472887321,0.0124435653022736,3.435,3.3486761417312856,3.349659827975666,-0.0009836862443806,0.01244356530227363
IAG,2021-01-25,3.48,3.51,3.43,3.44,414110,3.44,3.3671352543678448,3.345207257249629,0.0219279971182158,0.0091251033934258,3.44,3.3332497076722816,3.343084854776648,-0.0098351471043662,0.0091251033934257,3.44,3.332982994079604,3.3428570625845766,-0.0098740685049727,0.0091251033934257,3.44,3.3329808947733373,3.34283261421372,-0.0098517194403826,0.009125103393425746
IAG,2021-01-22,3.34,3.41,3.3248,3.4,747744,3.4,3.3538871187983617,3.3376238378296,0.0162632809687623,0.0059243799622283,3.4,3.3138405636126964,3.33533164315878,-0.0214910795460832,0.0059243799622282,3.4,3.3135253566395315,3.3350856275913427,-0.0215602709518112,0.0059243799622282,3.4,3.3135228756412167,3.3350592233508176,-0.0215363477096008,0.00592437996222823
IAG,2021-01-21,3.49,3.5,3.405,3.435,886706,3.435,3.345502958579882,3.332633744855967,0.0128692137239148,0.0033396547105949,3.435,3.2981752115422776,3.3301581746114817,-0.0319829630692041,0.0033396547105949,3.435,3.297802694210356,3.32989247779865,-0.0320897835882942,0.0033396547105949,3.435,3.297799762121438,3.3298639612188827,-0.0320641990974448,0.0033396547105949107
IAG,2021-01-20,3.41,3.46,3.37,3.38,840042,3.38,3.329230769230769,3.3244444444444445,0.0047863247863246,0.0009572649572649,3.38,3.273297977277237,3.3217708285804006,-0.0484728513031638,0.0009572649572649,3.38,3.2728577295213293,3.3214838760225422,-0.048626146501213,0.0009572649572649,3.38,3.2728542643253355,3.3214530781163933,-0.0485988137910577,0.0009572649572649361
IAG,2021-01-19,3.35,3.35,3.28,3.32,876503,3.32,3.32,3.32,0.0,0.0,3.32,3.253897609509462,3.3171124948668327,-0.0632148853573708,0.0,3.32,3.253377316707025,3.316802586104345,-0.06342526939732,0.0,3.32,3.2533732214753965,3.3167693243657044,-0.0633961028903078,0.0
IAG,2021-02-26,3.06,3.08,2.97,2.99,1215119,,,,,,2.99,3.2418789930566367,3.3168814944561795,-0.0750025013995427,,2.99,3.2412641015628485,3.316546792992693,-0.0752826914298445,,2.99,3.24125926174365,3.3165108703149606,-0.0752516085713099,
IAG,2021-02-25,3.2,3.25,3.18,3.2,656443,,,,,,3.2,3.287675173612389,3.3430320140126737,-0.0553568404002846,,3.2,3.286948483665185,3.3426705364321085,-0.0557220527669239,,3.2,3.28694276387886,3.342631739940157,-0.0556889760612975,
IAG,2021-02-24,3.17,3.18,3.11,3.16,702334,,,,,,3.16,3.303616114269187,3.3544745751336875,-0.0508584608645006,,3.16,3.302757298877036,3.3540841793466774,-0.0513268804696411,,3.16,3.302750539129562,3.35404227913537,-0.0512917400058081,
IAG,2021-02-23,3.3,3.3,3.13,3.185,1571642,,,,,,3.185,3.329728135045402,3.3700325411443823,-0.0403044060989801,,3.185,3.328713171400133,3.3696109136944115,-0.0408977422942782,,3.185,3.328705182607664,3.3695656614662,-0.0408604788585358,
IAG,2021-02-22,3.26,3.28,3.18,3.19,3825621,,,,,,3.19,3.356042341417293,3.384835144435933,-0.0287928030186392,,3.19,3.35484283892743,3.3843797867899643,-0.0295369478625344,,3.19,3.354833397627239,3.3843309143834954,-0.0294975167562565,
IAG,2021-02-19,3.23,3.24,3.18,3.18,1399123,,,,,,3.18,3.38623185803862,3.4004219559908075,-0.0141900979521878,,3.18,3.384814264186963,3.3999301697331616,-0.0151159055461986,,3.18,3.384803106286737,3.399877387534175,-0.015074281247438,
IAG,2021-02-18,3.38,3.43,3.26,3.285,1700687,,,,,,3.285,3.4237285595001867,3.418055712470072,0.0056728470301146,,3.285,3.4220532213118653,3.417524583311814,0.0045286380000506,,3.285,3.422040034702507,3.417467578536909,0.0045724561655982,
IAG,2021-02-17,3.31,3.31,3.22,3.2699,1476090,,,,,,3.2699,3.448951933954766,3.428700169467678,0.0202517644870878,,3.2699,3.4469719888231136,3.42812654997676,0.0188454388463537,,3.2699,3.446956404648417,3.4280649848198617,0.0188914198285554,
IAG,2021-02-16,3.46,3.4788,3.42,3.445,988275,,,,,,3.445,3.481506831037451,3.4414041830250923,0.0401026480123585,,3.445,3.4791668958818613,3.4407846739749006,0.0383822219069607,,3.445,3.479148478220857,3.4407181836054503,0.0384302946154067,
IAG,2021-02-16,3.46,3.4788,3.42,3.445,988275,,,,,,3.445,3.488144436680624,3.4411165176670995,0.0470279190135238,,3.445,3.485379058769473,3.4404474478928924,0.0449316108765804,,3.445,3.4853572924428318,3.4403756382938866,0.0449816541489447,
IAG,2021-02-12,3.51,3.52,3.445,3.5,634926,,,,,,3.5,3.4959888797134644,3.440805839080467,0.0551830406329973,,3.5,3.492720705818468,3.4400832437243234,0.0526374620941445,,3.5,3.492694981977891,3.440005689357397,0.052689292620494,
IAG,2021-02-11,3.61,3.63,3.575,3.61,260697,,,,,,3.61,3.495259585115912,3.4360703062069047,0.0591892789090073,,3.61,3.4913971977854623,3.435289903222269,0.0561072945631928,,3.61,3.4913667968829625,3.435206144505989,0.0561606523769735,
IAG,2021-02-10,3.59,3.6,3.5513,3.5681,371863,,,,,,3.5681,3.474397691500624,3.422155930703457,0.0522417607971665,,3.5681,3.4698330519282736,3.421313095480051,0.0485199564482226,,3.5681,3.469797123588956,3.421222636066468,0.0485744875224876,
IAG,2021-02-09,3.6,3.6,3.54,3.57,720128,,,,,,3.57,3.4573609081371,3.410480405159733,0.0468805029773666,,3.57,3.45196633409705,3.409570143118456,0.0423961909785948,,3.57,3.4519238733324027,3.4094724469517854,0.0424514263806172,
IAG,2021-02-08,3.54,3.59,3.54,3.55,419515,,,,,,3.55,3.4368810732529367,3.397718837572512,0.0391622356804246,,3.55,3.430505667569241,3.396735754567932,0.0337699130013091,,3.55,3.4304554866655668,3.396630242707928,0.0338252439576387,
IAG,2021-02-05,3.49,3.5,3.43,3.46,470506,,,,,,3.46,3.416313995662562,3.3855363445783127,0.0307776510842492,,3.46,3.408779425309103,3.384474614933366,0.024304810375737,,3.46,3.4087201206047606,3.3843606621245623,0.0243594584801982,
IAG,2021-02-04,3.425,3.425,3.3647,3.41,725796,,,,,,3.41,3.408371085783028,3.3795792521445778,0.0287918336384498,,3.41,3.3994665935471216,3.378432584128036,0.0210340094190861,,3.41,3.3993965061692624,3.3783095150945277,0.0210869910747351,
IAG,2021-02-03,3.44,3.5,3.44,3.49,272768,,,,,,3.49,3.40807491956176,3.377145592316144,0.0309293272456159,,3.49,3.397551428737508,3.3759071908582783,0.0216442378792289,,3.49,3.397468598200037,3.375774276302089,0.0216943218979479,
IAG,2021-02-02,3.44,3.44,3.355,3.4,835177,,,,,,3.4,3.3931794503911705,3.3681172397014354,0.0250622106897351,,3.4,3.3807425975988723,3.3667797661269407,0.0139628314719315,,3.4,3.3806447069636807,3.366636218406257,0.0140084885574238,
IAG,2021-02-01,3.5,3.52,3.39,3.39,1270609,,,,,,3.39,3.3919393504622923,3.36556661887755,0.0263727315847424,,3.39,3.3772412517077584,3.364122147417096,0.0131191042906624,,3.39,3.377125562775259,3.3639671158787574,0.0131584468965018,
IAG,2021-01-29,3.51,3.55,3.45,3.5111,1016160,,,,,,3.5111,3.3922919596372543,3.363611948387754,0.0286800112495004,,3.5111,3.374921479290987,3.3620519192104634,0.0128695600805235,,3.5111,3.3747847560071245,3.3618844851490577,0.0129002708580667,
IAG,2021-01-28,3.39,3.48,3.3775,3.39,1264398,,,,,,3.39,3.3706904977531185,3.3518129042587743,0.0188775934943441,,3.39,3.3501617482529844,3.3501280727473004,3.367550568400546e-05,,3.39,3.350000166190238,3.3499472439609823,5.292222925579182e-05,
IAG,2021-01-27,3.4,3.4,3.27,3.31,912787,,,,,,3.31,3.3671796791627764,3.348757936599476,0.0184217425633002,,3.31,3.342918429753527,3.3469383185670845,-0.0040198888135574,,3.31,3.342727469133917,3.346743023477861,-0.004015554343943,
IAG,2021-01-26,3.39,3.44,3.3744,3.435,512458,,,,,,3.435,3.3775759844650994,3.3518585715274343,0.0257174129376651,,3.435,3.3489035987996227,3.3498933840524514,-0.0009897852528286,,3.435,3.348677918067357,3.3496824653560893,-0.0010045472887321,
IAG,2021-01-25,3.48,3.51,3.43,3.44,414110,,,,,,3.44,3.3671352543678448,3.345207257249629,0.0219279971182158,,3.44,3.3332497076722816,3.343084854776648,-0.0098351471043662,,3.44,3.332982994079604,3.3428570625845766,-0.0098740685049727,
IAG,2021-01-22,3.34,3.41,3.3248,3.4,747744,,,,,,3.4,3.3538871187983617,3.3376238378296,0.0162632809687623,,3.4,3.3138405636126964,3.33533164315878,-0.0214910795460832,,3.4,3.3135253566395315,3.3350856275913427,-0.0215602709518112,
IAG,2021-01-21,3.49,3.5,3.405,3.435,886706,,,,,,3.435,3.345502958579882,3.332633744855967,0.0128692137239148,,3.435,3.2981752115422776,3.3301581746114817,-0.0319829630692041,,3.435,3.297802694210356,3.32989247779865,-0.0320897835882942,
IAG,2021-01-20,3.41,3.46,3.37,3.38,840042,,,,,,3.38,3.329230769230769,3.3244444444444445,0.0047863247863246,,3.38,3.273297977277237,3.3217708285804006,-0.0484728513031638,,3.38,3.2728577295213293,3.3214838760225422,-0.048626146501213,
IAG,2021-01-19,3.35,3.35,3.28,3.32,876503,,,,,,3.32,3.32,3.32,0.0,,3.32,3.253897609509462,3.3171124948668327,-0.0632148853573708,,3.32,3.253377316707025,3.316802586104345,-0.06342526939732,
IAG,2021-02-26,3.06,3.08,2.97,2.99,1215119,,,,,,,,,,,2.99,3.2418789930566367,3.3168814944561795,-0.0750025013995427,,2.99,3.2412641015628485,3.316546792992693,-0.0752826914298445,
IAG,2021-02-25,3.2,3.25,3.18,3.2,656443,,,,,,,,,,,3.2,3.287675173612389,3.3430320140126737,-0.0553568404002846,,3.2,3.286948483665185,3.3426705364321085,-0.0557220527669239,
IAG,2021-02-24,3.17,3.18,3.11,3.16,702334,,,,,,,,,,,3.16,3.303616114269187,3.3544745751336875,-0.0508584608645006,,3.16,3.302757298877036,3.3540841793466774,-0.0513268804696411,
IAG,2021-02-23,3.3,3.3,3.13,3.185,1571642,,,,,,,,,,,3.185,3.329728135045402,3.3700325411443823,-0.0403044060989801,,3.185,3.328713171400133,3.3696109136944115,-0.0408977422942782,
IAG,2021-02-22,3.26,3.28,3.18,3.19,3825621,,,,,,,,,,,3.19,3.356042341417293,3.384835144435933,-0.0287928030186392,,3.19,3.35484283892743,3.3843797867899643,-0.0295369478625344,
IAG,2021-02-19,3.23,3.24,3.18,3.18,1399123,,,,,,,,,,,3.18,3.38623185803862,3.4004219559908075,-0.0141900979521878,,3.18,3.384814264186963,3.3999301697331616,-0.0151159055461986,
IAG,2021-02-18,3.38,3.43,3.26,3.285,1700687,,,,,,,,,,,3.285,3.4237285595001867,3.418055712470072,0.0056728470301146,,3.285,3.4220532213118653,3.417524583311814,0.0045286380000506,
IAG,2021-02-17,3.31,3.31,3.22,3.2699,1476090,,,,,,,,,,,3.2699,3.448951933954766,3.428700169467678,0.0202517644870878,,3.2699,3.4469719888231136,3.42812654997676,0.0188454388463537,
IAG,2021-02-16,3.46,3.4788,3.42,3.445,988275,,,,,,,,,,,3.445,3.481506831037451,3.4414041830250923,0.0401026480123585,,3.445,3.4791668958818613,3.4407846739749006,0.0383822219069607,
IAG,2021-02-16,3.46,3.4788,3.42,3.445,988275,,,,,,,,,,,3.445,3.488144436680624,3.4411165176670995,0.0470279190135238,,3.445,3.485379058769473,3.4404474478928924,0.0449316108765804,
IAG,2021-02-12,3.51,3.52,3.445,3.5,634926,,,,,,,,,,,3.5,3.4959888797134644,3.440805839080467,0.0551830406329973,,3.5,3.492720705818468,3.4400832437243234,0.0526374620941445,
IAG,2021-02-11,3.61,3.63,3.575,3.61,260697,,,,,,,,,,,3.61,3.495259585115912,3.4360703062069047,0.0591892789090073,,3.61,3.4913971977854623,3.435289903222269,0.0561072945631928,
IAG,2021-02-10,3.59,3.6,3.5513,3.5681,371863,,,,,,,,,,,3.5681,3.474397691500624,3.422155930703457,0.0522417607971665,,3.5681,3.4698330519282736,3.421313095480051,0.0485199564482226,
IAG,2021-02-09,3.6,3.6,3.54,3.57,720128,,,,,,,,,,,3.57,3.4573609081371,3.410480405159733,0.0468805029773666,,3.57,3.45196633409705,3.4095701431184557,0.0423961909785948,
IAG,2021-02-08,3.54,3.59,3.54,3.55,419515,,,,,,,,,,,3.55,3.4368810732529367,3.397718837572512,0.0391622356804246,,3.55,3.430505667569241,3.396735754567932,0.0337699130013091,
IAG,2021-02-05,3.49,3.5,3.43,3.46,470506,,,,,,,,,,,3.46,3.416313995662562,3.3855363445783127,0.0307776510842492,,3.46,3.408779425309103,3.384474614933366,0.024304810375737,
IAG,2021-02-04,3.425,3.425,3.3647,3.41,725796,,,,,,,,,,,3.41,3.408371085783028,3.3795792521445778,0.0287918336384498,,3.41,3.3994665935471216,3.378432584128036,0.0210340094190861,
IAG,2021-02-03,3.44,3.5,3.44,3.49,272768,,,,,,,,,,,3.49,3.40807491956176,3.377145592316144,0.0309293272456159,,3.49,3.3975514287375077,3.3759071908582783,0.0216442378792289,
IAG,2021-02-02,3.44,3.44,3.355,3.4,835177,,,,,,,,,,,3.4,3.3931794503911705,3.3681172397014354,0.0250622106897351,,3.4,3.3807425975988723,3.3667797661269407,0.0139628314719315,
IAG,2021-02-01,3.5,3.52,3.39,3.39,1270609,,,,,,,,,,,3.39,3.3919393504622923,3.36556661887755,0.0263727315847424,,3.39,3.3772412517077584,3.364122147417096,0.0131191042906624,
IAG,2021-01-29,3.51,3.55,3.45,3.5111,1016160,,,,,,,,,,,3.5111,3.3922919596372543,3.363611948387754,0.0286800112495004,,3.5111,3.374921479290987,3.3620519192104634,0.0128695600805235,
IAG,2021-01-28,3.39,3.48,3.3775,3.39,1264398,,,,,,,,,,,3.39,3.3706904977531185,3.3518129042587743,0.0188775934943441,,3.39,3.3501617482529844,3.3501280727473004,3.367550568400546e-05,
IAG,2021-01-27,3.4,3.4,3.27,3.31,912787,,,,,,,,,,,3.31,3.3671796791627764,3.348757936599476,0.0184217425633002,,3.31,3.342918429753527,3.3469383185670845,-0.0040198888135574,
IAG,2021-01-26,3.39,3.44,3.3744,3.435,512458,,,,,,,,,,,3.435,3.3775759844650994,3.3518585715274343,0.0257174129376651,,3.435,3.3489035987996227,3.3498933840524514,-0.0009897852528286,
IAG,2021-01-25,3.48,3.51,3.43,3.44,414110,,,,,,,,,,,3.44,3.3671352543678448,3.345207257249629,0.0219279971182158,,3.44,3.3332497076722816,3.343084854776648,-0.0098351471043662,
IAG,2021-01-22,3.34,3.41,3.3248,3.4,747744,,,,,,,,,,,3.4,3.3538871187983617,3.3376238378296,0.0162632809687623,,3.4,3.3138405636126964,3.33533164315878,-0.0214910795460832,
IAG,2021-01-21,3.49,3.5,3.405,3.435,886706,,,,,,,,,,,3.435,3.345502958579882,3.332633744855967,0.0128692137239148,,3.435,3.2981752115422776,3.3301581746114817,-0.0319829630692041,
IAG,2021-01-20,3.41,3.46,3.37,3.38,840042,,,,,,,,,,,3.38,3.329230769230769,3.3244444444444445,0.0047863247863246,,3.38,3.273297977277237,3.3217708285804006,-0.0484728513031638,
IAG,2021-01-19,3.35,3.35,3.28,3.32,876503,,,,,,,,,,,3.32,3.32,3.32,0.0,,3.32,3.253897609509462,3.3171124948668327,-0.0632148853573708,
IAG,2021-02-26,3.06,3.08,2.97,2.99,1215119,,,,,,,,,,,,,,,,2.99,3.2418789930566367,3.3168814944561795,-0.0750025013995427,
IAG,2021-02-25,3.2,3.25,3.18,3.2,656443,,,,,,,,,,,,,,,,3.2,3.287675173612389,3.3430320140126737,-0.0553568404002846,
IAG,2021-02-24,3.17,3.18,3.11,3.16,702334,,,,,,,,,,,,,,,,3.16,3.303616114269187,3.3544745751336875,-0.0508584608645006,
IAG,2021-02-23,3.3,3.3,3.13,3.185,1571642,,,,,,,,,,,,,,,,3.185,3.329728135045402,3.3700325411443823,-0.0403044060989801,
IAG,2021-02-22,3.26,3.28,3.18,3.19,3825621,,,,,,,,,,,,,,,,3.19,3.356042341417293,3.384835144435933,-0.0287928030186392,
IAG,2021-02-19,3.23,3.24,3.18,3.18,1399123,,,,,,,,,,,,,,,,3.18,3.38623185803862,3.4004219559908075,-0.0141900979521878,
IAG,2021-02-18,3.38,3.43,3.26,3.285,1700687,,,,,,,,,,,,,,,,3.285,3.4237285595001867,3.418055712470072,0.0056728470301146,
IAG,2021-02-17,3.31,3.31,3.22,3.2699,1476090,,,,,,,,,,,,,,,,3.2699,3.448951933954766,3.428700169467678,0.0202517644870878,
IAG,2021-02-16,3.46,3.4788,3.42,3.445,988275,,,,,,,,,,,,,,,,3.445,3.481506831037451,3.4414041830250923,0.0401026480123585,
IAG,2021-02-16,3.46,3.4788,3.42,3.445,988275,,,,,,,,,,,,,,,,3.445,3.488144436680624,3.4411165176670995,0.0470279190135238,
IAG,2021-02-12,3.51,3.52,3.445,3.5,634926,,,,,,,,,,,,,,,,3.5,3.4959888797134644,3.440805839080467,0.0551830406329973,
IAG,2021-02-11,3.61,3.63,3.575,3.61,260697,,,,,,,,,,,,,,,,3.61,3.495259585115912,3.4360703062069047,0.0591892789090073,
IAG,2021-02-10,3.59,3.6,3.5513,3.5681,371863,,,,,,,,,,,,,,,,3.5681,3.474397691500624,3.422155930703457,0.0522417607971665,
IAG,2021-02-09,3.6,3.6,3.54,3.57,720128,,,,,,,,,,,,,,,,3.57,3.4573609081371,3.410480405159733,0.0468805029773666,
IAG,2021-02-08,3.54,3.59,3.54,3.55,419515,,,,,,,,,,,,,,,,3.55,3.4368810732529367,3.397718837572512,0.0391622356804246,
IAG,2021-02-05,3.49,3.5,3.43,3.46,470506,,,,,,,,,,,,,,,,3.46,3.416313995662562,3.3855363445783127,0.0307776510842492,
IAG,2021-02-04,3.425,3.425,3.3647,3.41,725796,,,,,,,,,,,,,,,,3.41,3.408371085783028,3.3795792521445778,0.0287918336384498,
