Symbol,Date,Open,High,Low,Close,Volume,AFMD SMA_x,AFMD spanTwelveEMA_x,AFMD spanTwntySixEMA_x,AFMD_x,AFMD_y,AFMD SMA_y,AFMD spanTwelveEMA_y,AFMD spanTwntySixEMA_y,AFMD_x,AFMD_y
AFMD,2020-06-26,4.52,4.64,4.41,4.565,236222,4.565000000000001,4.572710246593023,4.544263919027824,0.028446327565199606,0.015169018852976597,4.565000000000001,4.572710246593023,4.5442639190278244,0.028446327565199606,0.015169018852976595
AFMD,2020-06-25,4.11,4.265,4.03,4.265,123289,4.2650000000000015,4.525370208655635,4.52357770280354,0.0017925058520944503,0.012493716252800166,4.2650000000000015,4.525370208655635,4.52357770280354,0.0017925058520944503,0.012493716252800166
AFMD,2020-06-24,4.23,4.4075,4.2,4.215,221883,4.215000000000002,4.477620945785537,4.500720095188463,-0.02309914940292579,0.005375143121654976,4.215000000000002,4.477620945785537,4.500720095188463,-0.02309914940292579,0.005375143121654976
AFMD,2020-06-23,4.18,4.38,3.93,4.38,405179,4.380000000000001,4.4626023387416085,4.491777865915243,-0.02917552717363492,-0.0015349909374030033,4.380000000000001,4.4626023387416085,4.491777865915243,-0.02917552717363492,-0.0015349909374030033
AFMD,2020-06-22,3.97,4.03,3.91,3.9636,230944,3.963600000000001,4.385832748165976,4.4526535795511535,-0.0668208313851748,-0.014592159026957362,3.9636000000000013,4.385832748165976,4.452653579551152,-0.0668208313851748,-0.014592159026957364
AFMD,2020-06-19,3.6,3.66,3.56,3.63,270807,3.63,4.269550786909672,4.3917162773621765,-0.12216549045250512,-0.036106825312066916,3.63,4.269550786909672,4.3917162773621765,-0.12216549045250512,-0.036106825312066916
AFMD,2020-06-18,3.43,3.62,3.4,3.56,125614,3.5600000000000005,4.160389127385106,4.330107664224238,-0.16971853683913096,-0.06282916761747973,3.5600000000000005,4.160389127385106,4.330107664224238,-0.16971853683913096,-0.06282916761747973
AFMD,2020-06-17,3.63,3.75,3.5706,3.62,251621,3.620000000000001,4.0772523385566295,4.277507096503924,-0.2002547579472944,-0.09031428568344266,3.620000000000001,4.0772523385566295,4.277507096503924,-0.2002547579472944,-0.09031428568344266
AFMD,2020-06-16,3.43,3.49,3.3573,3.475,222547,3.4750000000000005,3.98459813262484,4.218062126392522,-0.2334639937676819,-0.11894422730029053,3.4750000000000005,3.98459813262484,4.218062126392522,-0.2334639937676819,-0.11894422730029051
AFMD,2020-06-15,2.99,3.125,2.93,3.1,71679,3.100000000000001,3.848506112221018,4.135242709622705,-0.2867365974016867,-0.15250270132056976,3.100000000000001,3.8485061122210182,4.135242709622705,-0.2867365974016867,-0.15250270132056976
AFMD,2020-06-12,3.11,3.17,3.09,3.13,79937,3.1300000000000003,3.7379667103408623,4.06078028668769,-0.3228135763468276,-0.18656487632582133,3.1300000000000003,3.7379667103408623,4.06078028668769,-0.3228135763468276,-0.18656487632582133
AFMD,2020-06-11,3.03,3.1201,2.98,3.12,231363,3.12,3.6428949087499602,3.9910928580441576,-0.3481979492941973,-0.21889149091949656,3.12,3.64289490874996,3.9910928580441576,-0.3481979492941973,-0.21889149091949656
AFMD,2020-06-10,3.32,3.38,3.26,3.29,109822,3.29,3.5886033843268894,3.9391600537445903,-0.3505566694177009,-0.24522452661913746,3.29,3.5886033843268894,3.9391600537445903,-0.3505566694177009,-0.24522452661913743
AFMD,2020-06-09,3.35,3.42,3.34,3.392,70157,3.3920000000000003,3.55835670981506,3.8986296793931374,-0.3402729695780793,-0.2642342152109258,3.3920000000000003,3.55835670981506,3.8986296793931388,-0.3402729695780793,-0.2642342152109258
AFMD,2020-06-08,3.6,3.6,3.47,3.5,66456,3.5000000000000004,3.549378754458897,3.869101554993647,-0.3197228005347501,-0.2753319322756907,3.5000000000000004,3.549378754458897,3.8691015549936467,-0.3197228005347501,-0.2753319322756907
AFMD,2020-06-05,3.35,3.44,3.27,3.32,162701,3.3200000000000003,3.5140897153113744,3.8284273657348575,-0.31433765042348405,-0.2831330759052494,3.3200000000000003,3.5140897153113744,3.8284273657348575,-0.31433765042348405,-0.2831330759052494
AFMD,2020-06-04,3.46,3.57,3.43,3.5168,150286,3.5168000000000004,3.514506682186548,3.8053438571619065,-0.29083717497535844,-0.2846738957192712,3.5168000000000004,3.514506682186548,3.8053438571619065,-0.29083717497535844,-0.2846738957192712
AFMD,2020-06-03,3.47,3.54,3.4064,3.53,201731,3.53,3.5168902695424618,3.7849480158906537,-0.268057746348191,-0.2813506658450552,3.53,3.5168902695424626,3.7849480158906537,-0.268057746348191,-0.2813506658450552
AFMD,2020-07-16,4.56,4.61,4.45,4.52,248758,,,,,,4.520000000000001,3.671214843459008,3.839396311009865,-0.16818146755085772,-0.2813506658450552
AFMD,2020-07-15,4.27,4.495,4.27,4.4001,252996,,,,,,4.400100000000002,3.783351021388391,3.880929917601727,-0.09757889621333636,-0.2813506658450552
AFMD,2020-07-14,4.26,4.346,4.19,4.23,87775,,,,,,4.230000000000002,3.8520662488671,3.90678696074234,-0.054720711875240184,-0.2813506658450552
AFMD,2020-07-13,4.42,4.5,4.4,4.41,95578,,,,,,4.410000000000002,3.937902210579854,3.9440620006873517,-0.006159790107498342,-0.2813506658450552
AFMD,2020-07-10,4.51,4.6,4.42,4.58,97605,,,,,,4.580000000000002,4.0366864858752605,3.991168519154956,0.04551796672030495,-0.2813506658450552
AFMD,2020-07-09,4.62,4.71,4.59,4.7,110638,,,,,,4.700000000000001,4.1387347188175285,4.043674554773107,0.09506016404442086,-0.2813506658450552
AFMD,2020-07-08,4.39,4.51,4.39,4.46,60051,,,,,,4.46,4.188160146691755,4.074513476641766,0.11364667004998895,-0.2813506658450552
AFMD,2020-07-07,4.35,4.5068,4.32,4.415,169298,,,,,,4.415,4.223058585662254,4.099734700594228,0.12332388506802605,-0.2813506658450552
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,,,,,,4.56,4.274895726329598,4.1338284264761365,0.14106729985346167,-0.2813506658450552
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,,,,,,4.56,4.318757922278891,4.165396691181609,0.15336123109728206,-0.2813506658450552
AFMD,2020-07-02,4.79,4.79,4.65,4.67,130865,,,,,,4.670000000000001,4.372795165005217,4.202774714057045,0.17002045094817042,-0.2813506658450552
AFMD,2020-07-01,4.63,4.71,4.59,4.66,80935,,,,,,4.660000000000002,4.416980524235184,4.236643253756523,0.18033727047865966,-0.2813506658450552
AFMD,2020-06-30,4.54,4.5945,4.45,4.57,174862,,,,,,4.570000000000002,4.440521982045155,4.2613363460708555,0.17918563597430026,-0.2813506658450552
AFMD,2020-06-29,4.73,4.73,4.51,4.68,219772,,,,,,4.6800000000000015,4.477364754038208,4.292348468584125,0.18501628545408266,-0.2813506658450552
AFMD,2020-06-26,4.52,4.64,4.41,4.565,236222,,,,,,4.565000000000001,4.490847099570791,4.312544878318634,0.17830222125215744,-0.2813506658450552
AFMD,2020-06-25,4.11,4.265,4.03,4.265,123289,,,,,,4.2650000000000015,4.4561013919445145,4.309023035480217,0.14707835646429854,-0.2813506658450552
AFMD,2020-06-24,4.23,4.4075,4.2,4.215,221883,,,,,,4.215000000000002,4.4190088701068975,4.302058366185387,0.11695050392151175,-0.2813506658450552
AFMD,2020-06-23,4.18,4.38,3.93,4.38,405179,,,,,,4.380000000000001,4.413007505475068,4.307831820542024,0.10517568493304363,-0.2813506658450552
AFMD,2020-06-22,3.97,4.03,3.91,3.9636,230944,,,,,,3.9636000000000013,4.343867889248134,4.282333167168541,0.06153472207959342,-0.2813506658450552
AFMD,2020-06-19,3.6,3.66,3.56,3.63,270807,,,,,,3.63,4.234042060133037,4.234012191822723,2.986831031392967e-05,-0.2813506658450552
AFMD,2020-06-18,3.43,3.62,3.4,3.56,125614,,,,,,3.5600000000000005,4.130343281651031,4.184085362798817,-0.053742081147785996,-0.2813506658450552
AFMD,2020-06-17,3.63,3.75,3.5706,3.62,251621,,,,,,3.620000000000001,4.051828930627797,4.142301261850757,-0.09047233122296117,-0.2813506658450552
AFMD,2020-06-16,3.43,3.49,3.3573,3.475,222547,,,,,,3.4750000000000005,3.9630860182235192,4.092871538750701,-0.1297855205271814,-0.2813506658450552
AFMD,2020-06-15,2.99,3.125,2.93,3.1,71679,,,,,,3.100000000000001,3.83030355388144,4.019325498843242,-0.189021944961802,-0.2813506658450552
AFMD,2020-06-12,3.11,3.17,3.09,3.13,79937,,,,,,3.1300000000000003,3.7225645455919874,3.953449535965965,-0.23088499037397714,-0.2813506658450552
AFMD,2020-06-11,3.03,3.1201,2.98,3.12,231363,,,,,,3.12,3.629862307808605,3.8917125333018188,-0.2618502254932147,-0.2813506658450552
AFMD,2020-06-10,3.32,3.38,3.26,3.29,109822,,,,,,3.29,3.5775757989149732,3.8471412345387215,-0.2695654356237487,-0.2813506658450552
AFMD,2020-06-09,3.35,3.42,3.34,3.392,70157,,,,,,3.3920000000000003,3.5490256760049768,3.8134270690173344,-0.2644013930123577,-0.2813506658450552
AFMD,2020-06-08,3.6,3.6,3.47,3.5,66456,,,,,,3.5000000000000004,3.5414832643119034,3.7902102490901237,-0.24872698477822075,-0.2813506658450552
AFMD,2020-06-05,3.35,3.44,3.27,3.32,162701,,,,,,3.3200000000000003,3.507408915956226,3.755379860268633,-0.2479709443124074,-0.2813506658450552
AFMD,2020-06-04,3.46,3.57,3.43,3.5168,150286,,,,,,3.5168000000000004,3.5088536981168064,3.737707278026512,-0.22885357990970603,-0.2813506658450552
AFMD,2020-06-03,3.47,3.54,3.4064,3.53,201731,,,,,,3.53,3.5121069753296053,3.722321553728253,-0.21021457839864727,-0.2813506658450552
AFMD,2020-07-16,4.56,4.61,4.45,4.52,248758,,,,,,4.520000000000001,3.667167440663512,3.781408846044678,-0.11424140538116577,-0.2813506658450552
AFMD,2020-07-15,4.27,4.495,4.27,4.4001,252996,,,,,,4.400100000000002,3.7799262959460487,3.8272378204117388,-0.047311524465690535,-0.2813506658450552
AFMD,2020-07-14,4.26,4.346,4.19,4.23,87775,,,,,,4.230000000000002,3.849168404262041,3.857072055936796,-0.007903651674754375,-0.2813506658450552
AFMD,2020-07-13,4.42,4.5,4.4,4.41,95578,,,,,,4.410000000000002,3.935450188221728,3.898029681422959,0.03742050679876829,-0.2813506658450552
AFMD,2020-07-10,4.51,4.6,4.42,4.58,97605,,,,,,4.580000000000002,4.034611697726077,3.9485460013175553,0.08606569640852202,-0.2813506658450552
AFMD,2020-07-09,4.62,4.71,4.59,4.7,110638,,,,,,4.700000000000001,4.136979128845142,4.004209260479216,0.13276986836592464,-0.2813506658450552
AFMD,2020-07-08,4.39,4.51,4.39,4.46,60051,,,,,,4.46,4.186674647484351,4.0379715374807565,0.14870311000359404,-0.2813506658450552
AFMD,2020-07-07,4.35,4.5068,4.32,4.415,169298,,,,,,4.415,4.22180162479445,4.065899571741442,0.15590205305300842,-0.2813506658450552
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,,,,,,4.56,4.2738321440568425,4.102499603464298,0.17133254059254455,-0.2813506658450552
AFMD,2020-07-06,4.64,4.7037,4.56,4.56,116642,,,,,,4.56,4.317857968048098,4.136388521726202,0.18146944632189574,-0.2813506658450552
AFMD,2020-07-02,4.79,4.79,4.65,4.67,130865,,,,,,4.670000000000001,4.372033665271467,4.175915297894632,0.19611836737683586,-0.2813506658450552
AFMD,2020-07-01,4.63,4.71,4.59,4.66,80935,,,,,,4.660000000000002,4.416336178306627,4.211773423976512,0.20456275433011584,-0.2813506658450552
AFMD,2020-06-30,4.54,4.5945,4.45,4.57,174862,,,,,,4.570000000000002,4.439976766259454,4.238308725904177,0.20166804035527708,-0.2813506658450552
AFMD,2020-06-29,4.73,4.73,4.51,4.68,219772,,,,,,4.6800000000000015,4.476903417604153,4.2710265980594215,0.2058768195447307,-0.2813506658450552
AFMD,2020-06-26,4.52,4.64,4.41,4.565,236222,,,,,,4.565000000000001,4.490456737972745,4.292802405610576,0.1976543323621689,-0.2813506658450552
AFMD,2020-06-25,4.11,4.265,4.03,4.265,123289,,,,,,4.2650000000000015,4.455771085976939,4.290742968157942,0.16502811781899673,-0.2813506658450552
AFMD,2020-06-24,4.23,4.4075,4.2,4.215,221883,,,,,,4.215000000000002,4.4187293804420245,4.28513237792402,0.13359700251800444,-0.2813506658450552
AFMD,2020-06-23,4.18,4.38,3.93,4.38,405179,,,,,,4.380000000000001,4.412771014220175,4.292159609188906,0.12061140503126745,-0.2813506658450552
AFMD,2020-06-22,3.97,4.03,3.91,3.9636,230944,,,,,,3.9636000000000013,4.343667781263225,4.267821860360098,0.07584592090312547,-0.2813506658450552
AFMD,2020-06-19,3.6,3.66,3.56,3.63,270807,,,,,,3.63,4.23387273799196,4.2205757966297215,0.013296941362238357,-0.2813506658450552
AFMD,2020-06-18,3.43,3.62,3.4,3.56,125614,,,,,,3.5600000000000005,4.130200009070118,4.171644256138631,-0.041444247068511686,-0.2813506658450552
AFMD,2020-06-17,3.63,3.75,3.5706,3.62,251621,,,,,,3.620000000000001,4.051707699982408,4.1307817186468805,-0.07907401866447206,-0.2813506658450552
AFMD,2020-06-16,3.43,3.49,3.3573,3.475,222547,,,,,,3.4750000000000005,3.9629834384466536,4.0822052950434085,-0.11922185659675445,-0.2813506658450552
AFMD,2020-06-15,2.99,3.125,2.93,3.1,71679,,,,,,3.100000000000001,3.8302167556087054,4.0094493472624135,-0.17923259165370808,-0.2813506658450552
AFMD,2020-06-12,3.11,3.17,3.09,3.13,79937,,,,,,3.1300000000000003,3.7224911008996746,3.944304951168903,-0.22181385026922795,-0.2813506658450552
AFMD,2020-06-11,3.03,3.1201,2.98,3.12,231363,,,,,,3.12,3.6298001622997247,3.883245325156392,-0.25344516285666696,-0.2813506658450552
AFMD,2020-06-10,3.32,3.38,3.26,3.29,109822,,,,,,3.29,3.5775232142536133,3.8393012269966587,-0.2617780127430458,-0.2813506658450552
AFMD,2020-06-09,3.35,3.42,3.34,3.392,70157,,,,,,3.3920000000000003,3.5489811812915186,3.806167802774685,-0.2571866214831653,-0.2813506658450552
AFMD,2020-06-08,3.6,3.6,3.47,3.5,66456,,,,,,3.5000000000000004,3.541445614938977,3.7834887062728564,-0.2420430913338785,-0.2813506658450552
AFMD,2020-06-05,3.35,3.44,3.27,3.32,162701,,,,,,3.3200000000000003,3.5073770587945194,3.749156209511904,-0.2417791507173841,-0.2813506658450552
AFMD,2020-06-04,3.46,3.57,3.43,3.5168,150286,,,,,,3.5168000000000004,3.5088267420569013,3.731944638436948,-0.22311789638004687,-0.2813506658450552
AFMD,2020-06-03,3.47,3.54,3.4064,3.53,201731,,,,,,3.53,3.5120841663558386,3.7169857763305063,-0.20490160997466766,-0.2813506658450552
