Symbol,Date,Open,High,Low,Close,Volume,IDEX SMA_x,IDEX spanTwelveEMA_x,IDEX spanTwntySixEMA_x,IDEX_x,IDEX_y,IDEX SMA_y,IDEX spanTwelveEMA_y,IDEX spanTwntySixEMA_y,IDEX_x,IDEX_y
IDEX,2020-07-02,1.67,1.69,1.56,1.615,7404630,1.6149999999999998,1.396140039208892,1.340254974939262,0.055885064269630025,0.028112445899362074,1.6149999999999998,1.396140039208892,1.340254974939262,0.055885064269630025,0.028112445899362074
IDEX,2020-07-01,1.75,1.89,1.61,1.7002,10736529,1.7002,1.4429184947152165,1.3669175693882056,0.07600092532701064,0.03769014178489179,1.7002,1.4429184947152165,1.3669175693882056,0.07600092532701064,0.03769014178489179
IDEX,2020-06-30,2.18,2.48,2.07,2.315,22286430,2.3150000000000004,1.5770848801436443,1.4371458975816718,0.13993898256197254,0.05813990994030795,2.3150000000000004,1.5770848801436443,1.4371458975816718,0.13993898256197254,0.058139909940307946
IDEX,2020-06-29,1.78,1.99,1.65,1.84,19683930,1.8400000000000003,1.6175333601215454,1.4669869422052515,0.15054641791629364,0.0766212115355051,1.8400000000000003,1.6175333601215454,1.4669869422052515,0.15054641791629364,0.0766212115355051
IDEX,2020-06-26,1.95,2.0,1.58,1.715,22390269,1.7150000000000003,1.6325282277951538,1.4853582798196776,0.14716994797547622,0.09073095882349932,1.7150000000000003,1.6325282277951538,1.4853582798196776,0.14716994797547622,0.09073095882349932
IDEX,2020-06-25,2.95,2.95,2.62,2.75,13855529,2.7500000000000013,1.8044469619805148,1.5790354442774792,0.2254115177030356,0.1176670705994066,2.7500000000000013,1.8044469619805148,1.5790354442774792,0.2254115177030356,0.11766707059940659
IDEX,2020-06-24,2.8,2.83,2.56,2.6401,10304583,2.6401000000000003,1.9330089678296665,1.6576328187754437,0.2753761490542228,0.14920888629036982,2.6401000000000003,1.9330089678296665,1.6576328187754437,0.2753761490542228,0.14920888629036982
IDEX,2020-06-23,3.07,3.24,2.85,2.9801,20903444,2.9801000000000006,2.0940998958558716,1.7555933507180037,0.3385065451378681,0.18706841805986948,2.9801000000000006,2.094099895855872,1.7555933507180037,0.3385065451378681,0.18706841805986948
IDEX,2020-06-22,2.81,3.2,2.6,3.14,34451834,3.140000000000001,2.255007604185737,1.8581419914055588,0.3968656127801786,0.2290278570039313,3.140000000000001,2.255007604185737,1.8581419914055588,0.3968656127801786,0.22902785700393133
IDEX,2020-06-19,2.27,2.27,2.05,2.1,9928597,2.1,2.231160280464855,1.8760573994495915,0.35510288101526344,0.25424286180619776,2.1,2.231160280464855,1.8760573994495915,0.35510288101526344,0.25424286180619776
IDEX,2020-06-18,2.16,2.56,2.13,2.39,29294093,2.39,2.255597160393339,1.9141272217125849,0.34146993868075404,0.2716882771811089,2.39,2.255597160393339,1.9141272217125849,0.34146993868075404,0.271688277181109
IDEX,2020-06-17,1.25,1.27,1.19,1.2201,2807555,1.2201,2.0962899049482098,1.8627177978820229,0.2335721070661869,0.26406504315812457,1.2201,2.0962899049482098,1.8627177978820229,0.2335721070661869,0.26406504315812457
IDEX,2020-06-16,1.17,1.18,1.12,1.145,2578705,1.145,1.9499376118792544,1.8095535165574288,0.14038409532182586,0.23932885359086484,1.145,1.9499376118792544,1.8095535165574288,0.14038409532182586,0.23932885359086484
IDEX,2020-06-15,1.15,1.16,1.08,1.1,3039287,1.1,1.8191779792824456,1.7569939968124342,0.06218398247001211,0.2038998793666943,1.1,1.8191779792824458,1.7569939968124342,0.06218398247001211,0.2038998793666943
IDEX,2020-06-12,1.19,1.19,1.1,1.1462,3021849,1.1462,1.715642905546685,1.71174999704855,0.0038929084981351725,0.16389848519298247,1.1462,1.715642905546685,1.71174999704855,0.0038929084981351725,0.16389848519298247
IDEX,2020-06-11,1.1,1.15,1.06,1.11,4338824,1.1099999999999997,1.6224670739241185,1.6671759231931018,-0.044708849268983775,0.12217701830058925,1.1099999999999997,1.6224670739241183,1.6671759231931018,-0.044708849268983775,0.12217701830058923
IDEX,2020-06-10,1.15,1.17,1.06,1.13,7769219,1.1299999999999992,1.5467029087050228,1.6273851140676867,-0.0806822053626639,0.0816051735679386,1.1299999999999992,1.5467029087050228,1.6273851140676867,-0.0806822053626639,0.0816051735679386
IDEX,2020-06-09,1.02,1.1,0.8413,0.88771,13106741,0.8877099999999993,1.4453193842888654,1.5725943648774878,-0.1272749805886224,0.0398291427366264,0.8877099999999993,1.4453193842888654,1.5725943648774878,-0.1272749805886224,0.039829142736626404
IDEX,2020-06-08,0.6646,0.7595,0.63,0.68,6278490,0.6799999999999995,1.3275779405521169,1.5064762637754516,-0.17889832322333474,-0.003916350455365821,0.6799999999999995,1.3275779405521169,1.5064762637754516,-0.17889832322333474,-0.0039163504553658204
IDEX,2020-06-05,0.4002,0.47,0.3819,0.4475,6148494,0.44749999999999945,1.1921813343133296,1.4280335775698627,-0.2358522432565331,-0.05030352901559928,0.44749999999999945,1.1921813343133296,1.4280335775698627,-0.2358522432565331,-0.05030352901559928
IDEX,2020-06-04,0.381,0.3862,0.3725,0.3751,835085,0.3750999999999993,1.0664765136497405,1.3500384977498732,-0.2835619841001327,-0.09695522003250598,0.3750999999999993,1.0664765136497405,1.3500384977498732,-0.2835619841001327,-0.09695522003250598
IDEX,2020-06-03,0.3978,0.3978,0.3749,0.3751,339874,0.3750999999999993,0.9601108961651648,1.2778208312498822,-0.3177099350847173,-0.14110616304294826,0.3750999999999993,0.9601108961651648,1.2778208312498822,-0.3177099350847173,-0.14110616304294826
IDEX,2020-07-16,1.27,1.29,1.23,1.265,961154,,,,,,1.2649999999999997,1.0070169121397547,1.2768711400461872,-0.26985422790643243,-0.14110616304294826
IDEX,2020-07-15,1.25,1.35,1.23,1.2901,2849809,,,,,,1.2900999999999996,1.0505681564259464,1.2778510555983216,-0.2272828991723752,-0.14110616304294826
IDEX,2020-07-14,1.28,1.28,1.22,1.23,2165158,,,,,,1.2299999999999989,1.0781730554373392,1.2743065329614092,-0.19613347752406973,-0.14110616304294826
IDEX,2020-07-13,1.36,1.39,1.32,1.35,2740127,,,,,,1.3499999999999992,1.1199925853700563,1.279913456445749,-0.15992087107569275,-0.14110616304294826
IDEX,2020-07-10,1.38,1.39,1.32,1.37,2468057,,,,,,1.3699999999999992,1.1584552645438937,1.286586533746064,-0.12813126920217033,-0.14110616304294826
IDEX,2020-07-09,1.5,1.56,1.43,1.56,5326628,,,,,,1.5599999999999992,1.220231377690987,1.3068393830982077,-0.08660800540722048,-0.14110616304294826
IDEX,2020-07-08,1.27,1.28,1.22,1.24,2562437,,,,,,1.2399999999999989,1.223272704200066,1.3018883176835254,-0.07861561348345948,-0.14110616304294826
IDEX,2020-07-07,1.345,1.37,1.27,1.285,3998227,,,,,,1.2849999999999986,1.2327692112462096,1.3006373311884496,-0.06786811994223996,-0.14110616304294826
IDEX,2020-07-06,1.51,1.52,1.38,1.4659,6592428,,,,,,1.4658999999999989,1.2686354864391003,1.3128790103596757,-0.04424352392057496,-0.14110616304294826
IDEX,2020-07-06,1.51,1.52,1.38,1.4659,6592428,,,,,,1.465899999999999,1.2989838731407777,1.3242138984811809,-0.025230025340403417,-0.14110616304294826
IDEX,2020-07-02,1.67,1.69,1.56,1.615,7404630,,,,,,1.6149999999999989,1.3476017388114272,1.3457536097047973,0.0018481291066301253,-0.14110616304294826
IDEX,2020-07-01,1.75,1.89,1.61,1.7002,10736529,,,,,,1.700199999999999,1.4018476251481309,1.372008897874812,0.029838727273318714,-0.14110616304294826
IDEX,2020-06-30,2.18,2.48,2.07,2.315,22286430,,,,,,2.3149999999999995,1.542332605894572,1.441860090624826,0.10047251526974588,-0.14110616304294826
IDEX,2020-06-29,1.78,1.99,1.65,1.84,19683930,,,,,,1.84,1.5881275896030993,1.471351935763728,0.11677565383937137,-0.14110616304294826
IDEX,2020-06-26,1.95,2.0,1.58,1.715,22390269,,,,,,1.7149999999999996,1.6076464219718531,1.4893999405219702,0.11824648144988292,-0.14110616304294826
IDEX,2020-06-25,2.95,2.95,2.62,2.75,13855529,,,,,,2.75,1.7833931262838758,1.5827777227055282,0.20061540357834784,-0.14110616304294826
IDEX,2020-06-24,2.8,2.83,2.56,2.6401,10304583,,,,,,2.6401000000000003,1.915194183778664,1.661097891394007,0.2540962923846568,-0.14110616304294826
IDEX,2020-06-23,3.07,3.24,2.85,2.9801,20903444,,,,,,2.9801000000000006,2.079025847812716,1.7588017512907477,0.32022409652196826,-0.14110616304294826
IDEX,2020-06-22,2.81,3.2,2.6,3.14,34451834,,,,,,3.140000000000001,2.2422526404569134,1.861112732676618,0.3811399077802953,-0.14110616304294826
IDEX,2020-06-19,2.27,2.27,2.05,2.1,9928597,,,,,,2.1,2.2203676188481576,1.8788080858116836,0.34155953303647424,-0.14110616304294826
IDEX,2020-06-18,2.16,2.56,2.13,2.39,29294093,,,,,,2.39,2.246464908256133,1.9166741535293368,0.3297907547267969,-0.14110616304294826
IDEX,2020-06-17,1.25,1.27,1.19,1.2201,2807555,,,,,,1.2201,2.0885626146782665,1.8650760680827188,0.2234865465955476,-0.14110616304294826
IDEX,2020-06-16,1.17,1.18,1.12,1.145,2578705,,,,,,1.145,1.9433991354969944,1.811737100076592,0.13166203542040278,-0.14110616304294826
IDEX,2020-06-15,1.15,1.16,1.08,1.1,3039287,,,,,,1.1,1.813645422343611,1.7590158334042516,0.05462958893935932,-0.14110616304294826
IDEX,2020-06-12,1.19,1.19,1.1,1.1462,3021849,,,,,,1.1462,1.7109615112138246,1.7136220679668996,-0.002660556753075083,-0.14110616304294826
IDEX,2020-06-11,1.1,1.15,1.06,1.11,4338824,,,,,,1.1099999999999997,1.6185058941040054,1.6689093221915736,-0.050403428087568265,-0.14110616304294826
IDEX,2020-06-10,1.15,1.17,1.06,1.13,7769219,,,,,,1.1299999999999992,1.5433511411649274,1.628990113140346,-0.08563897197541848,-0.14110616304294826
IDEX,2020-06-09,1.02,1.1,0.8413,0.88771,13106741,,,,,,0.8877099999999993,1.4424832732933999,1.57408047512995,-0.13159720183654988,-0.14110616304294826
IDEX,2020-06-08,0.6646,0.7595,0.63,0.68,6278490,,,,,,0.6799999999999995,1.3251781543251846,1.5078522917869908,-0.18267413746180616,-0.14110616304294826
IDEX,2020-06-05,0.4002,0.47,0.3819,0.4475,6148494,,,,,,0.44749999999999945,1.1901507459674638,1.4293076775805467,-0.2391569316130833,-0.14110616304294826
IDEX,2020-06-04,0.381,0.3862,0.3725,0.3751,835085,,,,,,0.3750999999999993,1.0647583235109308,1.351218219981988,-0.2864598964710572,-0.14110616304294826
IDEX,2020-06-03,0.3978,0.3978,0.3749,0.3751,339874,,,,,,0.3750999999999993,0.9586570429707876,1.2789131666499889,-0.3202561236792012,-0.14110616304294826
IDEX,2020-07-16,1.27,1.29,1.23,1.265,961154,,,,,,1.2649999999999997,1.0057867286675894,1.2778825617129526,-0.2720958330453631,-0.14110616304294826
IDEX,2020-07-15,1.25,1.35,1.23,1.2901,2849809,,,,,,1.2900999999999996,1.0495272319494988,1.278787557141623,-0.2292603251921241,-0.14110616304294826
IDEX,2020-07-14,1.28,1.28,1.22,1.23,2165158,,,,,,1.2299999999999989,1.0772922731880374,1.2751736640200213,-0.19788139083198386,-0.14110616304294826
IDEX,2020-07-13,1.36,1.39,1.32,1.35,2740127,,,,,,1.3499999999999992,1.1192473080821854,1.2807163555740941,-0.1614690474919085,-0.14110616304294826
IDEX,2020-07-10,1.38,1.39,1.32,1.37,2468057,,,,,,1.3699999999999992,1.1578246453003107,1.287329958864902,-0.12950531356459116,-0.14110616304294826
IDEX,2020-07-09,1.5,1.56,1.43,1.56,5326628,,,,,,1.5599999999999992,1.2196977767925707,1.3075277396897242,-0.08782996289715328,-0.14110616304294826
IDEX,2020-07-08,1.27,1.28,1.22,1.24,2562437,,,,,,1.2399999999999989,1.22282119574756,1.3025256848978926,-0.07970448915033268,-0.14110616304294826
IDEX,2020-07-07,1.345,1.37,1.27,1.285,3998227,,,,,,1.2849999999999986,1.2323871656325505,1.3012274860165671,-0.06884032038401687,-0.14110616304294826
IDEX,2020-07-06,1.51,1.52,1.38,1.4659,6592428,,,,,,1.4658999999999989,1.2683122170736965,1.3134254500153402,-0.04511323294164371,-0.14110616304294826
IDEX,2020-07-06,1.51,1.52,1.38,1.4659,6592428,,,,,,1.465899999999999,1.298710337523897,1.3247198611253148,-0.026009523601417728,-0.14110616304294826
IDEX,2020-07-02,1.67,1.69,1.56,1.615,7404630,,,,,,1.6149999999999989,1.3473702855971437,1.3462220936345506,0.0011481919625930814,-0.14110616304294826
IDEX,2020-07-01,1.75,1.89,1.61,1.7002,10736529,,,,,,1.700199999999999,1.4016517801206598,1.3724426792912503,0.029209100829409532,-0.14110616304294826
IDEX,2020-06-30,2.18,2.48,2.07,2.315,22286430,,,,,,2.3149999999999995,1.5421668908713275,1.4422617400844913,0.09990515078683647,-0.14110616304294826
IDEX,2020-06-29,1.78,1.99,1.65,1.84,19683930,,,,,,1.84,1.5879873691988158,1.471723833411566,0.1162635357872499,-0.14110616304294826
IDEX,2020-06-26,1.95,2.0,1.58,1.715,22390269,,,,,,1.7149999999999996,1.6075277739374596,1.4897442901958946,0.11778348374156501,-0.14110616304294826
IDEX,2020-06-25,2.95,2.95,2.62,2.75,13855529,,,,,,2.75,1.7832927317932352,1.5830965649961988,0.20019616679703625,-0.14110616304294826
IDEX,2020-06-24,2.8,2.83,2.56,2.6401,10304583,,,,,,2.6401000000000003,1.915109234594276,1.661393115737221,0.2537161188570547,-0.14110616304294826
IDEX,2020-06-23,3.07,3.24,2.85,2.9801,20903444,,,,,,2.9801000000000006,2.078953967733618,1.7590751071640935,0.3198788605695244,-0.14110616304294826
IDEX,2020-06-22,2.81,3.2,2.6,3.14,34451834,,,,,,3.140000000000001,2.2421918188515226,1.8613658399667532,0.3808259788847697,-0.14110616304294826
IDEX,2020-06-19,2.27,2.27,2.05,2.1,9928597,,,,,,2.1,2.220316154412828,1.8790424444136609,0.34127370999916673,-0.14110616304294826
IDEX,2020-06-18,2.16,2.56,2.13,2.39,29294093,,,,,,2.39,2.2464213614262385,1.9168911522348708,0.32953020919136744,-0.14110616304294826
IDEX,2020-06-17,1.25,1.27,1.19,1.2201,2807555,,,,,,1.2201,2.088525767360663,1.8652769928100656,0.22324877455059755,-0.14110616304294826
IDEX,2020-06-16,1.17,1.18,1.12,1.145,2578705,,,,,,1.145,1.943367956997484,1.8119231414908017,0.13144481550668252,-0.14110616304294826
IDEX,2020-06-15,1.15,1.16,1.08,1.1,3039287,,,,,,1.1,1.8136190405363328,1.7591880939729645,0.05443094656336833,-0.14110616304294826
IDEX,2020-06-12,1.19,1.19,1.1,1.1462,3021849,,,,,,1.1462,1.7109391881461278,1.7137815684934856,-0.0028423803473578424,-0.14110616304294826
IDEX,2020-06-11,1.1,1.15,1.06,1.11,4338824,,,,,,1.1099999999999997,1.6184870053544158,1.6690570078643383,-0.05057000250992272,-0.14110616304294826
IDEX,2020-06-10,1.15,1.17,1.06,1.13,7769219,,,,,,1.1299999999999992,1.5433351583768131,1.6291268591336467,-0.0857917007568334,-0.14110616304294826
IDEX,2020-06-09,1.02,1.1,0.8413,0.88771,13106741,,,,,,0.8877099999999993,1.4424697493957648,1.5742070917904136,-0.13173734239464865,-0.14110616304294826
IDEX,2020-06-08,0.6646,0.7595,0.63,0.68,6278490,,,,,,0.6799999999999995,1.3251667110271856,1.5079695294355682,-0.18280281840838253,-0.14110616304294826
IDEX,2020-06-05,0.4002,0.47,0.3819,0.4475,6148494,,,,,,0.44749999999999945,1.1901410631768492,1.4294162309588594,-0.2392751677820102,-0.14110616304294826
IDEX,2020-06-04,0.381,0.3862,0.3725,0.3751,835085,,,,,,0.3750999999999993,1.0647501303804108,1.3513187323693139,-0.2865686019889033,-0.14110616304294826
IDEX,2020-06-03,0.3978,0.3978,0.3749,0.3751,339874,,,,,,0.3750999999999993,0.958650110321886,1.2790062336752908,-0.3203561233534047,-0.14110616304294826
