Symbol,Date,Open,High,Low,Close,Volume,EVOK SMA_x,EVOK spanTwelveEMA_x,EVOK spanTwntySixEMA_x,EVOK_x,EVOK_y,EVOK SMA_y,EVOK spanTwelveEMA_y,EVOK spanTwntySixEMA_y,EVOK_x,EVOK_y
EVOK,2020-07-02,3.59,3.705,3.5582,3.7,176642,3.7000000000000006,3.6143491985922562,3.6028963806193866,0.011452817972869234,-0.005233310781033392,3.7000000000000006,3.614349198592256,3.6028963806193866,0.011452817972869234,-0.005233310781033392
EVOK,2020-07-01,3.59,3.5929,3.4,3.4489,114213,3.4489000000000014,3.5888954757319094,3.5914892413142474,-0.002593765582337593,-0.004705401741294232,3.4489000000000014,3.5888954757319094,3.5914892413142474,-0.002593765582337593,-0.004705401741294232
EVOK,2020-06-30,3.3942,3.52,3.3942,3.46,96451,3.4600000000000013,3.569065402542385,3.5817492975131917,-0.012683894970806795,-0.0063011003871967465,3.4600000000000013,3.569065402542385,3.581749297513192,-0.012683894970806795,-0.006301100387196746
EVOK,2020-06-29,3.58,3.66,3.38,3.43,133468,3.4300000000000006,3.547670725228172,3.5705086088085114,-0.02283788358033912,-0.00960845702582522,3.4300000000000006,3.547670725228172,3.5705086088085114,-0.022837883580339117,-0.009608457025825221
EVOK,2020-06-26,3.72,3.73,3.51,3.5999,239068,3.5999000000000003,3.5557059982699917,3.5726857488967694,-0.0169797506267777,-0.01108271574601572,3.5999000000000003,3.555705998269992,3.5726857488967694,-0.0169797506267777,-0.011082715746015718
EVOK,2020-06-25,3.46,3.61,3.41,3.584,262504,3.584,3.5600589216130696,3.573523841571084,-0.0134649199580128,-0.011559156588415135,3.5840000000000005,3.5600589216130696,3.5735238415710833,-0.0134649199580128,-0.011559156588415135
EVOK,2020-06-24,3.43,3.5511,3.41,3.4399,384569,3.4399,3.541572933672598,3.563625779232484,-0.02205284555988607,-0.013657894382709323,3.439900000000001,3.541572933672598,3.563625779232484,-0.02205284555988607,-0.013657894382709323
EVOK,2020-06-23,3.62,3.76,3.42,3.56,1717413,3.56,3.5444078669537364,3.5633572029930414,-0.018949336039304487,-0.014716182714028357,3.5600000000000014,3.5444078669537364,3.5633572029930414,-0.018949336039304487,-0.014716182714028357
EVOK,2020-06-22,4.53,5.0,4.14,4.1999,10880317,4.1999,3.645252810499316,3.610508521289853,0.03474428920946293,-0.0048240883293301,4.199900000000001,3.6452528104993163,3.610508521289853,0.03474428920946293,-0.0048240883293301
EVOK,2020-06-19,2.43,2.44,2.32,2.34,232666,2.339999999999999,3.444444685807113,3.5163967789720862,-0.07195209316497309,-0.018249689296458697,2.3400000000000007,3.444444685807113,3.5163967789720862,-0.07195209316497309,-0.018249689296458697
EVOK,2020-06-18,2.4,2.4319,2.36,2.4,139218,2.3999999999999986,3.2837608879906344,3.4337007212704505,-0.14993983327981564,-0.044587718093130085,2.4000000000000004,3.2837608879906344,3.4337007212704505,-0.14993983327981564,-0.044587718093130085
EVOK,2020-06-17,2.5,2.53,2.35,2.4301,199962,2.4300999999999977,3.152428443684383,3.3593599271022683,-0.20693148341788525,-0.07705647115808112,2.4301,3.152428443684383,3.3593599271022683,-0.20693148341788525,-0.07705647115808112
EVOK,2020-06-16,2.8,2.8,2.65,2.7011,212067,2.701099999999998,3.0829932985021697,3.3105999325021003,-0.2276066339999301,-0.10716650372645092,2.7011,3.0829932985021697,3.3105999325021003,-0.2276066339999301,-0.10716650372645092
EVOK,2020-06-15,2.5,2.63,2.43,2.5980000000000003,228339,2.5979999999999985,3.008378944886452,3.25781475231676,-0.2494358074303076,-0.13562036446722225,2.5980000000000003,3.008378944886452,3.2578147523167598,-0.2494358074303076,-0.13562036446722225
EVOK,2020-06-12,2.39,2.44,2.35,2.4201,96667,2.4200999999999984,2.9178744918269977,3.1957618077007037,-0.2778873158737052,-0.16407375474851885,2.4201,2.9178744918269977,3.1957618077007033,-0.2778873158737052,-0.16407375474851885
EVOK,2020-06-11,2.45,2.45,2.1,2.35,217299,2.3499999999999983,2.8305091853920747,3.1331127849080582,-0.3026035995159835,-0.1917797237020118,2.35,2.8305091853920747,3.1331127849080582,-0.3026035995159835,-0.1917797237020118
EVOK,2020-06-10,2.52,2.59,2.48,2.5599,164336,2.5598999999999985,2.788877003024063,3.090652578618573,-0.3017755755945095,-0.21377889408051126,2.5599000000000003,2.788877003024063,3.090652578618573,-0.3017755755945095,-0.21377889408051134
EVOK,2020-06-09,2.62,2.63,2.5,2.56,134558,2.5599999999999987,2.7536651564049763,3.0513449802023818,-0.2976798237974059,-0.23055908002389025,2.5600000000000005,2.7536651564049763,3.0513449802023818,-0.2976798237974059,-0.23055908002389025
EVOK,2020-06-08,2.69,2.7,2.55,2.585,266472,2.5849999999999977,2.727716670804211,3.0168009075947984,-0.2890842367905875,-0.2422641113772297,2.5850000000000004,2.727716670804211,3.0168009075947984,-0.2890842367905875,-0.2422641113772297
EVOK,2020-06-05,2.33,2.3807,2.27,2.32,140083,2.3199999999999985,2.6649910291420245,2.9651860255507394,-0.3001949964087149,-0.25385028838352675,2.3200000000000003,2.6649910291420245,2.9651860255507394,-0.3001949964087149,-0.25385028838352675
EVOK,2020-06-04,2.38,2.4,2.31,2.3283,68177,2.328299999999999,2.6131924092740206,2.9180092829173514,-0.3048168736433308,-0.26404360543548755,2.328300000000001,2.6131924092740206,2.9180092829173514,-0.3048168736433308,-0.26404360543548755
EVOK,2020-06-03,2.39,2.4,2.32,2.335,55067,2.3349999999999995,2.570393577078017,2.8748234101086587,-0.3044298330306412,-0.2721208509545183,2.3350000000000013,2.570393577078017,2.8748234101086587,-0.3044298330306412,-0.2721208509545183
EVOK,2020-07-16,3.5,3.63,3.5,3.61,52266,,,,,,3.610000000000001,2.7303330267583226,2.929280935285795,-0.19894790852747235,-0.2721208509545183
EVOK,2020-07-15,3.67,3.73,3.6,3.6773,140675,,,,,,3.677300000000001,2.8760202534108883,2.9846897548942546,-0.1086695014833663,-0.2721208509545183
EVOK,2020-07-14,3.4,3.4399,3.34,3.34,89402,,,,,,3.3400000000000007,2.9474017528861363,3.0110090323094947,-0.06360727942335886,-0.2721208509545183
EVOK,2020-07-13,3.47,3.53,3.42,3.4302,101558,,,,,,3.430200000000001,3.0216784062882684,3.042060215101384,-0.020381808813115576,-0.2721208509545183
EVOK,2020-07-10,3.56,3.5646,3.46,3.472,96505,,,,,,3.4720000000000004,3.0909586514746894,3.0739076065753554,0.017051044899333512,-0.2721208509545183
EVOK,2020-07-09,3.62,3.66,3.59,3.6573,40690,,,,,,3.6573000000000007,3.1780880897093526,3.1171218579401434,0.06096623176920879,-0.2721208509545183
EVOK,2020-07-08,3.61,3.6409,3.52,3.6409,84625,,,,,,3.6409,3.24928992206176,3.1559202388334664,0.09336968322829353,-0.2721208509545183
EVOK,2020-07-07,3.59,3.59,3.46,3.51,60078,,,,,,3.51,3.2893991648214893,3.1821483692902466,0.10725079553124273,-0.2721208509545183
EVOK,2020-07-06,3.76,3.79,3.69,3.69,152333,,,,,,3.69,3.3510300625412603,3.2197670086020804,0.13126305393917992,-0.2721208509545183
EVOK,2020-07-06,3.76,3.79,3.69,3.69,152333,,,,,,3.690000000000001,3.4031792836887584,3.2545990820389634,0.14858020164979546,-0.2721208509545183
EVOK,2020-07-02,3.59,3.705,3.5582,3.7,176642,,,,,,3.7000000000000006,3.4488440092751036,3.2875917426286696,0.161252266646434,-0.2721208509545183
EVOK,2020-07-01,3.59,3.5929,3.4,3.4489,114213,,,,,,3.4489000000000014,3.4488526232327805,3.299540502433953,0.14931212079882705,-0.2721208509545183
EVOK,2020-06-30,3.3942,3.52,3.3942,3.46,96451,,,,,,3.4600000000000013,3.4505676042738918,3.311426391142549,0.13914121313134187,-0.2721208509545183
EVOK,2020-06-29,3.58,3.66,3.38,3.43,133468,,,,,,3.4300000000000006,3.447403357462524,3.3202096214282872,0.12719373603423678,-0.2721208509545183
EVOK,2020-06-26,3.72,3.73,3.51,3.5999,239068,,,,,,3.5999000000000003,3.470864379391366,3.3409274272484137,0.1299369521429523,-0.2721208509545183
EVOK,2020-06-25,3.46,3.61,3.41,3.5839999999999996,262504,,,,,,3.5839999999999996,3.488269859485002,3.3589328030077903,0.12933705647721186,-0.2721208509545183
EVOK,2020-06-24,3.43,3.5511,3.41,3.4399,384569,,,,,,3.4399,3.480828342641156,3.364930373155361,0.11589796948579426,-0.2721208509545183
EVOK,2020-06-23,3.62,3.76,3.42,3.56,1717413,,,,,,3.56,3.4930085976194394,3.3793799751438534,0.11362862247558606,-0.2721208509545183
EVOK,2020-06-22,4.53,5.0,4.14,4.1999,10880317,,,,,,4.1999,3.601761121062603,3.4401592362443085,0.16160188481829385,-0.2721208509545183
EVOK,2020-06-19,2.43,2.44,2.32,2.34,232666,,,,,,2.339999999999999,3.4076440255145095,3.3586659594854718,0.04897806602903865,-0.2721208509545183
EVOK,2020-06-18,2.4,2.4319,2.36,2.4,139218,,,,,,2.3999999999999986,3.2526218677430467,3.2876536661902516,-0.03503179844720439,-0.2721208509545183
EVOK,2020-06-17,2.5,2.53,2.35,2.4301,199962,,,,,,2.4300999999999977,3.1260800419364236,3.2241311723983808,-0.09805113046195668,-0.2721208509545183
EVOK,2020-06-16,2.8,2.8,2.65,2.7011,212067,,,,,,2.701099999999998,3.0606984970231275,3.1853881225910934,-0.12468962556796505,-0.2721208509545183
EVOK,2020-06-15,2.5,2.63,2.43,2.5980000000000003,228339,,,,,,2.5979999999999985,2.989514112865724,3.1418778912880487,-0.1523637784223255,-0.2721208509545183
EVOK,2020-06-12,2.39,2.44,2.35,2.4201,96667,,,,,,2.4200999999999984,2.9019119416556123,3.088412862303749,-0.18650092064813692,-0.2721208509545183
EVOK,2020-06-11,2.45,2.45,2.1,2.35,217299,,,,,,2.3499999999999983,2.8170024121701336,3.033715613244212,-0.21671320107407865,-0.2721208509545183
EVOK,2020-06-10,2.52,2.59,2.48,2.5599,164336,,,,,,2.5598999999999985,2.7774481949131897,2.998618160411308,-0.22116996549811807,-0.2721208509545183
EVOK,2020-06-09,2.62,2.63,2.5,2.56,134558,,,,,,2.5599999999999987,2.7439946264650072,2.9661279263067666,-0.22213329984175975,-0.2721208509545183
EVOK,2020-06-08,2.69,2.7,2.55,2.585,266472,,,,,,2.5849999999999977,2.7195339147011595,2.9378962280618213,-0.21836231336066134,-0.2721208509545183
EVOK,2020-06-05,2.33,2.3807,2.27,2.32,140083,,,,,,2.3199999999999985,2.6580671585932887,2.892126137094279,-0.2340589785009901,-0.2721208509545183
EVOK,2020-06-04,2.38,2.4,2.31,2.3283,68177,,,,,,2.328299999999999,2.607333749578937,2.850361238050258,-0.2430274884713213,-0.2721208509545183
EVOK,2020-06-03,2.39,2.4,2.32,2.335,55067,,,,,,2.3349999999999995,2.5654362496437155,2.8121863315280167,-0.24675008188430114,-0.2721208509545183
EVOK,2020-07-16,3.5,3.63,3.5,3.61,52266,,,,,,3.61,2.7261383650831443,2.871283640303719,-0.14514527522057508,-0.2721208509545183
EVOK,2020-07-15,3.67,3.73,3.6,3.6773,140675,,,,,,3.6772999999999993,2.8724709243011217,2.930988555836777,-0.05851763153565547,-0.2721208509545183
EVOK,2020-07-14,3.4,3.4399,3.34,3.34,89402,,,,,,3.339999999999999,2.9443984744086418,2.9612856998488675,-0.0168872254402257,-0.2721208509545183
EVOK,2020-07-13,3.47,3.53,3.42,3.4302,101558,,,,,,3.4301999999999992,3.0191371706534667,2.9960200924526554,0.02311707820081077,-0.2721208509545183
EVOK,2020-07-10,3.56,3.5646,3.46,3.472,96505,,,,,,3.471999999999998,3.088808375168318,3.0312778633820883,0.0575305117862297,-0.2721208509545183
EVOK,2020-07-09,3.62,3.66,3.59,3.6573,40690,,,,,,3.657299999999999,3.1762686251424226,3.077649873501934,0.0986187516404886,-0.2721208509545183
EVOK,2020-07-08,3.61,3.6409,3.52,3.6409,84625,,,,,,3.6409,3.2477503751205115,3.1193721050943832,0.12837827002612825,-0.2721208509545183
EVOK,2020-07-07,3.59,3.59,3.46,3.51,60078,,,,,,3.5099999999999985,3.2880964712558174,3.148307504717021,0.1397889665387959,-0.2721208509545183
EVOK,2020-07-06,3.76,3.79,3.69,3.69,152333,,,,,,3.6899999999999986,3.3499277833703065,3.1884328747379826,0.16149490863232385,-0.2721208509545183
EVOK,2020-07-06,3.76,3.79,3.69,3.69,152333,,,,,,3.689999999999999,3.402246585928721,3.225585995127762,0.1766605908009593,-0.2721208509545183
EVOK,2020-07-02,3.59,3.705,3.5582,3.7,176642,,,,,,3.699999999999999,3.4480548034781493,3.2607277732664466,0.18732703021170227,-0.2721208509545183
EVOK,2020-07-01,3.59,3.5929,3.4,3.4489,114213,,,,,,3.4488999999999987,3.44818483371228,3.2746664567281916,0.1735183769840889,-0.2721208509545183
EVOK,2020-06-30,3.3942,3.52,3.3942,3.46,96451,,,,,,3.459999999999998,3.450002551602698,3.2883948673409176,0.16160768426178107,-0.2721208509545183
EVOK,2020-06-29,3.58,3.66,3.38,3.43,133468,,,,,,3.429999999999999,3.4469252359715132,3.2988841364267767,0.14804109954473832,-0.2721208509545183
EVOK,2020-06-26,3.72,3.73,3.51,3.5999,239068,,,,,,3.5998999999999985,3.47045981505282,3.3211816078025698,0.14927820725024965,-0.2721208509545183
EVOK,2020-06-25,3.46,3.61,3.41,3.5839999999999996,262504,,,,,,3.5839999999999983,3.4879275358139243,3.340649636854232,0.1472778989596928,-0.2721208509545183
EVOK,2020-06-24,3.43,3.5511,3.41,3.4399,384569,,,,,,3.4398999999999984,3.480538684150244,3.3480015156057696,0.13253716854447362,-0.2721208509545183
EVOK,2020-06-23,3.62,3.76,3.42,3.56,1717413,,,,,,3.5599999999999983,3.4927635019732834,3.36370510704238,0.1290583949309032,-0.2721208509545183
EVOK,2020-06-22,4.53,5.0,4.14,4.1999,10880317,,,,,,4.199899999999999,3.6015537324389313,3.425645469483685,0.17590826295524709,-0.2721208509545183
EVOK,2020-06-19,2.43,2.44,2.32,2.34,232666,,,,,,2.339999999999997,3.4074685428329423,3.345227286558968,0.0622412562739747,-0.2721208509545183
EVOK,2020-06-18,2.4,2.4319,2.36,2.4,139218,,,,,,2.399999999999997,3.2524733823971053,3.2752104505175623,-0.022737068120457504,-0.2721208509545183
EVOK,2020-06-17,2.5,2.53,2.35,2.4301,199962,,,,,,2.4300999999999964,3.1259544004898583,3.2126096764051497,-0.08665527591529187,-0.2721208509545183
EVOK,2020-06-16,2.8,2.8,2.65,2.7011,212067,,,,,,2.7010999999999963,3.0605921850298796,3.1747200707455088,-0.11412788571562915,-0.2721208509545183
EVOK,2020-06-15,2.5,2.63,2.43,2.5980000000000003,228339,,,,,,2.5979999999999968,2.9894241565637447,3.132000065505101,-0.1425759089413563,-0.2721208509545183
EVOK,2020-06-12,2.39,2.44,2.35,2.4201,96667,,,,,,2.4200999999999966,2.901835824784707,3.079266727319538,-0.17743090253483107,-0.2721208509545183
EVOK,2020-06-11,2.45,2.45,2.1,2.35,217299,,,,,,2.3499999999999965,2.81693800558706,3.0252469697403126,-0.2083089641532534,-0.2721208509545183
EVOK,2020-06-10,2.52,2.59,2.48,2.5599,164336,,,,,,2.5598999999999967,2.777393697035204,2.9907768238336234,-0.2133831267984192,-0.2721208509545183
EVOK,2020-06-09,2.62,2.63,2.5,2.56,134558,,,,,,2.559999999999997,2.7439485128759418,2.958867429475577,-0.21491891659963525,-0.2721208509545183
EVOK,2020-06-08,2.69,2.7,2.55,2.585,266472,,,,,,2.584999999999997,2.719494895510413,2.9311735458107204,-0.2116786503003074,-0.2721208509545183
EVOK,2020-06-05,2.33,2.3807,2.27,2.32,140083,,,,,,2.3199999999999967,2.6580341423549645,2.8859014313062223,-0.22786728895125785,-0.2721208509545183
EVOK,2020-06-04,2.38,2.4,2.31,2.3283,68177,,,,,,2.3282999999999974,2.607305812761893,2.8445976215798354,-0.2372918088179423,-0.2721208509545183
EVOK,2020-06-03,2.39,2.4,2.32,2.335,55067,,,,,,2.3349999999999977,2.565412610798525,2.8068496496109585,-0.2414370388124336,-0.2721208509545183
