Symbol,Date,Open,High,Low,Close,Volume,OCX SMA_x,OCX spanTwelveEMA_x,OCX spanTwntySixEMA_x,OCX_x,OCX_y,OCX SMA_y,OCX spanTwelveEMA_y,OCX spanTwntySixEMA_y,OCX_x,OCX_y
OCX,2020-06-26,3.49,3.49,3.3,3.39,54181,3.389999999999999,2.0228694587542813,1.6818368328587894,0.34103262589549144,0.12735738712751615,3.390000000000001,2.0228694587542813,1.6818368328587894,0.34103262589549144,0.12735738712751615
OCX,2020-06-25,3.29,3.29,3.18,3.22,59464,3.22,2.2070433881767,1.7957748452396198,0.4112685429370795,0.1841396182894288,3.220000000000001,2.2070433881766998,1.7957748452396198,0.4112685429370795,0.18413961828942882
OCX,2020-06-24,3.16,3.34,3.15,3.165,50628,3.165,2.354421328457207,1.8971989307774253,0.4572223976797813,0.2387561741674993,3.1650000000000014,2.354421328457207,1.8971989307774255,0.4572223976797813,0.23875617416749934
OCX,2020-06-23,3.25,3.36,3.18,3.2,63964,3.2,2.4845103548484047,1.9937027136828016,0.4908076411656044,0.2891664675671204,3.200000000000002,2.4845103548484055,1.9937027136828016,0.4908076411656044,0.2891664675671204
OCX,2020-06-22,3.17,3.3,3.13,3.185,153598,3.185,2.5922779925640365,2.081946957113705,0.5103310354503305,0.33339938114376244,3.1850000000000014,2.5922779925640365,2.081946957113705,0.5103310354503305,0.33339938114376244
OCX,2020-06-19,2.78,3.12,2.77,3.09,266093,3.0899999999999994,2.6688506090926456,2.1566175528830605,0.5122330562095851,0.36916611615692696,3.090000000000001,2.6688506090926456,2.1566175528830605,0.5122330562095851,0.36916611615692696
OCX,2020-06-18,2.37,2.53,2.37,2.505,41462,2.504999999999999,2.6436428230783924,2.182423660076908,0.4612191630014846,0.38757672552583855,2.505000000000001,2.6436428230783924,2.1824236600769082,0.4612191630014846,0.38757672552583855
OCX,2020-06-17,2.53,2.54,2.5,2.51,9058,2.509999999999999,2.62308238875864,2.2066885741452853,0.4163938146133548,0.3933401433433418,2.5100000000000007,2.62308238875864,2.2066885741452853,0.4163938146133548,0.39334014334334183
OCX,2020-06-16,2.48,2.53,2.48,2.505,40657,2.504999999999999,2.6049158674111568,2.2287857168011898,0.376130150609967,0.3898981447966669,2.505000000000001,2.6049158674111568,2.2287857168011898,0.376130150609967,0.3898981447966669
OCX,2020-06-15,2.48,2.48,2.29,2.2906,69764,2.2905999999999977,2.5565595801171326,2.2333645525936943,0.3231950275234383,0.3765575213420212,2.2906000000000004,2.5565595801171326,2.2333645525936943,0.3231950275234383,0.3765575213420212
OCX,2020-06-12,2.37,2.47,2.35,2.45,32443,2.45,2.5401657985606505,2.249411622771939,0.2907541757887113,0.35939685223135925,2.4500000000000006,2.5401657985606505,2.249411622771939,0.2907541757887113,0.35939685223135925
OCX,2020-06-11,2.45,2.47,2.3501,2.4197,25455,2.4197,2.5216325987820887,2.2620255766406845,0.2596070221414042,0.33943888621336826,2.4197000000000006,2.5216325987820887,2.2620255766406845,0.2596070221414042,0.33943888621336826
OCX,2020-06-10,2.59,2.6399,2.54,2.5431,36095,2.5430999999999986,2.5249352758925365,2.2828459042969302,0.2420893715956063,0.3199689832898159,2.5431000000000004,2.5249352758925365,2.2828459042969302,0.2420893715956063,0.3199689832898159
OCX,2020-06-09,2.6,2.62,2.5401,2.57,34290,2.5699999999999985,2.531868310370608,2.3041165780527133,0.2277517323178944,0.3015255330954316,2.5700000000000003,2.531868310370608,2.3041165780527133,0.2277517323178944,0.30152553309543156
OCX,2020-06-08,2.65,2.65,2.59,2.63,50171,2.6299999999999986,2.5469654933905144,2.3282560907895493,0.2187094026009646,0.2849623069965382,2.6300000000000003,2.5469654933905144,2.3282560907895493,0.2187094026009646,0.2849623069965382
OCX,2020-06-05,2.66,2.68,2.6237,2.6630000000000003,45108,2.6630000000000003,2.56481695594582,2.353051935916249,0.2117650200295702,0.27032284960314457,2.6630000000000007,2.56481695594582,2.353051935916249,0.2117650200295702,0.27032284960314457
OCX,2020-06-04,2.7,2.71,2.65,2.68,7241,2.68,2.582537424261848,2.377270311033564,0.20526711322828328,0.2573117023281723,2.680000000000001,2.5825374242618477,2.377270311033564,0.20526711322828328,0.2573117023281723
OCX,2020-06-03,2.71,2.72,2.66,2.66,69136,2.66,2.5944547436061787,2.3982132509570038,0.1962414926491749,0.24509766039237285,2.660000000000001,2.5944547436061787,2.398213250957004,0.1962414926491749,0.24509766039237285
OCX,2020-07-16,1.3,1.32,1.28,1.306,76345,,,,,,1.3060000000000014,2.396230936897536,2.3173085657009294,0.07892237119660628,0.24509766039237285
OCX,2020-07-15,1.28,1.28,1.25,1.26,24463,,,,,,1.2600000000000016,2.2214261773748376,2.238989412686045,-0.017563235311207848,0.24509766039237285
OCX,2020-07-14,1.26,1.27,1.22,1.23,123369,,,,,,1.2300000000000015,2.068899073163324,2.1642494561907832,-0.09535038302745892,0.24509766039237285
OCX,2020-07-13,1.29,1.31,1.25,1.2825,103513,,,,,,1.2825000000000015,1.9479146003689665,2.0989346816581325,-0.151020081289166,0.24509766039237285
OCX,2020-07-10,1.31,1.32,1.28,1.29,135718,,,,,,1.2900000000000016,1.846696969542972,2.0390135941279004,-0.1923166245849288,0.24509766039237285
OCX,2020-07-09,1.3,1.37,1.2819,1.34,189205,,,,,,1.3400000000000016,1.7687435896132837,1.9872348093776853,-0.21849121976440175,0.24509766039237285
OCX,2020-07-08,1.28,1.3,1.24,1.265,113661,,,,,,1.2650000000000012,1.6912445758266246,1.933735934608968,-0.2424913587823434,0.24509766039237285
OCX,2020-07-07,1.33,1.35,1.3,1.33,186683,,,,,,1.3300000000000016,1.635668487237913,1.8890147542675628,-0.2533462670296498,0.24509766039237285
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,,,,,,1.4299000000000015,1.6040117968936187,1.8550062539514471,-0.2509944570578284,0.24509766039237285
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,,,,,,1.4299000000000015,1.5772253666022928,1.8235169018068955,-0.2462915352046027,0.24509766039237285
OCX,2020-07-02,1.7,1.7,1.65,1.6680000000000001,122412,,,,,,1.668000000000002,1.591190694817325,1.811997131302681,-0.2208064364853564,0.24509766039237285
OCX,2020-07-01,1.76,1.8,1.702,1.73,482668,,,,,,1.7300000000000018,1.6125459725377362,1.8059232697247047,-0.1933772971869685,0.24509766039237285
OCX,2020-06-30,1.6,1.83,1.55,1.78,1807321,,,,,,1.7800000000000016,1.6383081306088538,1.8040030275228751,-0.16569489691402106,0.24509766039237285
OCX,2020-06-29,3.37,3.42,3.09,3.33,105151,,,,,,3.3300000000000014,1.898568418207492,1.917039840298958,-0.01847142209146635,0.24509766039237285
OCX,2020-06-26,3.49,3.49,3.3,3.39,54181,,,,,,3.390000000000001,2.1280194307909546,2.0261480002768133,0.10187143051414127,0.24509766039237285
OCX,2020-06-25,3.29,3.29,3.18,3.22,59464,,,,,,3.220000000000001,2.2960164414385003,2.11458148173779,0.18143495970071036,0.24509766039237285
OCX,2020-06-24,3.16,3.34,3.15,3.165,50628,,,,,,3.1650000000000014,2.429706219678731,2.192390260868324,0.23731595881040726,0.24509766039237285
OCX,2020-06-23,3.25,3.36,3.18,3.2,63964,,,,,,3.200000000000002,2.5482129551127723,2.267028019322522,0.2811849357902503,0.24509766039237285
OCX,2020-06-22,3.17,3.3,3.13,3.185,153598,,,,,,3.1850000000000014,2.6461801927877304,2.33502594381715,0.3111542489705803,0.24509766039237285
OCX,2020-06-19,2.78,3.12,2.77,3.09,266093,,,,,,3.090000000000001,2.71446016312808,2.3909499479788425,0.32351021514923683,0.24509766039237285
OCX,2020-06-18,2.37,2.53,2.37,2.505,41462,,,,,,2.505000000000001,2.6822355226468364,2.39939809998041,0.2828374226664265,0.24509766039237285
OCX,2020-06-17,2.53,2.54,2.5,2.51,9058,,,,,,2.5100000000000007,2.6557377499319386,2.407590833315194,0.2481469166167445,0.24509766039237285
OCX,2020-06-16,2.48,2.53,2.48,2.505,40657,,,,,,2.505000000000001,2.6325473268654864,2.4148063271436984,0.21774099972178806,0.24509766039237285
OCX,2020-06-15,2.48,2.48,2.29,2.2906,69764,,,,,,2.2906000000000004,2.5799400458092574,2.4056058584663877,0.1743341873428701,0.24509766039237285
OCX,2020-07-16,1.3,1.32,1.28,1.306,76345,,,,,,1.3060000000000005,2.3839492695309104,2.3241535726540623,0.0597956968768476,0.24509766039237285
OCX,2020-07-15,1.28,1.28,1.25,1.26,24463,,,,,,1.2600000000000011,2.2110339972953854,2.2453273820870945,-0.03429338479170907,0.24509766039237285
OCX,2020-07-14,1.26,1.27,1.22,1.23,123369,,,,,,1.2300000000000006,2.0601056900191717,2.1701179463769398,-0.11001225635776724,0.24509766039237285
OCX,2020-07-13,1.29,1.31,1.25,1.2825,103513,,,,,,1.2825000000000006,1.9404740454008382,2.104368468867537,-0.1638944234666988,0.24509766039237285
OCX,2020-07-10,1.31,1.32,1.28,1.29,135718,,,,,,1.2900000000000007,1.8404011153391704,2.0440448785810528,-0.20364376324188216,0.24509766039237285
OCX,2020-07-09,1.3,1.37,1.2819,1.34,189205,,,,,,1.3400000000000007,1.7634163283639137,1.9918934060935676,-0.2284770777296539,0.24509766039237285
OCX,2020-07-08,1.28,1.3,1.24,1.265,113661,,,,,,1.2650000000000003,1.6867368932310036,1.9380494500866363,-0.2513125568556327,0.24509766039237285
OCX,2020-07-07,1.33,1.35,1.3,1.33,186683,,,,,,1.3300000000000007,1.6318542942723877,1.8930087500802188,-0.26115445580783114,0.24509766039237285
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,,,,,,1.4299000000000008,1.6007844028458666,1.858704398222425,-0.2579199953765583,0.24509766039237285
OCX,2020-07-06,1.59,1.59,1.39,1.4299,533887,,,,,,1.4299000000000008,1.574494494715733,1.8269411094652084,-0.25244661474947505,0.24509766039237285
OCX,2020-07-02,1.7,1.7,1.65,1.6680000000000001,122412,,,,,,1.6680000000000008,1.588879957067159,1.8151676939492671,-0.2262877368821081,0.24509766039237285
OCX,2020-07-01,1.76,1.8,1.702,1.73,482668,,,,,,1.7300000000000009,1.6105907329029807,1.808858975878951,-0.19826824297597034,0.24509766039237285
OCX,2020-06-30,1.6,1.83,1.55,1.78,1807321,,,,,,1.7800000000000007,1.6366536970717531,1.806721273961992,-0.17006757689023888,0.24509766039237285
OCX,2020-06-29,3.37,3.42,3.09,3.33,105151,,,,,,3.3300000000000014,1.897168512906868,1.9195567351499925,-0.022388222243124426,0.24509766039237285
OCX,2020-06-26,3.49,3.49,3.3,3.39,54181,,,,,,3.390000000000001,2.126834895536581,2.028478458472215,0.09835643706436548,0.24509766039237285
OCX,2020-06-25,3.29,3.29,3.18,3.22,59464,,,,,,3.220000000000001,2.2950141423771067,2.116739313400199,0.1782748289769076,0.24509766039237285
OCX,2020-06-24,3.16,3.34,3.15,3.165,50628,,,,,,3.1650000000000014,2.4288581204729365,2.1943882531483325,0.23446986732460395,0.24509766039237285
OCX,2020-06-23,3.25,3.36,3.18,3.2,63964,,,,,,3.200000000000002,2.5474953327078693,2.268878012174382,0.2786173205334874,0.24509766039237285
OCX,2020-06-22,3.17,3.3,3.13,3.185,153598,,,,,,3.1850000000000014,2.645572973829736,2.336738900161465,0.30883407366827065,0.24509766039237285
OCX,2020-06-19,2.78,3.12,2.77,3.09,266093,,,,,,3.090000000000001,2.7139463624713147,2.392536018668023,0.3214103438032918,0.24509766039237285
OCX,2020-06-18,2.37,2.53,2.37,2.505,41462,,,,,,2.505000000000001,2.6818007682449587,2.400866683951873,0.28093408429308564,0.24509766039237285
OCX,2020-06-17,2.53,2.54,2.5,2.51,9058,,,,,,2.5100000000000007,2.6553698808226573,2.408950633288771,0.24641924753388625,0.24509766039237285
OCX,2020-06-16,2.48,2.53,2.48,2.505,40657,,,,,,2.505000000000001,2.632236053003787,2.4160654011933067,0.21617065181048026,0.24509766039237285
OCX,2020-06-15,2.48,2.48,2.29,2.2906,69764,,,,,,2.2906000000000004,2.5796766602339734,2.40677166777158,0.1729049924623931,0.24509766039237285
OCX,2020-06-12,2.37,2.47,2.35,2.45,32443,,,,,,2.4500000000000006,2.559726404813362,2.409973766455167,0.14975263835819508,0.24509766039237285
OCX,2020-06-11,2.45,2.47,2.3501,2.4197,25455,,,,,,2.4197000000000006,2.5381838809959216,2.4106942281992287,0.1274896527966929,0.24509766039237285
OCX,2020-06-10,2.59,2.6399,2.54,2.5431,36095,,,,,,2.5431000000000004,2.538940206996549,2.420502063147434,0.11843814384911512,0.24509766039237285
OCX,2020-06-09,2.6,2.62,2.5401,2.57,34290,,,,,,2.5700000000000003,2.543718636689388,2.4315759843957725,0.11214265229361507,0.24509766039237285
OCX,2020-06-08,2.65,2.65,2.59,2.63,50171,,,,,,2.6300000000000003,2.556992692583328,2.4462740596257158,0.11071863295761243,0.24509766039237285
OCX,2020-06-05,2.66,2.68,2.6237,2.6630000000000003,45108,,,,,,2.6630000000000007,2.573301509108969,2.462327832986773,0.110973676122196,0.24509766039237285
OCX,2020-06-04,2.7,2.71,2.65,2.68,7241,,,,,,2.680000000000001,2.5897166615537435,2.4784516972099757,0.1112649643437682,0.24509766039237285
OCX,2020-06-03,2.71,2.72,2.66,2.66,69136,,,,,,2.660000000000001,2.6005294828531675,2.4918997196388655,0.10862976321430162,0.24509766039237285
