Symbol,Date,Open,High,Low,Close,Volume,MLND SMA,MLND spanTwelveEMA,MLND spanTwntySixEMA,MLND_x,MLND_y
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
MLND,2021-07-07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
