Symbol,Date,Open,High,Low,Close,Volume,ADAP SMA,ADAP spanTwelveEMA,ADAP spanTwntySixEMA,ADAP_x,ADAP_y
ADAP,2021-07-07,4.17,4.17,4.17,4.17,2005,4.17,4.262880124506563,4.388170878136729,-0.1252907536301659,-0.1512800917034624
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.279767419871393,4.405624548387667,-0.1258571285162739,-0.15777742622178653
ADAP,2021-07-06,4.27,4.275,4.21,4.2384,8010,4.2384,4.287288768938919,4.419002512258681,-0.1317137433197617,-0.16575750064816466
ADAP,2021-07-02,4.37,4.37,4.301,4.301,4398,4.301,4.296177636018722,4.433450713239376,-0.1372730772206534,-0.1742684399802654
ADAP,2021-07-01,4.27,4.27,4.27,4.27,2386,4.27,4.295300842567581,4.444046770298526,-0.1487459277309444,-0.18351728067016837
ADAP,2021-06-30,4.4,4.4,4.39,4.39,6200,4.39,4.299900995761687,4.457970511922408,-0.1580695161607215,-0.19221011890497436
ADAP,2021-06-29,4.38,4.38,4.3,4.33,12007,4.33,4.283519358627448,4.463408152876201,-0.179888794248753,-0.20074526959103775
ADAP,2021-06-28,4.35,4.354,4.33,4.354,4866,4.354,4.275068332923347,4.474080805106297,-0.1990124721829502,-0.20595938842660894
ADAP,2021-06-25,4.32,4.35,4.32,4.35,2865,4.35,4.260717120727592,4.4836872695148005,-0.2229701487872084,-0.20769611748752356
ADAP,2021-06-24,4.15,4.2,4.15,4.195,8560,4.195,4.24448386995079,4.494382251075985,-0.2498983811251944,-0.20387760966260232
ADAP,2021-06-23,3.9,3.9,3.898,3.898,22432,3.898,4.2534809372145705,4.518332831162064,-0.2648518939474931,-0.19237241679695427
ADAP,2021-06-22,3.91,3.95,3.91,3.95,6448,3.95,4.318113834889947,4.567959457655029,-0.2498456227650818,-0.17425254750931957
ADAP,2021-06-21,3.99,4.01,3.99,4.01,15823,4.01,4.385043623051756,4.617396214267431,-0.2323525912156752,-0.155354278695379
ADAP,2021-06-18,4.16,4.19,4.11,4.11,12974,4.11,4.453233372697529,4.665987911408825,-0.2127545387112963,-0.13610470056530513
ADAP,2021-06-17,4.0,4.0,3.96,4.0,25227,4.0,4.515639440460716,4.710466944321532,-0.1948275038608153,-0.11694224102880732
ADAP,2021-06-16,4.07,4.16,4.07,4.15,14256,4.15,4.609392065999028,4.767304299867254,-0.1579122338682257,-0.09747092532080506
ADAP,2021-06-15,4.48,4.5289,4.48,4.5289,2211,4.5289,4.69291789618067,4.816688643856634,-0.1237707476759641,-0.08236059818394989
ADAP,2021-06-14,4.46,4.48,4.45,4.45,10033,4.45,4.7227393318498825,4.839711735365164,-0.1169724035152812,-0.07200806081094632
ADAP,2021-06-11,4.65,4.66,4.6,4.61,6443,4.61,4.772328301277134,4.870888674194377,-0.0985603729172428,-0.06076697513486257
ADAP,2021-06-10,4.6,4.62,4.57,4.58,10116,4.58,4.801842537872976,4.891759768129927,-0.089917230256951,-0.0513186256892675
ADAP,2021-06-09,4.71,4.71,4.7,4.7,6090,4.7,4.8421775447589726,4.916700549580321,-0.0745230048213487,-0.041668974547346596
ADAP,2021-06-08,4.7,4.7,4.7,4.7,11495,4.7,4.868028007442423,4.934036593546747,-0.0660085861043242,-0.03345546697884605
ADAP,2021-06-07,4.75,4.75,4.75,4.75,8270,4.75,4.898578554250135,4.952759521030487,-0.0541809667803514,-0.025317187197476717
ADAP,2021-06-04,4.74,4.765,4.74,4.765,9414,4.765,4.925592836841068,4.968980282712925,-0.0433874458718568,-0.018101242301758032
ADAP,2021-06-03,4.79,4.85,4.79,4.82,10736,4.82,4.954791534448535,4.98529870532996,-0.0305071708814246,-0.01177969140923333
ADAP,2021-06-02,4.85,4.88,4.85,4.85,10539,4.85,4.97929908616645,4.998522601756356,-0.019223515589906,-0.007097821541185503
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,5.002808010923987,5.010404409896864,-0.0075963989728773,-0.004066398029005356
ADAP,2021-06-01,5.04,5.04,5.005,5.005,9752,5.005,5.002409467455621,5.010836762688614,-0.0084272952329929,-0.0031838977930373604
ADAP,2021-05-28,4.94,4.97,4.9026,4.9026,20625,4.9026,5.001938461538461,5.011303703703703,-0.0093652421652423,-0.0018730484330484742
ADAP,2021-05-27,5.02,5.02,5.02,5.02,2474,5.02,5.02,5.02,0.0,0.0
