Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-07-07,2.9,2.9,2.86,2.86,4729,2.86,3.2568901002056463,3.459957827017052,-0.2030677268114056,-0.18141007196646303
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.329051936606673,3.507954453178416,-0.178902516571743,-0.17599565825522737
GALT,2021-07-06,3.17,3.17,3.17,3.17,917,3.17,3.357970470535159,3.534990809432689,-0.1770203388975297,-0.1752689436760984
GALT,2021-07-02,3.27,3.36,3.27,3.3,1343,3.3,3.39214691972337,3.564190074187304,-0.172043154463934,-0.17483109487074053
GALT,2021-07-01,3.21,3.2117,3.21,3.2117,5835,3.2117,3.408900905127619,3.585325280122288,-0.176424374994669,-0.17552807997244213
GALT,2021-06-30,3.51,3.51,3.4,3.4,8358,3.4,3.444755615150823,3.615215302532072,-0.1704596873812485,-0.1753040062168854
GALT,2021-06-29,3.53,3.53,3.46,3.461,11808,3.461,3.4528929997237,3.632432526734637,-0.1795395270109367,-0.17651508592579454
GALT,2021-06-28,3.45,3.46,3.45,3.46,3892,3.46,3.451418999673464,3.646147128873408,-0.1947281291999441,-0.17575897565450896
GALT,2021-06-25,3.37,3.37,3.37,3.37,3502,3.37,3.449858817795912,3.6610388991832807,-0.211180081387369,-0.17101668726815017
GALT,2021-06-24,3.27,3.285,3.27,3.285,3238,3.285,3.4643786028497137,3.6843220111179433,-0.2199434082682296,-0.16097583873834556
GALT,2021-06-23,3.28,3.28,3.271,3.278,2313,3.278,3.496992894276934,3.716267772007379,-0.2192748777304451,-0.14623394635587453
GALT,2021-06-22,3.13,3.145,3.13,3.145,3657,3.145,3.5368097841454675,3.75132919376797,-0.2145194096225018,-0.12797371351223186
GALT,2021-06-21,3.14,3.14,3.0616,3.102,12803,3.102,3.608047926717371,3.7998355292694073,-0.1917876025520364,-0.10633728948466425
GALT,2021-06-18,3.3,3.3,3.3,3.3,39000,3.3,3.700056640665984,3.85566237161096,-0.1556057309449761,-0.08497471121782121
GALT,2021-06-17,3.47,3.47,3.47,3.47,2390,3.47,3.772794211696163,3.9001153613398367,-0.1273211496436737,-0.06731695628603249
GALT,2021-06-16,3.46,3.48,3.45,3.45,9411,3.45,3.827847704731829,3.934524590247024,-0.1066768855151947,-0.05231590794662218
GALT,2021-06-15,3.63,3.67,3.63,3.67,10470,3.67,3.896547287410344,3.973286557466786,-0.0767392700564424,-0.038725663554479046
GALT,2021-06-14,3.7,3.745,3.7,3.745,4276,3.745,3.937737703303133,3.997549482064129,-0.0598117787609955,-0.02922226192898831
GALT,2021-06-11,3.79,3.82,3.79,3.8,2738,3.8,3.972780922085521,4.017753440629259,-0.0449725185437381,-0.021574882720986392
GALT,2021-06-10,3.88,3.88,3.88,3.88,1730,3.88,4.004195635191979,4.0351737158796,-0.0309780806876203,-0.015725473765298446
GALT,2021-06-09,4.05,4.05,4.0058,4.0388,6608,4.0388,4.026776659772339,4.047587613149967,-0.0208109533776283,-0.011912322034717756
GALT,2021-06-08,3.97,3.98,3.9597,3.98,4526,3.98,4.024590597912764,4.048290622201964,-0.0237000242892007,-0.009687664198990094
GALT,2021-06-07,3.88,3.89,3.88,3.89,1266,3.89,4.032697979351449,4.053753871978122,-0.0210558926266735,-0.006184574176437441
GALT,2021-06-04,4.02,4.02,4.02,4.02,2275,4.02,4.058643066506257,4.066854181736372,-0.0082111152301145,-0.002466744563878424
GALT,2021-06-03,4.0,4.045,4.0,4.045,4146,4.045,4.0656690785983045,4.070602516275281,-0.0049334376769767,-0.0010306518973193972
GALT,2021-06-02,4.02,4.02,4.02,4.02,3209,4.02,4.069427092888905,4.072650717577304,-0.0032236246883989,-5.495545240506196e-05
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.078413837050523,4.076862774983488,0.0015510620670351,0.0007372118565934188
GALT,2021-06-01,3.99,4.08,3.99,4.08,5647,4.08,4.078125443786982,4.076611796982167,0.0015136468048151,0.0005337493039829866
GALT,2021-05-28,4.07,4.0931,4.07,4.0931,2308,4.0931,4.077784615384616,4.076340740740741,0.0014438746438747,0.0002887749287749486
GALT,2021-05-27,4.1,4.1,4.075,4.075,4334,4.075,4.075,4.075,0.0,0.0
