Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.693025394684916,3.814616832675948,-0.1215914379910314,-0.12937642326423704
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.729920920991265,3.840578179290024,-0.110657258298759,-0.13132266958253822
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.67174290662604,3.8238324336332257,-0.152089527007186,-0.13648902240348298
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.692059798739865,3.844939028323884,-0.1528792295840189,-0.13258889625255732
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.705161580328931,3.8629341505897945,-0.1577725702608634,-0.1275163129196919
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.709736413116009,3.877568882636978,-0.1678324695209685,-0.11995224858439901
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.7205975791371015,3.895774393247936,-0.1751768141108347,-0.10798219335025652
GENE,2021-07-19,3.42,3.5155,3.42,3.44,5166,3.44,3.7607062298893017,3.9274363447077714,-0.1667301148184696,-0.09118353816011207
GENE,2021-07-16,3.43,3.43,3.41,3.41,310,3.41,3.8190164535055375,3.966431252284393,-0.1474147987788545,-0.07229689399552267
GENE,2021-07-15,3.63,3.63,3.63,3.63,362,3.63,3.893383081415637,4.010945752467144,-0.1175626710515076,-0.05351741779968948
GENE,2021-07-14,3.63,3.63,3.63,3.63,1628,3.63,3.941270914400298,4.041421412664516,-0.1001504982642176,-0.03750610448673504
GENE,2021-07-13,3.66,3.66,3.6392,3.6392,1657,3.6392,3.9978656261094434,4.074335125677677,-0.0764694995682333,-0.02184500604236439
GENE,2021-07-12,3.84,3.84,3.84,3.84,2183,3.84,4.063077558129342,4.109145935731891,-0.0460683776025492,-0.008188882660897151
GENE,2021-07-09,4.0,4.0,3.94,3.9999,3154,3.9999,4.103637114152858,4.130677610590443,-0.0270404964375847,0.0012809910745158696
GENE,2021-07-08,3.78,3.8316,3.75,3.805,2197,3.805,4.122498407635195,4.141139819437678,-0.0186414118024824,0.00836136295254103
GENE,2021-07-07,4.08,4.08,4.08,4.08,269,4.08,4.180225390841595,4.168031004992692,0.012194385848903,0.015112056641296903
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.19844818917643,4.175073485392107,0.0233747037843228,0.015841474339395357
GENE,2021-07-06,4.2,4.21,4.18,4.21,2145,4.21,4.196347859935781,4.172279364223476,0.0240684957123047,0.013958166978163489
GENE,2021-07-02,4.28,4.28,4.28,4.28,461,4.28,4.193865652651377,4.169261713361354,0.0246039392900234,0.011430584794628175
GENE,2021-07-01,4.24,4.24,4.21,4.2104,2289,4.2104,4.178204862224354,4.160402650430262,0.0178022117940921,0.00813724617077935
GENE,2021-06-30,4.22,4.22,4.2,4.2,741,4.2,4.1723512008106,4.156402862464683,0.0159483383459173,0.005721004764951151
GENE,2021-06-29,4.29,4.29,4.2237,4.2237,4469,4.2237,4.167324146412527,4.152915091461858,0.0144090549506694,0.0031641713697096
GENE,2021-06-28,4.27,4.35,4.27,4.28,4971,4.28,4.157073991214805,4.147252298778806,0.0098216924359988,0.0003529504744696336
GENE,2021-06-25,4.19,4.19,4.16,4.1799,2561,4.1799,4.134723807799315,4.136632482681111,-0.001908674881796,-0.0020142350159126684
GENE,2021-06-24,4.1,4.1033,4.1,4.1033,1245,4.1033,4.126509954671917,4.1331710812956,-0.0066611266236824,-0.0020406250494418294
GENE,2021-06-23,4.06,4.08,4.06,4.08,9897,4.08,4.130729946430447,4.135560767799247,-0.0048308213687997,-0.0008854996558814506
GENE,2021-06-22,4.12,4.1201,4.12,4.1201,2462,4.1201,4.139953573054164,4.140005629223187,-5.205616902248522e-05,0.00010083077234812519
GENE,2021-06-21,4.18,4.18,4.18,4.18,1526,4.18,4.143563313609468,4.141598079561042,0.0019652340484253,0.0001390525076907778
GENE,2021-06-18,4.13,4.13,4.1201,4.1201,7288,4.1201,4.1369384615384615,4.138525925925926,-0.0015874643874642,-0.0003174928774928532
GENE,2021-06-17,4.14,4.14,4.14,4.14,1914,4.14,4.14,4.14,0.0,0.0
