Symbol,Date,Open,High,Low,Close,Volume,CERS SMA,CERS spanTwelveEMA,CERS spanTwntySixEMA,CERS_x,CERS_y
CERS,2021-07-28,4.79,4.8167,4.79,4.8167,8675,4.8167,5.010224334706247,5.211618087891114,-0.2013937531848668,-0.18993220505199482
CERS,2021-07-27,4.79,4.82,4.79,4.8,10994,4.8,5.0454105773801095,5.243211534922403,-0.1978009575422934,-0.1870668180187768
CERS,2021-07-26,4.99,4.99,4.96,4.965,11565,4.965,5.090030682358312,5.278668457716195,-0.1886377753578836,-0.18438328313789765
CERS,2021-07-23,5.06,5.11,5.0,5.07,12108,5.07,5.112763533696187,5.303761934333491,-0.1909984006373042,-0.18331966008290113
CERS,2021-07-22,5.07,5.15,5.07,5.12,11236,5.12,5.120538721640948,5.32246288908017,-0.2019241674392224,-0.18139997494430035
CERS,2021-07-21,5.04,5.0792,5.04,5.0792,10495,5.0792,5.12063667103021,5.338659920206584,-0.2180232491763734,-0.1762689268205698
CERS,2021-07-20,4.95,4.98,4.95,4.97,7655,4.97,5.128170611217521,5.35941671382311,-0.2312461026055894,-0.1658303462316189
CERS,2021-07-19,4.79,4.8,4.78,4.79,22328,4.79,5.15692890416616,5.390570050928959,-0.2336411467627988,-0.14947640713812627
CERS,2021-07-16,4.81,4.84,4.715,4.795,23598,4.795,5.22364325037819,5.438615655003276,-0.2149724046250858,-0.12843522223195813
CERS,2021-07-15,4.89,4.92,4.88,4.88,11800,4.88,5.301578386810588,5.490104907403539,-0.1885265205929505,-0.10680092663367619
CERS,2021-07-14,5.07,5.08,5.06,5.065,13467,5.065,5.378229002594332,5.538913299995821,-0.160684297401489,-0.0863695281438576
CERS,2021-07-13,5.11,5.13,5.11,5.12,8684,5.12,5.435179730338756,5.576826363995487,-0.1416466336567303,-0.06779083582944971
CERS,2021-07-12,5.26,5.27,5.23,5.24,28065,5.24,5.492485135854894,5.613372473115125,-0.120887337260231,-0.049326886372629546
CERS,2021-07-09,5.25,5.25,5.18,5.18,26941,5.18,5.538391524192146,5.643242270964335,-0.1048507467721888,-0.031436773650729166
CERS,2021-07-08,5.11,5.12,5.05,5.06,85363,5.06,5.603553619499809,5.680301652641482,-0.0767480331416736,-0.013083280370364238
CERS,2021-07-07,5.46,5.46,5.43,5.44,16342,5.44,5.702381550317956,5.729925784852801,-0.0275442345348455,0.0028329078224631175
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.750087286739402,5.753119847641025,-0.003032560901623,0.010427193411790287
CERS,2021-07-06,5.59,5.59,5.56,5.57,27708,5.57,5.782830429782929,5.767769435452307,0.0150609943306223,0.013792131990143626
CERS,2021-07-02,6.1244,6.1244,5.92,6.03,25923,6.03,5.821526871561644,5.7835909902884906,0.0379358812731531,0.013474916405023943
CERS,2021-07-01,5.91,5.95,5.895,5.94,96511,5.94,5.783622666391033,5.7638782695115705,0.0197443968794628,0.007359675187991636
CERS,2021-06-30,5.67,5.73,5.67,5.71,26691,5.71,5.755190423916676,5.749788531072496,0.0054018928441799,0.004263494765123836
CERS,2021-06-29,5.77,5.78,5.76,5.77,9105,5.77,5.7634068646288,5.752971613558295,0.0104352510705041,0.003978895245359817
CERS,2021-06-28,5.86,5.89,5.85,5.865,23292,5.865,5.762208112743127,5.75160934264296,0.0105987701001675,0.002364806289073515
CERS,2021-06-25,5.78,5.82,5.76,5.8,21412,5.8,5.743518678696423,5.742538090054396,0.0009805886420268,0.0003063153363002352
CERS,2021-06-24,5.71,5.765,5.71,5.75,17477,5.75,5.733249347550317,5.737941137258748,-0.0046917897084304,0.00013774700986835182
CERS,2021-06-23,5.62,5.66,5.62,5.64,28316,5.64,5.730203774377648,5.736976428239448,-0.0067726538618,0.0013451311894430466
CERS,2021-06-22,5.69,5.69,5.67,5.67,11317,5.67,5.746604460628129,5.744734542498604,0.0018699181295254,0.0033745774522538174
CERS,2021-06-21,5.75,5.83,5.7,5.755,20837,5.755,5.760532544378698,5.750713305898492,0.0098192384802064,0.0037507422829359174
CERS,2021-06-18,5.83,5.895,5.83,5.88,188327,5.88,5.7615384615384615,5.75037037037037,0.0111680911680913,0.0022336182336182733
CERS,2021-06-17,5.75,5.75,5.73,5.74,13879,5.74,5.74,5.74,0.0,0.0
