Symbol,Date,Open,High,Low,Close,Volume,NGD SMA,NGD spanTwelveEMA,NGD spanTwntySixEMA,NGD_x,NGD_y
NGD,2021-07-28,1.54,1.54,1.523,1.523,18672,1.523,1.6230100078508276,1.710840154962475,-0.0878301471116473,-0.0775682210540463
NGD,2021-07-27,1.57,1.58,1.56,1.57,55797,1.57,1.6411936456418872,1.725867367359473,-0.0846737217175859,-0.07500273953964604
NGD,2021-07-26,1.54,1.55,1.54,1.54,24790,1.54,1.654137944849503,1.7383367567482308,-0.0841988118987278,-0.07258499399516105
NGD,2021-07-23,1.58,1.59,1.58,1.59,20032,1.59,1.6748902984585037,1.7542036972880894,-0.0793133988295859,-0.06968153951926936
NGD,2021-07-22,1.67,1.68,1.65,1.655,50586,1.655,1.6903248981782313,1.7673399930711369,-0.0770150948929053,-0.06727357469169026
NGD,2021-07-21,1.56,1.58,1.56,1.5722,60115,1.5722,1.6967476069379095,1.7763271925168276,-0.0795795855789178,-0.06483819464138642
NGD,2021-07-20,1.63,1.63,1.6113,1.6113,43120,1.6113,1.719392626381166,1.792657367918174,-0.0732647415370078,-0.061152846907003504
NGD,2021-07-19,1.59,1.61,1.58,1.59,183665,1.59,1.7390458311777417,1.807165957351628,-0.0681201261738861,-0.05812487324950237
NGD,2021-07-16,1.7,1.72,1.7,1.71,77523,1.71,1.7661450732100583,1.824539233939758,-0.0583941607296998,-0.055626060018406365
NGD,2021-07-15,1.75,1.7582,1.74,1.75,28581,1.75,1.7763532683391596,1.8337023726549384,-0.057349104315779,-0.054934034840583054
NGD,2021-07-14,1.78,1.78,1.76,1.775,153284,1.775,1.7811447716735525,1.8403985624673336,-0.0592537907937813,-0.05433026747178412
NGD,2021-07-13,1.71,1.71,1.7,1.7,18361,1.7,1.7822620028869256,1.8456304474647205,-0.0633684445777948,-0.053099386641284864
NGD,2021-07-12,1.74,1.74,1.73,1.73,57770,1.73,1.7972187306845486,1.857280883261898,-0.0600621525773494,-0.050532122157157355
NGD,2021-07-09,1.7,1.7101,1.7,1.7101,29631,1.7101,1.8094403180817396,1.86746335392285,-0.0580230358411106,-0.04814961455210932
NGD,2021-07-08,1.76,1.77,1.7411,1.75,44060,1.75,1.827502194096601,1.880052422236678,-0.0525502281400771,-0.04568125922985903
NGD,2021-07-07,1.8,1.8,1.79,1.794,24270,1.794,1.841593502114165,1.8904566160156124,-0.0488631139014474,-0.04396401700230455
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8502468661349225,1.898173145296861,-0.0479262791619392,-0.042739242777518824
NGD,2021-07-06,1.83,1.8382,1.825,1.838,91946,1.838,1.8524735690685443,1.9029869969206104,-0.050513427852066,-0.041442483681413886
NGD,2021-07-02,1.8,1.82,1.8,1.8099,60487,1.8099,1.855105127081007,1.9081859566742596,-0.0530808295932523,-0.03917474763875084
NGD,2021-07-01,1.85,1.85,1.835,1.84,23010,1.84,1.863324241095736,1.9160488332082,-0.0527245921124641,-0.035698227150125404
NGD,2021-06-30,1.77,1.78,1.7514,1.7608,32953,1.7608,1.8675650122040517,1.922132739864856,-0.0545677276608043,-0.031441635909540765
NGD,2021-06-29,1.77,1.77,1.74,1.75,46097,1.75,1.886976832604788,1.935039359054044,-0.0480625264492562,-0.02566011297172488
NGD,2021-06-28,1.81,1.82,1.8,1.82,17920,1.82,1.911881711260204,1.949842507778368,-0.0379607965181638,-0.020059509602342096
NGD,2021-06-25,1.87,1.88,1.86,1.86,24933,1.86,1.928587476943877,1.9602299084006372,-0.03164243145676,-0.015584187873386597
NGD,2021-06-24,1.86,1.88,1.85,1.85,31400,1.85,1.9410579272973096,1.9682483010726883,-0.0271903737753786,-0.011569626977543233
NGD,2021-06-23,1.88,1.88,1.88,1.88,4123,1.88,1.9576139140786384,1.9777081651585036,-0.0200942510798647,-0.007664440278084368
NGD,2021-06-22,1.91,1.93,1.89,1.92,74993,1.92,1.9717255348202092,1.985524818371184,-0.0137992835509741,-0.004556987577639166
NGD,2021-06-21,1.89,1.9,1.885,1.8985,58059,1.8985,1.981130177514793,1.990766803840878,-0.0096366263260851,-0.0022464135843052535
NGD,2021-06-18,1.98,1.99,1.97,1.975,30384,1.975,1.9961538461538464,1.998148148148148,-0.001994301994302,-0.00039886039886032347
NGD,2021-06-17,2.0,2.03,1.98,2.0,346265,2.0,2.0,2.0,0.0,0.0
