Symbol,Date,Open,High,Low,Close,Volume,GALT SMA,GALT spanTwelveEMA,GALT spanTwntySixEMA,GALT_x,GALT_y
GALT,2021-08-20,3.32,3.32,3.32,3.32,8845,3.32,3.2915850530860054,3.1941803238058117,0.097404729280194,0.07503729932512826
GALT,2021-08-19,3.4,3.4,3.4,3.4,5331,3.4,3.286418699101643,3.184114749710276,0.1023039493913668,0.06944544183636192
GALT,2021-08-18,3.43,3.43,3.38,3.38,16865,3.38,3.26576755348376,3.166843929687098,0.0989236237966619,0.061230814947610665
GALT,2021-08-17,3.29,3.29,3.28,3.28,8074,3.28,3.2449980177535345,3.1497914440620662,0.0952065736914682,0.05180761273534784
GALT,2021-08-16,3.3,3.3,3.2501,3.2501,13059,3.2501,3.2386340209814497,3.139374759587032,0.0992592613944181,0.04095787249631774
GALT,2021-08-13,3.59,3.59,3.55,3.55,12535,3.55,3.2365492975235317,3.130516740353994,0.106032557169537,0.02638252527179276
GALT,2021-08-12,3.4,3.4,3.4,3.4,12309,3.4,3.179558260709628,3.096958079582313,0.0826001811273142,0.006470017297356566
GALT,2021-08-11,3.44,3.44,3.43,3.43,4982,3.43,3.139477944475015,3.0727147259488983,0.0667632185261166,-0.012562523660133081
GALT,2021-08-10,3.27,3.31,3.27,3.3,13495,3.3,3.0866557525613816,3.0441319040248103,0.0425238485365713,-0.032393959206695515
GALT,2021-08-09,3.39,3.39,3.31,3.3626,18396,3.3626,3.047865889390724,3.023662456346795,0.0242034330439286,-0.05112341114251222
GALT,2021-08-06,3.19,3.269,3.17,3.17,9182,3.17,2.990641505643582,2.9965474528545384,-0.0059059472109561,-0.06995512218912256
GALT,2021-08-05,3.19,3.19,3.17,3.17,15758,3.17,2.958030870306052,2.9826712490829013,-0.0246403787768492,-0.08596741593366417
GALT,2021-08-04,2.96,3.0,2.96,3.0,13995,3.0,2.9194910285435163,2.9676849490095334,-0.0481939204660171,-0.1012991752228679
GALT,2021-08-03,3.24,3.24,3.16,3.2009,91525,3.2009,2.9048530337332465,2.965099744930296,-0.0602467111970494,-0.11457548891208058
GALT,2021-08-02,3.35,3.55,3.26,3.3373,324752,3.3373,2.851026312593837,2.94623572452472,-0.0952094119308828,-0.12815768334083835
GALT,2021-07-30,2.64,2.64,2.64,2.64,2221,2.64,2.7626129148836256,2.9149505824866977,-0.1523376676030721,-0.13639475119332722
GALT,2021-07-29,2.71,2.71,2.7,2.7,1275,2.7,2.784906172135194,2.9369466290856336,-0.1520404569504396,-0.132409022090891
GALT,2021-07-28,2.65,2.66,2.58,2.6,9244,2.6,2.800343657977957,2.955902359412484,-0.1555587014345274,-0.1275011633760038
GALT,2021-07-27,2.72,2.74,2.72,2.72,9753,2.72,2.836769777610313,2.984374548165483,-0.1476047705551701,-0.12048677886137299
GALT,2021-07-26,2.67,2.67,2.67,2.67,2447,2.67,2.858000646266733,3.005524512018721,-0.1475238657519884,-0.11370728093792368
GALT,2021-07-23,2.78,2.78,2.78,2.78,3630,2.78,2.8921825819515936,3.03236647298022,-0.1401838910286259,-0.10525313473440759
GALT,2021-07-22,2.83,2.83,2.8,2.8,1323,2.8,2.9125794150337017,3.052555790818637,-0.1399763757849355,-0.09652044566085287
GALT,2021-07-21,2.9,2.91,2.87,2.87,3090,2.87,2.9330483995852843,3.072760254084128,-0.1397118544988438,-0.0856564631298322
GALT,2021-07-20,2.7,2.73,2.7,2.73,3407,2.73,2.944511744964427,3.0889810744108583,-0.1444693294464314,-0.07214261528757929
GALT,2021-07-19,2.55,2.5708,2.55,2.5708,15359,2.5708,2.9835138804125045,3.117699560363727,-0.1341856799512224,-0.05406093674786625
GALT,2021-07-16,2.6,2.6,2.55,2.56,24474,2.56,3.058552767760233,3.161451525192825,-0.1028987574325923,-0.034029750947027204
GALT,2021-07-15,2.74,2.77,2.7,2.76,27652,2.76,3.1491987255348204,3.2095676472082517,-0.0603689216734308,-0.016812499325636027
GALT,2021-07-14,2.95,3.0,2.95,2.9984,47326,2.9984,3.219962130177515,3.245533058984911,-0.0255709288073959,-0.0059233937386872
GALT,2021-07-13,3.19,3.21,3.15,3.2066,18708,3.2066,3.260246153846154,3.265303703703704,-0.0050575498575495,-0.001011509971510005
GALT,2021-07-12,3.32,3.34,3.27,3.27,136454,3.27,3.27,3.27,0.0,0.0
