Symbol,Date,Open,High,Low,Close,Volume,GENE SMA,GENE spanTwelveEMA,GENE spanTwntySixEMA,GENE_x,GENE_y
GENE,2021-08-20,3.01,3.104,3.01,3.05,896,3.05,3.228087059957645,3.377964796938988,-0.1498777369813431,-0.12262904723339457
GENE,2021-08-19,3.08,3.09,3.0,3.09,2653,3.09,3.260466525404489,3.404201980694107,-0.1437354552896179,-0.11581687479640743
GENE,2021-08-18,3.05,3.05,3.05,3.05,1456,3.05,3.291460439114396,3.429338139149636,-0.1378777000352395,-0.1088372296731048
GENE,2021-08-17,3.16,3.18,3.15,3.15,2324,3.15,3.3353623371351957,3.459685190281607,-0.1243228531464115,-0.10157711208257099
GENE,2021-08-16,3.15,3.15,3.13,3.13,8288,3.13,3.369064580250685,3.4844600055041357,-0.1153954252534501,-0.09589067681661094
GENE,2021-08-13,3.3,3.32,3.26,3.26,1201,3.26,3.412530867568991,3.5128168059444658,-0.1002859383754746,-0.09101448970740103
GENE,2021-08-12,3.38,3.38,3.36,3.36,1403,3.36,3.4402637525815347,3.5330421504200227,-0.0927783978384879,-0.08869662754038263
GENE,2021-08-11,3.43,3.43,3.43,3.43,1903,3.43,3.454857162141814,3.546885522453625,-0.092028360311811,-0.0876761849658563
GENE,2021-08-10,3.4,3.4,3.4,3.4,1466,3.4,3.4593766461675983,3.556236364249915,-0.0968597180823165,-0.08658814112936761
GENE,2021-08-09,3.38,3.381,3.38,3.381,2332,3.381,3.470172400016253,3.568735273389908,-0.0985628733736549,-0.08402024689113036
GENE,2021-08-06,3.44,3.44,3.37,3.37,3018,3.37,3.4863855636555714,3.5837540952611007,-0.0973685316055292,-0.08038459027049918
GENE,2021-08-05,3.4,3.4,3.4,3.4,3161,3.4,3.507546575229312,3.600854422881989,-0.0933078476526771,-0.07613860493674166
GENE,2021-08-04,3.44,3.46,3.44,3.46,4394,3.46,3.5271004979982776,3.616922776712548,-0.0898222787142701,-0.07184629425775778
GENE,2021-08-03,3.38,3.38,3.38,3.38,1855,3.38,3.5393005885434192,3.629476598849552,-0.0901760103061324,-0.06735229814362968
GENE,2021-08-02,3.37,3.37,3.37,3.37,760,3.37,3.56826433191495,3.6494347267575153,-0.0811703948425655,-0.061646370103003875
GENE,2021-07-30,3.49,3.4999,3.47,3.47,5915,3.47,3.6043123922631226,3.6717895048981166,-0.067477112634994,-0.05676536391811347
GENE,2021-07-29,3.48,3.48,3.4404,3.4404,1792,3.4404,3.6287328272200554,3.687932665289966,-0.0591998380699116,-0.05408742673889334
GENE,2021-07-28,3.49,3.5196,3.43,3.4901,7606,3.4901,3.662975159441883,3.707735278513164,-0.0447601190712805,-0.05280932390613897
GENE,2021-07-27,4.02,4.09,4.0,4.0499,100084,4.0499,3.694407006613135,3.725146100794217,-0.0307390941810821,-0.054821625114853466
GENE,2021-07-26,3.56,3.56,3.56,3.56,2314,3.56,3.629771916906432,3.6991657888577545,-0.0693938719513225,-0.060842257848296305
GENE,2021-07-23,3.64,3.64,3.62,3.62,998,3.62,3.642457719980329,3.710299051966375,-0.0678413319860462,-0.058704354322539745
GENE,2021-07-22,3.66,3.68,3.66,3.68,3027,3.68,3.6465409417949335,3.7175229761236848,-0.0709820343287512,-0.05642010990666312
GENE,2021-07-21,3.68,3.68,3.65,3.65,2975,3.65,3.64045747666674,3.7205248142135794,-0.0800673375468399,-0.05277962880114108
GENE,2021-07-20,3.52,3.55,3.5,3.5,780,3.5,3.638722472424329,3.726166799350665,-0.0874443269263367,-0.045957701614716476
GENE,2021-07-19,3.42,3.5155,3.42,3.44,5166,3.44,3.6639447401378415,3.744260143298719,-0.0803154031608763,-0.03558604528681163
GENE,2021-07-16,3.43,3.43,3.41,3.41,310,3.41,3.7046619656174498,3.768600954762616,-0.0639389891451664,-0.02440370581829521
GENE,2021-07-15,3.63,3.63,3.63,3.63,362,3.63,3.758236868456986,3.7972890311436256,-0.0390521626866395,-0.0145198849865775
GENE,2021-07-14,3.63,3.63,3.63,3.63,1628,3.63,3.781552662721893,3.810672153635116,-0.029119490913223,-0.008386815561561978
GENE,2021-07-13,3.66,3.66,3.6392,3.6392,1657,3.6392,3.809107692307692,3.8251259259259256,-0.0160182336182335,-0.0032036467236467026
GENE,2021-07-12,3.84,3.84,3.84,3.84,2183,3.84,3.84,3.84,0.0,0.0
