Symbol,Date,Open,High,Low,Close,Volume,DNN SMA,DNN spanTwelveEMA_x,DNN spanTwntySixEMA_x,DNN_x,DNN_y,DNN spanTwelveEMA_y,DNN spanTwntySixEMA_y,DNN
DNN,2020-11-13,0.3698,0.3698,0.3556,0.3579,68099,0.3579,0.351674954420346,0.355521842517806,-0.0038468880974599773,-0.009652223736241285,0.351674954420346,0.355521842517806,-0.0038468880974599773
DNN,2020-11-12,0.3738,0.3738,0.3572,0.3615,81582,0.3615,0.35054312795131803,0.3553315899192305,-0.004788461967912439,-0.011103557645936613,0.35054312795131803,0.3553315899192305,-0.0047884619679124385
DNN,2020-11-11,0.375,0.3799,0.3662,0.3674,90546,0.3674000000000001,0.34855096939701224,0.3548381171127689,-0.006287147715756669,-0.012682331565442654,0.34855096939701224,0.3548381171127689,-0.006287147715756669
DNN,2020-11-10,0.35,0.3586,0.34700000000000003,0.358599,135275,0.3585990000000001,0.3451238729237418,0.3538331664817904,-0.008709293558048614,-0.01428112752786415,0.3451238729237418,0.3538331664817904,-0.008709293558048614
DNN,2020-11-09,0.35,0.3597,0.35,0.3596,149534,0.35960000000000003,0.3426738498189676,0.3534518998003337,-0.010778049981366113,-0.015674086020318032,0.3426738498189676,0.3534518998003337,-0.010778049981366111
DNN,2020-11-06,0.35,0.35,0.34,0.3468,127564,0.34680000000000005,0.3395963679678708,0.3529600517843604,-0.013363683816489613,-0.016898095030056008,0.3395963679678708,0.3529600517843604,-0.013363683816489613
DNN,2020-11-05,0.334,0.34,0.33,0.3395,116943,0.3395000000000001,0.3382866166893019,0.35345285592710923,-0.015166239237807357,-0.01778169783344761,0.3382866166893019,0.35345285592710923,-0.015166239237807355
DNN,2020-11-04,0.345,0.345,0.3323,0.333,125587,0.3330000000000001,0.3380660015419022,0.354569084401278,-0.0165030828593758,-0.01843556248235767,0.3380660015419022,0.354569084401278,-0.016503082859375795
DNN,2020-11-03,0.34,0.3405,0.3397,0.33975,29639,0.3397500000000001,0.3389870927313389,0.35629461115338024,-0.017307518422041313,-0.01891868238810314,0.3389870927313389,0.35629461115338024,-0.017307518422041313
DNN,2020-11-02,0.34,0.3499,0.34,0.3419,145418,0.3419000000000001,0.33884838231885506,0.35761818004565066,-0.0187697977267956,-0.019321473379618592,0.33884838231885506,0.35761818004565066,-0.0187697977267956
DNN,2020-10-30,0.3227,0.3295,0.3227,0.3295,116110,0.3295000000000001,0.3382935427404651,0.3588756344493027,-0.020582091708837624,-0.019459392292824337,0.3382935427404651,0.3588756344493027,-0.020582091708837624
DNN,2020-10-29,0.316,0.32,0.3103,0.319,28326,0.3190000000000001,0.3398923686932769,0.36122568520524695,-0.02133331651197007,-0.01917871743882101,0.3398923686932769,0.36122568520524695,-0.02133331651197007
DNN,2020-10-28,0.3315,0.3315,0.3202,0.322848,159784,0.3228480000000001,0.3436909811829636,0.3646037400216667,-0.020912758838703138,-0.018640067670533743,0.3436909811829636,0.36460374002166673,-0.020912758838703138
DNN,2020-10-27,0.32,0.3249,0.32,0.321201,93755,0.3212010000000001,0.3474806141253206,0.3679441992234001,-0.02046358509807949,-0.018071894878491413,0.3474806141253206,0.3679441992234001,-0.020463585098079495
DNN,2020-10-26,0.33,0.3354,0.325,0.327,344610,0.327,0.3522587257844698,0.3716836551612721,-0.01942492937680229,-0.01747397232359439,0.3522587257844698,0.3716836551612721,-0.01942492937680229
DNN,2020-10-23,0.3497,0.3497,0.343,0.3476,53481,0.3476000000000001,0.35685122138164616,0.3752583475741739,-0.018407126192527767,-0.016986233060292413,0.35685122138164616,0.3752583475741739,-0.018407126192527767
DNN,2020-10-22,0.3496,0.3539,0.342,0.349,131735,0.3490000000000001,0.3585332616328545,0.3774710153801079,-0.01893775374725332,-0.016631009777233575,0.35853326163285454,0.37747101538010785,-0.018937753747253316
DNN,2020-10-21,0.35700000000000004,0.35700000000000004,0.35,0.3537,78456,0.3537000000000001,0.36026658192973715,0.3797486966105165,-0.01948211468077932,-0.01605432378472861,0.36026658192973715,0.37974869661051647,-0.019482114680779317
DNN,2020-10-20,0.3481,0.3499,0.345,0.3451,55860,0.3451000000000001,0.3614605059169621,0.3818325923393578,-0.02037208642239574,-0.015197376060715919,0.36146050591696205,0.3818325923393578,-0.02037208642239574
DNN,2020-10-19,0.35,0.3543,0.34051,0.34544899999999995,404201,0.3454490000000001,0.3644351433564097,0.3847711997265064,-0.02033605637009672,-0.013903698470295977,0.3644351433564097,0.3847711997265064,-0.020336056370096722
DNN,2020-10-16,0.3411,0.349,0.3318,0.3378,567794,0.33780000000000004,0.36788716942121147,0.38791697570462697,-0.020029806283415497,-0.012295608995345788,0.36788716942121147,0.38791697570462697,-0.020029806283415497
DNN,2020-10-15,0.35,0.35,0.34,0.34105,708753,0.3410500000000001,0.37335756386143176,0.3919263337609971,-0.01856876989956535,-0.010362059673328358,0.37335756386143176,0.3919263337609971,-0.01856876989956535
DNN,2020-10-14,0.3425,0.344,0.3356,0.33689,690001,0.3368900000000001,0.3792316663816921,0.3959964404618769,-0.01676477408018479,-0.008310382116769108,0.3792316663816921,0.3959964404618769,-0.016764774080184786
DNN,2020-10-13,0.35,0.3517,0.3411,0.3418,392455,0.3418,0.3869301511783633,0.4007249556988271,-0.013794804520463722,-0.006196784125915189,0.3869301511783633,0.40072495569882705,-0.013794804520463722
DNN,2020-10-12,0.3551,0.3595,0.35,0.35,741517,0.35,0.3951356332107929,0.4054389521547332,-0.010303318943940154,-0.004297279027278042,0.39513563321079304,0.4054389521547332,-0.010303318943940154
DNN,2020-10-09,0.3701,0.3771,0.37005,0.372401,639472,0.3724010000000001,0.40334211197639175,0.4098740683271119,-0.006531956350720125,-0.002795769048112487,0.40334211197639175,0.4098740683271119,-0.006531956350720125
