Symbol,Date,Open,High,Low,Close,Volume,EGTYF SMA,EGTYF spanTwelveEMA_x,EGTYF spanTwntySixEMA_x,EGTYF_x,EGTYF_y,EGTYF spanTwelveEMA_y,EGTYF spanTwntySixEMA_y,EGTYF
EGTYF,2020-11-13,0.105792,0.10899,0.1021,0.105,39200,0.105,0.1179294883592452,0.11683678416894175,0.0010927041903034532,0.0011719578908312082,0.1179294883592452,0.11683678416894175,0.0010927041903034534
EGTYF,2020-11-12,0.1192,0.12231,0.1192,0.1206,7400,0.1206,0.12028030442456253,0.1177837269024571,0.0024965775221054143,0.0011917713159631466,0.12028030442456251,0.1177837269024571,0.0024965775221054143
EGTYF,2020-11-11,0.1275,0.1275,0.1275,0.1275,5000,0.1275,0.12022217795630115,0.11755842505465365,0.002663752901647484,0.0008655697644275763,0.12022217795630115,0.11755842505465366,0.0026637529016474842
EGTYF,2020-11-10,0.1359,0.1359,0.1359,0.1359,30000,0.13589999999999994,0.11889893758471952,0.11676309905902595,0.002135838525693587,0.0004160239801225958,0.11889893758471953,0.11676309905902595,0.002135838525693587
EGTYF,2020-11-09,0.12,0.1365,0.12,0.1312,16390,0.1312,0.11580783532739584,0.11523214698374802,0.0005756883436477955,-1.3929656270148571e-05,0.11580783532739582,0.11523214698374802,0.0005756883436477955
EGTYF,2020-11-06,0.112,0.112,0.112,0.112,4500,0.112,0.11300925993237687,0.11395471874244785,-0.0009454588100709924,-0.00016133415624963808,0.11300925993237687,0.11395471874244786,-0.0009454588100709926
EGTYF,2020-11-05,0.1101,0.1101,0.1048,0.1101,19000,0.1101,0.11319276173826358,0.11411109624184368,-0.0009183345035801148,3.469700720569709e-05,0.11319276173826358,0.11411109624184369,-0.0009183345035801149
EGTYF,2020-11-04,0.1091,0.1091,0.1091,0.1091,1000,0.1091,0.11375508205431152,0.1144319839411912,-0.0006769018868796883,0.00027295488490214657,0.11375508205431151,0.1144319839411912,-0.0006769018868796883
EGTYF,2020-11-03,0.11,0.1122,0.11,0.1122,10000,0.1122,0.11460146060964088,0.11485854265648647,-0.00025708204684560254,0.0005104190778476019,0.11460146060964088,0.11485854265648648,-0.00025708204684560254
EGTYF,2020-11-02,0.11,0.11,0.11,0.11,3000,0.11,0.11503808981139375,0.1150712260690054,-3.3136257611643405e-05,0.0007022943590208994,0.11503808981139377,0.11507122606900541,-3.3136257611643405e-05
EGTYF,2020-10-30,0.122167,0.122167,0.122167,0.122167,620,0.122167,0.11595410614073808,0.11547692415452585,0.00047718198621223007,0.0008861520131790352,0.11595410614073808,0.11547692415452585,0.00047718198621223007
EGTYF,2020-10-29,0.105,0.105,0.105,0.105,100,0.105,0.11482448907541773,0.11494171808688793,-0.00011722901147019626,0.0009883945199207363,0.11482448907541772,0.11494171808688791,-0.00011722901147019626
EGTYF,2020-10-28,0.114,0.1179,0.114,0.1179,3400,0.1179,0.11661075981640275,0.11573705553383895,0.0008737042825638086,0.0012648004027684696,0.11661075981640276,0.11573705553383895,0.0008737042825638086
EGTYF,2020-10-27,0.1095,0.1095,0.1095,0.1095,100,0.1095,0.11637635251029416,0.11556401997654607,0.0008123325337481143,0.0013625744328196385,0.11637635251029418,0.11556401997654607,0.0008123325337481141
EGTYF,2020-10-26,0.11641300000000004,0.11641300000000004,0.11641300000000004,0.11641300000000004,424,0.11641300000000004,0.11762659842125675,0.11604914157466975,0.0015774568465870135,0.0015001349075875225,0.11762659842125676,0.11604914157466975,0.0015774568465870137
EGTYF,2020-10-23,0.115,0.115,0.115,0.115,8000,0.115,0.11784725267966707,0.11602003290064332,0.001827219779023767,0.001480804422837653,0.11784725267966709,0.11602003290064332,0.001827219779023767
EGTYF,2020-10-22,0.11895,0.11895,0.11895,0.11895,10000,0.11895,0.1183649349850611,0.1161016355326948,0.0022632994523663075,0.0013942005837911278,0.1183649349850611,0.11610163553269479,0.0022632994523663075
EGTYF,2020-10-21,0.119,0.119,0.119,0.119,1000,0.11900000000000001,0.11825855952779947,0.11587376637531036,0.0023847931524891013,0.0011769258666473365,0.11825855952779948,0.11587376637531038,0.002384793152489101
EGTYF,2020-10-20,0.1268,0.1269,0.1268,0.1269,1900,0.1269,0.11812375216921756,0.1156236676853352,0.002500084483882379,0.0008749590451868953,0.11812375216921758,0.1156236676853352,0.0025000844838823783
EGTYF,2020-10-19,0.127,0.127,0.127,0.127,2500,0.127,0.11652807074543894,0.11472156110016204,0.0018065096452769547,0.0004686776855130278,0.11652807074543897,0.11472156110016202,0.0018065096452769547
EGTYF,2020-10-16,0.1115,0.125,0.1115,0.125,35590,0.125,0.11462408360824605,0.11373928598817498,0.0008847976200710705,0.00013421969557205656,0.11462408360824605,0.11373928598817498,0.0008847976200710705
EGTYF,2020-10-15,0.11,0.11,0.11,0.11,8000,0.11,0.11273755335519987,0.11283842886722895,-0.00010087551202908608,-5.342478555269696e-05,0.11273755335519989,0.11283842886722897,-0.00010087551202908607
EGTYF,2020-10-14,0.1091,0.1091,0.1051,0.1051,1200,0.1051,0.11323529032887256,0.1130655031766073,0.00016978715226528834,-4.156210393360314e-05,0.11323529032887258,0.1130655031766073,0.0001697871522652883
EGTYF,2020-10-13,0.118,0.118,0.118,0.118,7500,0.11800000000000001,0.11471443402503124,0.11370274343073587,0.0010116905942953586,-9.439941798332252e-05,0.11471443402503123,0.11370274343073587,0.0010116905942953586
EGTYF,2020-10-12,0.1277,0.1277,0.1277,0.1277,5799,0.12769999999999998,0.11411705839321873,0.11335896290519472,0.0007580954880239965,-0.00037092192105299626,0.11411705839321873,0.11335896290519473,0.0007580954880239965
EGTYF,2020-10-09,0.1155,0.1156,0.1155,0.1156,3133,0.11559999999999995,0.1116474326465312,0.1122116799376103,-0.0005642472910790952,-0.0006531762733222481,0.11164743264653121,0.1122116799376103,-0.0005642472910790952
EGTYF,2020-10-08,0.11,0.11,0.11,0.11,1000,0.10999999999999996,0.1109287840368096,0.11194061433261912,-0.0010118302958095071,-0.0006754085188830327,0.11092878403680961,0.11194061433261912,-0.0010118302958095071
EGTYF,2020-10-07,0.1147,0.1147,0.1,0.1035,17225,0.10349999999999997,0.1110976538616841,0.11209586347922863,-0.0009982096175445432,-0.0005913030746514106,0.1110976538616841,0.11209586347922865,-0.0009982096175445432
EGTYF,2020-10-06,0.1189,0.1189,0.1189,0.1189,15000,0.1189,0.1124790454728994,0.11278353255756696,-0.00030448708466754293,-0.000489576438928131,0.1124790454728994,0.11278353255756694,-0.00030448708466754293
EGTYF,2020-10-05,0.11,0.11,0.11,0.11,10000,0.11,0.11131159919524476,0.1122942151621723,-0.000982615966927558,-0.0005358487774932745,0.11131159919524475,0.1122942151621723,-0.000982615966927558
EGTYF,2020-10-02,0.096,0.115,0.096,0.10745,7400,0.10744999999999998,0.11155007177619833,0.11247775237514608,-0.0009276805989477528,-0.00042415698013470714,0.11155007177619833,0.11247775237514608,-0.0009276805989477527
EGTYF,2020-10-01,0.113,0.113,0.113,0.113,600,0.11299999999999998,0.11229553937187074,0.11287997256515775,-0.0005844331932870206,-0.00029827607543144564,0.11229553937187074,0.11287997256515776,-0.0005844331932870206
EGTYF,2020-09-30,0.11,0.11,0.11,0.11,10000,0.10999999999999996,0.1121674556213018,0.11287037037037034,-0.0007029147490685839,-0.00022673679596755533,0.11216745562130179,0.11287037037037037,-0.0007029147490685839
EGTYF,2020-09-29,0.11,0.11,0.10685,0.10685,2710,0.10685,0.11256153846153846,0.1131,-0.0005384615384615432,-0.00010769230769230864,0.11256153846153846,0.1131,-0.0005384615384615432
EGTYF,2020-09-28,0.10835,0.1136,0.10835,0.1136,900,0.11359999999999998,0.1136,0.1136,0.0,0.0,0.1136,0.1136,0.0
