Symbol,Date,Open,High,Low,Close,Volume,NCPCF SMA,NCPCF spanTwelveEMA,NCPCF spanTwntySixEMA,NCPCF_x,NCPCF_y
NCPCF,2021-02-01,0.0997,0.0997,0.0937,0.0937,16250,0.0937,0.10358105616878066,0.10517344314878724,-0.0015923869800065769,-0.0002251690811245538
NCPCF,2021-01-29,0.0999,0.109,0.0999,0.1083,24847,0.1083,0.10537761183583168,0.10609131860069022,-0.0007137067648585321,0.00011663539359595208
NCPCF,2021-01-28,0.095,0.1057,0.09300000000000001,0.09300000000000001,74885,0.09300000000000004,0.10484626853325564,0.10591462408874544,-0.0010683555554898,0.0003242209332095766
NCPCF,2021-01-27,0.10478,0.1057,0.10478,0.1057,10000,0.10570000000000004,0.10700013553930213,0.10694779401584507,5.234152345703902e-05,0.0006723650553844206
NCPCF,2021-01-26,0.111,0.111,0.10830799999999999,0.1109,7300,0.1109,0.1072365238191752,0.10704761753711267,0.00018890628206252869,0.0008273709383662625
NCPCF,2021-01-25,0.1119,0.1119,0.1051,0.1109,134316,0.1109,0.10657043724084343,0.1067394269400817,-0.00016898969923827278,0.000986987102442196
NCPCF,2021-01-22,0.1127,0.1127,0.0974,0.1023,15337,0.1023,0.10578324401190588,0.10640658109528824,-0.0006233370833823719,0.001275981302862313
NCPCF,2021-01-21,0.1005,0.1005,0.1,0.1,3728,0.1,0.10641656110497967,0.10673510758291133,-0.00031854647793162766,0.0017508108994234808
NCPCF,2021-01-20,0.0983,0.102551,0.0981,0.0981,11325,0.0981,0.10758320857861237,0.10727391618954422,0.0003092923890681276,0.0022681502437622647
NCPCF,2021-01-19,0.1025,0.106,0.1,0.102,303471,0.102,0.10930742832017824,0.10800782948470776,0.0012995988354704696,0.0027578647074357953
NCPCF,2021-01-19,0.1025,0.106,0.1,0.102,303471,0.102,0.11063605165111973,0.10848845584348438,0.0021475958076353496,0.0031224311754271235
NCPCF,2021-01-15,0.121,0.121,0.111,0.1155,25890,0.1155,0.11220624286041422,0.10900753231096312,0.0031987105494510892,0.0033661400173750663
NCPCF,2021-01-14,0.122,0.122,0.1071,0.1144,11650,0.1144,0.11160737792594408,0.1084881348958402,0.0031192430301038854,0.003407997384356057
NCPCF,2021-01-13,0.1094,0.1094,0.10800000000000001,0.10800000000000001,12300,0.10799999999999996,0.1110996284579339,0.1080151856875074,0.003084442770426507,0.0034801859729190992
NCPCF,2021-01-12,0.1122,0.1122,0.10815,0.10815,2100,0.10814999999999997,0.11166319726846737,0.10801640054250801,0.0036467967259593563,0.003579121773542247
NCPCF,2021-01-11,0.1236,0.1236,0.11,0.11,40000,0.10999999999999996,0.11230196040818867,0.10800571258590863,0.0042962478222800535,0.0035622030354379693
NCPCF,2021-01-08,0.138,0.138,0.1179,0.12205,39700,0.12204999999999998,0.11272049866422297,0.10784616959278133,0.004874329071441669,0.0033786918387274517
NCPCF,2021-01-07,0.1221,0.12300000000000001,0.1174,0.1183,23200,0.11829999999999995,0.11102422569408173,0.10670986316020382,0.004314362533877889,0.003004782530548904
NCPCF,2021-01-06,0.1111,0.1111,0.1009,0.1011,44333,0.10109999999999998,0.1097013576384602,0.10578265221302012,0.0039187054254400675,0.0026773875297166545
NCPCF,2021-01-05,0.1135,0.127,0.1128,0.1231,48546,0.1231,0.11126524084545296,0.10615726439006172,0.005107976455391239,0.002367058055785798
NCPCF,2021-01-04,0.1151,0.1218,0.1151,0.1218,18825,0.1218,0.10911346645371714,0.10480184554126666,0.004311620912450478,0.0016818284558844376
NCPCF,2021-01-04,0.1151,0.1218,0.1151,0.1218,18825,0.1218,0.10680682399075662,0.10344199318456801,0.003364830806188629,0.0010243803417429274
NCPCF,2020-12-31,0.1178,0.129,0.1165,0.1255,62700,0.1255,0.10408079198907602,0.10197335263933344,0.0021074393497425847,0.0004392677256315054
NCPCF,2020-12-30,0.08547,0.10205,0.08535,0.10099999999999999,109780,0.10099999999999998,0.10018639053254437,0.10009122085048013,9.516968206425837e-05,2.222481960373557e-05
NCPCF,2020-12-29,0.0973,0.10025,0.09300000000000001,0.10025,160521,0.10025,0.10003846153846156,0.10001851851851852,1.994301994301395e-05,3.9886039886083415e-06
NCPCF,2020-12-28,0.09300000000000001,0.1105,0.09300000000000001,0.1,24000,0.09999999999999998,0.1,0.1,0.0,0.0
