Symbol,Date,Open,High,Low,Close,Volume,NEOS SMA,NEOS spanTwelveEMA,NEOS spanTwntySixEMA,NEOS_x,NEOS_y
NEOS,2021-02-01,0.8148,0.82,0.7707,0.7824,488005,0.7824,0.8201710550559246,0.7819515572149479,0.03821949784097667,0.039901749426131186
NEOS,2021-01-29,0.8311,0.8311,0.8006,0.80401,310832,0.8040099999999999,0.8270385196115472,0.7819156817921438,0.045122837819403405,0.04032231232241981
NEOS,2021-01-28,0.8455,0.8798,0.8415,0.878,291303,0.878,0.8312255231772829,0.7801481363355153,0.05107738684176777,0.03912218094817391
NEOS,2021-01-27,0.8498,0.85,0.82,0.845,572816,0.8449999999999999,0.8227210728458799,0.7723199872423565,0.05040108560352341,0.03613337947477546
NEOS,2021-01-26,0.938,0.97,0.938,0.9627,1158057,0.9627,0.8186703588178581,0.7665055862217449,0.05216477259611319,0.032566452942588475
NEOS,2021-01-25,0.86,0.8885,0.85,0.870001,348982,0.8700009999999999,0.792483151330196,0.7508100331194845,0.04167311821071151,0.02766687302920729
NEOS,2021-01-22,0.8585,0.8585,0.833,0.839699,325210,0.8396989999999998,0.7783889970265953,0.7412747557690432,0.037114241257552034,0.024165311733831237
NEOS,2021-01-21,0.8608,0.89,0.82,0.8340000000000001,1395238,0.8339999999999999,0.7672417237587035,0.7334008162305666,0.033840907528136836,0.020928079352901037
NEOS,2021-01-20,0.77,0.857,0.76,0.8358,2797739,0.8357999999999999,0.7551038553511948,0.7253528815290119,0.029750973822183058,0.017699872309092084
NEOS,2021-01-19,0.7606,0.765,0.7509999999999999,0.759699,260551,0.7596989999999998,0.7404318290514122,0.7165171120513328,0.02391471700007941,0.014687096930819364
NEOS,2021-01-19,0.7606,0.765,0.7509999999999999,0.759699,260551,0.7596989999999998,0.7369287070607599,0.7130625610154394,0.023866146045320447,0.01238019191350435
NEOS,2021-01-15,0.77,0.7990520000000001,0.77,0.794,280979,0.7939999999999999,0.7327886537990798,0.7093316458966745,0.02345700790240524,0.009508703380550328
NEOS,2021-01-14,0.79,0.7979999999999999,0.75,0.7523,509267,0.7523,0.7216593181261852,0.7025581775684085,0.019101140557776675,0.006021627250086601
NEOS,2021-01-13,0.79,0.8549,0.7829999999999999,0.81,1727066,0.81,0.7160882850582189,0.6985788317738812,0.017509453284337617,0.0027517489231640812
NEOS,2021-01-12,0.7709999999999999,0.7899,0.753,0.7609999999999999,463806,0.7609999999999999,0.6990134277960769,0.6896651383157918,0.0093482894802851,-0.0009376771671293028
NEOS,2021-01-11,0.75,0.75,0.710601,0.719599,465045,0.7195989999999999,0.6877431419408182,0.6839583493810552,0.003784792559763051,-0.003509168828982903
NEOS,2021-01-08,0.72,0.7297,0.71,0.7199,204163,0.7198999999999999,0.6819511677482397,0.6811070973315395,0.0008440704167002044,-0.005332659176169391
NEOS,2021-01-07,0.721,0.73,0.69,0.707499,342979,0.7074989999999999,0.6750513800661014,0.6780036651180628,-0.002952285051961323,-0.00687684157438679
NEOS,2021-01-06,0.6759999999999999,0.75,0.66,0.7290000000000001,3333910,0.7290000000000001,0.6691518128053926,0.6756440383275077,-0.006492225522115147,-0.007857980704993156
NEOS,2021-01-05,0.68,0.68,0.66,0.6652,146177,0.6652,0.6582703242245549,0.6713755613937084,-0.013105237169153459,-0.008199419500712658
NEOS,2021-01-04,0.61,0.6299,0.61,0.621,125092,0.621,0.657010383174474,0.6718696063052051,-0.01485922313073107,-0.006972965083602457
NEOS,2021-01-04,0.61,0.6299,0.61,0.621,125092,0.621,0.663557725569833,0.6759391748096214,-0.012381449239788456,-0.0050014005718203025
NEOS,2020-12-31,0.63,0.64,0.6250100000000001,0.6394,106752,0.6394,0.6712954938552571,0.680334308794391,-0.009038814939133943,-0.003156388404828264
NEOS,2020-12-30,0.6314,0.65,0.61,0.6315,115280,0.6315,0.677094674556213,0.6836090534979423,-0.006514378941729349,-0.0016857817712518442
NEOS,2020-12-29,0.654,0.6681,0.6522,0.66,235329,0.6600000000000001,0.6853846153846154,0.6877777777777777,-0.0023931623931623407,-0.00047863247863246807
NEOS,2020-12-28,0.69,0.6923,0.68,0.69,243390,0.6900000000000001,0.69,0.69,0.0,0.0
