Symbol,Date,Open,High,Low,Close,Volume,PIXY SMA,PIXY spanTwelveEMA,PIXY spanTwntySixEMA,PIXY_x,PIXY_y
PIXY,2020-11-30,2.51,2.5205,2.35,2.44,123646,2.44,2.4076158277362527,2.3682037379408634,0.03941208979539024,0.004393967572178127
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.4017277964155723,2.362460036976132,0.03926775943944039,-0.004360562983624678
PIXY,2020-11-27,2.49,2.51,2.48,2.485,27060,2.485,2.386587395763858,2.3526568399342223,0.03393055582963589,-0.015267643589390943
PIXY,2020-11-25,2.54,2.54,2.48,2.4802,40843,2.4801999999999995,2.36869419499365,2.3420693871289604,0.02662480786469024,-0.027567193444147653
PIXY,2020-11-24,2.62,2.62,2.46,2.6145,132082,2.6145,2.3484204122652232,2.3310189380992767,0.017401474165946063,-0.041115193771357014
PIXY,2020-11-23,2.52,2.58,2.5,2.55,57699,2.5499999999999994,2.3000423054043546,2.30834045314722,-0.00829814774286497,-0.05574436075568289
PIXY,2020-11-20,2.43,2.43,2.38,2.42,40438,2.419999999999999,2.2545954518415097,2.289007689398997,-0.034412237557487124,-0.06760591400888726
PIXY,2020-11-19,2.25,2.29,2.2165,2.27,17817,2.27,2.224521897630876,2.2785283045509166,-0.054006406920041,-0.07590433312173729
PIXY,2020-11-18,2.28,2.29,2.25,2.2634,30599,2.2633999999999994,2.216253151745581,2.27921056891499,-0.06295741716940961,-0.08137881467216147
PIXY,2020-11-17,2.23,2.2463,2.18,2.2006,33789,2.2006,2.207680997517504,2.280475414428189,-0.07279441691068511,-0.08598416404784955
PIXY,2020-11-16,2.2,2.2636,2.2,2.22,30868,2.22,2.208968451611596,2.2868654475824446,-0.07789699597084887,-0.08928160083214065
PIXY,2020-11-13,2.15,2.17,2.15,2.16,41231,2.1600000000000006,2.206962715540977,2.29221468338904,-0.08525196784806299,-0.09212775204746369
PIXY,2020-11-12,2.21,2.21,2.1489,2.15,31128,2.1500000000000004,2.215501391093882,2.302791858060163,-0.08729046696628108,-0.09384669809731386
PIXY,2020-11-11,2.28,2.2823,2.18,2.21,59879,2.2100000000000004,2.2274107349291334,2.315015206704976,-0.08760447177584263,-0.09548575588007205
PIXY,2020-11-10,2.28,2.2892,2.2213,2.25,18910,2.250000000000001,2.2305763230980657,2.323416423241374,-0.09284010014330768,-0.0974560769061294
PIXY,2020-11-09,2.2,2.29,2.18,2.23,64604,2.2300000000000004,2.227044745479533,2.329289737100684,-0.1022449916211512,-0.09861007109683471
PIXY,2020-11-06,2.1699,2.1752,2.13,2.13,31455,2.1300000000000003,2.226507426475812,2.3372329160687384,-0.11072548959292704,-0.0977013409657556
PIXY,2020-11-05,2.13,2.19,2.1243,2.19,28566,2.1900000000000004,2.2440542312895952,2.353811549354237,-0.10975731806464227,-0.09444530380896284
PIXY,2020-11-04,2.14,2.18,2.1267,2.13,19819,2.1300000000000003,2.2538822733422488,2.3669164733025765,-0.11303419996032772,-0.09061730024504308
PIXY,2020-11-03,2.17,2.26,2.17,2.22,55162,2.2200000000000006,2.27640632304084,2.3858697911667828,-0.1094634681259432,-0.08501307531622192
PIXY,2020-11-02,2.11,2.14,2.08,2.1301,113160,2.130100000000001,2.2866620181391735,2.399139374460125,-0.11247735632095156,-0.0789004771137917
PIXY,2020-10-30,2.21,2.23,2.133,2.23,52527,2.230000000000001,2.315127839619024,2.420662524416936,-0.10553468479791216,-0.07050625731200172
PIXY,2020-10-29,2.142,2.142,2.02,2.08,79928,2.0800000000000005,2.330605628640664,2.4359155263702905,-0.10530989772962628,-0.0617491504405241
PIXY,2020-10-28,2.22,2.22,2.11,2.17,98720,2.17,2.3761702883935127,2.464388768479914,-0.08821848008640121,-0.05085896361824843
PIXY,2020-10-27,2.29,2.29,2.22,2.24,19458,2.24,2.4136557953741518,2.4879398699583066,-0.07428407458415576,-0.04151908450121024
PIXY,2020-10-26,2.31,2.34,2.23,2.34,138819,2.34,2.4452295763512697,2.507775059554972,-0.06254548320370201,-0.033327836980474077
PIXY,2020-10-23,2.38,2.38,2.323,2.34,34423,2.34,2.464362226596956,2.5211970643193693,-0.056834837722413926,-0.02602342542466698
PIXY,2020-10-22,2.35,2.38,2.325,2.36,31178,2.3599999999999994,2.4869735405236746,2.535692829464919,-0.048719288941244436,-0.018320572350230352
PIXY,2020-10-21,2.3553,2.41,2.315,2.315,169025,2.314999999999999,2.510059638800706,2.5497482558221125,-0.039688617021406365,-0.01072089320247683
PIXY,2020-10-20,2.42,2.42,2.31,2.34,211742,2.3399999999999994,2.5455250276735617,2.5685281162878817,-0.023003088614319545,-0.003478962247744445
PIXY,2020-10-19,2.58,2.59,2.5201,2.525,105103,2.5249999999999995,2.582893214523301,2.586810365590912,-0.0039171510676112575,0.0014020693438994416
PIXY,2020-10-16,2.58,2.5978,2.5,2.51,397645,2.51,2.593419253527537,2.5917551948381847,0.0016640586893528206,0.002731874446777116
PIXY,2020-10-15,2.79,3.0,2.66,2.66,2531821,2.66,2.6085863905325444,2.5982956104252395,0.010290780107304888,0.002998828386133301
PIXY,2020-10-14,2.65,2.6794,2.61,2.6616,85123,2.6616,2.5992384615384614,2.5933592592592594,0.005879202279202468,0.0011758404558404045
PIXY,2020-10-13,2.63,2.63,2.54,2.5879,120972,2.5878999999999994,2.5879,2.5879,0.0,0.0
