Symbol,Date,Open,High,Low,Close,Volume,RUBY SMA,RUBY spanTwelveEMA,RUBY spanTwntySixEMA,RUBY_x,RUBY_y
RUBY,2020-11-30,6.91,6.91,6.6608,6.6608,16229,6.6608,5.941842493968263,5.5302090320306005,0.4116334619376625,0.1914722467818611
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.811122947417037,5.439761754593048,0.3713611928239899,0.13643194299291073
RUBY,2020-11-27,6.61,6.78,6.57,6.73,13490,6.73,5.644054392401954,5.336542694960492,0.3075116974414618,0.07769963053514115
RUBY,2020-11-25,6.44,6.47,6.4,6.46,4028,6.460000000000001,5.446609736475036,5.225066110557331,0.2215436259177048,0.020246613808560972
RUBY,2020-11-24,5.99,6.16,5.9301,6.1,9574,6.1000000000000005,5.262356961288679,5.126271399401918,0.1360855618867607,-0.030077639218724993
RUBY,2020-11-23,5.6,5.76,5.56,5.76,25895,5.76,5.110058226977529,5.048373111354072,0.061685115623457236,-0.07161843949509664
RUBY,2020-11-20,5.37,5.37,5.2648,5.31,12225,5.3100000000000005,4.9918869955188985,4.991442960262396,0.000444035256501607,-0.10494432827473488
RUBY,2020-11-19,5.23,5.263999999999999,5.01,5.21,5971,5.21,4.934048267431425,4.965958397083388,-0.031910129651962826,-0.13129141915754422
RUBY,2020-11-18,5.28,5.33,5.18,5.28,25399,5.28,4.8838752251462285,4.946435068850058,-0.06255984370382972,-0.15613674153393955
RUBY,2020-11-17,4.98,5.0,4.9238,4.94,7664,4.94,4.8118525388091795,4.919749874358064,-0.10789733554888327,-0.179530965991467
RUBY,2020-11-16,5.04,5.1013,4.935,4.935,44613,4.935,4.7885530004108485,4.918129864306708,-0.12957686389585898,-0.1974393736021127
RUBY,2020-11-13,4.94,5.0469,4.86,4.97,87574,4.97,4.761926273212822,4.916780253451245,-0.154853980238423,-0.21440500102867588
RUBY,2020-11-12,4.7,4.815,4.5985,4.5985,3093,4.5985000000000005,4.7240946865242455,4.912522673727345,-0.1884279872031005,-0.22929275622623907
RUBY,2020-11-11,4.8,4.82,4.755,4.82,2676,4.820000000000002,4.746930084074107,4.937644487625533,-0.1907144035514268,-0.23950894848202392
RUBY,2020-11-10,4.76,4.81,4.64,4.64,17730,4.6400000000000015,4.733644644814854,4.947056046635575,-0.21341140182072227,-0.2517075847146732
RUBY,2020-11-09,5.07,5.2373,4.7401,4.9401,42346,4.940100000000002,4.750670943872099,4.971620530366421,-0.2209495864943216,-0.2612816304381611
RUBY,2020-11-06,4.57,4.619,4.51,4.619,1337,4.6190000000000015,4.716229297303388,4.974142172795733,-0.2579128754923445,-0.2713646414241209
RUBY,2020-11-05,4.82,4.89,4.64,4.64,3813,4.6400000000000015,4.733907351358552,5.002553546619394,-0.2686461952608417,-0.274727582907065
RUBY,2020-11-04,4.91,5.17,4.77,4.89,62702,4.8900000000000015,4.750981415241925,5.0315578303489445,-0.2805764151070198,-0.27624792981862084
RUBY,2020-11-03,4.73,4.83,4.61,4.78,16497,4.780000000000002,4.725705308922275,5.04288245677686,-0.3171771478545855,-0.27516580849652106
RUBY,2020-11-02,4.33,4.33,4.2432,4.32,3546,4.320000000000001,4.715833546908144,5.06391305331901,-0.3480795064108673,-0.2646629736570049
RUBY,2020-10-30,4.35,4.405,4.2,4.23,20791,4.23,4.787803282709623,5.12342609758453,-0.33562281487490697,-0.24380884046853957
RUBY,2020-10-29,4.63,4.63,4.52,4.56,6523,4.559999999999999,4.8892220613841,5.194900185391292,-0.3056781240071924,-0.2208553468669477
RUBY,2020-10-28,4.61,4.78,4.5,4.665,12862,4.664999999999998,4.94908061799939,5.245692200222595,-0.2966115822232052,-0.19964965258188647
RUBY,2020-10-27,4.57,4.5792,4.5,4.54,52758,4.539999999999998,5.000731639453824,5.292147576240403,-0.29141593678657873,-0.17540917017155677
RUBY,2020-10-26,4.51,4.665,4.51,4.555,9182,4.554999999999999,5.084501028445429,5.352319382339635,-0.2678183538942065,-0.14640747851780128
RUBY,2020-10-23,4.68,4.78,4.6,4.6,8818,4.599999999999998,5.1807739427082335,5.416104932926806,-0.2353309902185714,-0.11605475967369996
RUBY,2020-10-22,4.65,4.6999,4.6,4.66,1297,4.659999999999998,5.286369205018823,5.4813933275609505,-0.19502412254212764,-0.08623570203748188
RUBY,2020-10-21,4.65,4.8,4.62,4.74,18951,4.739999999999998,5.400254515022245,5.5471047937658255,-0.1468502787435817,-0.05903859691132042
RUBY,2020-10-20,5.05,5.15,5.05,5.13,5240,5.129999999999997,5.520300790480833,5.611673177267091,-0.09137238678625792,-0.03708567645325531
RUBY,2020-10-19,5.45,5.46,5.3,5.425,48038,5.424999999999996,5.591264570568256,5.650207031448458,-0.058942460880201615,-0.02351399887000466
RUBY,2020-10-16,5.4,5.44,5.3533,5.44,8307,5.439999999999998,5.6214944924897585,5.668223593964336,-0.04672910147457632,-0.014656883367455423
RUBY,2020-10-15,5.57,5.69,5.33,5.33,31346,5.329999999999996,5.654493491124262,5.686481481481483,-0.031987990357221115,-0.006638828840674976
RUBY,2020-10-14,5.64,5.8,5.64,5.6975,3621,5.697499999999996,5.713492307692308,5.715,-0.00150769230769221,-0.000301538461538442
RUBY,2020-10-13,5.64,5.8138,5.64,5.7164,5413,5.7163999999999975,5.7164,5.7164,0.0,0.0
