Symbol,Date,Open,High,Low,Close,Volume,REI SMA,REI spanTwelveEMA,REI spanTwntySixEMA,REI_x,REI_y
REI,2020-11-30,0.71,0.71,0.665,0.6686,278360,0.6686,0.6308028569268777,0.6151060510889292,0.015696805837948413,-0.007749108612619643
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7005,0.6239306490954009,0.6108265351760436,0.013104113919357284,-0.013610587225261655
REI,2020-11-27,0.69,0.71975,0.68,0.7005,117922,0.7005,0.6100089489309282,0.6036526579901271,0.006356290940801035,-0.02028926251141639
REI,2020-11-25,0.69,0.7,0.6311,0.6359,383136,0.6359,0.5935560305547334,0.5959048706293373,-0.002348840074603897,-0.026950650874470745
REI,2020-11-24,0.7033,0.725,0.6821,0.7146,619912,0.7146,0.5858571270192303,0.5927052602796843,-0.00684813326045397,-0.033101103574437456
REI,2020-11-23,0.6195,0.6494,0.6195,0.6381,275966,0.6381,0.5624493319318176,0.5829536811020591,-0.020504349170241576,-0.03966434615293332
REI,2020-11-20,0.63,0.64,0.61,0.62,346215,0.62,0.5486946650103299,0.5785419755902239,-0.029847310579893982,-0.04445434539860625
REI,2020-11-19,0.57,0.57,0.555,0.5551,69755,0.5551,0.5357300586485717,0.5752253336374418,-0.03949527498887007,-0.048106104103284315
REI,2020-11-18,0.53,0.54,0.5203,0.5349,171498,0.5349,0.5322082511301303,0.5768353603284371,-0.04462710919830682,-0.050258811381887876
REI,2020-11-17,0.515,0.522,0.505,0.510232,208995,0.5102320000000001,0.5317188422446993,0.580190189154712,-0.04847134691001265,-0.05166673692778313
REI,2020-11-16,0.532,0.54,0.505,0.5076,506020,0.5076000000000003,0.5356255408346446,0.5857868442870889,-0.050161303452444406,-0.05246558443222575
REI,2020-11-13,0.5097,0.5125,0.5005,0.5041,38220,0.5041000000000002,0.5407210937136709,0.5920417918300562,-0.05132069811638529,-0.05304165467717111
REI,2020-11-12,0.5479999999999999,0.55,0.5322,0.5399,80257,0.5399000000000003,0.5473794743888838,0.5990771351764607,-0.05169766078757687,-0.05347189381736756
REI,2020-11-11,0.55,0.5501,0.5312,0.5403,101903,0.5403000000000002,0.5487393788232263,0.6038113059905775,-0.055071927167351216,-0.05391545207481523
REI,2020-11-10,0.5854,0.5854,0.5207,0.5496989999999999,301019,0.5496990000000002,0.5502738113365402,0.6088922104698238,-0.0586183991332836,-0.053626333301681234
REI,2020-11-09,0.54,0.56,0.5218,0.53,222595,0.5300000000000002,0.5503783224886384,0.6136276673074097,-0.06324934481877131,-0.05237831684378064
REI,2020-11-06,0.4875,0.5,0.48200000000000004,0.4965,106601,0.4965000000000002,0.5540834720320272,0.6203178806920026,-0.06623440865997532,-0.04966055985003296
REI,2020-11-05,0.4701,0.4964,0.4701,0.4794,113702,0.4794000000000002,0.5645531942196685,0.6302233111473627,-0.0656701169276942,-0.04551709764754737
REI,2020-11-04,0.5175,0.5175,0.4301100000000001,0.4789,193771,0.4789000000000002,0.5800355931686992,0.6422891760391517,-0.06225358287045246,-0.040478842827510665
REI,2020-11-03,0.5,0.515,0.485,0.5144,140518,0.5144000000000001,0.5984238828357354,0.6553603101222838,-0.05693642728654835,-0.035035157816775214
REI,2020-11-02,0.52,0.52,0.48,0.49,200970,0.49,0.6137009524422329,0.6666371349320664,-0.05293618248983356,-0.029559840449331923
REI,2020-10-30,0.54,0.54,0.506,0.51,114113,0.51,0.6361920347044571,0.6807681057266318,-0.044576071022174764,-0.02371575493920651
REI,2020-10-29,0.56,0.569453,0.552,0.561365,110729,0.5613650000000001,0.6591360410143583,0.6944295541847624,-0.03529351317040408,-0.018500675918464445
REI,2020-10-28,0.5811,0.61,0.5811,0.5822,124855,0.5822000000000002,0.6769125939260598,0.7050747185195434,-0.02816212459348355,-0.014302466605479538
REI,2020-10-27,0.6,0.6099,0.5529999999999999,0.59,1031146,0.5900000000000001,0.6941330655489799,0.7149046960011068,-0.02077163045212693,-0.010837552108478535
REI,2020-10-26,0.72,0.72,0.685,0.6851,49321,0.6851000000000002,0.7130663501942489,0.7248970716811954,-0.011830721486946529,-0.008354032522566435
REI,2020-10-23,0.7333,0.76,0.73,0.735,89789,0.7350000000000001,0.7181511411386577,0.7280808374156911,-0.009929696277033329,-0.007484860281471412
REI,2020-10-22,0.7269,0.73,0.691,0.696451,251418,0.696451,0.7150877122547773,0.7275273044089464,-0.01243959215416912,-0.006873651282580932
REI,2020-10-21,0.69,0.6986,0.6821,0.6940000000000001,29468,0.6940000000000001,0.7184762053920095,0.7300134087616621,-0.01153720336965258,-0.005482166064683884
REI,2020-10-20,0.68,0.69,0.68,0.6845100000000001,67561,0.6845100000000001,0.7229264245541931,0.7328944814625951,-0.00996805690840197,-0.0039684067384417095
REI,2020-10-19,0.6979,0.6999,0.69,0.6999,8273,0.6998999999999999,0.7299112290185917,0.7367652399796026,-0.006854010961010904,-0.0024684941959516454
REI,2020-10-16,0.7001,0.721,0.6920000000000001,0.72,69900,0.7199999999999998,0.7353678161128812,0.7397144591779709,-0.004346643065089696,-0.0013721150046868305
REI,2020-10-15,0.71,0.73,0.70501,0.705122,33991,0.7051219999999998,0.7381619644970414,0.7412916159122085,-0.0031296514151670785,-0.0006284829895861144
REI,2020-10-14,0.755,0.755,0.72631,0.7440000000000001,79244,0.7440000000000001,0.7441692307692308,0.7441851851851852,-1.5954415954366752e-05,-3.1908831908733507e-06
REI,2020-10-13,0.7525,0.7699,0.7403,0.7442,32884,0.7441999999999999,0.7442,0.7442,0.0,0.0
