Symbol,Date,Open,High,Low,Close,Volume,GLOG SMA,GLOG spanTwelveEMA,GLOG spanTwntySixEMA,GLOG_x,GLOG_y
GLOG,2020-11-30,3.22,3.22,3.15,3.19,63642,3.19,2.9986277338716465,2.8770939916022518,0.12153374226939515,0.058314204062964795
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1413000000000006,2.9638327763937644,2.8520615109304317,0.11177126546333316,0.042509319511357314
GLOG,2020-11-27,3.16,3.16,3.05,3.1413,172642,3.1413,2.9315660084653583,2.828922431804866,0.10264357666049227,0.02519383302336346
GLOG,2020-11-25,3.13,3.14,3.05,3.1,129235,3.1000000000000005,2.8934325554590594,2.8039322263492554,0.08950032910980399,0.005831397114081248
GLOG,2020-11-24,3.18,3.188,3.01,3.1,339123,3.100000000000001,2.8558748382697976,2.780246804457196,0.07562803381260164,-0.015085835884849436
GLOG,2020-11-23,3.07,3.23,3.06,3.23,211444,3.2300000000000013,2.8114884452279427,2.754666548813772,0.056821896414170674,-0.037764303309212204
GLOG,2020-11-20,2.96,3.02,2.96,2.9863,71496,2.9863000000000004,2.7353954352693868,2.7166398727188743,0.01875556255051292,-0.061410853240057926
GLOG,2020-11-19,2.89,2.935,2.83,2.93,58372,2.9300000000000006,2.6897764235001844,2.6950670625363835,-0.005290639036199085,-0.08145245718770053
GLOG,2020-11-18,2.96,3.01,2.96,2.9969,108851,2.996900000000001,2.646099409591127,2.676272427539294,-0.03017301794816696,-0.10049291172557587
GLOG,2020-11-17,2.84,2.89,2.76,2.805,126704,2.8050000000000006,2.5823174840622407,2.6506222217424376,-0.0683047376801964,-0.11807288516992807
GLOG,2020-11-16,2.74,2.79,2.68,2.72,234019,2.72,2.54182975389174,2.6382719994818324,-0.09644224559009283,-0.13051492204236087
GLOG,2020-11-13,2.52,2.57,2.45,2.5601,133466,2.5601,2.5094351636902377,2.6317337594403787,-0.12229859575014145,-0.13903309115542797
GLOG,2020-11-12,2.56,2.56,2.48,2.5,118208,2.5000000000000004,2.5002233752702807,2.6374644601956097,-0.1372410849253285,-0.1432167150067497
GLOG,2020-11-11,2.61,2.61,2.47,2.545,123659,2.545,2.500263988955787,2.6484616170112583,-0.14819762805547132,-0.1447106225271049
GLOG,2020-11-10,2.51,2.53,2.4,2.41,255460,2.41,2.49213016876593,2.6567385463721593,-0.16460837760622882,-0.1438388711450133
GLOG,2020-11-09,2.4,2.6183,2.37,2.45,522335,2.45,2.507062926723372,2.6764776300819317,-0.16941470335855954,-0.13864649452970929
GLOG,2020-11-06,2.32,2.35,2.3,2.319,159876,2.319,2.5174380043094398,2.694595840488485,-0.17715783617904626,-0.1309544423224967
GLOG,2020-11-05,2.32,2.32,2.27,2.29,143280,2.29,2.5535176414566103,2.7246435077275644,-0.17112586627095405,-0.11940359385835952
GLOG,2020-11-04,2.39,2.39,2.3,2.35,152027,2.3500000000000005,2.6014299399032668,2.7594149883457693,-0.1579850484425025,-0.10647302575521088
GLOG,2020-11-03,2.45,2.465,2.43,2.435,100006,2.435,2.647144474431133,2.7921681874134308,-0.14502371298229733,-0.09359502008338796
GLOG,2020-11-02,2.4,2.45,2.37,2.3968,83417,2.3968,2.685716197054976,2.8207416424065053,-0.1350254453515296,-0.08073784685866049
GLOG,2020-10-30,2.51,2.54,2.42,2.465,79440,2.464999999999999,2.738246414701335,2.8546569737990257,-0.11641055909769095,-0.06716594723544332
GLOG,2020-10-29,2.53,2.5364,2.43,2.48,152602,2.4799999999999978,2.7879275810106687,2.885829531702948,-0.09790195069227936,-0.054854794269881414
GLOG,2020-10-28,2.59,2.66,2.5653,2.585,170888,2.5849999999999977,2.8439144139216994,2.9182958942391837,-0.0743814803174847,-0.04409300516428192
GLOG,2020-10-27,2.7,2.7433,2.67,2.69,60764,2.6899999999999986,2.8909897619074627,2.9449595657783187,-0.05396980387085648,-0.03652088637598133
GLOG,2020-10-26,2.87,2.87,2.78,2.78,76071,2.779999999999999,2.9275333549815468,2.9653563310405846,-0.03782297605903784,-0.032158657002262656
GLOG,2020-10-23,3.0,3.06,2.9899,3.01,108814,3.01,2.954357601341828,2.980184837523832,-0.02582723618200333,-0.030742577238068863
GLOG,2020-10-22,2.96,3.0,2.94,2.975,66116,2.975,2.944240801585797,2.9777996245257383,-0.033558822939940836,-0.031971412502085024
GLOG,2020-10-21,2.95,3.03,2.93,3.02,72666,3.0199999999999987,2.9386482200559416,2.978023594487797,-0.039375374431855466,-0.03157455989262096
GLOG,2020-10-20,2.8,2.9,2.8,2.8815,91568,2.8814999999999986,2.9238569873388403,2.974665482046821,-0.05080849470798077,-0.02962435625781233
GLOG,2020-10-19,2.87,2.87,2.8,2.83,51773,2.8299999999999987,2.931558257764084,2.9821187206105666,-0.050560462846482856,-0.02432832164527022
GLOG,2020-10-16,2.85,2.86,2.77,2.85,103912,2.85,2.950023395539372,2.9942882182594115,-0.04426482272003973,-0.017770286344967173
GLOG,2020-10-15,2.72,2.8,2.6882,2.7915,84281,2.7915,2.9682094674556208,3.0058312757201637,-0.03762180826454342,-0.011146652251199143
GLOG,2020-10-14,2.75,2.8,2.75,2.7602,39743,2.7602,3.0003384615384614,3.0229777777777773,-0.02263931623931636,-0.004527863247863184
GLOG,2020-12-01,3.04,3.0499,3.02,3.0439999999999996,9292,3.0439999999999996,3.044,3.044,0.0,0.0
