Symbol,Date,Open,High,Low,Close,Volume,ABMC SMA,ABMC spanTwelveEMA,ABMC spanTwntySixEMA,ABMC_x,ABMC_y
ABMC,2020-11-30,0.1025,0.107,0.0905,0.1012,62708,0.1012,0.12447065951212698,0.15246232749458022,-0.02799166798245324,-0.022415303838847572
ABMC,2020-11-27,0.1,0.1055,0.1,0.1055,6500,0.1055,0.1287016885143319,0.1565633136941466,-0.02786162517981472,-0.02102121280294615
ABMC,2020-11-27,0.1,0.1055,0.1,0.1055,6500,0.1055,0.1329201773351195,0.16064837878967836,-0.027728201454558867,-0.019311109708729006
ABMC,2020-11-25,0.1006,0.1056,0.1006,0.1056,1100,0.1056,0.13790566412332306,0.16506024909285266,-0.0271545849695296,-0.017206836772271538
ABMC,2020-11-24,0.10845,0.1095,0.1001,0.1047,25245,0.10470000000000004,0.1437794212366545,0.16981706902028085,-0.026037647783626355,-0.014719899722957019
ABMC,2020-11-23,0.10705,0.11,0.10099999999999999,0.1015,44165,0.10150000000000002,0.15088477055240984,0.17502643454190334,-0.02414166398949349,-0.011890462707789682
ABMC,2020-11-20,0.1093,0.1125,0.10737999999999999,0.1125,18800,0.11250000000000004,0.15986381974375707,0.1809085493052556,-0.02104472956149853,-0.008827662387363726
ABMC,2020-11-19,0.11075,0.1125,0.109,0.1125,5368,0.11250000000000004,0.1684754233335311,0.18638123324967604,-0.017905809916144932,-0.005773395593830025
ABMC,2020-11-18,0.11,0.115,0.10685,0.11,82300,0.11000000000000004,0.17865277303053678,0.19229173190965013,-0.013638958879113344,-0.0027402920132512973
ABMC,2020-11-17,0.23,0.23,0.11,0.111,1242694,0.11100000000000004,0.19113509539972529,0.19887507046242212,-0.007739975062696858,-1.5625296785785414e-05
ABMC,2020-11-16,0.23,0.23,0.20625,0.21,11000,0.21,0.2057051127451299,0.2059050760994159,-0.00019996335428601464,0.0019154621446919758
ABMC,2020-11-13,0.2379,0.2379,0.22495,0.2379,14800,0.2379000000000001,0.20492422415333533,0.2055774821873692,-0.0006532580340338767,0.0024443185194364734
ABMC,2020-11-12,0.2299,0.24,0.2161,0.2161,13700,0.2161,0.19892862854485088,0.20299168076235874,-0.004063052217507884,0.0032187126578040607
ABMC,2020-12-01,0.0905,0.0905,0.09,0.09,63815,0.09000000000000005,0.19580656100755106,0.20194301522334746,-0.006136454215796394,0.00503915387663204
ABMC,2020-11-10,0.20005,0.20005,0.2,0.2,3000,0.20000000000000004,0.2150441175543785,0.21089845644121524,0.004145661113163252,0.007833055899739148
ABMC,2020-11-09,0.2001,0.2001,0.18,0.18,40290,0.18,0.2177794116551746,0.21177033295651249,0.006009078698662129,0.00875490459638312
ABMC,2020-11-06,0.21,0.2197,0.21,0.2197,10718,0.2197,0.22464839559247907,0.21431195959303345,0.010336435999445616,0.009441361070813375
ABMC,2020-11-05,0.22,0.24,0.22,0.24,800,0.24,0.22554810388202076,0.21388091636047613,0.011667187521544609,0.009217592338655314
ABMC,2020-11-04,0.2055,0.22,0.1998,0.22,990,0.22,0.22292048640602447,0.2117913896693142,0.011129096736710307,0.008605193542932982
ABMC,2020-11-03,0.22,0.22,0.21,0.21,38156,0.20999999999999994,0.22345148393439265,0.21113470084285932,0.01231678309153328,0.007974217744488664
ABMC,2020-11-02,0.25,0.25,0.24,0.242225,89900,0.24222499999999994,0.2258972082861004,0.21122547691028806,0.014671731375812262,0.0068885764077274945
ABMC,2020-10-30,0.2566,0.268,0.2566,0.268,3700,0.2679999999999999,0.2229285188835732,0.2087455150631112,0.014183003820462003,0.004942787665706281
ABMC,2020-10-29,0.265,0.275,0.26,0.275,9250,0.2749999999999999,0.21473370413513196,0.20400515626816007,0.010728547866971859,0.002632733627017349
ABMC,2020-10-28,0.225,0.23,0.225,0.2251,8000,0.22509999999999986,0.20377619579606504,0.19832556876961288,0.00545062702645216,0.0006087800670287143
ABMC,2020-10-27,0.23,0.23,0.2198,0.23,17600,0.22999999999999984,0.19989914048625868,0.19618361427118192,0.003715526215076759,-0.000601681672827147
ABMC,2020-10-26,0.2295,0.2295,0.21,0.21975,20200,0.21974999999999986,0.19442625693830573,0.19347830341287645,0.0009479535254292848,-0.0016809836448031233
ABMC,2020-10-23,0.2155,0.23,0.2003,0.2013,25973,0.20129999999999987,0.18982194001799768,0.19137656768590652,-0.00155462766790887,-0.002338217937361225
ABMC,2020-10-22,0.20485,0.20485,0.1927,0.1927,3177,0.1926999999999999,0.18773502002127,0.19058269310077905,-0.002847673079509061,-0.002534115504724321
ABMC,2020-10-21,0.1899,0.1899,0.182775,0.182775,2027,0.18277499999999988,0.18683229638877366,0.19041330854884134,-0.0035810121600677314,-0.0024557261110281356
ABMC,2020-10-20,0.1751,0.19,0.1751,0.19,2100,0.18999999999999986,0.1875699866412779,0.19102437323274868,-0.003454386591470765,-0.0021744045987682503
ABMC,2020-10-19,0.1787,0.1787,0.1787,0.1787,500,0.17869999999999986,0.1871281660306012,0.19110632309136855,-0.003978157060767401,-0.0018544091005926213
ABMC,2020-10-16,0.18,0.18,0.18,0.18,1050,0.17999999999999985,0.1886605598543468,0.19209882893867805,-0.0034382690843312307,-0.0013234721105489402
ABMC,2020-10-15,0.174225,0.174225,0.174225,0.174225,240,0.17422499999999985,0.19023520710059166,0.1930667352537723,-0.0028315281531805787,-0.0007947728671033606
ABMC,2020-10-14,0.185,0.187225,0.17800000000000002,0.17800000000000002,10749,0.1779999999999999,0.19314615384615386,0.19457407407407407,-0.0014279202279202097,-0.00028558404558404193
