Symbol,Date,Open,High,Low,Close,Volume,KERN SMA,KERN spanTwelveEMA,KERN spanTwntySixEMA,KERN_x,KERN_y
KERN,2020-11-30,4.19,4.2,3.84,4.0,941881,4.0,3.357514413421521,3.354458650870761,0.003055762550759677,-0.13467799625975727
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.2406988522254334,3.3028153429404226,-0.0621164907149887,-0.16911143596238662
KERN,2020-11-27,3.5,3.5499,3.36,3.39,100678,3.390000000000001,3.2135531889936937,3.2958405703756566,-0.08228738138196201,-0.19586017227423597
KERN,2020-11-25,3.47,3.4987,3.35,3.4379,144703,3.4379000000000013,3.1814719506289117,3.2883078160057084,-0.10683586537679712,-0.22425336999730422
KERN,2020-11-24,3.84,3.98,3.6,3.96,755477,3.9600000000000017,3.1348486689250765,3.276340441286165,-0.14149177236108826,-0.2536077461524311
KERN,2020-11-23,3.28,3.34,3.1504,3.18,231723,3.1800000000000024,2.9848211541841816,3.221647676589058,-0.23682652240487645,-0.2816367396002667
KERN,2020-11-20,2.75,2.79,2.7,2.75,54368,2.7500000000000018,2.9493340913085784,3.2249794907161826,-0.2756453994076047,-0.29283929389911423
KERN,2020-11-19,2.75,2.7632,2.61,2.67,287437,2.6700000000000017,2.9855766533646837,3.262977849973477,-0.2774011966087939,-0.2971377675219917
KERN,2020-11-18,2.86,2.95,2.7901,2.8201,144933,2.820100000000002,3.0429542267037166,3.310416077971356,-0.26746185126763944,-0.3020719102502913
KERN,2020-11-17,2.83,2.95,2.76,2.9013,390946,2.9013000000000018,3.0834731770134822,3.3496413642090643,-0.2661681871955821,-0.31072442499595426
KERN,2020-11-16,2.88,3.04,2.8,2.845,226465,2.845000000000001,3.116595572834115,3.3855086733457886,-0.26891310051167405,-0.3218634844460473
KERN,2020-11-13,2.86,2.87,2.74,2.83,183587,2.8300000000000014,3.165976586076681,3.4287493672134524,-0.2627727811367713,-0.33510108042964065
KERN,2020-11-12,3.0,3.12,2.76,3.1,508388,3.1000000000000014,3.2270632380906235,3.476649316590529,-0.24958607849990555,-0.3531831552528579
KERN,2020-11-11,3.5,3.5,3.17,3.2236,464630,3.2236000000000007,3.2501656450161915,3.506781261917772,-0.2566156169015805,-0.37908242444109597
KERN,2020-11-10,3.72,4.19,3.65,4.0456,690836,4.045600000000002,3.2549957622918626,3.5294357628711936,-0.27444000057933104,-0.40969912632597477
KERN,2020-11-09,4.76,4.86,3.8,3.87,1513545,3.870000000000002,3.1112495372540194,3.4881426239008886,-0.3768930866468696,-0.4435139077626357
KERN,2020-11-06,3.42,3.64,3.25,3.34,1442262,3.3400000000000016,2.973294907663841,3.4575940338129603,-0.4842991261491192,-0.4601691130415773
KERN,2020-11-05,2.6,2.75,2.52,2.68,192660,2.680000000000001,2.9066212545118115,3.467001556517997,-0.5603803020061853,-0.45413660976469183
KERN,2020-11-04,2.4,2.4,2.28,2.3,29746,2.3000000000000007,2.9478251189685047,3.5299616810394374,-0.5821365620709322,-0.4275756867043184
KERN,2020-11-03,2.52,2.53,2.42,2.4383,89917,2.438300000000001,3.0656115042355063,3.628358615522592,-0.5627471112870861,-0.3889354678626648
KERN,2020-11-02,2.38,2.4192,2.335,2.39,30468,2.390000000000001,3.1796681413692345,3.7235633047644,-0.543895163395165,-0.34548255700655955
KERN,2020-10-30,2.35,2.44,2.35,2.42,31141,2.4200000000000004,3.323244167072732,3.830248369145552,-0.5070042020728196,-0.29587940540940805
KERN,2020-10-29,2.3,2.38,2.28,2.3569,75712,2.3569000000000004,3.4874703792677737,3.943068238677196,-0.4555978594094214,-0.24309820624355505
KERN,2020-10-28,2.35,2.39,2.17,2.245,765612,2.245000000000001,3.693028630043733,4.069961697771372,-0.3769330677276384,-0.1899732929520882
KERN,2020-10-27,3.43,3.4504,3.22,3.29,110937,3.29,3.956306562778957,4.215958633593082,-0.25965207081412434,-0.14323334925820044
KERN,2020-10-26,3.77,3.8,3.7,3.77,8074,3.7700000000000014,4.07745321055695,4.290035324280528,-0.2125821137235784,-0.11412866886921935
KERN,2020-10-23,3.72,3.7458,3.67,3.69,13495,3.690000000000001,4.133353794294576,4.331638150222972,-0.19828435592839444,-0.0895153076556296
KERN,2020-10-22,3.69,3.71,3.6,3.71,7173,3.71,4.213963575075408,4.382969202240808,-0.1690056271653999,-0.06232304558743817
KERN,2020-10-21,3.72,3.78,3.52,3.5573,24887,3.557300000000001,4.30559331599821,4.436806738420072,-0.13121342242186262,-0.03565240019294773
KERN,2020-10-20,4.06,4.1,3.8111,3.8301,108026,3.8301,4.441646646179702,4.507167277493679,-0.06552063131397645,-0.011762144635719219
KERN,2020-10-19,4.42,4.45,4.3701,4.44,10365,4.440000000000001,4.552836945485104,4.561332659693172,-0.008495714208070382,0.0016774770338450914
KERN,2020-10-16,4.47,4.58,4.47,4.5145,10401,4.514500000000001,4.573352753755121,4.571039272468627,0.0023134812864942234,0.004220774844323516
KERN,2020-10-15,4.51,4.53,4.42,4.49,12231,4.49,4.584053254437871,4.575562414266118,0.008490840171752723,0.004697598233780838
KERN,2020-10-14,4.83,4.89,4.8,4.8,11490,4.799999999999999,4.601153846153847,4.582407407407407,0.01874643874643933,0.0037492877492878666
KERN,2020-10-13,4.7,4.74,4.5005,4.565,28856,4.564999999999999,4.565,4.565,0.0,0.0
