Symbol,Date,Open,High,Low,Close,Volume,ABUS SMA,ABUS spanTwelveEMA,ABUS spanTwntySixEMA,ABUS_x,ABUS_y
ABUS,2020-11-30,4.89,4.9,4.57,4.6599,1307547,4.6599,3.782481848010335,3.5035733168711696,0.27890853113916503,0.15934284263931878
ABUS,2020-11-27,4.0,4.15,3.95,4.095,955629,4.094999999999999,3.622951274921304,3.411067182220863,0.2118840927004415,0.1294514205143571
ABUS,2020-11-27,4.0,4.15,3.95,4.095,955629,4.094999999999998,3.537124233997905,3.356352556798532,0.18077167719937348,0.1088432524678361
ABUS,2020-11-25,3.61,3.75,3.61,3.71,312458,3.709999999999998,3.4356922765429783,3.2972607613424145,0.13843151520056465,0.09086114628495187
ABUS,2020-11-24,3.6981,3.8664,3.63,3.66,549266,3.6599999999999984,3.3858181450053397,3.2642416222498074,0.12157652275553188,0.07896855405604888
ABUS,2020-11-23,3.44,3.5,3.405,3.4411,337852,3.4410999999999987,3.3359668986426736,3.232580952029792,0.1033859466128817,0.06831656188117802
ABUS,2020-11-20,3.36,3.395,3.32,3.3314,142444,3.331399999999999,3.316851789304978,3.215899428192175,0.10095236111280316,0.059549215698252105
ABUS,2020-11-19,3.43,3.46,3.23,3.23,337981,3.229999999999998,3.314206660087701,3.206659382447549,0.10754727764015204,0.04919842934461434
ABUS,2020-11-18,3.58,3.675,3.58,3.59,225385,3.5899999999999985,3.3295169619218283,3.204792133043353,0.12472482887847525,0.03461121727072991
ABUS,2020-11-17,3.63,3.7,3.41,3.49,566306,3.4899999999999984,3.2821564095439784,3.1739755036868216,0.10818090585715724,0.012082814368793576
ABUS,2020-11-16,3.98,4.14,3.81,3.82,1763236,3.82,3.244366665824702,3.148693543981768,0.09567312184293453,-0.011941708503297229
ABUS,2020-11-13,3.56,3.5698,3.43,3.46,375598,3.459999999999998,3.139706059611012,3.0949890275003087,0.04471703211070288,-0.038845416089855055
ABUS,2020-11-12,3.62,3.75,3.46,3.52,692777,3.5199999999999987,3.0814707977221047,3.0657881497003334,0.015682648021771328,-0.059736028139994644
ABUS,2020-11-11,3.27,3.2899,3.23,3.275,123294,3.274999999999998,3.00173821548976,3.02945120167636,-0.02771298618660012,-0.07859069718043614
ABUS,2020-11-10,3.3,3.3099,3.135,3.16,322284,3.159999999999999,2.9520542546697164,3.0098072978104686,-0.057753043140752684,-0.09131012492889515
ABUS,2020-11-09,2.98,3.045,2.9,2.991,391577,2.9909999999999988,2.914245937336937,2.9977918816353064,-0.08354594429836926,-0.09969939537593087
ABUS,2020-11-06,2.84,2.8648,2.79,2.815,152174,2.8149999999999986,2.9002906532163797,2.9983352321661307,-0.0980445789497506,-0.10373775814532127
ABUS,2020-11-05,2.87,3.05,2.87,2.95,203672,2.949999999999999,2.915798044710267,3.0130020507394213,-0.09720400602915412,-0.10516105294421382
ABUS,2020-11-04,2.9,2.97,2.87,2.95,164611,2.9499999999999984,2.909579507384861,3.0180422147985757,-0.10846270741371412,-0.10715031467297872
ABUS,2020-11-03,2.76,2.81,2.76,2.795,46357,2.794999999999998,2.902230326909381,3.0234855919824617,-0.12125526507308047,-0.10682221648779476
ABUS,2020-11-02,2.84,2.85,2.78,2.8,86410,2.799999999999998,2.9217267499838138,3.0417644393410583,-0.12003768935724413,-0.10321395434147332
ABUS,2020-10-30,2.92,2.94,2.84,2.875,49405,2.8749999999999982,2.9438588863445085,3.061105594488343,-0.11724670814383488,-0.0990080205875305
ABUS,2020-10-29,2.92,2.95,2.86,2.87,83384,2.8699999999999983,2.9563786838616912,3.0759940420474106,-0.11961535818571932,-0.09444834869845452
ABUS,2020-10-28,2.85,2.935,2.78,2.83,157609,2.8299999999999983,2.9720838991092715,3.0924735654112028,-0.12038966630193172,-0.0881565963266383
ABUS,2020-10-27,2.82,2.89,2.78,2.87,71293,2.8699999999999983,2.9979173353109574,3.1134714506441004,-0.11555411533314253,-0.08009832883281506
ABUS,2020-10-26,2.85,2.9210000000000003,2.84,2.905,41148,2.9049999999999985,3.0211750326402225,3.132949166695628,-0.11177413405540547,-0.0712343822077331
ABUS,2020-10-23,2.88,2.9,2.81,2.83,123890,2.8299999999999987,3.0422977658475365,3.1511851000312783,-0.1088873341837422,-0.06109944424581498
ABUS,2020-10-22,2.79,2.8924,2.7899,2.87,130482,2.8699999999999988,3.0808973596379974,3.1768799080337797,-0.0959825483957828,-0.04915247176133329
ABUS,2020-10-21,2.89,2.92,2.84,2.85,117322,2.8499999999999988,3.119242334117633,3.2014303006764826,-0.08218796655884962,-0.03744495260272102
ABUS,2020-10-20,3.02,3.05,2.96,2.96,81381,2.959999999999998,3.168195485775384,3.2295447247306015,-0.06134923895521682,-0.026259199113688868
ABUS,2020-10-19,3.08,3.1,3.02,3.035,150340,3.035,3.206049210461819,3.2511083027090493,-0.04505909224723137,-0.017486689153306652
ABUS,2020-10-16,3.08,3.13,3.08,3.115,59693,3.115,3.2371490669094216,3.2683969669257733,-0.031247900016351693,-0.010593588379825691
ABUS,2020-10-15,3.1,3.134,3.04,3.105,119125,3.104999999999998,3.2593579881656805,3.280668724279835,-0.021310736114154682,-0.005430010470694189
ABUS,2020-10-14,3.22,3.32,3.2,3.21,134358,3.209999999999998,3.2874230769230763,3.2947222222222217,-0.0072991452991453265,-0.0014598290598290655
ABUS,2020-10-13,3.16,3.31,3.16,3.3015,203882,3.301499999999998,3.3015,3.3015,0.0,0.0
