Symbol,Date,Open,High,Low,Close,Volume,SFET SMA,SFET spanTwelveEMA,SFET spanTwntySixEMA,SFET_x,SFET_y
SFET,2020-11-30,1.06,1.0632,0.9801,1.0197,233465,1.0197,1.0383137068882038,1.0297566763491224,0.008557030539081412,0.001449007145529084
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.0599999999999998,1.0416980172315136,1.0305612104570523,0.011136806774461272,-0.0003279987028589979
SFET,2020-11-27,1.09,1.09,1.05,1.06,60621,1.06,1.0383703840008798,1.0282061072936166,0.010164276707263165,-0.0031942000721890654
SFET,2020-11-25,1.2,1.2,1.06,1.075,651058,1.0749999999999995,1.0344377265464944,1.025662595877106,0.008775130669388398,-0.006533819267052123
SFET,2020-11-24,1.09,1.11,1.06,1.0884,110319,1.0883999999999998,1.027062767736766,1.0217156035472743,0.005347164189491771,-0.010361056751162253
SFET,2020-11-23,1.06,1.08,1.04,1.0501,35600,1.0500999999999996,1.015910543688905,1.0163808518310562,-0.00047030814215087696,-0.014288111986325756
SFET,2020-11-20,1.08,1.1,1.062,1.07,18304,1.0699999999999998,1.00969427890507,1.0136833199775406,-0.003989041072470556,-0.01774256294736942
SFET,2020-11-19,1.07,1.07,1.04,1.05,28716,1.05,0.9987296023423554,1.0091779855757437,-0.010448383233388259,-0.021180943416094136
SFET,2020-11-18,1.02,1.02,0.9905,1.0087,26614,1.0087,0.9894077118591472,1.0059122244218033,-0.01650451256265595,-0.023864083461770602
SFET,2020-11-17,1.0,1.0094,0.99,0.9949,21128,0.9949,0.9859000231062651,1.0056892023755477,-0.019789179269282475,-0.025703976186549234
SFET,2020-11-16,0.9946,1.02,0.9902,0.9902,35666,0.9902,0.9842636636710403,1.0065523385655912,-0.02228867489455077,-0.027182675415865894
SFET,2020-11-13,0.99,1.0,0.98,0.9867,12478,0.9867,0.9831843297930478,1.0078605256508386,-0.024676195857790798,-0.028406175546194644
SFET,2020-11-12,0.98,1.0,0.9797,0.9837,7910,0.9837,0.9825451170281474,1.0095533677029056,-0.0270082506747582,-0.029338670468295608
SFET,2020-11-11,0.9851,1.0,0.97,0.97,5221,0.97,0.9823351383059924,1.011621637119138,-0.0292864988131456,-0.02992127541667996
SFET,2020-11-10,1.0,1.02,0.9841,0.9851,22882,0.9851,0.9845778907252636,1.014951368088669,-0.030373477363405343,-0.030079969567563546
SFET,2020-11-09,1.08,1.08,0.9701,0.9937,85943,0.9937,0.9844829617662209,1.0173394775357625,-0.03285651576954174,-0.03000659261860307
SFET,2020-11-06,1.03,1.03,0.99,1.0,100565,1.0,0.9828071366328064,1.0192306357386236,-0.03642349910581722,-0.029294111830868427
SFET,2020-11-05,0.922,0.955,0.922,0.93,66292,0.9300000000000002,0.9796811614751348,1.0207690865977137,-0.04108792512257864,-0.027511765012131227
SFET,2020-11-04,0.94,0.9497,0.92051,0.9209999999999999,10944,0.9209999999999999,0.9887140999251594,1.0280306135255304,-0.03931651360037103,-0.02411772498451932
SFET,2020-11-03,0.9219,0.9446,0.92,0.941224,15191,0.941224,1.0010257544570065,1.0365930626075728,-0.0355673081505663,-0.020318027830556393
SFET,2020-11-02,0.9221,0.96,0.9221,0.9440000000000001,15330,0.9440000000000001,1.0118988007219167,1.0442225876161786,-0.03232378689426185,-0.016505707750553916
SFET,2020-10-30,0.9755,0.9777,0.94,0.96,8633,0.96,1.024244037216811,1.0522403946254728,-0.02799635740866213,-0.012551187964626929
SFET,2020-10-29,0.97,0.98,0.9520000000000001,0.9520000000000001,10423,0.952,1.0359247712562307,1.0596196261955106,-0.02369485493927992,-0.008689895603618183
SFET,2020-10-28,0.9909,1.0,0.97,0.9998,39927,0.9998,1.0511838205755453,1.0682291962911514,-0.01704537571560616,-0.004938655769702748
SFET,2020-10-27,1.02,1.02,1.0057,1.0066,12391,1.0065999999999995,1.0605263334074626,1.0737035319944437,-0.013177198586981076,-0.0019119757832268952
SFET,2020-10-26,1.0,1.0,0.99,0.999799,15688,0.9997989999999995,1.0703311212997286,1.079071814553999,-0.008740693254270404,0.0009043299177116499
SFET,2020-10-23,1.07,1.0738,1.04,1.05,87879,1.0499999999999998,1.0831551433542246,1.085413639718319,-0.0022584963640943645,0.003315585710707163
SFET,2020-10-22,1.06,1.0694,1.055,1.06,47787,1.0599999999999998,1.0891833512368108,1.0882467308957846,0.0009366203410261508,0.004709106229407544
SFET,2020-10-21,1.06,1.08,1.06,1.08,12760,1.0799999999999996,1.094489415098049,1.0905064693674476,0.003982945730601539,0.005652227701502892
SFET,2020-10-20,1.08,1.0895,1.06,1.06,35552,1.0599999999999996,1.0971238542067854,1.0913469869168433,0.005776867289942089,0.00606954819422823
SFET,2020-10-19,1.1,1.12,1.08,1.11,32417,1.11,1.1038736458807463,1.0938547458701908,0.010018900010555498,0.006142718420299766
SFET,2020-10-16,1.11,1.12,1.09,1.1,29168,1.1,1.1027597633136097,1.0925631255398058,0.01019663777380342,0.0051736730227358325
SFET,2020-10-15,1.12,1.16,1.08,1.1212,151826,1.1211999999999995,1.1032615384615383,1.0919681755829906,0.011293362878547876,0.0039179318349688245
SFET,2020-10-14,1.23,1.24,1.15,1.21,947598,1.2099999999999995,1.1,1.0896296296296295,0.010370370370370365,0.002074074074074117
SFET,2020-10-13,1.1,1.1,1.08,1.08,30927,1.0799999999999996,1.08,1.08,0.0,0.0
