Symbol,Date,Open,High,Low,Close,Volume,SLS SMA,SLS spanTwelveEMA,SLS spanTwntySixEMA,SLS_x,SLS_y
SLS,2020-11-30,3.79,3.96,3.7548,3.8065,56544,3.8065,3.2389500552896715,2.970383048054483,0.26856700723518845,0.14374706878998988
SLS,2020-11-27,3.59,3.8,3.59,3.7880000000000003,49649,3.788,3.1357591562514298,2.903493691898842,0.2322654643525883,0.11254208417869026
SLS,2020-11-27,3.59,3.8,3.59,3.7880000000000003,49649,3.7880000000000003,3.0171699119335087,2.8327331872507484,0.18443672468275984,0.08261123913521584
SLS,2020-11-25,3.17,3.29,3.1279,3.2527,86304,3.2527,2.8770189868305103,2.7563118422308093,0.12070714459970144,0.057154867748329716
SLS,2020-11-24,3.03,3.1199,2.9,2.92,64013,2.92,2.808713348072421,2.716600789609273,0.09211255846314792,0.04126679853548689
SLS,2020-11-23,3.17,3.19,3.08,3.0954,69737,3.0954,2.788479411358316,2.700328852778015,0.08815055858030041,0.028555358553571632
SLS,2020-11-20,3.06,3.1,3.03,3.09,106872,3.0899999999999994,2.7326756679689184,2.6687231610002566,0.06395250696866173,0.013656558546889326
SLS,2020-11-19,2.82,2.93,2.78,2.8464,64782,2.8463999999999987,2.667707607599631,2.635021013880277,0.032686593719353674,0.001082571441446226
SLS,2020-11-18,2.8,2.93,2.8,2.8501,69639,2.8500999999999985,2.6352180817086546,2.6181106949907,0.01710738671795564,-0.0068184341280307465
SLS,2020-11-17,2.64,2.78,2.56,2.7312,28227,2.731199999999999,2.59614864201932,2.5995515505899562,-0.0034029085706359648,-0.012799889339527122
SLS,2020-11-16,2.52,2.68,2.52,2.5972,12896,2.5971999999999986,2.571593849659196,2.5890196746371523,-0.017425824977956417,-0.0151491345317498
SLS,2020-11-13,2.57,2.575,2.47,2.5,10610,2.499999999999999,2.5669381859608675,2.5883652486081243,-0.0214270626472568,-0.014579961920198144
SLS,2020-11-12,2.54,2.5403,2.5,2.5,20902,2.499999999999999,2.57910876522648,2.5954344684967743,-0.016325703270294145,-0.01286818673843348
SLS,2020-11-11,2.65,2.65,2.5403,2.6073,6143,2.6072999999999986,2.5934921770858397,2.603069225976516,-0.00957704889067612,-0.012003807605468311
SLS,2020-11-10,2.65,2.65,2.5712,2.5906,5765,2.590599999999999,2.59098166382872,2.602730764054637,-0.011749100225917351,-0.012610497284166357
SLS,2020-11-09,2.69,2.7,2.5178,2.69,5547,2.6899999999999986,2.591051057252124,2.6037012251790093,-0.012650167926885114,-0.012825846548728717
SLS,2020-11-06,2.68,2.68,2.625,2.6579,1345,2.6579,2.573060340388873,2.5967973231933303,-0.023736982804456463,-0.012869766204189618
SLS,2020-11-05,2.5,2.5,2.44,2.4968,1791,2.496799999999999,2.5576349477323053,2.591909109048796,-0.03427416131649075,-0.010152962054122684
SLS,2020-11-04,2.47,2.5101,2.4198,2.4198,3915,2.419799999999999,2.568695847319997,2.5995178377726997,-0.030821990452702064,-0.004122662238530667
SLS,2020-11-03,2.39,2.44,2.39,2.44,960,2.439999999999999,2.5957678195599967,2.613895264794515,-0.01812744523451837,0.0025521698150124043
SLS,2020-11-02,2.58,2.58,2.43,2.5224,5803,2.5223999999999998,2.624089241298178,2.6278068859780763,-0.0037176446798983243,0.007722073577395097
SLS,2020-10-30,2.59,2.5938,2.59,2.5938,267,2.593799999999999,2.6425781942614828,2.6362394368563224,0.006338757405160767,0.010582003141718452
SLS,2020-10-29,2.63,2.63,2.54,2.6108,8658,2.6108,2.65144695685448,2.6396345918048283,0.011812365049651774,0.011642814575857986
SLS,2020-10-28,2.67,2.6815,2.6204,2.6204,2463,2.6204,2.658837312646204,2.6419413591492145,0.01689595349698969,0.011600426957409538
SLS,2020-10-27,2.82,2.82,2.75,2.75,723,2.75,2.6658259149455144,2.6436646678811515,0.0221612470643624,0.0102765453225145
SLS,2020-10-26,2.69,2.75,2.69,2.7047,6824,2.7047,2.6505215358446983,2.6351578413116434,0.015363694533054416,0.0073053698870524115
SLS,2020-10-23,2.74,2.83,2.7,2.7264,10778,2.7264,2.640670905998279,2.6295944686165758,0.01107643738170383,0.005290788725551799
SLS,2020-10-22,2.62,2.63,2.53,2.6,4710,2.6,2.6250837979979664,2.621850026105901,0.003233771892065196,0.0038443765615139014
SLS,2020-10-21,2.6335,2.65,2.62,2.64,1807,2.64,2.6296444885430508,2.6235980281943734,0.00604646034867784,0.003997027728875967
SLS,2020-10-20,2.59,2.68,2.59,2.625,3220,2.6250000000000004,2.6277616682781515,2.6222858704499235,0.005475797828228046,0.0034846695739256086
SLS,2020-10-19,2.7,2.7022,2.617,2.6188,25054,2.6188,2.6282637897832704,2.622068740085917,0.006195049697353293,0.0029868875103499985
SLS,2020-10-16,2.6,2.7092,2.6,2.7092,1193,2.7092000000000005,2.6299844788347744,2.6223302392927907,0.007654239541983631,0.0021848469635991742
SLS,2020-10-15,2.6,2.73,2.57,2.57,3080,2.5700000000000003,2.615581656804733,2.6153806584362136,0.00020099836851938943,0.0008174988190030598
SLS,2020-10-14,2.7,2.7262,2.5801,2.6754,10392,2.6754,2.623869230769231,2.619011111111111,0.004858119658119886,0.0009716239316239772
SLS,2020-10-13,2.61,2.66,2.61,2.6145,1631,2.6145000000000005,2.6145,2.6145,0.0,0.0
