Symbol,Date,Open,High,Low,Close,Volume,MDRPF SMA,MDRPF spanTwelveEMA,MDRPF spanTwntySixEMA,MDRPF_x,MDRPF_y
MDRPF,2020-08-17,1.42,1.5,1.41,1.5,260175,1.5,1.5,1.5,0.0,0.0
MDRPF,2020-08-17,1.42,1.5,1.41,1.5,260175,1.5,1.5,1.5,0.0,0.0
MDRPF,2020-08-14,1.38,1.43,1.37,1.41,301611,1.41,1.4861538461538462,1.4933333333333332,-0.00717948717948702,-0.001435897435897404
MDRPF,2020-08-13,1.31,1.39,1.25,1.3896549999999999,167812,1.389655,1.4713078698224853,1.4856534567901234,-0.014345586967638104,-0.004017835342245544
MDRPF,2020-08-12,1.083,1.17,1.083,1.161,362387,1.161,1.4235681975421028,1.4616050525834476,-0.0380368550413448,-0.010821639282065396
MDRPF,2020-08-11,1.11,1.26,1.11,1.13,483383,1.13,1.3784038594587025,1.437041715355044,-0.05863785589634185,-0.02038488260492069
MDRPF,2020-08-10,1.35,1.4,1.25,1.27,447576,1.27,1.3617263426189021,1.424668254958374,-0.0629419123394721,-0.028896288551830976
MDRPF,2020-08-10,1.35,1.4,1.25,1.27,447576,1.27,1.3476145976006093,1.4132113471836796,-0.06559674958307027,-0.036236380758078834
MDRPF,2020-08-10,1.35,1.4,1.25,1.27,447576,1.27,1.3356738902774388,1.4026030992441476,-0.06692920896670884,-0.04237494639980484
MDRPF,2020-08-07,1.37,1.43,1.3,1.305,364641,1.3050000000000002,1.3309548302347558,1.3953732400408774,-0.06441840980612157,-0.04678363908106819
MDRPF,2020-08-06,1.51,1.52,1.46,1.47,499378,1.4700000000000004,1.3523463948140242,1.4009011481859974,-0.048554753371973236,-0.0471378619392492
MDRPF,2020-08-05,1.415,1.52,1.415,1.48,719858,1.4800000000000002,1.371985410996482,1.4067603223944423,-0.034774911397960066,-0.04466527183099138
MDRPF,2020-08-04,1.3,1.47,1.24,1.43,845583,1.4300000000000002,1.3809107323816383,1.4084817799948541,-0.027571047613215386,-0.04124642698743618
MDRPF,2020-08-03,1.2,1.28,1.17,1.205,517131,1.2050000000000003,1.3538475427844634,1.3934090555507908,-0.03956151276632736,-0.040909444143214416
MDRPF,2020-08-03,1.2,1.28,1.17,1.205,517131,1.205,1.330947920817623,1.3794528292136952,-0.04850490839607224,-0.04242853699378598
MDRPF,2020-08-03,1.2,1.28,1.17,1.205,517131,1.205,1.3115713176149115,1.3665303974200878,-0.05495907980517623,-0.04493464555606403
MDRPF,2020-07-31,1.1,1.15,1.06,1.15,223964,1.15,1.2867141918280025,1.3504911087223035,-0.06377691689430143,-0.04870309982371151
MDRPF,2020-07-30,1.17,1.19,1.14,1.18,383539,1.1800000000000002,1.2702966238544633,1.3378621377058368,-0.06756551385137355,-0.05247558262924392
MDRPF,2020-07-29,1.2,1.23,1.135,1.1799,292582,1.1799000000000002,1.2563894509537763,1.3261612386165156,-0.06977178766273906,-0.05593482363594295
MDRPF,2020-07-28,1.195,1.24,1.19,1.21699,263901,1.21699,1.2503279969608878,1.3180744802004771,-0.06774648323958954,-0.058297155556672274
MDRPF,2020-07-27,1.03,1.34,1.015,1.235,944722,1.2350000000000003,1.2479698435822897,1.3119208150004422,-0.06395097141815231,-0.059427918728968285
MDRPF,2020-07-27,1.03,1.34,1.015,1.235,944722,1.2350000000000003,1.245974483031168,1.306222976852261,-0.060248493821092985,-0.059592033747393226
MDRPF,2020-07-27,1.03,1.34,1.015,1.235,944722,1.2350000000000003,1.2442861010263728,1.3009472007891307,-0.05666109976275791,-0.059005846950466165
MDRPF,2020-07-24,0.9213,1.0,0.9213,1.0,233017,1.0000000000000002,1.2067036239453923,1.2786548155454915,-0.07195119160009923,-0.06159491588039279
MDRPF,2020-07-23,0.91,0.9428,0.8690000000000001,0.94,245015,0.9400000000000002,1.1656722971845628,1.253569273653233,-0.08789697646867012,-0.06685532799804826
MDRPF,2020-07-22,0.982,0.982,0.87,0.8825,296722,0.8825000000000003,1.1221073283869378,1.2260826607900304,-0.10397533240309254,-0.07427932887905712
MDRPF,2020-07-21,0.94,1.00499,0.9282,1.0,471231,1.0000000000000004,1.1033215855581782,1.2093357970278058,-0.10601421146962764,-0.08062630539717122
MDRPF,2020-07-20,0.85,1.01617,0.81,1.0015,1057237,1.0015000000000005,1.0876567262415353,1.1939405528035238,-0.10628382656198854,-0.08575780963013468
MDRPF,2020-07-20,0.85,1.01617,0.81,1.0015,1057237,1.0015000000000005,1.0744018452812991,1.1796856970402998,-0.10528385175900068,-0.08966301805590789
MDRPF,2020-07-20,0.85,1.01617,0.81,1.0015,1057237,1.0015000000000005,1.063186176776484,1.166486756518796,-0.1033005797423121,-0.09239053039318874
MDRPF,2020-07-17,0.648,0.648,0.6003,0.6235,250967,0.6235000000000004,0.9955421495801016,1.1262655152951817,-0.1307233657150798,-0.10005709745756697
MDRPF,2020-07-16,0.589,0.61,0.58,0.5984149999999999,75476,0.5984150000000003,0.9344456650293168,1.087165477125168,-0.15271981209585128,-0.11058964038522384
MDRPF,2020-07-15,0.5793,0.5994,0.555,0.5981,122997,0.5981000000000003,0.8827001781017295,1.050938404745526,-0.1682382266437964,-0.12211935763693835
MDRPF,2020-07-14,0.61,0.61,0.5720149999999999,0.585,43246,0.5850000000000003,0.8369001507014634,1.01642444883845,-0.17952429813698656,-0.133600345736948
MDRPF,2020-07-13,0.563,0.6,0.563,0.59324,129045,0.5932400000000002,0.7994139736704691,0.9850774526281943,-0.1856634789577255,-0.1440129723811035
MDRPF,2020-07-13,0.563,0.6,0.563,0.59324,129045,0.5932400000000002,0.7676949007980891,0.9560524561372172,-0.18835755533912804,-0.15288188897270844
