Symbol,Date,Open,High,Low,Close,Volume,CHKKF SMA,CHKKF spanTwelveEMA,CHKKF spanTwntySixEMA,CHKKF_x,CHKKF_y
CHKKF,2020-08-17,0.400806,0.41,0.3856,0.41,6278,0.41,0.41,0.41,0.0,0.0
CHKKF,2020-08-17,0.400806,0.41,0.3856,0.41,6278,0.41,0.41,0.41,0.0,0.0
CHKKF,2020-08-14,0.40399999999999997,0.40399999999999997,0.4,0.4,2300,0.4000000000000001,0.4084615384615384,0.4092592592592592,-0.0007977207977207801,-0.00015954415954415603
CHKKF,2020-08-13,0.42925,0.4347,0.41229,0.42,13500,0.42,0.4102366863905325,0.4100548696844992,0.0001818167060332887,-9.12719864286671e-05
CHKKF,2020-08-12,0.44143000000000004,0.44154,0.43,0.43,52597,0.4300000000000001,0.4132771961766045,0.4115322867449067,0.0017449094316977498,0.0002759642971966163
CHKKF,2020-08-11,0.46,0.47,0.4348,0.4348,47900,0.4348000000000001,0.4165883967648192,0.4132558210600989,0.0033325757047203424,0.0008872865787013615
CHKKF,2020-08-10,0.5,0.506,0.48,0.4887,14200,0.4887000000000002,0.4276824895702317,0.4188442787593508,0.008838210810880875,0.002477471425137264
CHKKF,2020-08-10,0.5,0.506,0.48,0.4887,14200,0.4887000000000002,0.4370697988671191,0.4240187766290285,0.013051022238090626,0.0045921815877279365
CHKKF,2020-08-10,0.5,0.506,0.48,0.4887,14200,0.4887000000000002,0.4450129067337162,0.4288099783602116,0.016202928373504618,0.006914330944883274
CHKKF,2020-08-07,0.442,0.4526,0.42996,0.45,24720,0.4500000000000003,0.445780151851606,0.4303796095927885,0.01540054225881754,0.008611573207670128
CHKKF,2020-08-06,0.48,0.504,0.4778600000000001,0.4952,32219,0.4952000000000002,0.4533832054128973,0.43518111999332265,0.018202085419574687,0.01052967565005104
CHKKF,2020-08-05,0.42,0.42,0.41,0.41848,3350,0.4184800000000003,0.4480134815032209,0.4339439999938173,0.01406948150940357,0.011237636821921547
CHKKF,2020-08-04,0.397,0.397,0.375,0.3805,50500,0.3805000000000002,0.4376267920411869,0.4299851851794605,0.007641606861726435,0.010518430829882526
CHKKF,2020-08-03,0.3859,0.4079,0.3859,0.395,49775,0.3950000000000003,0.4310688240348505,0.4273936899809819,0.0036751340538686006,0.009149771474679741
CHKKF,2020-08-03,0.3859,0.4079,0.3859,0.395,49775,0.3950000000000001,0.42551977418333503,0.42499415738979796,0.0005256167935370204,0.007424940538451197
CHKKF,2020-08-03,0.3859,0.4079,0.3859,0.395,49775,0.3950000000000001,0.4208244243089758,0.4227723679535167,-0.0019479436445408727,0.005550363701852783
CHKKF,2020-07-31,0.37,0.37,0.35270999999999997,0.3652,8655,0.3652000000000002,0.4122668205691334,0.4185077481051081,-0.006240927535974661,0.003192105454287294
CHKKF,2020-07-30,0.3725,0.3725,0.355,0.355,9000,0.3550000000000001,0.4034565404815744,0.4138034704676927,-0.010346929986118249,0.00048429836620618536
CHKKF,2020-07-29,0.364944,0.37906,0.36,0.37345300000000003,33300,0.37345300000000026,0.3988406111767168,0.4108145467293451,-0.01197393555262827,-0.0020073484175607056
CHKKF,2020-07-28,0.3338,0.3338,0.3338,0.3338,316,0.3338000000000002,0.3888343633033757,0.4051097654901343,-0.016275402186758603,-0.004860959171400285
CHKKF,2020-07-27,0.32,0.3235,0.312,0.31775,32643,0.3177500000000002,0.37789830741054864,0.3986386717501244,-0.020740364339575712,-0.00803684020503537
CHKKF,2020-07-27,0.32,0.3235,0.312,0.31775,32643,0.3177500000000002,0.3686447216550796,0.39264691828715215,-0.024002196632072537,-0.011229911490442803
CHKKF,2020-07-27,0.32,0.3235,0.312,0.31775,32643,0.3177500000000002,0.36081476447737504,0.3870989984140297,-0.026284233936654692,-0.014240775979685183
CHKKF,2020-07-24,0.32092600000000004,0.32092600000000004,0.319125,0.319125,4000,0.3191250000000002,0.3544009545577789,0.3820638874203979,-0.027662932862619,-0.016925207356271947
CHKKF,2020-07-23,0.373,0.373,0.34,0.34504,5430,0.34504000000000024,0.352960807702736,0.3793213772411092,-0.02636056953837318,-0.018812279792692194
CHKKF,2020-07-22,0.361,0.361,0.3321,0.3321,56600,0.3321000000000003,0.34975145267154584,0.37582349744547133,-0.02607204477392561,-0.02026423278893888
CHKKF,2020-07-21,0.361,0.368,0.3501,0.35472800000000004,45300,0.3547280000000003,0.35051707533746185,0.3742608680050661,-0.02374379266760429,-0.02096014476467196
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.3572000000000003,0.35154521759323704,0.3729971000046908,-0.02145188241145385,-0.02105849229402834
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.35720000000000035,0.3524151841173544,0.3718269444487878,-0.01941176033143338,-0.02072914590150935
CHKKF,2020-07-20,0.35,0.366,0.3283,0.3572,48636,0.35720000000000035,0.3531513096377614,0.3707434670822109,-0.017592157444449474,-0.020101748210097376
CHKKF,2020-07-17,0.369,0.369,0.35,0.36,56200,0.36000000000000026,0.35420495430887505,0.3699476547057509,-0.01574270039687581,-0.019229938647453062
CHKKF,2020-07-16,0.3655,0.3793,0.3576,0.3576,93916,0.35760000000000025,0.3547272690305866,0.36903301361643603,-0.014305744585849378,-0.018245099835132325
CHKKF,2020-07-15,0.3865,0.418,0.3865,0.418,27254,0.4180000000000003,0.3644615353335732,0.3726601977929963,-0.008198662459423078,-0.016235812359990477
CHKKF,2020-07-14,0.3925,0.4363,0.3924,0.41,142275,0.4100000000000003,0.371467452974562,0.3754261090675892,-0.003958656093027203,-0.013780381106597822
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.4302000000000003,0.380503229440014,0.3794834343218418,0.0010197951181721843,-0.010820345861643823
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.43020000000000025,0.3881488864492426,0.3832402169646683,0.004908669484574303,-0.007674542792400199
CHKKF,2020-07-13,0.41,0.4317,0.40196,0.4302,111010,0.43020000000000025,0.3946182885339745,0.3867187194117299,0.007899569122244599,-0.00455972040947124
CHKKF,2020-07-10,0.3399,0.34,0.33,0.34,97945,0.3400000000000002,0.3862154749133631,0.3832580735293796,0.0029574013839834823,-0.0030562960507802953
CHKKF,2020-07-09,0.264,0.29,0.259,0.28305,31910,0.2830500000000002,0.3703438633882303,0.3758352532679441,-0.005491389879713815,-0.0035433148165669994
CHKKF,2020-07-08,0.22371300000000002,0.2445,0.2235,0.237119,48900,0.2371190000000002,0.34984773055927176,0.3655599752480964,-0.0157122446888246,-0.00597710079101852
CHKKF,2020-07-07,0.2059,0.2059,0.20171,0.20248,26485,0.2024800000000002,0.32717577201169146,0.3534799770815707,-0.026304205069879242,-0.010042521646790665
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.20000000000000012,0.3076102686252774,0.3421110898903433,-0.034500821265065866,-0.014934181570445706
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.20000000000000012,0.29105484268292703,0.3315843424910586,-0.04052949980813159,-0.020053245217982886
CHKKF,2020-07-06,0.2,0.2,0.18100000000000002,0.2,35800,0.20000000000000012,0.2770464053470921,0.3218373541583877,-0.04479094881129553,-0.02500078593664542
