Symbol,Date,Open,High,Low,Close,Volume,SOHFF SMA,SOHFF spanTwelveEMA,SOHFF spanTwntySixEMA,SOHFF_x,SOHFF_y
SOHFF,2020-08-17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
SOHFF,2020-08-17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
SOHFF,2020-08-14,0.145,0.145,0.1435,0.1435,5000,0.1435,0.02207692307692308,0.010629629629629628,0.01144729344729345,0.00228945868945869
SOHFF,2020-08-14,0.145,0.145,0.1435,0.1435,5000,0.1435,0.040757396449704136,0.020471879286694097,0.020285517163010046,0.005888670384168961
SOHFF,2020-08-12,0.1472,0.15,0.1472,0.15,12500,0.15,0.05756395084205735,0.030066554895087125,0.027497395946970225,0.010210415496729214
SOHFF,2020-08-11,0.1578,0.1578,0.1578,0.1578,900,0.15779999999999994,0.07298488148174084,0.03952829156952512,0.03345658991221573,0.014859650379826518
SOHFF,2020-08-10,0.182,0.182,0.182,0.182,10500,0.182,0.08975643817685762,0.05008175145326399,0.03967468672359365,0.019822657648579947
SOHFF,2020-08-10,0.182,0.182,0.182,0.182,10500,0.182,0.103947755380418,0.059853473567837025,0.04409428181258096,0.02467698248138015
SOHFF,2020-08-10,0.182,0.182,0.182,0.182,10500,0.182,0.11595579301419985,0.06890136441466392,0.047054428599535916,0.029152471705011306
SOHFF,2020-08-07,0.17,0.17,0.17,0.17,10000,0.16999999999999998,0.12427028639663062,0.07639015223579992,0.0478801341608307,0.03289800419617519
SOHFF,2020-08-06,0.17,0.17,0.17,0.17,8500,0.16999999999999996,0.13130562695099515,0.08332421503314807,0.047981411917847085,0.03591468574050957
SOHFF,2020-08-05,0.1509,0.1623,0.1509,0.1623,76500,0.16229999999999992,0.13607399203545745,0.08917427317884083,0.04689971885661663,0.038111692363730985
SOHFF,2020-08-04,0.1437,0.147,0.141771,0.141771,31000,0.14177099999999992,0.13695045479923326,0.0930703270174452,0.04388012778178803,0.039265379447342395
SOHFF,2020-08-03,0.1304,0.14,0.1304,0.14,15500,0.13999999999999993,0.1374196155993512,0.09654659909022703,0.04087301650912417,0.03958690685969875
SOHFF,2020-08-03,0.1304,0.14,0.1304,0.14,15500,0.1399999999999999,0.13781659781483566,0.09976536952798798,0.03805122828684765,0.039279771145128525
SOHFF,2020-08-03,0.1304,0.14,0.1304,0.14,15500,0.1399999999999999,0.13815250584332245,0.1027457125259148,0.03540679331740765,0.03850517557958435
SOHFF,2020-07-31,0.1354,0.1354,0.1354,0.1354,3000,0.13539999999999985,0.13772904340588826,0.1051645486351063,0.03256449477078194,0.03731703941782387
SOHFF,2020-07-30,0.1081,0.1379,0.1081,0.1378,48000,0.1377999999999999,0.13773995980498235,0.10758198947695027,0.03015797032803208,0.03588522559986551
SOHFF,2020-07-29,0.12,0.12,0.12,0.12,1000,0.11999999999999993,0.13501073521960047,0.1085018421082873,0.026508893111313173,0.03400995910215505
SOHFF,2020-07-28,0.115,0.115,0.115,0.115,19000,0.11499999999999995,0.13193216057043114,0.10898318713730304,0.022948973433128114,0.031797761968349665
SOHFF,2020-07-27,0.1067,0.125,0.1067,0.125,5750,0.12499999999999993,0.13086567432882634,0.11016961771972504,0.020696056609101315,0.0295774208965
SOHFF,2020-07-27,0.1067,0.125,0.1067,0.125,5750,0.12499999999999994,0.1299632628936223,0.11126816455530096,0.018695098338321336,0.02740095638486427
SOHFF,2020-07-27,0.1067,0.125,0.1067,0.125,5750,0.12499999999999994,0.12919968398691115,0.1122853375512046,0.01691434643570656,0.025303634395032727
SOHFF,2020-07-24,0.08199999999999999,0.08199999999999999,0.08199999999999999,0.08199999999999999,1100,0.08199999999999992,0.121938194142771,0.11004197921407836,0.01189621492869264,0.022622150501764714
SOHFF,2020-07-23,0.08828,0.08828,0.08828,0.08828,4000,0.08827999999999994,0.11676001042849853,0.10842998075377623,0.008330029674722279,0.01976372633635623
SOHFF,2020-07-23,0.08828,0.08828,0.08828,0.08828,4000,0.08827999999999994,0.11237847036257567,0.10693738958682986,0.005441080775745816,0.01689919722423415
SOHFF,2020-07-21,0.09195,0.09195,0.09195,0.09195,500,0.09194999999999996,0.10923562876833326,0.10582721258039804,0.0034084161879352343,0.014201041016974367
SOHFF,2020-07-20,0.0906,0.0906,0.0906,0.0906,10000,0.09059999999999993,0.10636860895782044,0.10469927090777596,0.0016693380500445026,0.011694700423588396
SOHFF,2020-07-20,0.0906,0.0906,0.0906,0.0906,10000,0.09059999999999993,0.10394266911815576,0.10365488047016293,0.000287788647992851,0.009413318068469288
SOHFF,2020-07-20,0.0906,0.0906,0.0906,0.0906,10000,0.09059999999999993,0.10188995079228563,0.10268785228718788,-0.0007979014949022338,0.007371074155794984
SOHFF,2020-07-17,0.081,0.081,0.081,0.081,7500,0.08099999999999992,0.0986761122088571,0.10108134471035916,-0.0024052325015020554,0.005415812824335576
SOHFF,2020-07-17,0.081,0.081,0.081,0.081,7500,0.08099999999999992,0.0959567103305714,0.099593837694777,-0.0036371273642056,0.003605224786627341
SOHFF,2020-07-15,0.0887,0.0887,0.0887,0.0887,1200,0.0886999999999999,0.09484029335663734,0.09878688675442314,-0.0039465933977858025,0.0020948611497447122
SOHFF,2020-07-14,0.096204,0.096204,0.096204,0.096204,3400,0.0962039999999999,0.09505009437869312,0.09859556180965108,-0.0035454674309579326,0.0009667954336041833
SOHFF,2020-07-13,0.0993,0.0993,0.0993,0.0993,5000,0.0992999999999999,0.09570392601274036,0.09864774241634358,-0.002943816403603236,0.00018467306616269945
SOHFF,2020-07-13,0.0993,0.0993,0.0993,0.0993,5000,0.09929999999999987,0.09625716816462644,0.09869605779291073,-0.0024388896282842853,-0.0003400394727266975
SOHFF,2020-07-13,0.0993,0.0993,0.0993,0.0993,5000,0.09929999999999987,0.0967252961392993,0.09874079425269512,-0.002015498113395825,-0.0006751312008605231
SOHFF,2020-07-10,0.1,0.1,0.1,0.1,2000,0.0999999999999999,0.09722909673325324,0.09883406875249548,-0.001604972019242229,-0.0008610993645368643
SOHFF,2020-08-17,0.0,0.0,0.0,0.0,0,0.0,0.0822707741589066,0.091513026622681,-0.0092422524637744,-0.0025373299843843714
