Symbol,Date,Open,High,Low,Close,Volume,DOCRF SMA,DOCRF spanTwelveEMA,DOCRF spanTwntySixEMA,DOCRF_x,DOCRF_y
DOCRF,2020-08-17,0.62,0.6594,0.62,0.6594,55048,0.6594,0.6594,0.6594,0.0,0.0
DOCRF,2020-08-17,0.62,0.6594,0.62,0.6594,55048,0.6594,0.6594,0.6594,0.0,0.0
DOCRF,2020-08-14,0.6586,0.66,0.6486,0.6536,32136,0.6536,0.6585076923076922,0.6589703703703703,-0.0004626780626780791,-9.253561253561582e-05
DOCRF,2020-08-13,0.6,0.6409999999999999,0.6,0.6252,18814,0.6252,0.6533834319526627,0.6564688614540466,-0.0030854295013839073,-0.0006911143903052742
DOCRF,2020-08-12,0.6234,0.6523,0.6002,0.625,65352,0.625,0.6490167501137915,0.6541378346796728,-0.00512108456588134,-0.0015771084254204873
DOCRF,2020-08-11,0.6538,0.6538,0.5981,0.602,97928,0.6019999999999999,0.6417834039424389,0.6502757728515489,-0.008492368909109982,-0.0029601605221583867
DOCRF,2020-08-10,0.721,0.721,0.6793,0.698,91352,0.6979999999999998,0.6504321110282176,0.6538109007884713,-0.003378789760253631,-0.003043886369777436
DOCRF,2020-08-17,0.62,0.6594,0.62,0.6594,55048,0.6593999999999998,0.6518117862546456,0.6542249081374735,-0.002413121882827829,-0.0029177334723875146
DOCRF,2020-08-10,0.721,0.721,0.6793,0.698,91352,0.6979999999999997,0.6589176652923925,0.6574675075346976,0.0014501577576948588,-0.00204415522637104
DOCRF,2020-08-07,0.72,0.736,0.6428,0.6485,937968,0.6484999999999999,0.6573149475551012,0.6568032477173126,0.0005116998377886484,-0.0015329842135391027
DOCRF,2020-08-06,0.643,0.7052,0.6371,0.6970000000000001,189374,0.6970000000000001,0.6634203402389318,0.6597807849234375,0.003639555315494314,-0.0004984763077324193
DOCRF,2020-08-05,0.5867,0.59,0.58,0.59,45924,0.5899999999999999,0.6521249032790961,0.6546118378920718,-0.0024869346129756664,-0.0008961679687810687
DOCRF,2020-08-04,0.569,0.569,0.54255,0.55,77743,0.5499999999999999,0.6364133796976967,0.6468628128630294,-0.010449433165332644,-0.002806821008091384
DOCRF,2020-08-03,0.5709,0.5720000000000001,0.54,0.5615,183625,0.5614999999999999,0.6248882443595896,0.6405396415398421,-0.015651397180252546,-0.0053757362425236165
DOCRF,2020-08-03,0.5709,0.5720000000000001,0.54,0.5615,183625,0.5614999999999998,0.6151362067658066,0.6346848532776316,-0.01954864651182497,-0.008210318296383887
DOCRF,2020-08-03,0.5709,0.5720000000000001,0.54,0.5615,183625,0.5614999999999998,0.6068844826479902,0.629263753034844,-0.022379270386853837,-0.011044108714477877
DOCRF,2020-07-31,0.473,0.4805100000000001,0.4658,0.47,93734,0.4699999999999999,0.5858253314713763,0.617466437995226,-0.03164110652384977,-0.015163508276352256
DOCRF,2020-07-30,0.46,0.4672,0.455,0.4584,22316,0.4583999999999999,0.5662214343219338,0.6056837388844686,-0.039462304562534745,-0.020023267533588754
DOCRF,2020-07-29,0.431,0.43995,0.4253,0.4371,209300,0.4371,0.5463565982724056,0.593196054522656,-0.04683945625025043,-0.025386505276921087
DOCRF,2020-07-28,0.4370000000000001,0.4370000000000001,0.40547,0.4355,11050,0.4355000000000001,0.5293017369997277,0.5815148652987555,-0.0522131282990278,-0.03075182988134243
