Symbol,Date,Open,High,Low,Close,Volume,PPSI SMA,PPSI spanTwelveEMA,PPSI spanTwntySixEMA,PPSI_x,PPSI_y
PPSI,2020-08-17,1.94,2.02,1.94,2.0,4189,2.0,2.0,2.0,0.0,0.0
PPSI,2020-08-17,1.94,2.02,1.94,2.0,4189,2.0,2.0,2.0,0.0,0.0
PPSI,2020-08-14,2.04,2.04,1.95,2.04,25870,2.04,2.006153846153846,2.0029629629629633,0.0031908831908831203,0.0006381766381766241
PPSI,2020-08-13,1.66,1.68,1.66,1.68,2500,1.6799999999999995,1.9559763313609464,1.9790397805212616,-0.02306344916031522,-0.004102148521521745
PPSI,2020-08-12,1.64,1.68,1.64,1.68,4363,1.6799999999999995,1.9135184342284932,1.956888685667835,-0.04337025143934148,-0.011955769105085692
PPSI,2020-08-11,1.75,1.75,1.67,1.67,13641,1.6699999999999997,1.8760540597318018,1.9356376719146617,-0.0595836121828599,-0.021481337720640536
PPSI,2020-08-10,1.7,1.7913,1.67,1.73,17636,1.7299999999999995,1.853584204388448,1.9204052517728352,-0.06682104738438732,-0.030549279653389896
PPSI,2020-08-10,1.7,1.7913,1.67,1.73,17636,1.7299999999999995,1.8345712498671485,1.9063011590489212,-0.07172990918177312,-0.038785405559066545
PPSI,2020-08-10,1.7,1.7913,1.67,1.73,17636,1.7299999999999995,1.8184833652722023,1.8932418139341864,-0.07475844866198411,-0.04598001417965006
PPSI,2020-08-07,1.59,1.7199,1.58,1.64,68008,1.6399999999999992,1.7910243859995558,1.8744831610501729,-0.08345877505061683,-0.05347576635384342
PPSI,2020-08-06,1.51,1.545,1.5,1.5014,15832,1.5013999999999992,1.7464667881534703,1.8468473713427525,-0.10038058318928213,-0.06285672972093116
PPSI,2020-08-05,1.65,1.67,1.53,1.545,97853,1.5449999999999993,1.7154718976683212,1.8244883067988449,-0.1090164091305239,-0.07208866560284971
PPSI,2020-08-04,1.4,1.44,1.4,1.423,2878,1.4229999999999992,1.670476221103964,1.7947484322211529,-0.12427221111718878,-0.08252537470571752
PPSI,2020-08-03,1.41,1.445,1.41,1.4388,5997,1.4387999999999992,1.634833725549508,1.7683818816862529,-0.13354815613674464,-0.09272993099192295
PPSI,2020-08-03,1.41,1.445,1.41,1.4388,5997,1.4387999999999992,1.6046746908495837,1.7439684089687524,-0.13929371811916869,-0.1020426884173721
PPSI,2020-08-03,1.41,1.445,1.41,1.4388,5997,1.4387999999999992,1.5791555076419554,1.721363341637734,-0.1422078339957784,-0.11007571753305337
PPSI,2020-07-31,1.42,1.4839,1.42,1.45,18731,1.4499999999999988,1.559285429543193,1.7012623533682718,-0.14197692382507898,-0.1164559587914585
PPSI,2020-07-30,1.51,1.51,1.43,1.43,4271,1.429999999999999,1.539395363459625,1.6811688457113632,-0.14177348225173825,-0.12151946348351444
PPSI,2020-07-29,1.48,1.5,1.4725,1.5,27366,1.4999999999999991,1.5333345383119903,1.6677489312142253,-0.134414392902235,-0.12409844936725856
