Symbol,Date,Open,High,Low,Close,Volume,NBIO SMA,NBIO spanTwelveEMA,NBIO spanTwntySixEMA,NBIO_x,NBIO_y
NBIO,2020-08-17,0.085,0.0889,0.085,0.0889,1485,0.0889,0.0889,0.0889,0.0,0.0
NBIO,2020-08-17,0.085,0.0889,0.085,0.0889,1485,0.0889,0.0889,0.0889,0.0,0.0
NBIO,2020-08-14,0.08395,0.0882,0.079,0.079,28444,0.07899999999999999,0.08737692307692309,0.08816666666666667,-0.0007897435897435968,-0.00015794871794871937
NBIO,2020-08-13,0.0802,0.0802,0.0802,0.0802,1200,0.08019999999999998,0.08627278106508876,0.08757654320987658,-0.001303762144787807,-0.00038711140331653695
NBIO,2020-08-12,0.081,0.0898,0.075,0.075,125459,0.07499999999999997,0.08453850705507511,0.08664494741655238,-0.002106440361477266,-0.0007309771949486827
NBIO,2020-08-11,0.0899,0.0899,0.08199999999999999,0.08645,12500,0.08644999999999999,0.08483258289275587,0.08663050686717813,-0.0017979239744222578,-0.0009443665508433978
NBIO,2020-08-10,0.0895,0.0895,0.085,0.085,1250,0.08499999999999999,0.08485833937079344,0.0865097285807205,-0.001651389209927051,-0.0010857710826601284
NBIO,2020-08-10,0.0895,0.0895,0.085,0.085,1250,0.08499999999999998,0.0848801333137483,0.08639789683400048,-0.001517763520252166,-0.0011721695701785361
NBIO,2020-08-10,0.0895,0.0895,0.085,0.085,1250,0.08499999999999998,0.08489857434240243,0.08629434892037081,-0.0013957745779683976,-0.0012168905717365084
NBIO,2020-08-07,0.08800000000000001,0.09,0.0876,0.09,3000,0.08999999999999997,0.08568340905895587,0.08656884159293594,-0.0008854325339800602,-0.0011505989641852187
NBIO,2020-08-06,0.099,0.099,0.0915,0.0915,3950,0.0915,0.0865782692037319,0.0869341125860518,-0.00035584338231989254,-0.0009916478478121534
NBIO,2020-08-05,0.09699999999999999,0.09699999999999999,0.094,0.09699999999999999,30100,0.097,0.08818161240315776,0.08767973387597389,0.0005018785271838772,-0.0006929425728129472
NBIO,2020-08-04,0.095,0.1,0.0925,0.095,67340,0.095,0.08923059511036427,0.08822197581108693,0.0010086192992773274,-0.00035263019839489236
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.1,0.09088742663184668,0.08909442204730271,0.0017930045845439696,7.649675819288007e-05
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.1,0.09228936099617796,0.08990224263639139,0.002387118359786569,0.0005386210785116179
NBIO,2020-08-03,0.107,0.13,0.094,0.1,193812,0.1,0.09347561315061212,0.09065022466332537,0.002825388487286765,0.0009959745602666475
NBIO,2020-07-31,0.11599999999999999,0.12,0.105,0.114,23317,0.11400000000000005,0.09663321112744104,0.0923798376512272,0.004253373476213837,0.0016474543434560856
NBIO,2020-07-30,0.13,0.13,0.12,0.125,34843,0.125,0.1009973324924501,0.0947961459733585,0.0062011865190916005,0.002558200778583189
NBIO,2020-07-29,0.14,0.14,0.13,0.14,225490,0.14,0.10699774287822704,0.0981445796049616,0.008853163273265434,0.003817193277519638
NBIO,2020-07-28,0.102,0.154,0.10099999999999999,0.13,772026,0.13,0.1105365516661921,0.10050424037496444,0.010032311291227669,0.005060216880261244
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.096,0.10830015910216256,0.10017059293978188,0.008129566162380671,0.00567408673668513
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.096,0.10640782693259908,0.09986166012942768,0.00654616680317141,0.0058485027499823854
NBIO,2020-07-27,0.092,0.096,0.092,0.096,1500,0.096,0.1048066227891223,0.09957561123095154,0.005231011558170753,0.005725004511620059
NBIO,2020-07-24,0.08900000000000001,0.1,0.08900000000000001,0.095,41900,0.095,0.1032979115907958,0.09923667706569587,0.004061234525099919,0.005392250514316032
NBIO,2020-07-23,0.0999,0.0999,0.0999,0.0999,400,0.09990000000000004,0.1027751559614426,0.09928581209786656,0.00348934386357605,0.005011669184168036
NBIO,2020-07-22,0.09445,0.09445,0.09445,0.09445,2000,0.09445000000000002,0.10149436273660528,0.09892760379432088,0.0025667589422844056,0.00452268713579131
NBIO,2020-07-21,0.08800000000000001,0.095,0.08800000000000001,0.08800000000000001,35750,0.08800000000000002,0.0994183069309737,0.09811815166140822,0.0013001552695654785,0.0038781807625461436
NBIO,2020-07-20,0.105,0.105,0.09699999999999999,0.1,9800,0.10000000000000002,0.09950779817236237,0.09825754783463723,0.0012502503377251198,0.003352594677581939
NBIO,2020-07-20,0.105,0.105,0.09699999999999999,0.1,9800,0.1,0.09958352153046043,0.09838661836540484,0.0011969031650556072,0.0029214563750766726
NBIO,2020-07-20,0.105,0.105,0.09699999999999999,0.1,9800,0.1,0.09964759514115884,0.0985061281161156,0.0011414670250432526,0.0025654585050699885
NBIO,2020-07-17,0.0951,0.105,0.0951,0.1,35000,0.1,0.09970181127328824,0.0986167852926996,0.0010850259805886414,0.002269372000173719
NBIO,2020-07-16,0.1007,0.1007,0.1007,0.1007,7000,0.10069999999999996,0.09985537876970543,0.09877109749324038,0.0010842812764650656,0.0020323538554319885
NBIO,2020-07-15,0.105,0.105,0.1,0.1049,19330,0.10489999999999998,0.10063147434359693,0.09922509027151888,0.0014063840720780485,0.0019071598987612007
NBIO,2020-07-14,0.095,0.0985,0.095,0.0985,11000,0.09849999999999998,0.1003035552138128,0.099171379881036,0.0011321753327767914,0.001752162985564319
NBIO,2020-07-13,0.102,0.102,0.102,0.102,1000,0.10199999999999997,0.10056454671938006,0.09938090729725554,0.0011836394221245161,0.0016384582728763586
NBIO,2020-07-13,0.102,0.102,0.102,0.102,1000,0.10199999999999997,0.10078538568562928,0.0995749141641255,0.0012104715215037751,0.0015528609226018422
NBIO,2020-07-13,0.102,0.102,0.102,0.102,1000,0.10199999999999997,0.1009722494263017,0.09975455015196806,0.0012176992743336418,0.001485828592948202
NBIO,2020-07-10,0.087,0.10125,0.087,0.09,119539,0.08999999999999997,0.09928421105302453,0.09903199088145193,0.00025222017157260085,0.001239106908673082
NBIO,2020-07-09,0.11,0.11,0.11,0.11,5000,0.10999999999999996,0.10093279396794384,0.09984443600134436,0.0010883579665994794,0.0012089571202583613
NBIO,2020-07-08,0.10300000000000001,0.10300000000000001,0.08800000000000001,0.1,171834,0.09999999999999996,0.10078928720364476,0.09985595926050404,0.0009333279431407435,0.0011538312848348377
NBIO,2020-07-07,0.10300000000000001,0.10300000000000001,0.10300000000000001,0.10300000000000001,9400,0.10299999999999997,0.1011293968646225,0.10008885116713337,0.0010405456974891397,0.001131174167365698
NBIO,2020-07-06,0.10300000000000001,0.10300000000000001,0.1,0.1,4500,0.09999999999999996,0.1009556435008344,0.10008226959919757,0.0008733739016368591,0.0010796141142199304
NBIO,2020-07-06,0.10300000000000001,0.10300000000000001,0.1,0.1,4500,0.09999999999999996,0.10080862142378297,0.10007617555481256,0.0007324458689704216,0.0010101804651700286
NBIO,2020-07-06,0.10300000000000001,0.10300000000000001,0.1,0.1,4500,0.09999999999999996,0.10068421812781636,0.10007053292112272,0.0006136852066936371,0.0009308814134747504
