Symbol,Date,Open,High,Low,Close,Volume,RSSV SMA,RSSV spanTwelveEMA,RSSV spanTwntySixEMA,RSSV_x,RSSV_y
RSSV,2020-08-17,0.185,0.19,0.1313,0.15,88915,0.15,0.15,0.15,0.0,0.0
RSSV,2020-08-17,0.185,0.19,0.1313,0.15,88915,0.15,0.15,0.15,0.0,0.0
RSSV,2020-08-14,0.1585,0.17,0.1585,0.16275,50532,0.16274999999999998,0.15196153846153845,0.15094444444444444,0.0010170940170940168,0.00020341880341880338
RSSV,2020-08-13,0.1999,0.1999,0.1511,0.1608,199640,0.1608,0.1533213017751479,0.15167448559670782,0.0016468161784400914,0.000492098278423061
RSSV,2020-08-12,0.15575,0.18899999999999997,0.1432,0.15775,336002,0.15775,0.15400263996358668,0.15212452370065538,0.0018781162629313009,0.000769301875324709
RSSV,2020-08-11,0.1901,0.215,0.16,0.1775,543924,0.1775,0.1576176184307272,0.15400418861171794,0.0036134298190092225,0.0013381274640616118
RSSV,2020-08-10,0.16,0.2,0.155,0.18085,929880,0.18085,0.16119183097984607,0.1559927672330722,0.005199063746773869,0.0021103147206040633
RSSV,2020-08-10,0.16,0.2,0.155,0.18085,929880,0.18085,0.16421616467525438,0.1578340437343261,0.006382120940928271,0.002964675964668905
RSSV,2020-08-10,0.16,0.2,0.155,0.18085,929880,0.18085,0.16677521626367678,0.1595389293836353,0.007236286880041491,0.0038189981477434226
RSSV,2020-08-07,0.13,0.147,0.13,0.139,371741,0.139,0.16250210606926496,0.1580175272070697,0.00448457886219525,0.003952114290633788
RSSV,2020-08-06,0.1782,0.1782,0.1401,0.16,625296,0.16000000000000006,0.16211716667399342,0.15816437704358308,0.003952789630410347,0.003952249358589101
RSSV,2020-08-05,0.2199,0.2199,0.17,0.1825,458683,0.1825,0.16525298718568673,0.15996701578109546,0.0052859714045913045,0.004218993767789542
RSSV,2020-08-04,0.1999,0.245,0.15,0.1855,2407821,0.1855,0.16836791223404265,0.16185834794545872,0.006509564288583902,0.004677107871948414
RSSV,2020-08-03,0.27,0.3742,0.23,0.345,1985327,0.345,0.19554207958265146,0.17542439624579512,0.020117683336856342,0.007765222964930001
RSSV,2020-08-03,0.27,0.3742,0.23,0.345,1985327,0.345,0.21853560580070508,0.18798555207943995,0.03055005372126515,0.012322189116197032
RSSV,2020-08-03,0.27,0.3742,0.23,0.345,1985327,0.345,0.2379916664467505,0.19961625192540733,0.03837541452134313,0.017532834197226253
RSSV,2020-07-31,0.066,0.1,0.06,0.08575,1023902,0.08574999999999999,0.21456987160878885,0.19118171474574752,0.02338815686304133,0.01870389873038927
RSSV,2020-07-30,0.04,0.040999999999999995,0.037000000000000005,0.037000000000000005,252516,0.036999999999999984,0.18725142982282134,0.17976084698680325,0.007490582836018085,0.016461235551515033
RSSV,2020-07-29,0.051,0.051,0.0435,0.047225,58190,0.04722499999999999,0.1657089021577719,0.16994337683963262,-0.004234474681860723,0.012322093504839883
RSSV,2020-07-28,0.05925,0.05925,0.055,0.0577,335918,0.05769999999999999,0.14909214797965314,0.16162905262928945,-0.012536904649636305,0.007350293873944646
RSSV,2020-07-27,0.1,0.1,0.07,0.08,258103,0.07999999999999999,0.1384625867520142,0.15558245613823096,-0.017119869386216763,0.002456261221912364
RSSV,2020-07-27,0.1,0.1,0.07,0.08,258103,0.07999999999999997,0.1294683426363197,0.1499837556835472,-0.020515413047227482,-0.0021380736319156057
RSSV,2020-07-27,0.1,0.1,0.07,0.08,258103,0.07999999999999997,0.12185782838457823,0.1447997737810622,-0.02294194539648399,-0.006298847984829283
RSSV,2020-07-24,0.1,0.11,0.08199999999999999,0.11,633353,0.10999999999999996,0.12003354709464313,0.1422220127602428,-0.02218846566559968,-0.009476771520983363
RSSV,2020-07-23,0.075,0.1,0.07,0.09,323352,0.08999999999999997,0.11541300138777495,0.13835371551874331,-0.022940714130968376,-0.012169560042980365
