Symbol,Date,Open,High,Low,Close,Volume,AFMD SMA,AFMD spanTwelveEMA,AFMD spanTwntySixEMA,AFMD_x,AFMD_y
AFMD,2020-08-17,3.41,3.4694,3.39,3.445,103674,3.445,3.445,3.445,0.0,0.0
AFMD,2020-08-17,3.41,3.4694,3.39,3.445,103674,3.445,3.445,3.445,0.0,0.0
AFMD,2020-08-14,3.45,3.4656,3.365,3.42,88399,3.4200000000000004,3.4411538461538465,3.4431481481481483,-0.001994301994301839,-0.00039886039886036787
AFMD,2020-08-13,3.34,3.43,3.34,3.37,123341,3.370000000000001,3.4302071005917165,3.437729766803842,-0.007522666212124385,-0.0018236215615131713
AFMD,2020-08-12,3.5,3.65,3.41,3.575,119180,3.575000000000001,3.4524829312699143,3.4478979322257786,0.0045849990441357855,-0.0005418974403833801
AFMD,2020-08-11,3.8,3.94,3.41,3.48,339757,3.4800000000000013,3.456716326459158,3.4502758631720174,0.006440463287141096,0.0008545747051215152
AFMD,2020-08-10,3.85,3.9201,3.8,3.92,101983,3.9200000000000013,3.5279907377731337,3.4850702436777934,0.04292049409534027,0.009267758583165265
AFMD,2020-08-10,3.85,3.9201,3.8,3.92,101983,3.9200000000000017,3.588299855038805,3.5172872626646234,0.07101259237418177,0.02161672534136857
AFMD,2020-08-10,3.85,3.9201,3.8,3.92,101983,3.9200000000000017,3.6393306465712967,3.5471178358005773,0.0922128107707194,0.03573594242723874
AFMD,2020-08-07,3.78,3.8032,3.74,3.75,37474,3.7500000000000018,3.656356700944944,3.5621461442597937,0.09421055668514987,0.04743086527882097
AFMD,2020-08-06,3.82,3.82,3.71,3.755,48503,3.7550000000000017,3.6715325931072598,3.5764316150553648,0.09510097805189544,0.05696488783343587
AFMD,2020-08-05,3.8,3.82,3.705,3.72,63696,3.7200000000000015,3.6789891172446048,3.5870663102364486,0.0919228070081557,0.06395647166837984
AFMD,2020-08-04,3.81,3.85,3.6732,3.71,65505,3.7100000000000013,3.683760022283896,3.5961725094781936,0.08758751280570287,0.06868267989584445
AFMD,2020-08-03,3.51,3.655,3.51,3.65,170002,3.6500000000000012,3.678566172701759,3.6001597309983278,0.07840644170343136,0.07062743225736184
AFMD,2020-08-03,3.51,3.655,3.51,3.65,170002,3.650000000000001,3.674171376901488,3.6038516027762286,0.07031977412525947,0.07056590063094137
AFMD,2020-08-03,3.51,3.655,3.51,3.65,170002,3.650000000000001,3.670452703532028,3.6072700025705817,0.06318270096144651,0.06908926069704241
AFMD,2020-07-31,3.69,3.7343,3.595,3.6467,99001,3.6467000000000014,3.6667984414501777,3.6101907431209086,0.056607698329268714,0.06659294822348767
AFMD,2020-07-30,3.53,3.72,3.51,3.65,134160,3.6500000000000012,3.664214065842458,3.613139576963805,0.051074488878652964,0.06348925635452074
AFMD,2020-07-29,3.82,3.89,3.8,3.81,97522,3.8100000000000014,3.6866426710974647,3.627721830522042,0.05892084057542269,0.06257557319870113
AFMD,2020-07-28,3.97,4.01,3.865,3.8799,63495,3.8799000000000015,3.7163745678517013,3.6464016949278166,0.06997287292388421,0.06405503314373776
AFMD,2020-07-27,3.95,4.11,3.92,4.09,126727,4.090000000000002,3.773855403566824,3.6792608286368673,0.09459457492995638,0.07016294150098148
AFMD,2020-07-27,3.95,4.11,3.92,4.09,126727,4.09,3.8224930337873118,3.709685952441544,0.11280708134576845,0.07869176946993887
AFMD,2020-07-27,3.95,4.11,3.92,4.09,126727,4.09,3.863647951666187,3.7378573633718,0.12579058829438727,0.08811153323482857
AFMD,2020-07-24,4.07,4.145,3.98,4.08,126068,4.08,3.8969328821790814,3.763201262381296,0.13373161979778514,0.09723555054741989
AFMD,2020-07-23,4.25,4.25,4.16,4.23,42053,4.23,3.948173977228453,3.797778946649348,0.15039503057910508,0.10786744655375693
AFMD,2020-07-22,4.38,4.43,4.23,4.2403,93944,4.240300000000001,3.99311644227023,3.8305582839345815,0.16255815833564835,0.11880558891013522
